County,D0,D1,OTHER0,R0,R1,STATE,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,N2,NUMDEP,TOTAL_VITA,VITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01750,A01750,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N04450,A04450,N04100,A04100,N04200,A04200,N04470,A04470,A00101,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18800,A18800,N18460,A18460,N18300,A18300,N19300,A19300,N19500,A19500,N19530,A19530,N19570,A19570,N19700,A19700,N20950,A20950,N04475,A04475,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07225,A07225,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
warren,0.0,3353.0,0.0,2749.0,0.0,IL,7700.0,3420.0,3100.0,1040.0,7140.0,310.0,4610.0,5150.0,14910.0,4600.0,310.0,310.0,0.0,110.0,970.0,2430.0,409681.0,7690.0,418041.0,6260.0,267527.0,2820.0,3715.0,1420.0,7797.0,1340.0,6068.0,440.0,267.0,960.0,11426.0,1200.0,20539.0,2170.0,54548.0,530.0,250.0,1205.0,1400.0,18739.0,360.0,10666.0,1740.0,8360.0,160.0,43.0,50.0,915.0,310.0,2432.0,150.0,864.0,520.0,525.0,7350.0,129464.0,7350.0,126144.0,1650.0,3323.0,260.0,8413.0,38452.0,140.0,3433.0,180.0,1133.0,60.0,62.0,190.0,775.0,0.0,0.0,240.0,1520.0,260.0,1606.0,120.0,862.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,1606.0,0.0,0.0,1020.0,6784.0,5870.0,285713.0,5840.0,39690.0,0.0,0.0,90.0,160.0,2710.0,5048.0,350.0,32.0,250.0,137.0,370.0,428.0,640.0,125.0,1930.0,4149.0,0.0,0.0,970.0,3963.0,260.0,2885.0,280.0,3027.0,210.0,152.0,7220.0,49693.0,1380.0,2928.0,1260.0,2691.0,1070.0,1874.0,320.0,284.0,70.0,45.0,4950.0,34626.0,5310.0,39351.0,40.0,38.0,100.0,227.0,1290.0,7238.0,6130.0,17518.0,5890.0,16072.0,300.0,1381.0
whiteside,0.0,13246.0,0.0,8160.0,0.0,IL,27420.0,12840.0,10730.0,3420.0,25240.0,1140.0,14660.0,19030.0,50860.0,14540.0,1090.0,0.0,1090.0,0.0,3260.0,8740.0,1486143.0,27370.0,1503040.0,22100.0,1006787.0,8850.0,12381.0,5240.0,28924.0,4960.0,21880.0,2040.0,1303.0,2820.0,25037.0,4150.0,47167.0,8550.0,227220.0,850.0,990.0,4939.0,5220.0,67733.0,1100.0,43723.0,5180.0,16897.0,540.0,143.0,80.0,1645.0,660.0,5016.0,360.0,1682.0,2010.0,2063.0,26140.0,455855.0,26140.0,443805.0,6060.0,12051.0,990.0,30256.0,158764.0,440.0,9890.0,750.0,5450.0,180.0,207.0,820.0,3923.0,110.0,74.0,940.0,6202.0,990.0,6505.0,550.0,3615.0,0.0,0.0,0.0,0.0,30.0,255.0,770.0,8181.0,40.0,764.0,2730.0,17512.0,21170.0,1037695.0,21020.0,150989.0,0.0,0.0,330.0,707.0,9250.0,17271.0,1280.0,214.0,770.0,405.0,1300.0,1429.0,2100.0,372.0,6490.0,14125.0,40.0,56.0,2400.0,6748.0,830.0,9066.0,910.0,9721.0,520.0,353.0,26020.0,190591.0,4390.0,10174.0,3950.0,9411.0,3280.0,5560.0,1050.0,936.0,210.0,260.0,18330.0,133717.0,19410.0,143091.0,160.0,194.0,280.0,1178.0,4020.0,16960.0,22480.0,64162.0,21960.0,58006.0,710.0,5465.0
adams,5972.0,0.0,0.0,0.0,18421.0,IL,31520.0,15070.0,12610.0,3310.0,29750.0,890.0,19360.0,20710.0,58770.0,17050.0,1810.0,1810.0,0.0,440.0,2960.0,9340.0,1936837.0,31470.0,1961806.0,26080.0,1283757.0,12600.0,17012.0,7040.0,59471.0,6660.0,48834.0,2500.0,2367.0,3830.0,52401.0,6160.0,110276.0,8780.0,226583.0,1340.0,790.0,3754.0,5570.0,74418.0,1910.0,102180.0,7310.0,24969.0,600.0,152.0,140.0,2889.0,900.0,6588.0,530.0,2727.0,2770.0,2865.0,29700.0,513489.0,29700.0,501106.0,6210.0,12384.0,1490.0,54525.0,359076.0,620.0,15588.0,1170.0,14183.0,270.0,292.0,1230.0,6248.0,110.0,57.0,1400.0,10020.0,1490.0,10772.0,800.0,6474.0,0.0,0.0,0.0,0.0,90.0,1050.0,1200.0,18631.0,70.0,824.0,4270.0,29073.0,24340.0,1391144.0,24040.0,220718.0,20.0,205.0,440.0,669.0,11200.0,21547.0,1930.0,328.0,1470.0,831.0,1650.0,1851.0,2730.0,487.0,7300.0,16682.0,60.0,281.0,3480.0,10929.0,890.0,8458.0,970.0,9019.0,710.0,479.0,29820.0,260084.0,5030.0,11454.0,4510.0,10509.0,3850.0,6744.0,1330.0,1199.0,350.0,333.0,20920.0,199169.0,22390.0,215652.0,420.0,891.0,680.0,3048.0,5120.0,31659.0,25350.0,75753.0,24510.0,65759.0,1100.0,9985.0
brown,350.0,0.0,0.0,0.0,1541.0,IL,2290.0,1080.0,980.0,200.0,2150.0,70.0,1660.0,1320.0,4290.0,1190.0,0.0,0.0,0.0,0.0,170.0,710.0,123296.0,2290.0,125173.0,1840.0,84046.0,890.0,936.0,330.0,1217.0,330.0,1018.0,200.0,131.0,360.0,3600.0,360.0,4650.0,670.0,18772.0,300.0,40.0,198.0,390.0,5048.0,130.0,1268.0,630.0,1877.0,30.0,5.0,0.0,0.0,90.0,493.0,30.0,132.0,190.0,191.0,2150.0,37276.0,2150.0,36352.0,450.0,878.0,90.0,2880.0,11381.0,40.0,903.0,70.0,424.0,20.0,21.0,80.0,206.0,0.0,0.0,90.0,524.0,90.0,561.0,50.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,518.0,0.0,0.0,400.0,1655.0,1750.0,87357.0,1730.0,12066.0,0.0,0.0,0.0,0.0,750.0,1573.0,80.0,4.0,90.0,55.0,100.0,121.0,210.0,39.0,550.0,1298.0,0.0,0.0,370.0,862.0,50.0,532.0,50.0,524.0,70.0,48.0,2120.0,14381.0,310.0,654.0,260.0,577.0,240.0,441.0,90.0,84.0,0.0,0.0,1510.0,10494.0,1630.0,11646.0,0.0,0.0,20.0,102.0,420.0,1582.0,1750.0,4649.0,1700.0,4392.0,80.0,210.0
cass,1314.0,0.0,0.0,0.0,3195.0,IL,6190.0,2770.0,2280.0,1050.0,5780.0,220.0,3470.0,4320.0,12150.0,4090.0,40.0,40.0,0.0,0.0,920.0,1590.0,299583.0,6180.0,304238.0,5310.0,216980.0,1820.0,1813.0,770.0,3185.0,710.0,2368.0,290.0,162.0,750.0,3115.0,660.0,7454.0,1530.0,38445.0,310.0,180.0,968.0,960.0,12445.0,380.0,6218.0,1210.0,4655.0,90.0,21.0,0.0,0.0,180.0,1366.0,60.0,279.0,380.0,362.0,5800.0,100602.0,5800.0,98503.0,1090.0,2097.0,320.0,9410.0,25870.0,220.0,3585.0,210.0,960.0,100.0,263.0,220.0,631.0,150.0,40.0,290.0,1555.0,310.0,3372.0,140.0,559.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,1382.0,0.0,0.0,730.0,3353.0,4890.0,197102.0,4880.0,26542.0,0.0,0.0,80.0,130.0,2350.0,4197.0,180.0,19.0,250.0,144.0,290.0,309.0,480.0,87.0,1800.0,3395.0,110.0,134.0,630.0,1778.0,180.0,1564.0,190.0,1682.0,170.0,119.0,5920.0,35680.0,1250.0,2897.0,1150.0,2717.0,1100.0,1987.0,250.0,221.0,60.0,53.0,3850.0,22330.0,4130.0,24584.0,0.0,0.0,50.0,78.0,850.0,3052.0,5200.0,15173.0,5070.0,14536.0,140.0,634.0
hancock,1928.0,0.0,0.0,0.0,5062.0,IL,8450.0,3700.0,3840.0,730.0,7760.0,400.0,5980.0,5150.0,16040.0,4340.0,110.0,110.0,0.0,20.0,620.0,3000.0,456378.0,8430.0,464884.0,6640.0,300548.0,3340.0,4004.0,1680.0,7201.0,1570.0,5467.0,580.0,499.0,1280.0,10880.0,1470.0,19851.0,2650.0,59328.0,920.0,380.0,1554.0,1740.0,22511.0,510.0,15266.0,2180.0,8506.0,160.0,43.0,30.0,588.0,390.0,2857.0,170.0,842.0,590.0,637.0,7950.0,143216.0,7950.0,139230.0,2010.0,3986.0,330.0,10683.0,41592.0,170.0,3499.0,250.0,1817.0,70.0,58.0,250.0,933.0,30.0,11.0,300.0,1711.0,330.0,1927.0,120.0,852.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,3239.0,0.0,0.0,1430.0,8412.0,6500.0,313317.0,6440.0,43616.0,0.0,0.0,100.0,163.0,2760.0,5476.0,380.0,102.0,300.0,187.0,400.0,393.0,620.0,120.0,1880.0,4270.0,40.0,147.0,1300.0,4309.0,280.0,3451.0,300.0,3554.0,210.0,134.0,7770.0,53650.0,1210.0,2788.0,1070.0,2480.0,930.0,1723.0,330.0,269.0,90.0,115.0,5650.0,37856.0,6140.0,42932.0,40.0,85.0,100.0,276.0,1670.0,7756.0,6420.0,18385.0,6210.0,16847.0,280.0,1534.0
logan,2443.0,0.0,0.0,0.0,7574.0,IL,12310.0,5840.0,4840.0,1390.0,11430.0,380.0,7350.0,8170.0,22950.0,6590.0,390.0,0.0,390.0,0.0,1780.0,3940.0,687029.0,12290.0,698629.0,9880.0,443185.0,5500.0,5673.0,2250.0,9253.0,2120.0,6751.0,950.0,497.0,1440.0,15192.0,1910.0,17179.0,3920.0,115796.0,520.0,420.0,2190.0,2520.0,35759.0,530.0,19442.0,2780.0,11600.0,260.0,64.0,80.0,1403.0,460.0,3494.0,160.0,724.0,960.0,1031.0,11620.0,202111.0,11620.0,196868.0,2660.0,5246.0,560.0,16423.0,65461.0,250.0,6222.0,400.0,2293.0,140.0,168.0,460.0,1787.0,30.0,18.0,530.0,3226.0,540.0,3347.0,280.0,1667.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,4577.0,20.0,227.0,1520.0,8541.0,9610.0,481875.0,9570.0,67692.0,0.0,0.0,220.0,388.0,4140.0,7591.0,660.0,60.0,400.0,225.0,580.0,632.0,780.0,131.0,2940.0,6270.0,20.0,41.0,1430.0,5137.0,380.0,3337.0,440.0,3738.0,230.0,144.0,11710.0,83277.0,1970.0,4673.0,1770.0,4276.0,1520.0,2675.0,460.0,402.0,140.0,133.0,8370.0,60068.0,8930.0,66214.0,70.0,58.0,170.0,300.0,2170.0,9986.0,9810.0,26875.0,9480.0,25161.0,420.0,1615.0
marshall,1348.0,0.0,0.0,0.0,3375.0,IL,5730.0,2640.0,2460.0,580.0,5160.0,280.0,3140.0,3630.0,10720.0,2900.0,50.0,0.0,50.0,0.0,680.0,1990.0,329522.0,5710.0,334282.0,4490.0,216826.0,2710.0,2763.0,1270.0,5129.0,1200.0,3778.0,440.0,268.0,700.0,6521.0,1060.0,10874.0,1950.0,54466.0,380.0,270.0,1282.0,1270.0,17957.0,270.0,2936.0,1250.0,4760.0,90.0,23.0,0.0,0.0,190.0,1601.0,120.0,663.0,410.0,391.0,5420.0,96822.0,5420.0,94102.0,1370.0,2721.0,230.0,6394.0,26431.0,90.0,2256.0,140.0,943.0,50.0,52.0,180.0,829.0,0.0,0.0,210.0,1388.0,220.0,1454.0,110.0,842.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,1292.0,0.0,0.0,800.0,3879.0,4490.0,235498.0,4470.0,33660.0,0.0,0.0,80.0,115.0,1850.0,3476.0,300.0,31.0,80.0,48.0,230.0,273.0,380.0,70.0,1270.0,2958.0,0.0,0.0,670.0,2298.0,170.0,1548.0,190.0,1715.0,140.0,101.0,5380.0,40048.0,790.0,1787.0,700.0,1623.0,600.0,1076.0,190.0,174.0,70.0,45.0,3960.0,30170.0,4220.0,32980.0,50.0,56.0,80.0,168.0,1040.0,5704.0,4470.0,12537.0,4350.0,11775.0,170.0,515.0
mason,1633.0,0.0,0.0,0.0,3602.0,IL,6200.0,2850.0,2570.0,680.0,5830.0,180.0,3740.0,4200.0,11660.0,3210.0,30.0,0.0,30.0,0.0,900.0,2010.0,321114.0,6180.0,326459.0,4940.0,208740.0,2740.0,2671.0,1060.0,4346.0,1000.0,3223.0,360.0,243.0,680.0,6811.0,850.0,6703.0,1990.0,53282.0,350.0,280.0,1545.0,1270.0,16359.0,350.0,5083.0,1400.0,5345.0,110.0,30.0,20.0,428.0,220.0,1724.0,70.0,304.0,440.0,431.0,5910.0,104483.0,5910.0,101745.0,1380.0,2735.0,200.0,6534.0,21392.0,100.0,3145.0,150.0,728.0,50.0,46.0,180.0,638.0,0.0,0.0,190.0,1121.0,200.0,1214.0,80.0,474.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,1479.0,0.0,0.0,790.0,4494.0,4700.0,221162.0,4670.0,30966.0,0.0,0.0,70.0,99.0,1990.0,3538.0,250.0,24.0,120.0,68.0,290.0,280.0,360.0,65.0,1460.0,2959.0,0.0,0.0,670.0,2338.0,170.0,1576.0,180.0,1748.0,180.0,123.0,5890.0,40467.0,1100.0,2512.0,990.0,2314.0,780.0,1272.0,220.0,186.0,60.0,83.0,4060.0,27423.0,4360.0,30365.0,30.0,18.0,70.0,128.0,910.0,4578.0,5100.0,14328.0,4940.0,13260.0,200.0,888.0
menard,1323.0,0.0,0.0,0.0,4033.0,IL,6040.0,2550.0,2790.0,560.0,5610.0,190.0,3270.0,3880.0,11600.0,3240.0,40.0,0.0,40.0,0.0,640.0,1930.0,397785.0,6030.0,402315.0,4870.0,261623.0,3010.0,2891.0,1280.0,4819.0,1160.0,3270.0,680.0,373.0,790.0,9044.0,1150.0,10110.0,2030.0,73279.0,280.0,210.0,1141.0,1310.0,19409.0,440.0,6741.0,1480.0,4530.0,140.0,35.0,20.0,454.0,200.0,1255.0,90.0,299.0,520.0,535.0,5640.0,101673.0,5640.0,99090.0,1310.0,2582.0,320.0,9741.0,41582.0,120.0,3031.0,240.0,1489.0,80.0,92.0,280.0,1434.0,30.0,8.0,310.0,2206.0,320.0,2444.0,220.0,1791.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,2181.0,0.0,0.0,900.0,3829.0,4910.0,290050.0,4860.0,41593.0,0.0,0.0,70.0,82.0,2160.0,4498.0,330.0,32.0,330.0,224.0,310.0,343.0,350.0,64.0,1560.0,3668.0,0.0,0.0,710.0,2280.0,150.0,1352.0,160.0,1420.0,100.0,73.0,5780.0,48460.0,750.0,1772.0,680.0,1642.0,590.0,991.0,240.0,209.0,70.0,64.0,4370.0,37094.0,4590.0,40081.0,50.0,38.0,90.0,175.0,1190.0,4690.0,4690.0,12970.0,4550.0,12127.0,220.0,840.0
morgan,3342.0,0.0,0.0,0.0,8351.0,IL,15260.0,7360.0,5680.0,1930.0,14310.0,420.0,8630.0,10240.0,27570.0,7700.0,410.0,410.0,0.0,70.0,2190.0,4790.0,854074.0,15230.0,866908.0,12280.0,536226.0,5060.0,6623.0,2960.0,16570.0,2780.0,12420.0,1090.0,1033.0,1920.0,22140.0,2530.0,34123.0,4600.0,141346.0,630.0,480.0,2759.0,3030.0,42315.0,770.0,28419.0,3660.0,12834.0,340.0,86.0,80.0,1276.0,510.0,3869.0,220.0,1126.0,1310.0,1386.0,14460.0,248875.0,14460.0,242342.0,3340.0,6534.0,630.0,20754.0,96934.0,280.0,7102.0,470.0,3829.0,130.0,159.0,520.0,2392.0,30.0,11.0,590.0,3953.0,620.0,4204.0,340.0,2193.0,0.0,0.0,0.0,0.0,20.0,154.0,490.0,5938.0,20.0,379.0,2080.0,12589.0,11800.0,597208.0,11730.0,86975.0,0.0,0.0,250.0,372.0,5120.0,8916.0,790.0,197.0,580.0,315.0,690.0,731.0,1190.0,232.0,3450.0,6916.0,30.0,103.0,1780.0,5655.0,460.0,4264.0,520.0,4655.0,310.0,226.0,14490.0,108486.0,2720.0,6514.0,2470.0,6010.0,1960.0,3287.0,560.0,486.0,180.0,219.0,10170.0,78054.0,10890.0,85446.0,110.0,136.0,210.0,800.0,2510.0,11355.0,12310.0,34093.0,11930.0,31735.0,510.0,2323.0
mcdonough,4002.0,0.0,0.0,0.0,6171.0,IL,11620.0,5730.0,4510.0,1180.0,10790.0,370.0,6940.0,7640.0,20880.0,5630.0,140.0,30.0,100.0,0.0,1270.0,3820.0,622966.0,11580.0,631698.0,9250.0,387802.0,4250.0,5995.0,2430.0,12306.0,2290.0,9481.0,730.0,409.0,1590.0,15190.0,2080.0,22792.0,3470.0,120738.0,670.0,380.0,1614.0,2200.0,25218.0,530.0,13896.0,2660.0,8732.0,260.0,64.0,30.0,433.0,360.0,2414.0,190.0,1030.0,960.0,1012.0,10900.0,188034.0,10900.0,182871.0,2630.0,5163.0,530.0,17858.0,76857.0,260.0,6968.0,370.0,2693.0,150.0,184.0,420.0,2086.0,50.0,11.0,500.0,3299.0,530.0,3403.0,260.0,1611.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,4911.0,0.0,0.0,1620.0,8325.0,8640.0,434429.0,8590.0,63644.0,0.0,0.0,130.0,186.0,3810.0,6365.0,750.0,95.0,430.0,243.0,540.0,528.0,820.0,148.0,2380.0,5101.0,30.0,46.0,1390.0,3976.0,320.0,3070.0,350.0,3228.0,250.0,179.0,10950.0,79031.0,2020.0,4314.0,1790.0,3963.0,1320.0,2273.0,560.0,488.0,150.0,121.0,7490.0,56445.0,8100.0,61431.0,70.0,112.0,160.0,405.0,1930.0,7702.0,9290.0,25259.0,8950.0,22432.0,460.0,2445.0
pike,1392.0,0.0,0.0,0.0,5050.0,IL,6750.0,2920.0,3010.0,720.0,6320.0,250.0,4440.0,4360.0,13250.0,3920.0,110.0,110.0,0.0,20.0,970.0,2190.0,335575.0,6720.0,340882.0,5420.0,231322.0,2450.0,3913.0,1130.0,4251.0,1050.0,3024.0,360.0,250.0,1080.0,10202.0,1090.0,13781.0,1960.0,48255.0,710.0,260.0,1487.0,1240.0,14649.0,420.0,16306.0,1880.0,5307.0,150.0,37.0,0.0,0.0,290.0,1896.0,110.0,544.0,580.0,596.0,6380.0,115058.0,6380.0,112087.0,1500.0,2971.0,190.0,6283.0,18684.0,100.0,2636.0,150.0,663.0,40.0,36.0,150.0,493.0,0.0,0.0,180.0,1038.0,190.0,1070.0,100.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,1469.0,0.0,0.0,1110.0,6148.0,5030.0,235273.0,4980.0,33328.0,0.0,0.0,110.0,122.0,2230.0,4223.0,280.0,17.0,220.0,139.0,330.0,316.0,510.0,104.0,1610.0,3537.0,0.0,0.0,1030.0,2701.0,270.0,2859.0,290.0,2955.0,200.0,155.0,6300.0,43751.0,1240.0,3037.0,1110.0,2685.0,990.0,1789.0,240.0,206.0,110.0,88.0,4220.0,29072.0,4730.0,32411.0,30.0,57.0,70.0,141.0,1130.0,4894.0,5340.0,16352.0,5170.0,14590.0,230.0,1576.0
schuyler,862.0,0.0,0.0,0.0,2242.0,IL,3120.0,1440.0,1300.0,330.0,2860.0,80.0,2030.0,2010.0,5710.0,1490.0,20.0,20.0,0.0,0.0,310.0,1040.0,162481.0,3110.0,165407.0,2490.0,105762.0,1150.0,1076.0,470.0,1613.0,430.0,1324.0,210.0,104.0,460.0,3131.0,440.0,4381.0,1040.0,27572.0,300.0,110.0,671.0,630.0,7678.0,180.0,3358.0,780.0,2926.0,50.0,12.0,0.0,0.0,130.0,860.0,40.0,235.0,220.0,214.0,2970.0,52535.0,2970.0,51082.0,710.0,1447.0,100.0,2775.0,9003.0,40.0,934.0,70.0,312.0,0.0,0.0,70.0,281.0,0.0,0.0,80.0,548.0,80.0,556.0,40.0,254.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,598.0,0.0,0.0,460.0,1975.0,2390.0,110252.0,2370.0,15271.0,0.0,0.0,40.0,34.0,970.0,1726.0,110.0,6.0,110.0,54.0,140.0,141.0,220.0,41.0,690.0,1425.0,0.0,0.0,430.0,1222.0,110.0,1023.0,120.0,1059.0,80.0,56.0,2910.0,18815.0,480.0,1080.0,410.0,976.0,350.0,588.0,90.0,87.0,40.0,25.0,2090.0,13544.0,2270.0,15232.0,0.0,0.0,30.0,52.0,570.0,2284.0,2450.0,6491.0,2370.0,6057.0,110.0,385.0
scott,410.0,0.0,0.0,0.0,1630.0,IL,2420.0,1120.0,1020.0,260.0,2340.0,50.0,1610.0,1600.0,4570.0,1310.0,20.0,20.0,0.0,0.0,270.0,740.0,132641.0,2420.0,135031.0,1940.0,86525.0,760.0,878.0,370.0,1005.0,350.0,764.0,150.0,69.0,350.0,3003.0,330.0,2595.0,770.0,20151.0,270.0,130.0,838.0,460.0,6022.0,150.0,1562.0,660.0,2390.0,30.0,9.0,0.0,0.0,120.0,809.0,30.0,152.0,210.0,221.0,2320.0,40881.0,2320.0,39924.0,500.0,955.0,70.0,2302.0,8301.0,30.0,997.0,60.0,336.0,0.0,0.0,50.0,147.0,0.0,0.0,60.0,313.0,70.0,388.0,30.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,280.0,0.0,0.0,370.0,2044.0,1870.0,90373.0,1870.0,12574.0,0.0,0.0,30.0,35.0,840.0,1583.0,70.0,5.0,100.0,59.0,100.0,117.0,220.0,40.0,590.0,1295.0,0.0,0.0,360.0,1184.0,70.0,553.0,70.0,598.0,40.0,31.0,2310.0,15592.0,400.0,951.0,350.0,855.0,300.0,493.0,90.0,82.0,30.0,34.0,1610.0,10980.0,1780.0,12403.0,0.0,0.0,20.0,53.0,440.0,1922.0,1920.0,5521.0,1870.0,5307.0,60.0,168.0
woodford,4576.0,0.0,0.0,0.0,11656.0,IL,18140.0,7650.0,8930.0,1300.0,16260.0,1050.0,9560.0,10870.0,36630.0,11400.0,120.0,30.0,90.0,0.0,1780.0,5540.0,1479302.0,18120.0,1498813.0,14860.0,960256.0,10280.0,15938.0,5080.0,28490.0,4690.0,21859.0,2780.0,2205.0,2640.0,30890.0,4260.0,49451.0,5660.0,193735.0,920.0,610.0,3527.0,3700.0,59010.0,1330.0,100524.0,4610.0,19511.0,440.0,110.0,120.0,2349.0,680.0,5928.0,340.0,1834.0,1330.0,1365.0,16390.0,295937.0,16390.0,288696.0,3590.0,7242.0,1600.0,59183.0,352851.0,460.0,11863.0,1280.0,14561.0,260.0,320.0,1400.0,8975.0,100.0,89.0,1510.0,12083.0,1590.0,12730.0,1020.0,8435.0,20.0,117.0,0.0,0.0,40.0,120.0,1370.0,24548.0,50.0,709.0,3130.0,28677.0,14710.0,1121161.0,14570.0,189169.0,0.0,0.0,220.0,293.0,7100.0,17288.0,1530.0,571.0,680.0,372.0,1090.0,1233.0,950.0,186.0,4930.0,13830.0,60.0,216.0,2450.0,8342.0,450.0,4523.0,490.0,4767.0,250.0,176.0,17320.0,211124.0,1750.0,3921.0,1550.0,3466.0,1540.0,2945.0,920.0,806.0,180.0,158.0,13150.0,171367.0,13900.0,182972.0,510.0,717.0,670.0,1689.0,3720.0,18699.0,13940.0,46625.0,13340.0,38247.0,780.0,8370.0
kankakee,0.0,16363.0,0.0,20032.0,0.0,IL,50160.0,23380.0,17450.0,8400.0,46450.0,2100.0,27670.0,34980.0,95290.0,31390.0,1050.0,990.0,50.0,300.0,8110.0,12890.0,2914868.0,50060.0,2945182.0,42450.0,2103706.0,13750.0,14960.0,7880.0,40680.0,7320.0,30846.0,6570.0,3809.0,5830.0,45025.0,6500.0,95759.0,12760.0,377407.0,680.0,2120.0,12157.0,8180.0,112442.0,2170.0,97993.0,10430.0,30314.0,1360.0,354.0,110.0,1975.0,960.0,8210.0,690.0,3381.0,4270.0,4805.0,46220.0,788332.0,46220.0,772095.0,8320.0,16238.0,3550.0,102814.0,443153.0,1540.0,29883.0,2820.0,16769.0,630.0,994.0,2920.0,17096.0,410.0,414.0,3330.0,24126.0,3520.0,25576.0,2380.0,16904.0,60.0,294.0,70.0,34.0,100.0,467.0,2900.0,25583.0,110.0,1363.0,4750.0,28400.0,39240.0,2061881.0,39040.0,311149.0,0.0,0.0,580.0,844.0,18390.0,34946.0,2100.0,544.0,1970.0,1108.0,3130.0,3502.0,3260.0,600.0,13350.0,27880.0,140.0,174.0,4530.0,11022.0,970.0,7576.0,1100.0,8250.0,1070.0,757.0,48220.0,386557.0,9060.0,23098.0,8320.0,20946.0,7190.0,12713.0,2830.0,2606.0,390.0,443.0,33160.0,276204.0,35590.0,291821.0,410.0,546.0,580.0,1625.0,7740.0,29080.0,41230.0,123250.0,40390.0,113201.0,1050.0,8835.0
