County,D0,D1,OTHER0,R0,R1,STATE,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,VRTCRIND,N2,TOTAL_VITA,VITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N02910,A02910,N04450,A04450,N04100,A04100,N04200,A04200,N04470,A04470,A00101,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18800,A18800,N18460,A18460,N18300,A18300,N19300,A19300,N19500,A19500,N19530,A19530,N19550,A19550,N19570,A19570,N19700,A19700,N20950,A20950,N04475,A04475,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07225,A07225,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N11450,A11450,N10970,A10970,N10971,A10971,N10973,A10973,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
outagamie,41690.0,0.0,0.0,0.0,64985.0,WI,98830.0,49930.0,39680.0,8190.0,93360.0,1880.0,49220.0,65680.0,1080.0,182060.0,1320.0,850.0,470.0,220.0,9160.0,25380.0,7124763.0,97830.0,7210574.0,82220.0,5072594.0,43750.0,61084.0,22820.0,127699.0,21470.0,99944.0,1930.0,1832.0,10540.0,168915.0,20730.0,344131.0,12750.0,255481.0,19590.0,381592.0,986.0,13980.0,122439.0,15190.0,230100.0,5030.0,451415.0,45500.0,85811.0,1920.0,489.0,510.0,9579.0,2240.0,19903.0,1730.0,8541.0,8980.0,6471.0,32370.0,8246.0,91810.0,1646915.0,91810.0,1613818.0,16430.0,33097.0,5220.0,189013.0,1272334.0,1420.0,31181.0,4600.0,62477.0,520.0,532.0,4570.0,28688.0,660.0,548.0,5120.0,41356.0,5160.0,41711.0,3690.0,32602.0,70.0,452.0,120.0,68.0,520.0,648.0,260.0,3440.0,3990.0,71384.0,290.0,6952.0,13770.0,112668.0,79430.0,5341888.0,78860.0,886733.0,40.0,518.0,1400.0,1245.0,36340.0,78541.0,6270.0,2307.0,3460.0,1713.0,4940.0,5590.0,7620.0,1521.0,23760.0,62793.0,1360.0,637.0,8560.0,28884.0,3190.0,22888.0,3320.0,23276.0,93730.0,981388.0,9990.0,19532.0,8750.0,17675.0,7470.0,13194.0,4020.0,3716.0,1660.0,1386.0,240.0,352.0,15190.0,20758.0,80170.0,153403.0,74830.0,83354.0,71450.0,808190.0,74430.0,852573.0,1950.0,3525.0,2460.0,8751.0,18400.0,97684.0,76620.0,226115.0,74860.0,195169.0,2610.0,30944.0
ozaukee,24272.0,0.0,0.0,0.0,36259.0,WI,47720.0,22540.0,22020.0,2680.0,44460.0,1080.0,25790.0,27040.0,620.0,89660.0,260.0,40.0,220.0,0.0,2870.0,16660.0,5838896.0,47360.0,5916291.0,37210.0,3426236.0,22540.0,73888.0,18110.0,235536.0,17240.0,190320.0,1740.0,1840.0,6730.0,148539.0,16170.0,772506.0,7940.0,205283.0,11250.0,285848.0,285.0,5840.0,58105.0,10230.0,199576.0,4090.0,536891.0,24450.0,77395.0,1090.0,283.0,560.0,14268.0,1980.0,19298.0,1010.0,6059.0,4030.0,3104.0,17230.0,4425.0,40410.0,740894.0,40410.0,720103.0,10210.0,20792.0,6320.0,279141.0,2480898.0,1690.0,37933.0,5640.0,127731.0,620.0,689.0,5680.0,46155.0,680.0,398.0,6260.0,54613.0,6300.0,54944.0,4650.0,55264.0,80.0,776.0,190.0,153.0,280.0,446.0,440.0,4188.0,5330.0,119000.0,230.0,3445.0,10200.0,100198.0,39010.0,4871767.0,38430.0,974449.0,70.0,1142.0,500.0,543.0,18970.0,46248.0,6460.0,6020.0,1990.0,949.0,2240.0,2760.0,2090.0,426.0,11000.0,30410.0,960.0,372.0,5700.0,26572.0,1460.0,11984.0,1530.0,11962.0,44650.0,1051172.0,2770.0,4663.0,2280.0,4013.0,1880.0,3309.0,1860.0,1785.0,770.0,757.0,140.0,230.0,7320.0,10271.0,35030.0,65672.0,31860.0,34111.0,36270.0,928193.0,37670.0,987388.0,2940.0,6822.0,3340.0,23802.0,11740.0,101502.0,33760.0,164800.0,31660.0,101132.0,2990.0,62988.0
pepin,0.0,1682.0,0.0,0.0,0.0,WI,3680.0,1680.0,1660.0,290.0,3510.0,60.0,2610.0,2160.0,20.0,6980.0,0.0,0.0,0.0,0.0,260.0,1310.0,253583.0,3640.0,257878.0,2860.0,147562.0,1760.0,2631.0,750.0,3616.0,690.0,2364.0,50.0,39.0,600.0,8331.0,800.0,13200.0,480.0,8180.0,860.0,18870.0,347.0,580.0,5222.0,760.0,10767.0,300.0,27569.0,1760.0,4295.0,70.0,19.0,0.0,0.0,150.0,975.0,80.0,438.0,280.0,197.0,1190.0,314.0,3390.0,63953.0,3390.0,62218.0,850.0,1730.0,160.0,4640.0,33962.0,60.0,1388.0,120.0,1973.0,30.0,19.0,140.0,735.0,0.0,0.0,160.0,1142.0,160.0,1138.0,90.0,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,808.0,0.0,0.0,640.0,7020.0,2830.0,188302.0,2810.0,28728.0,0.0,0.0,60.0,41.0,1210.0,2472.0,200.0,18.0,120.0,69.0,140.0,165.0,250.0,48.0,790.0,2049.0,50.0,18.0,540.0,1540.0,200.0,2479.0,190.0,2493.0,3380.0,32205.0,430.0,874.0,360.0,726.0,330.0,609.0,120.0,110.0,60.0,49.0,0.0,0.0,560.0,765.0,3100.0,6151.0,2960.0,3364.0,2470.0,26255.0,2680.0,28102.0,30.0,58.0,70.0,254.0,750.0,2936.0,2710.0,8646.0,2640.0,7039.0,130.0,1506.0
pierce,0.0,10208.0,0.0,0.0,0.0,WI,20180.0,9850.0,8450.0,1630.0,19040.0,350.0,11840.0,12950.0,180.0,37140.0,40.0,0.0,40.0,0.0,1920.0,5780.0,1447699.0,20030.0,1465481.0,16760.0,1050539.0,8450.0,9649.0,4650.0,21224.0,4290.0,16265.0,660.0,544.0,2700.0,31336.0,4080.0,56708.0,2320.0,42656.0,4430.0,113032.0,918.0,3750.0,40811.0,3470.0,56359.0,1220.0,57956.0,9810.0,17782.0,460.0,116.0,80.0,1445.0,560.0,3798.0,360.0,1842.0,2080.0,1506.0,6790.0,1772.0,18130.0,330569.0,18130.0,323380.0,3580.0,7189.0,1640.0,47176.0,245734.0,440.0,8647.0,1460.0,13537.0,160.0,226.0,1520.0,8605.0,410.0,144.0,1620.0,13499.0,1630.0,13516.0,1300.0,12816.0,20.0,90.0,110.0,60.0,210.0,266.0,40.0,261.0,1210.0,9991.0,50.0,1101.0,3010.0,18641.0,16540.0,1089924.0,16420.0,167987.0,0.0,0.0,190.0,238.0,7020.0,15610.0,1090.0,147.0,960.0,530.0,1090.0,1238.0,1080.0,215.0,4750.0,12863.0,320.0,224.0,2180.0,6668.0,600.0,5286.0,620.0,5290.0,19170.0,184820.0,1760.0,3430.0,1510.0,3078.0,1380.0,2425.0,940.0,882.0,320.0,332.0,40.0,33.0,3270.0,4447.0,16380.0,31315.0,15060.0,16675.0,14990.0,152377.0,15690.0,161034.0,320.0,325.0,450.0,1074.0,4340.0,19258.0,15160.0,42953.0,14770.0,39171.0,570.0,3631.0
polk,9271.0,0.0,0.0,0.0,16701.0,WI,23480.0,11440.0,9750.0,2030.0,22230.0,340.0,14700.0,15450.0,180.0,42680.0,50.0,0.0,50.0,0.0,2440.0,7710.0,1411719.0,23170.0,1432722.0,18270.0,970920.0,9280.0,11031.0,4590.0,22386.0,4270.0,17797.0,660.0,562.0,3410.0,38014.0,4260.0,53254.0,3180.0,64790.0,5410.0,120641.0,955.0,4340.0,41936.0,4570.0,68399.0,1250.0,61965.0,10660.0,21003.0,420.0,113.0,100.0,1549.0,710.0,4539.0,490.0,2570.0,1960.0,1294.0,7250.0,1879.0,21280.0,391933.0,21280.0,382010.0,4960.0,9923.0,1480.0,43282.0,203654.0,450.0,9170.0,1260.0,10573.0,190.0,206.0,1330.0,6808.0,310.0,137.0,1450.0,11069.0,1470.0,11287.0,1130.0,10322.0,20.0,70.0,90.0,49.0,230.0,348.0,40.0,236.0,1050.0,8107.0,70.0,1982.0,3300.0,19587.0,18340.0,1011475.0,18190.0,147929.0,0.0,0.0,350.0,391.0,7440.0,15396.0,1030.0,433.0,830.0,381.0,990.0,1132.0,1500.0,294.0,5010.0,12259.0,360.0,231.0,2670.0,7937.0,990.0,8901.0,1040.0,9002.0,21900.0,172132.0,2720.0,5620.0,2320.0,4928.0,2020.0,3610.0,850.0,781.0,470.0,408.0,60.0,76.0,3690.0,4937.0,19720.0,37807.0,18230.0,20185.0,16320.0,132039.0,17390.0,141706.0,230.0,311.0,360.0,804.0,4660.0,18166.0,17720.0,48507.0,17270.0,44090.0,670.0,3907.0
portage,0.0,21626.0,0.0,0.0,0.0,WI,35380.0,18440.0,14030.0,2570.0,33550.0,560.0,18530.0,23340.0,380.0,62510.0,440.0,250.0,190.0,60.0,3190.0,10460.0,2235464.0,34970.0,2263395.0,28180.0,1533086.0,13150.0,19789.0,8070.0,37121.0,7560.0,28810.0,760.0,724.0,4060.0,50067.0,7130.0,83651.0,4490.0,80694.0,8550.0,216977.0,854.0,4990.0,41615.0,6380.0,100010.0,1610.0,107250.0,16750.0,27931.0,710.0,176.0,160.0,3081.0,740.0,5484.0,660.0,3026.0,3110.0,1951.0,12300.0,3055.0,32800.0,588114.0,32800.0,574026.0,6980.0,14088.0,1800.0,58409.0,337061.0,600.0,11332.0,1570.0,18828.0,200.0,231.0,1590.0,8984.0,210.0,148.0,1770.0,13912.0,1800.0,14015.0,1200.0,9504.0,20.0,113.0,30.0,22.0,140.0,138.0,70.0,1122.0,1370.0,20068.0,90.0,1598.0,4450.0,28814.0,27590.0,1626893.0,27400.0,253876.0,0.0,0.0,490.0,430.0,12150.0,22970.0,2370.0,340.0,1170.0,558.0,1890.0,2019.0,2640.0,537.0,7180.0,18249.0,700.0,400.0,3030.0,9658.0,1260.0,9678.0,1280.0,9652.0,33520.0,294650.0,3810.0,7230.0,3300.0,6451.0,2550.0,4615.0,1600.0,1465.0,690.0,647.0,90.0,89.0,5360.0,7175.0,29340.0,55326.0,27540.0,29776.0,24790.0,230907.0,25950.0,243711.0,460.0,829.0,640.0,1585.0,6010.0,24993.0,27950.0,75832.0,27240.0,67253.0,1020.0,7961.0
price,3116.0,0.0,0.0,0.0,5327.0,WI,7310.0,3570.0,3200.0,520.0,6900.0,120.0,4740.0,4570.0,50.0,12930.0,0.0,0.0,0.0,0.0,850.0,2860.0,367452.0,7180.0,373527.0,5390.0,233268.0,2700.0,3501.0,1380.0,7429.0,1310.0,5826.0,100.0,93.0,1170.0,13428.0,1370.0,22064.0,1230.0,19811.0,2010.0,41588.0,279.0,1190.0,9239.0,1610.0,21535.0,330.0,9616.0,2900.0,6075.0,140.0,34.0,30.0,357.0,200.0,1039.0,210.0,1100.0,400.0,265.0,1890.0,483.0,6780.0,126408.0,6780.0,122646.0,1890.0,3756.0,230.0,6884.0,31814.0,100.0,2096.0,180.0,1640.0,40.0,30.0,210.0,916.0,20.0,7.0,230.0,1561.0,230.0,1570.0,120.0,885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,1612.0,0.0,0.0,910.0,3956.0,5270.0,251925.0,5230.0,34928.0,0.0,0.0,170.0,114.0,2080.0,3316.0,320.0,44.0,130.0,63.0,230.0,280.0,690.0,160.0,1200.0,2654.0,70.0,44.0,860.0,2590.0,500.0,6396.0,520.0,6508.0,6710.0,43819.0,1030.0,2180.0,890.0,1915.0,650.0,1200.0,200.0,191.0,180.0,116.0,0.0,0.0,1040.0,1358.0,6310.0,12142.0,5870.0,6361.0,4650.0,31541.0,5020.0,34540.0,50.0,48.0,70.0,257.0,1200.0,5131.0,5660.0,14395.0,5500.0,13157.0,270.0,1115.0
racine,45091.0,0.0,0.0,0.0,59331.0,WI,102220.0,53250.0,35420.0,12330.0,94660.0,2680.0,51140.0,70120.0,1000.0,183380.0,1000.0,510.0,490.0,90.0,12890.0,28480.0,6577113.0,99750.0,6641147.0,81590.0,4555680.0,36400.0,36381.0,18740.0,222652.0,17600.0,195340.0,2610.0,2446.0,10350.0,124659.0,16180.0,196198.0,11790.0,235049.0,22890.0,524208.0,427.0,13750.0,134123.0,17150.0,270220.0,3800.0,265882.0,40350.0,64034.0,2000.0,518.0,300.0,5210.0,1480.0,12401.0,1350.0,7058.0,7340.0,5596.0,28440.0,7175.0,92350.0,1635153.0,92350.0,1598536.0,18490.0,36618.0,6580.0,210566.0,1194982.0,1850.0,34511.0,5860.0,61487.0,650.0,745.0,5940.0,36414.0,900.0,521.0,6480.0,52932.0,6540.0,53668.0,5050.0,42775.0,90.0,374.0,200.0,226.0,850.0,1205.0,190.0,2778.0,4920.0,46906.0,260.0,5031.0,11140.0,77943.0,78330.0,4846183.0,77920.0,791890.0,40.0,365.0,960.0,911.0,34070.0,67894.0,4800.0,4454.0,2390.0,1151.0,4490.0,5179.0,6570.0,1226.0,23370.0,52651.0,1380.0,573.0,7820.0,23138.0,2220.0,16890.0,2300.0,17058.0,96760.0,921020.0,14620.0,33885.0,13290.0,31473.0,10900.0,19270.0,3940.0,3609.0,1150.0,1115.0,190.0,365.0,18600.0,26089.0,82010.0,150856.0,75440.0,81126.0,68760.0,723996.0,72000.0,761039.0,1460.0,2252.0,1790.0,8969.0,17390.0,75118.0,80640.0,247109.0,79180.0,225424.0,2200.0,21688.0
richland,0.0,4299.0,0.0,962.0,0.0,WI,8110.0,3950.0,3420.0,650.0,7720.0,130.0,5500.0,5020.0,50.0,15210.0,30.0,0.0,30.0,0.0,680.0,2830.0,423738.0,7990.0,429515.0,6230.0,287279.0,3020.0,4328.0,1440.0,5621.0,1290.0,3719.0,120.0,123.0,1250.0,12320.0,1450.0,24941.0,1040.0,14176.0,1840.0,39269.0,809.0,1060.0,8719.0,1540.0,21163.0,440.0,21729.0,3090.0,5777.0,130.0,35.0,0.0,0.0,240.0,1653.0,150.0,687.0,460.0,314.0,1950.0,485.0,7490.0,138292.0,7490.0,134518.0,1880.0,3776.0,260.0,8706.0,41012.0,130.0,3019.0,190.0,2121.0,50.0,36.0,220.0,1012.0,0.0,0.0,260.0,1718.0,260.0,1723.0,150.0,1333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1800.0,0.0,0.0,1060.0,7554.0,6000.0,303536.0,5930.0,41310.0,0.0,0.0,100.0,74.0,2530.0,5006.0,290.0,34.0,160.0,90.0,320.0,328.0,650.0,131.0,1690.0,4145.0,110.0,43.0,990.0,2644.0,300.0,2230.0,300.0,2133.0,7450.0,51084.0,1090.0,2291.0,950.0,2015.0,830.0,1570.0,270.0,239.0,160.0,198.0,0.0,0.0,1140.0,1578.0,6900.0,13530.0,6480.0,7331.0,5160.0,36305.0,5620.0,39586.0,40.0,33.0,100.0,395.0,1380.0,6044.0,6250.0,16883.0,6120.0,15851.0,230.0,979.0
rock,21871.0,22604.0,0.0,17296.0,20845.0,WI,84390.0,43500.0,29870.0,9880.0,79860.0,1620.0,45900.0,59650.0,720.0,151780.0,910.0,170.0,740.0,20.0,10380.0,23140.0,5079717.0,83030.0,5126947.0,68640.0,3504571.0,28080.0,34491.0,14360.0,80171.0,13380.0,63780.0,1630.0,1578.0,8350.0,94496.0,12630.0,256626.0,9300.0,173301.0,19370.0,406793.0,1193.0,12880.0,124229.0,13890.0,202000.0,3320.0,257376.0,31350.0,47230.0,1560.0,405.0,170.0,2791.0,1420.0,10615.0,1040.0,5126.0,6660.0,4663.0,20800.0,5189.0,78420.0,1391192.0,78420.0,1360693.0,15430.0,30498.0,3920.0,112299.0,733990.0,1250.0,27975.0,3380.0,33569.0,480.0,539.0,3460.0,20065.0,530.0,346.0,3870.0,30485.0,3900.0,30968.0,2820.0,21560.0,60.0,233.0,140.0,104.0,530.0,676.0,110.0,1086.0,2690.0,25151.0,170.0,4343.0,9070.0,65228.0,65560.0,3658297.0,65290.0,570710.0,20.0,146.0,920.0,864.0,28680.0,53555.0,3620.0,819.0,2350.0,1222.0,3710.0,4015.0,6350.0,1172.0,19410.0,44056.0,1250.0,867.0,6440.0,18768.0,1970.0,12518.0,2090.0,12765.0,80140.0,672987.0,12080.0,26736.0,10870.0,24631.0,9100.0,15749.0,3080.0,2709.0,940.0,918.0,180.0,272.0,14070.0,19495.0,69740.0,129707.0,65090.0,70453.0,57460.0,513499.0,60300.0,540207.0,760.0,1171.0,1110.0,3931.0,14080.0,64269.0,67240.0,196807.0,66230.0,175582.0,1480.0,18909.0
rusk,2553.0,0.0,0.0,0.0,5172.0,WI,6900.0,3330.0,2910.0,610.0,6470.0,140.0,4010.0,4490.0,30.0,12790.0,0.0,0.0,0.0,0.0,840.0,2460.0,311424.0,6770.0,315743.0,5210.0,213490.0,2490.0,3159.0,1060.0,4111.0,950.0,2713.0,90.0,75.0,1010.0,9774.0,1080.0,13322.0,800.0,11974.0,1750.0,36582.0,475.0,1280.0,9759.0,1350.0,17642.0,290.0,5406.0,2590.0,4319.0,100.0,25.0,0.0,0.0,140.0,835.0,150.0,766.0,360.0,234.0,1660.0,429.0,6410.0,119016.0,6410.0,115799.0,1610.0,3212.0,200.0,5395.0,22563.0,90.0,1450.0,150.0,1141.0,30.0,20.0,170.0,705.0,0.0,0.0,200.0,1350.0,200.0,1369.0,110.0,809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,1171.0,0.0,0.0,780.0,3110.0,4960.0,208590.0,4920.0,27798.0,0.0,0.0,100.0,69.0,2070.0,3352.0,220.0,26.0,90.0,42.0,190.0,206.0,690.0,156.0,1290.0,2815.0,90.0,25.0,740.0,1944.0,350.0,4261.0,340.0,4323.0,6350.0,36313.0,1120.0,2374.0,950.0,2122.0,730.0,1428.0,150.0,139.0,130.0,78.0,0.0,0.0,1080.0,1434.0,5990.0,11659.0,5650.0,6282.0,4240.0,24427.0,4640.0,26699.0,0.0,0.0,50.0,102.0,1150.0,3237.0,5350.0,13706.0,5220.0,12978.0,160.0,618.0
sauk,0.0,18390.0,0.0,17059.0,0.0,WI,35130.0,18290.0,13450.0,2930.0,33140.0,640.0,20420.0,23000.0,310.0,62750.0,140.0,50.0,90.0,0.0,3570.0,10310.0,2199350.0,34650.0,2226634.0,28330.0,1419942.0,13490.0,20036.0,7100.0,36683.0,6590.0,28705.0,710.0,679.0,4390.0,51215.0,6550.0,132509.0,4020.0,67706.0,7260.0,163553.0,1229.0,6500.0,60777.0,5960.0,89944.0,2030.0,138164.0,13840.0,27284.0,600.0,159.0,140.0,2147.0,1120.0,8257.0,610.0,3107.0,2520.0,1758.0,9150.0,2326.0,32350.0,577629.0,32350.0,563996.0,6860.0,13633.0,1780.0,62396.0,341713.0,630.0,12901.0,1520.0,17860.0,240.0,223.0,1560.0,8743.0,170.0,116.0,1760.0,13489.0,1780.0,13575.0,1240.0,10333.0,0.0,0.0,40.0,34.0,200.0,237.0,80.0,884.0,1260.0,19898.0,120.0,3422.0,4890.0,36997.0,27040.0,1604081.0,26800.0,250711.0,0.0,0.0,420.0,401.0,11450.0,22803.0,1780.0,274.0,1070.0,554.0,1360.0,1458.0,2480.0,487.0,7530.0,18160.0,440.0,332.0,3550.0,11300.0,1020.0,6728.0,1060.0,6763.0,32950.0,283792.0,4190.0,8263.0,3640.0,7416.0,3100.0,5419.0,1150.0,1054.0,540.0,535.0,120.0,129.0,5590.0,7795.0,28710.0,54244.0,26790.0,29239.0,23900.0,227063.0,25180.0,245160.0,340.0,391.0,540.0,2374.0,6330.0,38499.0,27250.0,76999.0,26620.0,69372.0,970.0,7594.0
sawyer,4448.0,0.0,0.0,0.0,5917.0,WI,9100.0,4500.0,3680.0,850.0,8550.0,190.0,5450.0,5740.0,70.0,15990.0,80.0,0.0,80.0,0.0,1110.0,3660.0,517022.0,8900.0,526100.0,6590.0,298848.0,3250.0,5326.0,1930.0,10250.0,1750.0,7566.0,150.0,146.0,1520.0,18472.0,1820.0,34406.0,1360.0,30337.0,2390.0,62232.0,131.0,1410.0,13333.0,2210.0,33337.0,590.0,23938.0,3730.0,9078.0,160.0,41.0,40.0,635.0,370.0,2499.0,230.0,1299.0,500.0,344.0,2350.0,615.0,8230.0,151380.0,8230.0,146526.0,2400.0,4855.0,480.0,15387.0,75550.0,190.0,3945.0,400.0,3825.0,70.0,70.0,410.0,2161.0,90.0,42.0,470.0,3418.0,480.0,3466.0,330.0,3462.0,0.0,0.0,30.0,7.0,20.0,41.0,30.0,65.0,350.0,2946.0,40.0,486.0,1420.0,8218.0,6680.0,367974.0,6620.0,55931.0,0.0,0.0,110.0,112.0,2620.0,4562.0,470.0,65.0,170.0,102.0,270.0,294.0,570.0,126.0,1600.0,3405.0,130.0,89.0,1190.0,3315.0,460.0,5410.0,460.0,5279.0,8440.0,66404.0,1410.0,2818.0,1220.0,2517.0,900.0,1600.0,220.0,197.0,170.0,242.0,30.0,21.0,1400.0,1984.0,7610.0,14299.0,6990.0,7462.0,5810.0,51366.0,6280.0,55503.0,90.0,142.0,180.0,430.0,1700.0,8728.0,6950.0,19587.0,6720.0,17852.0,340.0,1499.0
shawano,6379.0,0.0,0.0,0.0,15970.0,WI,20610.0,10150.0,8410.0,1800.0,19550.0,340.0,11790.0,13290.0,130.0,37680.0,790.0,790.0,0.0,160.0,2040.0,6560.0,1095879.0,20290.0,1110741.0,16130.0,766218.0,8560.0,9317.0,3800.0,14706.0,3560.0,10966.0,340.0,302.0,2450.0,30676.0,3740.0,43593.0,2850.0,45625.0,4350.0,84644.0,999.0,3240.0,26681.0,3560.0,48309.0,1090.0,37586.0,8780.0,14862.0,380.0,96.0,50.0,885.0,530.0,3306.0,460.0,2190.0,1210.0,806.0,6300.0,1644.0,19220.0,351524.0,19220.0,342811.0,4340.0,8712.0,740.0,19667.0,111376.0,270.0,4729.0,630.0,4394.0,90.0,83.0,640.0,2903.0,60.0,37.0,730.0,5146.0,740.0,5198.0,480.0,3556.0,0.0,0.0,0.0,0.0,50.0,56.0,20.0,68.0,530.0,4406.0,80.0,1152.0,2460.0,15398.0,15600.0,759757.0,15470.0,106614.0,0.0,0.0,340.0,291.0,6610.0,12026.0,770.0,72.0,530.0,291.0,730.0,817.0,1890.0,399.0,4290.0,10128.0,290.0,125.0,2010.0,6092.0,860.0,7279.0,900.0,7276.0,19090.0,131258.0,2790.0,5804.0,2400.0,5145.0,2010.0,3822.0,610.0,536.0,440.0,457.0,40.0,46.0,3010.0,4171.0,17660.0,34151.0,16630.0,18533.0,13580.0,94586.0,14470.0,101673.0,120.0,148.0,220.0,425.0,3480.0,12735.0,16030.0,42272.0,15650.0,39591.0,570.0,2665.0
sheboygan,25993.0,0.0,0.0,0.0,38901.0,WI,61510.0,31540.0,23920.0,5360.0,56780.0,1780.0,32340.0,40430.0,580.0,110360.0,170.0,140.0,30.0,30.0,5840.0,18210.0,3939050.0,60310.0,3985295.0,49400.0,2764111.0,21550.0,34891.0,14350.0,105373.0,13430.0,84150.0,1310.0,1311.0,5810.0,75327.0,12700.0,188152.0,8420.0,150073.0,13520.0,279389.0,773.0,8490.0,73828.0,10800.0,160680.0,2320.0,167557.0,26930.0,46245.0,1020.0,264.0,230.0,4407.0,1230.0,9955.0,1070.0,5229.0,4510.0,3122.0,20150.0,5203.0,56580.0,1014760.0,56580.0,990701.0,11980.0,24060.0,3140.0,122794.0,642972.0,1130.0,27999.0,2660.0,31039.0,430.0,361.0,2750.0,15839.0,360.0,247.0,3090.0,23688.0,3100.0,24162.0,2080.0,17331.0,40.0,127.0,60.0,14.0,280.0,358.0,140.0,1578.0,2460.0,46942.0,100.0,2463.0,7220.0,47964.0,47820.0,2875581.0,47460.0,451017.0,30.0,484.0,940.0,915.0,20920.0,41543.0,3850.0,1252.0,1570.0,677.0,2840.0,3142.0,4570.0,897.0,13280.0,33435.0,950.0,356.0,4560.0,15272.0,2210.0,16810.0,2300.0,17067.0,57810.0,527168.0,6650.0,13602.0,5900.0,12487.0,5070.0,9438.0,2380.0,2136.0,1150.0,1019.0,140.0,190.0,9340.0,12897.0,50430.0,95652.0,47290.0,51764.0,42740.0,409474.0,44480.0,432791.0,790.0,1420.0,1070.0,4403.0,10360.0,48664.0,48230.0,142858.0,47090.0,121781.0,1820.0,17075.0
st. croix,22354.0,0.0,0.0,0.0,33296.0,WI,47520.0,22250.0,20940.0,3690.0,45100.0,750.0,27940.0,30690.0,540.0,90840.0,200.0,30.0,170.0,0.0,4250.0,12630.0,4104152.0,47200.0,4153245.0,39510.0,2896404.0,19840.0,25117.0,12460.0,68307.0,11680.0,54028.0,1900.0,1740.0,6660.0,93441.0,10990.0,230982.0,5840.0,132716.0,10240.0,265665.0,1186.0,8910.0,95613.0,7860.0,138805.0,3110.0,248868.0,23340.0,49093.0,1170.0,298.0,300.0,5161.0,1410.0,11663.0,900.0,4593.0,5120.0,3748.0,15500.0,3950.0,41420.0,759538.0,41420.0,743906.0,7700.0,15632.0,5330.0,154318.0,1010442.0,1130.0,20748.0,4890.0,56356.0,380.0,455.0,4980.0,29446.0,1230.0,524.0,5280.0,44865.0,5300.0,44999.0,4480.0,47832.0,120.0,637.0,520.0,390.0,690.0,998.0,220.0,1357.0,4130.0,33781.0,210.0,3061.0,7890.0,64655.0,39620.0,3211842.0,39330.0,541518.0,30.0,299.0,450.0,587.0,18130.0,45803.0,3190.0,1246.0,2730.0,1386.0,2540.0,2949.0,2230.0,424.0,12540.0,35271.0,910.0,487.0,5330.0,17609.0,1190.0,9518.0,1250.0,9639.0,45240.0,568946.0,3530.0,6732.0,2990.0,5840.0,2770.0,4959.0,2160.0,1997.0,580.0,612.0,170.0,299.0,7680.0,10380.0,37270.0,72051.0,34180.0,38654.0,36430.0,491641.0,37960.0,516203.0,1500.0,1867.0,1650.0,3872.0,10790.0,60303.0,35120.0,112756.0,34190.0,95739.0,1350.0,17000.0
