County,D0,D1,OTHER0,R0,R1,STATE,N1,MARS1,MARS2,MARS4,PREP,N2,NUMDEP,TOTAL_VITA,VITA,TCE,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,A00101,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11902,A11902
oconto,5095.0,0.0,0.0,0.0,10712.0,WI,18160.0,7950.0,8670.0,1410.0,11380.0,34980.0,9450.0,280.0,230.0,50.0,923915.0,18110.0,938762.0,14910.0,673811.0,6730.0,5197.0,3970.0,12998.0,3700.0,9590.0,4240.0,4768.0,2400.0,23336.0,3490.0,30332.0,2680.0,39690.0,3760.0,69330.0,670.0,1850.0,6237.0,2950.0,33510.0,1000.0,38651.0,4260.0,14847.0,390.0,97.0,80.0,1020.0,550.0,3086.0,460.0,1986.0,1400.0,1348.0,140.0,288.0,200.0,2539.0,5520.0,104462.0,510085.0,4940.0,25999.0,490.0,411.0,5160.0,17710.0,5510.0,45999.0,4400.0,26077.0,4310.0,10455.0,14190.0,607991.0,14080.0,95887.0,190.0,780.0,390.0,361.0,5870.0,6441.0,870.0,80.0,540.0,278.0,1120.0,1282.0,1420.0,287.0,2920.0,4050.0,570.0,226.0,1870.0,5052.0,610.0,2142.0,670.0,2428.0,820.0,163.0,16970.0,118419.0,2550.0,4906.0,2080.0,4208.0,1450.0,1874.0,900.0,855.0,250.0,156.0,13050.0,89446.0,13920.0,95856.0,70.0,85.0,140.0,284.0,3310.0,11347.0,13790.0,32384.0
oneida,6817.0,0.0,240.0,0.0,9932.0,WI,19340.0,9170.0,8630.0,1430.0,11500.0,34140.0,7450.0,1010.0,310.0,700.0,1018672.0,19290.0,1037502.0,14820.0,625866.0,7790.0,8957.0,4560.0,25294.0,4280.0,18995.0,3650.0,4437.0,3080.0,35206.0,3970.0,46135.0,3250.0,49800.0,5280.0,115342.0,100.0,1760.0,6059.0,4080.0,52021.0,1140.0,55878.0,4770.0,18830.0,390.0,100.0,100.0,1398.0,820.0,4585.0,500.0,2486.0,1360.0,1257.0,160.0,333.0,80.0,1195.0,5330.0,115055.0,572943.0,4500.0,30060.0,730.0,627.0,4930.0,18571.0,5310.0,51066.0,3870.0,25967.0,4060.0,14747.0,14700.0,681950.0,14520.0,119533.0,310.0,1718.0,530.0,507.0,5400.0,5330.0,1230.0,430.0,570.0,280.0,980.0,1076.0,1290.0,268.0,2170.0,2835.0,450.0,98.0,2370.0,6372.0,1010.0,4890.0,1080.0,5104.0,1000.0,200.0,17820.0,145316.0,2870.0,5447.0,2330.0,4712.0,1440.0,1702.0,880.0,814.0,520.0,386.0,13520.0,114223.0,14550.0,122698.0,170.0,296.0,240.0,762.0,4020.0,13253.0,13760.0,30411.0
outagamie,25465.0,0.0,0.0,0.0,47794.0,WI,91960.0,44560.0,39040.0,7760.0,46370.0,175670.0,53170.0,2200.0,960.0,1230.0,5641394.0,91820.0,5730761.0,79220.0,4208772.0,40360.0,37960.0,21650.0,99978.0,20130.0,75584.0,22340.0,28006.0,9970.0,130288.0,18500.0,189356.0,11940.0,179413.0,17060.0,286510.0,1070.0,6450.0,21576.0,11910.0,152249.0,5000.0,325902.0,23070.0,89367.0,2240.0,552.0,510.0,7813.0,2410.0,16412.0,1860.0,8388.0,9850.0,9939.0,1190.0,2517.0,930.0,14463.0,29180.0,621775.0,3517956.0,27100.0,195739.0,1640.0,1188.0,27140.0,114286.0,29120.0,320652.0,23070.0,129032.0,23540.0,94477.0,74730.0,3938941.0,74050.0,719004.0,1890.0,9862.0,1340.0,1049.0,32750.0,38946.0,6320.0,2105.0,3640.0,1717.0,6930.0,8043.0,6900.0,1234.0,16010.0,22498.0,2130.0,649.0,8080.0,24129.0,2020.0,6093.0,2220.0,6895.0,3310.0,587.0,87100.0,824066.0,11100.0,22083.0,9390.0,19600.0,7050.0,9277.0,5660.0,5384.0,840.0,471.0,68750.0,680480.0,72010.0,716108.0,1260.0,2395.0,1580.0,4570.0,17990.0,68355.0,69240.0,159746.0
ozaukee,14116.0,0.0,777.0,30889.0,0.0,WI,45370.0,21100.0,21360.0,2580.0,24240.0,86380.0,24630.0,770.0,110.0,670.0,4698954.0,45270.0,4793276.0,36610.0,2953940.0,20800.0,45167.0,16700.0,181082.0,15850.0,142201.0,14170.0,25274.0,6410.0,132769.0,14610.0,425793.0,7960.0,162976.0,10160.0,217413.0,320.0,2090.0,7261.0,8360.0,137613.0,4470.0,523061.0,13000.0,94322.0,1160.0,289.0,600.0,13562.0,2120.0,18435.0,1050.0,5568.0,4360.0,4930.0,670.0,1693.0,530.0,22598.0,20950.0,653346.0,3961897.0,19010.0,230515.0,1590.0,1258.0,19520.0,111437.0,20850.0,349580.0,15710.0,124139.0,18400.0,131335.0,37260.0,3655966.0,36630.0,844169.0,2960.0,19577.0,650.0,715.0,16250.0,25147.0,5930.0,5600.0,1990.0,930.0,3150.0,4000.0,1870.0,352.0,5950.0,8231.0,1240.0,358.0,5680.0,23228.0,1050.0,4235.0,1170.0,4780.0,1150.0,273.0,42220.0,899990.0,3080.0,5376.0,2470.0,4448.0,1850.0,2432.0,2620.0,2602.0,490.0,318.0,34900.0,820781.0,36400.0,862288.0,2280.0,5852.0,2610.0,11161.0,11860.0,84949.0,29670.0,90317.0
pepin,0.0,1741.0,0.0,1375.0,0.0,WI,3490.0,1550.0,1650.0,260.0,2620.0,6750.0,1890.0,0.0,0.0,0.0,195605.0,3480.0,199852.0,2830.0,122044.0,1510.0,1975.0,750.0,3049.0,670.0,1942.0,650.0,902.0,600.0,6728.0,730.0,10485.0,500.0,6070.0,710.0,13862.0,360.0,280.0,1019.0,590.0,7229.0,270.0,25692.0,1080.0,4247.0,90.0,22.0,0.0,0.0,190.0,1201.0,110.0,585.0,300.0,266.0,30.0,53.0,90.0,675.0,910.0,18440.0,104847.0,780.0,5981.0,90.0,60.0,840.0,3258.0,910.0,9443.0,640.0,3582.0,700.0,2062.0,2740.0,134907.0,2690.0,24972.0,40.0,176.0,80.0,89.0,1100.0,1271.0,180.0,15.0,160.0,74.0,200.0,226.0,250.0,52.0,540.0,740.0,80.0,30.0,570.0,1517.0,160.0,888.0,180.0,953.0,150.0,24.0,3190.0,24568.0,430.0,849.0,330.0,683.0,260.0,389.0,190.0,163.0,80.0,50.0,2510.0,23670.0,2740.0,25478.0,0.0,0.0,40.0,134.0,810.0,3706.0,2450.0,5428.0
pierce,0.0,7949.0,0.0,6496.0,0.0,WI,18840.0,8910.0,8280.0,1480.0,11650.0,35630.0,10180.0,160.0,20.0,140.0,1172958.0,18810.0,1191735.0,16060.0,875727.0,6840.0,7176.0,4200.0,19598.0,3890.0,14507.0,5110.0,5607.0,2790.0,29301.0,3610.0,42008.0,2030.0,29575.0,3870.0,81387.0,1030.0,1190.0,5022.0,2760.0,38173.0,1200.0,45849.0,5610.0,18777.0,560.0,141.0,100.0,1228.0,710.0,3988.0,410.0,1929.0,2220.0,2240.0,220.0,537.0,380.0,2456.0,7060.0,153578.0,793287.0,6470.0,43197.0,500.0,386.0,6620.0,29944.0,7040.0,74859.0,5670.0,39439.0,5730.0,17014.0,15430.0,819366.0,15330.0,140995.0,400.0,2044.0,330.0,411.0,6240.0,8215.0,1040.0,494.0,1120.0,559.0,1510.0,1779.0,1010.0,186.0,3080.0,4356.0,420.0,299.0,2350.0,6069.0,470.0,2886.0,510.0,3355.0,800.0,159.0,17790.0,159168.0,2000.0,3872.0,1610.0,3356.0,1250.0,1613.0,1320.0,1260.0,160.0,101.0,14250.0,133249.0,15050.0,141314.0,190.0,298.0,270.0,729.0,4230.0,17417.0,13650.0,32260.0
polk,6371.0,0.0,237.0,0.0,9275.0,WI,21390.0,9830.0,9330.0,2050.0,14060.0,40530.0,11340.0,350.0,30.0,310.0,1067104.0,21330.0,1085743.0,17260.0,767758.0,6480.0,9074.0,4150.0,16864.0,3790.0,12266.0,4790.0,5284.0,3390.0,33948.0,3790.0,38132.0,3010.0,49106.0,4790.0,93582.0,1060.0,1820.0,7755.0,3530.0,43258.0,1160.0,31593.0,5800.0,18639.0,530.0,137.0,80.0,1007.0,780.0,4165.0,510.0,2733.0,2110.0,2017.0,180.0,410.0,300.0,1818.0,6830.0,135981.0,625355.0,5960.0,33474.0,760.0,574.0,6330.0,24618.0,6800.0,59728.0,5320.0,33826.0,5380.0,16520.0,16620.0,700666.0,16520.0,112022.0,270.0,1589.0,580.0,566.0,6580.0,7669.0,860.0,187.0,890.0,393.0,1290.0,1540.0,1450.0,268.0,3460.0,4734.0,530.0,300.0,2670.0,6639.0,860.0,5737.0,900.0,6403.0,1220.0,243.0,19800.0,136007.0,3190.0,6581.0,2590.0,5598.0,1930.0,2435.0,1150.0,1109.0,290.0,203.0,15150.0,103938.0,16390.0,112467.0,120.0,142.0,180.0,483.0,4460.0,14184.0,15500.0,34965.0
portage,0.0,16560.0,0.0,12613.0,0.0,WI,33500.0,16760.0,14140.0,2380.0,17880.0,61480.0,16640.0,1240.0,270.0,960.0,1863950.0,33430.0,1890331.0,27900.0,1340258.0,12130.0,11639.0,7820.0,33639.0,7320.0,24997.0,7090.0,8545.0,3940.0,40341.0,6380.0,81810.0,4220.0,57181.0,7540.0,166690.0,930.0,2740.0,9439.0,5060.0,67115.0,1670.0,81607.0,8210.0,26381.0,820.0,200.0,160.0,2279.0,880.0,5311.0,750.0,3372.0,3420.0,3306.0,410.0,928.0,210.0,2824.0,9490.0,195824.0,1087310.0,8540.0,59187.0,790.0,578.0,8690.0,33678.0,9470.0,95620.0,6990.0,37338.0,7760.0,28177.0,26440.0,1288052.0,26220.0,227974.0,530.0,2803.0,840.0,750.0,11180.0,12346.0,2240.0,467.0,1340.0,624.0,2450.0,2647.0,2560.0,494.0,4990.0,6951.0,920.0,324.0,2950.0,8058.0,1260.0,5521.0,1360.0,6069.0,1500.0,273.0,31630.0,269071.0,4420.0,8078.0,3700.0,7170.0,2460.0,3206.0,2190.0,2024.0,490.0,352.0,24100.0,216010.0,25430.0,227515.0,340.0,754.0,420.0,1483.0,6060.0,21524.0,25440.0,58071.0
price,2645.0,0.0,67.0,0.0,3732.0,WI,7010.0,3270.0,3210.0,490.0,4520.0,12720.0,3000.0,230.0,0.0,230.0,310893.0,6980.0,317429.0,5430.0,210222.0,2920.0,2719.0,1440.0,6375.0,1340.0,4828.0,990.0,1051.0,1140.0,12306.0,1290.0,14432.0,1090.0,14322.0,1800.0,33827.0,330.0,670.0,1596.0,1260.0,13997.0,370.0,11395.0,1770.0,6536.0,140.0,35.0,20.0,452.0,270.0,1211.0,220.0,1017.0,490.0,453.0,40.0,88.0,50.0,974.0,1380.0,26821.0,126712.0,1160.0,6227.0,200.0,141.0,1260.0,4471.0,1380.0,11390.0,910.0,4685.0,950.0,3108.0,5180.0,202067.0,5140.0,31033.0,60.0,260.0,250.0,180.0,1980.0,2008.0,310.0,33.0,180.0,77.0,360.0,453.0,660.0,138.0,880.0,1183.0,140.0,44.0,930.0,2408.0,440.0,2153.0,460.0,2332.0,350.0,58.0,6400.0,38338.0,1080.0,1986.0,850.0,1668.0,520.0,685.0,310.0,308.0,190.0,100.0,4790.0,29022.0,5220.0,31918.0,30.0,32.0,50.0,148.0,1300.0,5002.0,5140.0,10931.0
racine,32040.0,0.0,12.0,0.0,46460.0,WI,95040.0,45580.0,36220.0,12390.0,48710.0,182020.0,57810.0,2470.0,1000.0,1480.0,5420689.0,94750.0,5488321.0,79310.0,3935356.0,34550.0,30648.0,18460.0,128377.0,17290.0,100426.0,23730.0,29194.0,9960.0,114533.0,14820.0,224162.0,11840.0,187241.0,20950.0,424348.0,480.0,7750.0,26466.0,14250.0,190131.0,3880.0,196531.0,20130.0,67632.0,2380.0,600.0,300.0,4215.0,1740.0,12183.0,1560.0,7056.0,8030.0,8261.0,1090.0,2479.0,430.0,10258.0,31840.0,659660.0,3556716.0,28930.0,191051.0,2240.0,1783.0,29610.0,129727.0,31680.0,329625.0,25090.0,156839.0,26090.0,84997.0,72840.0,3723657.0,72310.0,666296.0,1630.0,9072.0,1150.0,1029.0,29340.0,35815.0,4590.0,5020.0,3290.0,1474.0,6370.0,7342.0,5550.0,942.0,14900.0,19055.0,2180.0,520.0,7810.0,20711.0,1760.0,6164.0,1930.0,7055.0,3760.0,739.0,90210.0,794838.0,15690.0,37345.0,13970.0,33555.0,11090.0,14684.0,6270.0,5827.0,720.0,394.0,66140.0,631224.0,70430.0,663283.0,1060.0,1766.0,1280.0,5385.0,16490.0,68254.0,73730.0,187021.0
richland,0.0,3640.0,0.0,2954.0,0.0,WI,7810.0,3620.0,3500.0,640.0,5510.0,15200.0,4380.0,110.0,0.0,110.0,328394.0,7790.0,335091.0,6240.0,240486.0,2840.0,3157.0,1510.0,5095.0,1360.0,3033.0,1160.0,1223.0,1290.0,11419.0,1450.0,16800.0,1070.0,11327.0,1790.0,33409.0,870.0,650.0,2028.0,1290.0,14342.0,440.0,11491.0,2050.0,6697.0,150.0,33.0,20.0,273.0,320.0,1586.0,200.0,841.0,590.0,535.0,60.0,133.0,150.0,1005.0,1670.0,31821.0,141721.0,1420.0,6788.0,230.0,141.0,1510.0,4637.0,1660.0,11779.0,1180.0,6349.0,1120.0,4128.0,5780.0,214772.0,5670.0,31982.0,70.0,248.0,140.0,105.0,2300.0,2578.0,310.0,30.0,250.0,117.0,370.0,404.0,660.0,136.0,1160.0,1647.0,180.0,60.0,1100.0,2608.0,260.0,1042.0,270.0,1111.0,340.0,57.0,7120.0,41759.0,1310.0,2618.0,1050.0,2214.0,810.0,1210.0,330.0,299.0,110.0,83.0,5150.0,29403.0,5700.0,32592.0,20.0,17.0,50.0,118.0,1460.0,4964.0,5760.0,13552.0
rock,15078.0,16199.0,0.0,10797.0,15374.0,WI,77980.0,37510.0,30180.0,9630.0,45070.0,149990.0,47090.0,1490.0,190.0,1310.0,4013662.0,77790.0,4061850.0,65340.0,2848419.0,25290.0,23203.0,14170.0,81392.0,13240.0,64485.0,16010.0,19259.0,8350.0,73955.0,11670.0,142912.0,9550.0,135524.0,18090.0,350229.0,1270.0,5850.0,20150.0,11590.0,144099.0,3400.0,206069.0,16550.0,48188.0,1800.0,452.0,220.0,3524.0,1530.0,9514.0,1110.0,4881.0,6940.0,6931.0,770.0,1694.0,430.0,6367.0,21680.0,423020.0,2255336.0,19730.0,122771.0,1630.0,1389.0,20100.0,80488.0,21640.0,208749.0,17060.0,93001.0,16740.0,52977.0,59760.0,2670590.0,59440.0,457646.0,920.0,4794.0,1130.0,853.0,24780.0,28002.0,3500.0,1688.0,2710.0,1287.0,5130.0,5748.0,5150.0,878.0,13120.0,16867.0,1800.0,487.0,6590.0,16414.0,1710.0,5182.0,1850.0,5888.0,3660.0,654.0,73710.0,580492.0,13350.0,30290.0,11640.0,27184.0,9240.0,12271.0,4780.0,4367.0,630.0,346.0,53990.0,430100.0,57730.0,454989.0,520.0,755.0,730.0,3828.0,13240.0,47220.0,60890.0,159544.0
rusk,2174.0,0.0,91.0,0.0,3523.0,WI,6580.0,3110.0,2900.0,530.0,4280.0,12490.0,3460.0,110.0,90.0,30.0,267319.0,6560.0,272737.0,5220.0,185236.0,2220.0,2433.0,1020.0,5227.0,910.0,3820.0,860.0,856.0,1040.0,8240.0,1040.0,10579.0,740.0,8603.0,1510.0,27464.0,500.0,870.0,2231.0,1010.0,10994.0,350.0,16217.0,1630.0,5418.0,130.0,33.0,0.0,0.0,210.0,915.0,200.0,851.0,440.0,400.0,30.0,66.0,130.0,1226.0,1260.0,24734.0,108686.0,1070.0,5308.0,170.0,135.0,1100.0,3467.0,1260.0,9230.0,830.0,4196.0,860.0,3137.0,4760.0,166952.0,4720.0,25765.0,50.0,163.0,200.0,190.0,1950.0,1936.0,220.0,21.0,140.0,66.0,300.0,326.0,750.0,144.0,910.0,1161.0,130.0,39.0,840.0,1742.0,360.0,1734.0,380.0,1900.0,380.0,75.0,6010.0,31966.0,1240.0,2615.0,1010.0,2212.0,720.0,966.0,240.0,224.0,160.0,77.0,4240.0,23745.0,4750.0,26041.0,0.0,0.0,50.0,241.0,1190.0,5657.0,4940.0,11309.0
sauk,0.0,13675.0,0.0,11086.0,0.0,WI,33100.0,16650.0,13220.0,2920.0,20530.0,61470.0,17890.0,570.0,40.0,520.0,1637545.0,33040.0,1664906.0,27640.0,1178912.0,11570.0,13421.0,7050.0,27710.0,6530.0,19392.0,6510.0,7710.0,4250.0,44226.0,6290.0,68636.0,3960.0,48370.0,6250.0,115932.0,1260.0,2450.0,8003.0,4750.0,58658.0,2080.0,101871.0,7880.0,27361.0,690.0,178.0,130.0,1809.0,1160.0,6796.0,740.0,3159.0,2730.0,2788.0,260.0,537.0,420.0,4231.0,9080.0,184279.0,920618.0,8080.0,49122.0,870.0,680.0,8310.0,34749.0,9060.0,86278.0,6940.0,41630.0,6660.0,21881.0,25620.0,1100746.0,25300.0,184403.0,480.0,2086.0,450.0,423.0,10360.0,11463.0,1660.0,294.0,1310.0,591.0,1940.0,2131.0,2410.0,435.0,5280.0,6955.0,670.0,198.0,3700.0,9756.0,790.0,2693.0,850.0,3021.0,1630.0,288.0,30920.0,220946.0,4620.0,9444.0,3780.0,8244.0,3130.0,4481.0,1720.0,1606.0,340.0,185.0,23180.0,172578.0,24790.0,185198.0,200.0,244.0,330.0,1117.0,6470.0,23811.0,24650.0,54110.0
sawyer,2860.0,0.0,94.0,0.0,3799.0,WI,8220.0,3830.0,3480.0,830.0,5040.0,15100.0,3890.0,540.0,520.0,20.0,380068.0,8210.0,388469.0,6350.0,221520.0,2720.0,3922.0,1640.0,7869.0,1510.0,5646.0,1190.0,1290.0,1510.0,16761.0,1550.0,20923.0,1240.0,21059.0,2040.0,47749.0,140.0,800.0,2844.0,1740.0,22520.0,580.0,17612.0,2180.0,8401.0,200.0,51.0,40.0,803.0,450.0,2328.0,260.0,1143.0,530.0,510.0,60.0,116.0,80.0,401.0,1910.0,41412.0,191068.0,1570.0,9971.0,280.0,263.0,1730.0,6007.0,1900.0,16805.0,1330.0,8914.0,1440.0,5178.0,5970.0,246743.0,5920.0,41602.0,100.0,560.0,240.0,276.0,2150.0,2259.0,390.0,50.0,200.0,106.0,330.0,356.0,490.0,109.0,1010.0,1211.0,210.0,66.0,1170.0,2973.0,360.0,1761.0,400.0,2003.0,470.0,93.0,7610.0,52224.0,1670.0,3559.0,1400.0,3140.0,940.0,1212.0,270.0,266.0,150.0,88.0,5390.0,39206.0,5910.0,42850.0,30.0,43.0,80.0,383.0,1690.0,6945.0,5950.0,13988.0
shawano,4967.0,0.0,0.0,0.0,11340.0,WI,19460.0,8990.0,8580.0,1760.0,11400.0,37170.0,10500.0,760.0,710.0,50.0,893934.0,19420.0,911659.0,15900.0,638124.0,7400.0,6666.0,3880.0,13035.0,3600.0,9782.0,3540.0,3857.0,2580.0,27089.0,3740.0,41239.0,2740.0,34307.0,3880.0,68041.0,1130.0,1700.0,5506.0,2970.0,34154.0,1030.0,34317.0,4660.0,17725.0,440.0,107.0,80.0,1328.0,670.0,3399.0,520.0,2336.0,1380.0,1253.0,190.0,329.0,330.0,3720.0,4720.0,88527.0,418600.0,4130.0,21308.0,510.0,345.0,4330.0,15610.0,4700.0,38152.0,3500.0,19489.0,3680.0,10406.0,14830.0,571461.0,14670.0,88020.0,180.0,747.0,380.0,305.0,6180.0,6431.0,900.0,97.0,540.0,279.0,1120.0,1207.0,1790.0,348.0,3060.0,4136.0,470.0,150.0,2250.0,6271.0,610.0,2046.0,660.0,2264.0,880.0,157.0,17970.0,110478.0,3140.0,6549.0,2610.0,5742.0,2000.0,2696.0,910.0,843.0,270.0,151.0,13370.0,81590.0,14450.0,89102.0,70.0,87.0,130.0,401.0,3570.0,13545.0,14550.0,33095.0
sheboygan,18906.0,0.0,1057.0,29161.0,0.0,WI,58030.0,28160.0,24560.0,4920.0,30740.0,109890.0,32420.0,1520.0,680.0,820.0,3291588.0,57920.0,3342366.0,48710.0,2388022.0,19440.0,25331.0,14110.0,94880.0,13230.0,73683.0,13400.0,16789.0,6150.0,65236.0,11900.0,158811.0,8260.0,109628.0,11990.0,211662.0,890.0,3440.0,10104.0,8660.0,107717.0,2520.0,150321.0,13080.0,50778.0,1180.0,290.0,250.0,3401.0,1440.0,9703.0,1210.0,5481.0,5240.0,5234.0,570.0,1187.0,480.0,9181.0,17780.0,376463.0,1985407.0,15810.0,105838.0,1650.0,1179.0,16500.0,67305.0,17750.0,179138.0,13320.0,74527.0,14800.0,68041.0,45610.0,2248384.0,45020.0,393264.0,870.0,5758.0,740.0,568.0,19350.0,22328.0,3850.0,1156.0,1930.0,808.0,3900.0,4583.0,4090.0,755.0,9480.0,13358.0,1580.0,405.0,4870.0,13825.0,1170.0,3897.0,1280.0,4323.0,2030.0,373.0,54400.0,461822.0,7400.0,14787.0,6290.0,13258.0,4940.0,6875.0,3260.0,3082.0,500.0,253.0,41590.0,371706.0,43740.0,393014.0,540.0,1228.0,760.0,4236.0,10270.0,42063.0,44240.0,101726.0
st. croix,12678.0,0.0,520.0,0.0,19972.0,WI,42230.0,18810.0,19570.0,3480.0,25500.0,84320.0,26360.0,430.0,130.0,300.0,3173243.0,42150.0,3223490.0,36170.0,2271046.0,15010.0,17506.0,10390.0,45681.0,9760.0,34330.0,13050.0,18119.0,6240.0,83380.0,8940.0,142999.0,5130.0,90500.0,8650.0,194269.0,1260.0,2560.0,10892.0,5800.0,85465.0,2900.0,268207.0,12870.0,50247.0,1200.0,306.0,280.0,4538.0,1500.0,9606.0,940.0,4314.0,5580.0,5754.0,580.0,1295.0,450.0,8040.0,18480.0,440500.0,2404942.0,17100.0,140777.0,1140.0,954.0,17440.0,70570.0,18460.0,215342.0,15510.0,119723.0,15350.0,60884.0,35290.0,2285499.0,35060.0,442372.0,1350.0,6659.0,730.0,802.0,15100.0,22622.0,2550.0,1285.0,3160.0,1512.0,3200.0,3885.0,2180.0,372.0,7940.0,11471.0,1040.0,417.0,5050.0,14931.0,980.0,5649.0,1070.0,6630.0,1630.0,359.0,40030.0,488830.0,4120.0,8258.0,3350.0,6946.0,2630.0,3503.0,2640.0,2548.0,310.0,227.0,32940.0,420540.0,34570.0,441717.0,890.0,1297.0,970.0,2771.0,10070.0,49260.0,30030.0,88539.0
taylor,2097.0,0.0,73.0,0.0,5466.0,WI,9070.0,4200.0,4140.0,680.0,6240.0,17910.0,5320.0,80.0,0.0,80.0,420701.0,9050.0,429555.0,7490.0,308451.0,3710.0,3820.0,1620.0,6430.0,1460.0,5355.0,1530.0,1870.0,1500.0,14149.0,1770.0,21020.0,1130.0,15797.0,1510.0,23651.0,760.0,1110.0,3417.0,1180.0,13076.0,540.0,21318.0,2410.0,8854.0,190.0,49.0,30.0,567.0,360.0,1562.0,280.0,1299.0,700.0,619.0,50.0,121.0,150.0,1663.0,2090.0,40546.0,198948.0,1860.0,11480.0,200.0,131.0,1900.0,6623.0,2090.0,18825.0,1460.0,6997.0,1370.0,4225.0,6940.0,273815.0,6860.0,43354.0,100.0,564.0,310.0,350.0,3010.0,3249.0,470.0,39.0,280.0,140.0,510.0,562.0,950.0,196.0,1490.0,2075.0,220.0,89.0,1240.0,3164.0,510.0,2348.0,550.0,2652.0,510.0,92.0,8310.0,53929.0,1360.0,2806.0,1090.0,2325.0,930.0,1320.0,440.0,402.0,220.0,148.0,6190.0,40049.0,6800.0,43934.0,40.0,39.0,90.0,174.0,1730.0,6784.0,6660.0,15694.0
trempealeau,0.0,6174.0,0.0,4475.0,0.0,WI,15100.0,7000.0,6290.0,1690.0,10790.0,31440.0,11100.0,250.0,30.0,210.0,724660.0,15090.0,736379.0,12780.0,563861.0,5690.0,6098.0,2510.0,7178.0,2270.0,5037.0,2640.0,2870.0,2040.0,19808.0,2520.0,44533.0,1640.0,17062.0,2770.0,47009.0,1180.0,990.0,3838.0,1900.0,22201.0,960.0,19225.0,3730.0,11719.0,320.0,84.0,50.0,866.0,450.0,2319.0,340.0,1538.0,1360.0,1380.0,130.0,257.0,230.0,1494.0,3570.0,68445.0,347242.0,3200.0,18594.0,330.0,230.0,3250.0,11701.0,3560.0,31015.0,2700.0,15134.0,2610.0,7218.0,11850.0,480811.0,11760.0,74950.0,190.0,1029.0,300.0,281.0,5280.0,6141.0,520.0,42.0,600.0,324.0,920.0,1011.0,1570.0,280.0,3000.0,3900.0,270.0,194.0,1760.0,4562.0,460.0,2090.0,500.0,2312.0,670.0,125.0,14030.0,94473.0,1940.0,3983.0,1560.0,3399.0,1990.0,3531.0,750.0,687.0,190.0,119.0,10290.0,68808.0,11120.0,74656.0,70.0,82.0,130.0,448.0,2770.0,9977.0,11420.0,28486.0
vernon,0.0,6722.0,0.0,4943.0,0.0,WI,13300.0,5930.0,6290.0,970.0,9020.0,26940.0,8240.0,150.0,0.0,150.0,602885.0,13280.0,616489.0,10340.0,434075.0,5630.0,5272.0,2980.0,9936.0,2480.0,6859.0,2220.0,2612.0,2450.0,28163.0,3030.0,29674.0,1820.0,21542.0,2840.0,52005.0,1740.0,930.0,3259.0,2080.0,23151.0,820.0,23615.0,3930.0,13604.0,290.0,76.0,60.0,612.0,530.0,2608.0,420.0,1887.0,1190.0,1182.0,170.0,301.0,360.0,2516.0,3090.0,59117.0,290038.0,2700.0,15039.0,350.0,242.0,2810.0,10440.0,3080.0,26103.0,2180.0,11808.0,2330.0,7631.0,9840.0,394791.0,9670.0,61401.0,130.0,480.0,240.0,202.0,4110.0,4690.0,580.0,38.0,450.0,232.0,840.0,872.0,1120.0,235.0,2040.0,2858.0,330.0,241.0,2070.0,5087.0,460.0,1848.0,480.0,1991.0,680.0,124.0,11930.0,76427.0,2050.0,4458.0,1640.0,3660.0,1300.0,1894.0,660.0,590.0,210.0,132.0,8790.0,56711.0,9800.0,62879.0,60.0,79.0,90.0,275.0,2690.0,9774.0,9400.0,22076.0
vilas,4047.0,0.0,103.0,0.0,7052.0,WI,11140.0,5060.0,5120.0,900.0,6700.0,19880.0,4310.0,690.0,330.0,370.0,541157.0,11100.0,553096.0,7730.0,267076.0,4600.0,7534.0,2980.0,21418.0,2800.0,16291.0,1880.0,2512.0,2270.0,25223.0,2730.0,41658.0,2350.0,41508.0,3430.0,81209.0,40.0,1000.0,3539.0,2830.0,38769.0,940.0,28448.0,2990.0,11939.0,190.0,49.0,40.0,588.0,680.0,3438.0,320.0,1456.0,600.0,569.0,70.0,146.0,70.0,1056.0,3060.0,68706.0,314930.0,2410.0,14626.0,590.0,529.0,2820.0,10567.0,3050.0,26859.0,2120.0,15277.0,2440.0,8870.0,7960.0,366010.0,7870.0,62654.0,160.0,1055.0,380.0,368.0,2900.0,2557.0,770.0,155.0,200.0,94.0,430.0,474.0,740.0,165.0,1100.0,1377.0,230.0,46.0,1810.0,4489.0,700.0,3886.0,750.0,4107.0,610.0,130.0,10070.0,74379.0,1850.0,3471.0,1440.0,2888.0,930.0,1176.0,410.0,377.0,330.0,246.0,7280.0,59622.0,8100.0,65383.0,60.0,84.0,150.0,736.0,2710.0,9587.0,7380.0,16155.0
