County,D0,D1,OTHER0,R0,R1,STATE,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,N2,NUMDEP,TOTAL_VITA,VITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01750,A01750,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N04450,A04450,N04100,A04100,N04200,A04200,N04470,A04470,A00101,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18800,A18800,N18460,A18460,N18300,A18300,N19300,A19300,N19500,A19500,N19530,A19530,N19570,A19570,N19700,A19700,N20950,A20950,N04475,A04475,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07225,A07225,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
hamilton,185031.0,0.0,4882.0,0.0,150404.0,OH,403300.0,206870.0,115410.0,61110.0,358770.0,22550.0,171060.0,250610.0,712360.0,224350.0,9520.0,4970.0,4550.0,1170.0,59200.0,98960.0,32092477.0,402160.0,32484177.0,340240.0,20821284.0,112070.0,285190.0,98080.0,1448403.0,93280.0,1226572.0,60860.0,93488.0,58990.0,940027.0,75210.0,2837331.0,93170.0,2986473.0,630.0,7360.0,34458.0,54670.0,805945.0,20000.0,2144837.0,98200.0,391700.0,7300.0,1818.0,3330.0,86392.0,9250.0,76179.0,5380.0,25848.0,40150.0,46266.0,364590.0,5829533.0,364590.0,5715546.0,59770.0,113986.0,35260.0,1321262.0,11372671.0,8040.0,186555.0,31160.0,501645.0,3490.0,4503.0,29420.0,210009.0,2940.0,2089.0,33090.0,267185.0,34980.0,298925.0,26310.0,263620.0,530.0,4321.0,980.0,617.0,2600.0,39047.0,29680.0,491023.0,2160.0,36322.0,49130.0,466236.0,322300.0,25122051.0,319120.0,4748670.0,680.0,10468.0,4000.0,5005.0,148290.0,311248.0,33280.0,43289.0,14000.0,7638.0,21280.0,23448.0,27390.0,4816.0,93020.0,195296.0,720.0,1913.0,47360.0,156652.0,6390.0,31221.0,7490.0,35205.0,7690.0,5798.0,386560.0,5479594.0,68010.0,173091.0,61770.0,155893.0,52010.0,91148.0,17540.0,16248.0,2670.0,2710.0,277900.0,4437418.0,297720.0,4741751.0,13360.0,29506.0,16190.0,94800.0,76880.0,432694.0,316230.0,1162096.0,306070.0,856572.0,12890.0,305525.0
hancock,7595.0,0.0,731.0,0.0,19988.0,OH,37170.0,17240.0,13870.0,3630.0,34190.0,1570.0,17610.0,24660.0,67730.0,19550.0,1400.0,1350.0,50.0,220.0,4560.0,10060.0,2514503.0,37110.0,2541626.0,31070.0,1763012.0,10180.0,12094.0,8090.0,49238.0,7640.0,35706.0,4950.0,5049.0,4310.0,63167.0,6760.0,94410.0,10390.0,288937.0,880.0,660.0,2641.0,6000.0,80208.0,1860.0,82899.0,8380.0,27123.0,680.0,171.0,180.0,3417.0,820.0,6063.0,440.0,2038.0,3670.0,4260.0,34700.0,586196.0,34700.0,573218.0,6520.0,12977.0,2180.0,82876.0,602339.0,650.0,15312.0,1830.0,23938.0,310.0,386.0,1770.0,7128.0,160.0,91.0,2090.0,14862.0,2160.0,15698.0,1490.0,13698.0,0.0,0.0,40.0,7.0,100.0,460.0,1780.0,25599.0,110.0,3482.0,4610.0,29097.0,30060.0,1864273.0,29820.0,314298.0,0.0,0.0,400.0,626.0,13600.0,27669.0,2450.0,1864.0,1130.0,677.0,1810.0,2118.0,3040.0,574.0,9100.0,21352.0,60.0,178.0,3720.0,12761.0,670.0,4947.0,760.0,5417.0,860.0,613.0,35610.0,357176.0,4900.0,10604.0,4360.0,9732.0,3830.0,6705.0,1400.0,1304.0,270.0,256.0,26410.0,285840.0,27840.0,304612.0,760.0,1755.0,880.0,2297.0,6420.0,33036.0,29790.0,85191.0,29030.0,74124.0,960.0,11062.0
hardin,2487.0,0.0,292.0,0.0,6596.0,OH,13290.0,5800.0,4900.0,1520.0,12250.0,400.0,7980.0,9060.0,24740.0,7500.0,150.0,100.0,50.0,0.0,2120.0,3700.0,636587.0,13260.0,643491.0,10830.0,461316.0,3570.0,2825.0,2070.0,5019.0,1930.0,3724.0,1210.0,858.0,1530.0,16791.0,1610.0,17210.0,3970.0,91804.0,620.0,240.0,973.0,2040.0,23041.0,410.0,9780.0,2630.0,6904.0,200.0,54.0,30.0,347.0,240.0,1530.0,110.0,518.0,990.0,1133.0,12820.0,218346.0,12820.0,213412.0,2540.0,4933.0,330.0,10602.0,40883.0,140.0,3904.0,260.0,1699.0,60.0,55.0,280.0,706.0,20.0,3.0,310.0,1889.0,330.0,2023.0,190.0,1311.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,2585.0,0.0,0.0,1340.0,5927.0,10180.0,424297.0,10110.0,57386.0,0.0,0.0,110.0,205.0,4500.0,8432.0,460.0,28.0,160.0,79.0,550.0,639.0,1120.0,200.0,3330.0,7296.0,0.0,0.0,1350.0,3884.0,230.0,2213.0,250.0,2470.0,350.0,244.0,12590.0,76543.0,2210.0,5065.0,1970.0,4611.0,1710.0,3111.0,470.0,426.0,70.0,44.0,8690.0,48853.0,9370.0,54177.0,50.0,36.0,90.0,213.0,1980.0,6852.0,10870.0,28679.0,10700.0,27930.0,220.0,727.0
harrison,1667.0,0.0,0.0,0.0,4147.0,OH,6580.0,2900.0,2720.0,580.0,6100.0,240.0,4010.0,4280.0,12570.0,3640.0,40.0,20.0,20.0,0.0,930.0,2030.0,361580.0,6560.0,364155.0,5240.0,232684.0,1680.0,1605.0,860.0,3560.0,790.0,2737.0,470.0,504.0,850.0,9830.0,760.0,12393.0,1880.0,42938.0,420.0,250.0,936.0,1130.0,13088.0,220.0,2875.0,1160.0,2575.0,100.0,24.0,0.0,0.0,70.0,472.0,70.0,351.0,440.0,491.0,6330.0,110499.0,6330.0,107880.0,1330.0,2618.0,150.0,5255.0,30181.0,60.0,1202.0,110.0,1042.0,40.0,38.0,130.0,410.0,0.0,0.0,150.0,912.0,160.0,995.0,90.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,1483.0,0.0,0.0,690.0,2754.0,5090.0,252197.0,5070.0,37501.0,0.0,0.0,90.0,91.0,2060.0,3900.0,160.0,12.0,40.0,17.0,250.0,292.0,400.0,74.0,1570.0,3377.0,0.0,0.0,570.0,1375.0,130.0,920.0,140.0,1067.0,210.0,149.0,6140.0,47792.0,1000.0,2216.0,890.0,2033.0,700.0,1226.0,210.0,188.0,40.0,26.0,4460.0,33599.0,4710.0,36239.0,0.0,0.0,100.0,598.0,1030.0,4802.0,5280.0,16284.0,5110.0,14039.0,200.0,2216.0
henry,2744.0,0.0,240.0,0.0,7803.0,OH,13990.0,6160.0,5480.0,1360.0,12760.0,700.0,7430.0,8860.0,26010.0,7590.0,0.0,0.0,0.0,0.0,1570.0,4220.0,770866.0,13960.0,780478.0,11450.0,539697.0,4450.0,6594.0,2790.0,8621.0,2520.0,5891.0,1660.0,1248.0,1610.0,21270.0,2170.0,20781.0,4080.0,97762.0,750.0,610.0,2638.0,2440.0,29315.0,960.0,40514.0,3170.0,9612.0,260.0,65.0,70.0,828.0,370.0,2476.0,180.0,920.0,1200.0,1328.0,13310.0,229405.0,13310.0,224000.0,2740.0,5405.0,510.0,15956.0,78504.0,260.0,6620.0,370.0,2415.0,140.0,141.0,400.0,1389.0,20.0,7.0,490.0,2772.0,500.0,2911.0,270.0,1811.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,3804.0,0.0,0.0,2120.0,15087.0,11180.0,533627.0,11130.0,75728.0,0.0,0.0,160.0,143.0,4850.0,10402.0,530.0,48.0,370.0,181.0,680.0,811.0,1100.0,214.0,3560.0,8524.0,30.0,98.0,1580.0,5267.0,230.0,1165.0,270.0,1293.0,230.0,157.0,13260.0,93795.0,1790.0,3940.0,1610.0,3575.0,1490.0,2643.0,540.0,493.0,90.0,73.0,9770.0,65325.0,10340.0,76103.0,80.0,66.0,130.0,280.0,2330.0,9108.0,11190.0,31244.0,10910.0,28708.0,360.0,1922.0
highland,2777.0,0.0,185.0,0.0,10585.0,OH,18690.0,7820.0,7160.0,2330.0,17530.0,620.0,11220.0,12140.0,36540.0,11770.0,80.0,30.0,50.0,0.0,2880.0,4940.0,839259.0,18630.0,849089.0,15110.0,617522.0,3960.0,3492.0,2040.0,10691.0,1940.0,8737.0,1460.0,1111.0,2930.0,37805.0,1830.0,21904.0,4590.0,108453.0,1120.0,510.0,2377.0,2650.0,27105.0,630.0,21838.0,4090.0,9830.0,320.0,82.0,30.0,463.0,370.0,2306.0,170.0,844.0,1360.0,1492.0,17890.0,309175.0,17890.0,302852.0,3300.0,6320.0,540.0,17471.0,65491.0,210.0,4500.0,420.0,2837.0,100.0,97.0,400.0,954.0,40.0,12.0,490.0,2714.0,530.0,2879.0,350.0,2483.0,0.0,0.0,0.0,0.0,0.0,0.0,370.0,5457.0,30.0,566.0,2100.0,9835.0,14000.0,540859.0,13920.0,71199.0,0.0,0.0,170.0,188.0,6340.0,11350.0,450.0,51.0,250.0,125.0,680.0,788.0,1520.0,273.0,4900.0,9766.0,30.0,50.0,2400.0,6473.0,290.0,2214.0,330.0,2360.0,410.0,350.0,17500.0,99632.0,3880.0,9600.0,3420.0,8431.0,3000.0,5272.0,520.0,481.0,130.0,121.0,11600.0,59842.0,12880.0,67770.0,70.0,51.0,110.0,181.0,2990.0,9225.0,14990.0,40674.0,14780.0,39096.0,280.0,1498.0
hocking,3084.0,0.0,242.0,0.0,6569.0,OH,12500.0,5420.0,4870.0,1420.0,11370.0,580.0,6420.0,8400.0,23610.0,7010.0,90.0,40.0,50.0,0.0,1690.0,3340.0,600094.0,12470.0,605993.0,10190.0,435691.0,2600.0,3111.0,1360.0,5195.0,1240.0,3576.0,1250.0,940.0,1900.0,19910.0,1120.0,13195.0,3220.0,88026.0,320.0,440.0,2151.0,1770.0,19210.0,480.0,10149.0,2650.0,5899.0,210.0,52.0,0.0,0.0,130.0,728.0,130.0,651.0,950.0,1019.0,11950.0,206487.0,11950.0,202267.0,2170.0,4219.0,420.0,11430.0,47766.0,160.0,2675.0,320.0,1722.0,80.0,81.0,340.0,1169.0,40.0,6.0,400.0,2419.0,430.0,2525.0,290.0,2378.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,2934.0,0.0,0.0,1160.0,5137.0,9420.0,396454.0,9400.0,55112.0,0.0,0.0,150.0,165.0,4010.0,7319.0,290.0,31.0,230.0,121.0,500.0,543.0,910.0,168.0,3040.0,6251.0,0.0,0.0,1370.0,3458.0,310.0,2732.0,330.0,2884.0,200.0,160.0,11930.0,72322.0,2390.0,5659.0,2120.0,4961.0,1770.0,3111.0,420.0,362.0,120.0,87.0,8050.0,47793.0,8810.0,52138.0,60.0,56.0,110.0,146.0,1830.0,5251.0,10330.0,27190.0,10200.0,26006.0,190.0,1262.0
holmes,1834.0,0.0,0.0,0.0,7115.0,OH,17900.0,8340.0,8190.0,770.0,16570.0,490.0,13430.0,7790.0,37970.0,13700.0,210.0,0.0,210.0,0.0,1050.0,3700.0,978585.0,17870.0,990923.0,13890.0,552372.0,5940.0,12020.0,2380.0,11490.0,2220.0,8782.0,1250.0,1366.0,5310.0,138433.0,2650.0,51369.0,2650.0,61108.0,1800.0,200.0,800.0,1610.0,18440.0,1460.0,121007.0,3780.0,12338.0,170.0,43.0,90.0,1590.0,530.0,2833.0,290.0,1738.0,650.0,748.0,16970.0,295708.0,16970.0,290868.0,2410.0,4842.0,680.0,32148.0,185187.0,200.0,4842.0,470.0,4771.0,200.0,256.0,550.0,2282.0,0.0,0.0,650.0,4200.0,670.0,4284.0,340.0,2629.0,0.0,0.0,0.0,0.0,40.0,364.0,590.0,18747.0,0.0,0.0,4220.0,39964.0,14430.0,641865.0,14240.0,96239.0,0.0,0.0,60.0,47.0,6150.0,15291.0,480.0,55.0,110.0,52.0,390.0,505.0,1390.0,271.0,4740.0,13367.0,270.0,409.0,2550.0,7473.0,160.0,1357.0,170.0,1416.0,330.0,268.0,15860.0,117630.0,2020.0,4141.0,1680.0,3502.0,2060.0,4950.0,330.0,313.0,90.0,83.0,11640.0,80947.0,12710.0,90039.0,80.0,87.0,300.0,871.0,3200.0,14204.0,13560.0,41532.0,12820.0,29200.0,940.0,11946.0
huron,7035.0,0.0,0.0,0.0,11727.0,OH,28920.0,13020.0,10170.0,3640.0,26640.0,1210.0,17170.0,19640.0,53590.0,16690.0,110.0,30.0,80.0,0.0,4100.0,7690.0,1466113.0,28840.0,1480735.0,24150.0,1044542.0,7140.0,8479.0,4360.0,17674.0,4090.0,13342.0,2970.0,2225.0,3050.0,33346.0,3640.0,44432.0,7650.0,187181.0,700.0,1700.0,7074.0,4540.0,53133.0,1280.0,68994.0,5530.0,14622.0,550.0,141.0,50.0,1136.0,470.0,3286.0,350.0,1555.0,2300.0,2528.0,27800.0,467269.0,27800.0,457373.0,5080.0,9896.0,870.0,29794.0,156374.0,340.0,7281.0,670.0,6308.0,170.0,161.0,720.0,2078.0,40.0,13.0,820.0,4993.0,850.0,5191.0,500.0,3828.0,0.0,0.0,0.0,0.0,20.0,81.0,660.0,11986.0,50.0,862.0,2770.0,18360.0,22550.0,990026.0,22440.0,142736.0,0.0,0.0,310.0,412.0,10260.0,18495.0,1140.0,153.0,620.0,303.0,1340.0,1551.0,2710.0,505.0,7270.0,15414.0,40.0,139.0,2450.0,6463.0,520.0,3137.0,590.0,3545.0,590.0,394.0,27690.0,188896.0,4820.0,11608.0,4370.0,10662.0,3960.0,7006.0,1100.0,1014.0,190.0,146.0,19070.0,124237.0,20350.0,133327.0,140.0,245.0,250.0,935.0,4020.0,12501.0,24120.0,67800.0,23640.0,61774.0,620.0,5814.0
jackson,2765.0,0.0,0.0,0.0,7310.0,OH,13560.0,5660.0,5130.0,1900.0,12590.0,470.0,6930.0,9910.0,26850.0,8910.0,140.0,120.0,30.0,0.0,2910.0,3310.0,621248.0,13540.0,627242.0,11430.0,472297.0,2610.0,4161.0,1240.0,5488.0,1170.0,3929.0,930.0,731.0,1660.0,20424.0,1080.0,18548.0,3310.0,83093.0,530.0,730.0,3049.0,1820.0,19090.0,370.0,11382.0,2540.0,5994.0,320.0,85.0,0.0,0.0,150.0,1282.0,110.0,502.0,1030.0,1134.0,13090.0,226816.0,13090.0,222634.0,2170.0,4182.0,330.0,9512.0,42383.0,110.0,2389.0,270.0,1327.0,60.0,68.0,270.0,777.0,30.0,6.0,280.0,1667.0,330.0,1845.0,210.0,1610.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,2604.0,0.0,0.0,1040.0,4467.0,10210.0,407230.0,10180.0,55031.0,0.0,0.0,120.0,140.0,4760.0,8558.0,220.0,31.0,260.0,113.0,600.0,652.0,1080.0,205.0,3780.0,7399.0,0.0,0.0,1190.0,3146.0,230.0,2669.0,260.0,2809.0,360.0,256.0,13030.0,78504.0,2990.0,7734.0,2750.0,7053.0,2310.0,3877.0,510.0,429.0,70.0,62.0,8440.0,46455.0,9170.0,50828.0,60.0,52.0,90.0,356.0,1660.0,5896.0,11550.0,33401.0,11420.0,32152.0,170.0,1146.0
jefferson,8524.0,0.0,0.0,0.0,16055.0,OH,29850.0,14080.0,10660.0,3520.0,27050.0,1390.0,14710.0,19960.0,54100.0,15290.0,460.0,340.0,130.0,50.0,4510.0,9570.0,1571388.0,29770.0,1584244.0,23920.0,1058836.0,7090.0,7746.0,4290.0,20152.0,3970.0,15879.0,2090.0,2098.0,3160.0,34484.0,3310.0,36271.0,9530.0,224433.0,470.0,1330.0,6236.0,5710.0,67892.0,760.0,31186.0,5400.0,12856.0,620.0,161.0,60.0,1052.0,370.0,2880.0,340.0,1508.0,2290.0,2544.0,28840.0,491590.0,28840.0,478806.0,6610.0,12785.0,780.0,25694.0,133729.0,310.0,7390.0,610.0,5038.0,140.0,156.0,610.0,1733.0,50.0,9.0,700.0,4270.0,760.0,4492.0,450.0,3179.0,0.0,0.0,0.0,0.0,30.0,78.0,630.0,6401.0,80.0,2844.0,2460.0,13511.0,22950.0,1086959.0,22880.0,164069.0,0.0,0.0,360.0,515.0,8950.0,15809.0,880.0,105.0,280.0,130.0,1300.0,1496.0,1830.0,321.0,6560.0,13191.0,30.0,111.0,2370.0,6040.0,560.0,4834.0,640.0,5432.0,650.0,491.0,28660.0,210115.0,5060.0,12177.0,4580.0,11037.0,3510.0,6037.0,1070.0,989.0,200.0,150.0,20220.0,148260.0,21470.0,158171.0,170.0,224.0,350.0,2106.0,4140.0,18154.0,24940.0,69542.0,24550.0,65072.0,610.0,4441.0
knox,7715.0,0.0,0.0,0.0,14810.0,OH,27500.0,11730.0,11360.0,2580.0,24740.0,1230.0,13620.0,17110.0,53210.0,16220.0,520.0,20.0,500.0,0.0,3240.0,8060.0,1601846.0,27450.0,1619611.0,21730.0,1061480.0,6800.0,11268.0,4620.0,38862.0,4320.0,32472.0,3330.0,2681.0,4890.0,69192.0,4090.0,78417.0,7660.0,208370.0,1260.0,750.0,3827.0,4500.0,54100.0,1230.0,37417.0,6670.0,17765.0,510.0,129.0,90.0,1341.0,610.0,3696.0,380.0,1686.0,2490.0,2817.0,25750.0,448585.0,25750.0,438186.0,5310.0,10399.0,1410.0,43327.0,254449.0,430.0,8828.0,1160.0,12528.0,230.0,313.0,1200.0,4689.0,120.0,55.0,1320.0,9084.0,1380.0,9560.0,1000.0,8297.0,0.0,0.0,30.0,3.0,40.0,494.0,1140.0,14191.0,60.0,1067.0,3750.0,17507.0,21600.0,1105898.0,21480.0,166493.0,0.0,0.0,280.0,511.0,9560.0,18953.0,1240.0,186.0,570.0,292.0,1240.0,1420.0,2050.0,384.0,6840.0,15425.0,80.0,249.0,3570.0,9836.0,510.0,3716.0,590.0,4222.0,600.0,457.0,25700.0,208161.0,4130.0,9585.0,3590.0,8301.0,3300.0,6270.0,1050.0,961.0,200.0,169.0,18500.0,147538.0,20100.0,162716.0,220.0,465.0,320.0,1019.0,5180.0,19005.0,21310.0,59653.0,20800.0,51824.0,640.0,7313.0
lake,40167.0,0.0,0.0,0.0,54019.0,OH,124260.0,61800.0,41590.0,12230.0,109490.0,8520.0,61630.0,73960.0,214630.0,58470.0,2090.0,240.0,1840.0,70.0,12000.0,37440.0,7892434.0,123900.0,7978123.0,101820.0,5597204.0,37380.0,52945.0,26220.0,153685.0,24510.0,114094.0,23240.0,17734.0,15350.0,184223.0,21210.0,305345.0,35180.0,989494.0,150.0,3500.0,17001.0,21320.0,293366.0,6540.0,362266.0,27620.0,85689.0,2600.0,658.0,530.0,10584.0,2540.0,20352.0,1980.0,9542.0,11640.0,13352.0,114480.0,1887931.0,114480.0,1841411.0,24140.0,46520.0,8640.0,245783.0,1438277.0,2580.0,51679.0,7330.0,62818.0,1160.0,1899.0,7530.0,40704.0,620.0,537.0,8010.0,61222.0,8550.0,65731.0,6520.0,52690.0,130.0,630.0,250.0,202.0,290.0,3105.0,6890.0,55815.0,590.0,15015.0,13760.0,89011.0,100800.0,5853769.0,100160.0,932083.0,100.0,1047.0,1660.0,2135.0,41530.0,79991.0,7480.0,3433.0,4010.0,2090.0,6810.0,7445.0,7220.0,1259.0,27780.0,60291.0,110.0,161.0,11870.0,32254.0,2490.0,12408.0,2950.0,14117.0,2580.0,1915.0,118290.0,1075496.0,14190.0,30242.0,12290.0,26730.0,10240.0,17572.0,5200.0,4725.0,1050.0,991.0,90780.0,852091.0,95340.0,899863.0,2100.0,2832.0,2360.0,6112.0,24120.0,80902.0,96270.0,254959.0,93840.0,219368.0,3180.0,35591.0
lawrence,6375.0,0.0,0.0,0.0,14132.0,OH,25000.0,10230.0,9700.0,3670.0,23050.0,900.0,12110.0,18140.0,48860.0,15370.0,1250.0,160.0,1090.0,40.0,4580.0,6460.0,1236082.0,24950.0,1244833.0,21020.0,945240.0,5190.0,5344.0,2340.0,10085.0,2170.0,7710.0,1720.0,1658.0,2760.0,29542.0,1830.0,16975.0,6370.0,159951.0,380.0,850.0,4184.0,3920.0,45764.0,610.0,19916.0,4650.0,8751.0,590.0,155.0,30.0,502.0,170.0,1187.0,190.0,863.0,1880.0,1964.0,24110.0,422714.0,24110.0,414230.0,4380.0,8479.0,720.0,20343.0,113370.0,220.0,3616.0,600.0,4398.0,90.0,126.0,600.0,1826.0,80.0,48.0,650.0,4243.0,720.0,4478.0,530.0,4657.0,0.0,0.0,0.0,0.0,20.0,20.0,580.0,5998.0,30.0,347.0,1900.0,7977.0,19290.0,823016.0,19280.0,116282.0,0.0,0.0,190.0,208.0,8790.0,15468.0,410.0,54.0,570.0,295.0,1250.0,1337.0,1920.0,357.0,6850.0,13108.0,60.0,146.0,2190.0,4886.0,350.0,3592.0,390.0,3897.0,600.0,490.0,24200.0,158942.0,5490.0,13723.0,5010.0,12592.0,4110.0,6900.0,1010.0,852.0,130.0,100.0,16150.0,100561.0,17480.0,107482.0,170.0,209.0,200.0,351.0,3380.0,9800.0,21180.0,61078.0,20970.0,58362.0,270.0,2303.0
licking,26192.0,0.0,1083.0,41691.0,0.0,OH,84090.0,36710.0,32260.0,9200.0,76780.0,3670.0,40590.0,55010.0,158730.0,48560.0,2310.0,1150.0,1150.0,370.0,10750.0,22340.0,5225344.0,83890.0,5278764.0,69800.0,3799140.0,20420.0,23848.0,14170.0,80400.0,13250.0,63741.0,15440.0,12588.0,12180.0,157408.0,11840.0,171494.0,22370.0,646232.0,1350.0,1730.0,7812.0,12940.0,165668.0,3510.0,204119.0,19450.0,53420.0,1580.0,401.0,300.0,5756.0,1470.0,10293.0,1000.0,4457.0,8310.0,9443.0,76900.0,1314553.0,76900.0,1286532.0,14410.0,28018.0,6470.0,178707.0,1031724.0,1680.0,29554.0,5700.0,49085.0,670.0,881.0,5660.0,29085.0,590.0,391.0,6090.0,47266.0,6430.0,49093.0,5090.0,45299.0,130.0,666.0,200.0,148.0,180.0,1170.0,5200.0,48622.0,240.0,3204.0,9320.0,59741.0,67530.0,3782017.0,67230.0,583287.0,60.0,373.0,770.0,1149.0,30700.0,62732.0,4140.0,1322.0,2890.0,1674.0,4200.0,4711.0,5710.0,990.0,22380.0,50894.0,140.0,513.0,9210.0,26773.0,1230.0,7336.0,1440.0,8376.0,1640.0,1237.0,80560.0,685262.0,12170.0,28577.0,10760.0,25326.0,9470.0,17027.0,3400.0,3017.0,490.0,477.0,59220.0,519496.0,63120.0,556607.0,1240.0,1554.0,1420.0,3634.0,16110.0,59018.0,65870.0,186755.0,64540.0,166653.0,1770.0,19851.0
logan,4025.0,0.0,0.0,0.0,12562.0,OH,22740.0,10170.0,8330.0,2570.0,21320.0,740.0,12020.0,15250.0,41480.0,12010.0,570.0,120.0,450.0,40.0,3250.0,6190.0,1241309.0,22700.0,1255062.0,18710.0,875310.0,6070.0,6201.0,3680.0,11876.0,3470.0,9216.0,2480.0,1895.0,3010.0,34442.0,2630.0,45510.0,6300.0,185849.0,800.0,400.0,1792.0,3560.0,43676.0,840.0,55691.0,4730.0,13753.0,350.0,90.0,80.0,1244.0,420.0,2690.0,230.0,1100.0,1770.0,1930.0,21600.0,366659.0,21600.0,358696.0,4100.0,7964.0,890.0,25465.0,144625.0,310.0,6033.0,730.0,5243.0,130.0,171.0,730.0,2686.0,60.0,34.0,830.0,5329.0,890.0,5453.0,620.0,5002.0,0.0,0.0,0.0,0.0,20.0,40.0,700.0,7575.0,30.0,523.0,2340.0,16288.0,18060.0,877599.0,17980.0,127069.0,0.0,0.0,200.0,214.0,7860.0,14634.0,1220.0,130.0,420.0,220.0,860.0,1042.0,1810.0,286.0,5680.0,12505.0,50.0,153.0,2340.0,7079.0,340.0,2570.0,360.0,2802.0,530.0,378.0,21620.0,156755.0,3290.0,7333.0,2900.0,6651.0,2520.0,4434.0,730.0,681.0,120.0,114.0,15900.0,112432.0,16910.0,122091.0,130.0,121.0,220.0,891.0,3620.0,14921.0,18460.0,49377.0,18110.0,46348.0,450.0,2830.0
lorain,41046.0,21858.0,0.0,13713.0,36151.0,OH,152410.0,71030.0,52540.0,18600.0,139020.0,6820.0,74920.0,97840.0,275750.0,82580.0,5460.0,1760.0,3710.0,480.0,17810.0,43840.0,9438847.0,152000.0,9534951.0,124890.0,6678588.0,44810.0,61198.0,28840.0,168479.0,26960.0,126965.0,26610.0,22468.0,18890.0,203565.0,24090.0,347172.0,43020.0,1257359.0,800.0,4950.0,22081.0,25920.0,341286.0,6830.0,406266.0,30800.0,96104.0,3220.0,826.0,590.0,13008.0,2520.0,21369.0,1890.0,9206.0,11780.0,12907.0,140870.0,2355423.0,140870.0,2299457.0,28770.0,55966.0,10240.0,302964.0,1775280.0,2970.0,60074.0,8730.0,85144.0,1290.0,1736.0,8860.0,46621.0,780.0,587.0,9640.0,73572.0,10170.0,78585.0,7790.0,67585.0,230.0,1145.0,360.0,435.0,360.0,1854.0,8380.0,79003.0,590.0,13304.0,15410.0,88401.0,119770.0,6888021.0,119060.0,1099293.0,120.0,1050.0,1590.0,2122.0,52690.0,101729.0,8150.0,4135.0,4120.0,2177.0,7500.0,8202.0,9990.0,1787.0,36940.0,79331.0,270.0,609.0,14150.0,38226.0,2420.0,11722.0,2860.0,13679.0,2930.0,2166.0,145690.0,1298075.0,23600.0,58218.0,21250.0,52753.0,17210.0,29091.0,6210.0,5650.0,960.0,843.0,105460.0,997560.0,112040.0,1055696.0,2880.0,3809.0,3060.0,7566.0,27420.0,103322.0,120690.0,344220.0,118090.0,305006.0,3450.0,39009.0
lucas,39937.0,51910.0,2167.0,15013.0,42466.0,OH,201890.0,99100.0,57740.0,34430.0,182230.0,9470.0,91320.0,135390.0,360930.0,115490.0,2790.0,1410.0,1380.0,390.0,31630.0,51940.0,11733260.0,201310.0,11876414.0,169170.0,8348015.0,47180.0,68616.0,32590.0,205093.0,30320.0,148177.0,27880.0,27052.0,25740.0,341895.0,27490.0,447396.0,50020.0,1473619.0,330.0,6350.0,29786.0,29640.0,389310.0,7700.0,527295.0,43010.0,143154.0,3750.0,941.0,1090.0,24544.0,3620.0,28920.0,2320.0,10264.0,18580.0,21307.0,187960.0,3053827.0,187960.0,2991035.0,33040.0,62794.0,12250.0,372737.0,2421267.0,3580.0,68297.0,10460.0,101647.0,1580.0,2248.0,10330.0,60467.0,1290.0,899.0,11300.0,85460.0,12170.0,92519.0,8760.0,70073.0,190.0,998.0,260.0,160.0,560.0,4644.0,10170.0,116473.0,890.0,15090.0,19240.0,133812.0,155940.0,8478746.0,155170.0,1395738.0,150.0,1129.0,1900.0,2208.0,69490.0,124801.0,9910.0,5270.0,5890.0,3348.0,10800.0,11564.0,14300.0,2518.0,47330.0,94574.0,240.0,404.0,19480.0,60312.0,3040.0,14757.0,3500.0,16554.0,3470.0,2503.0,194740.0,1716827.0,40210.0,103659.0,36930.0,94542.0,29860.0,51264.0,9750.0,9026.0,1250.0,1103.0,132630.0,1270938.0,142250.0,1360082.0,3550.0,5996.0,3920.0,13325.0,33080.0,135566.0,164370.0,489852.0,160920.0,430291.0,4360.0,59562.0
