County,D0,D1,OTHER0,R0,R1,STATE,N1,MARS1,MARS2,MARS4,PREP,N2,NUMDEP,A00100,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00900,A00900,SCHF,N01000,A01000,N01400,A01400,N01700,A01700,N02300,A02300,N02500,A02500,N03300,A03300,N04470,A00101,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N09600,A09600,N07100,A07100,N07180,A07180,N07220,A07220,N07260,A07260,N59660,A59660,N59720,A59720,N11070,A11070,N06500,A06500,N10300,A10300,N11901,A11901,N11902,A11902
lancaster,72073.0,0.0,13472.0,0.0,132928.0,PA,256420.0,120240.0,109640.0,22660.0,147660.0,498760.0,155430.0,13975268.0,208020.0,9538075.0,94110.0,186772.0,59900.0,296407.0,54530.0,217269.0,39270.0,623087.0,5530.0,45250.0,494663.0,32170.0,434043.0,52140.0,921812.0,25260.0,150603.0,35610.0,458245.0,1490.0,25814.0,83180.0,8852978.0,1829026.0,72190.0,341550.0,9290.0,8029.0,75630.0,312140.0,82810.0,670925.0,63220.0,465068.0,67010.0,366834.0,195610.0,9378550.0,4420.0,25281.0,80270.0,99520.0,8120.0,4180.0,41430.0,57232.0,5290.0,3548.0,35200.0,73592.698,30560.0,66340.609,24730.0,32486.0,175120.0,1560717.0,186090.0,1656839.0,39320.0,177108.0,197140.0,485816.0
lehigh,0.0,0.0,0.0,0.0,75871.0,PA,175600.0,85860.0,63760.0,23220.0,95030.0,328230.0,102810.0,9918094.0,144830.0,7325338.0,63830.0,93462.0,43400.0,208596.0,39520.0,153398.0,21270.0,317232.0,370.0,30720.0,322460.0,20250.0,300986.0,38370.0,667031.0,20560.0,141666.0,22920.0,295228.0,960.0,16073.0,57760.0,6561510.0,1279652.0,50480.0,259705.0,5930.0,5262.0,52440.0,258559.0,57590.0,532116.0,45750.0,369194.0,46180.0,156464.0,132070.0,6816885.0,4380.0,23727.0,53540.0,62068.0,7560.0,4204.0,26620.0,32215.0,3500.0,1523.0,30410.0,68507.0,26960.0,61515.0,20550.0,24965.0,118380.0,1195278.0,126660.0,1245119.0,24490.0,104245.0,139770.0,369147.0
northampton,29629.0,0.0,0.0,25628.0,37265.0,PA,148370.0,70910.0,59400.0,15430.0,79440.0,277210.0,82060.0,8860002.0,121460.0,6427703.0,56460.0,76450.0,38600.0,187190.0,34990.0,139298.0,17580.0,282675.0,370.0,26500.0,243954.0,17890.0,247804.0,36380.0,651213.0,17550.0,126224.0,21850.0,280593.0,760.0,13059.0,53980.0,6076624.0,1203912.0,46930.0,247723.0,5780.0,5424.0,50330.0,261172.0,53830.0,524281.0,44040.0,363171.0,43690.0,128769.0,114400.0,6132663.0,3700.0,19206.0,44700.0,52999.0,5880.0,3126.0,22460.0,28698.0,3200.0,1391.0,19450.0,39756.0,16770.0,35434.0,12530.0,15166.0,105030.0,1054064.0,110440.0,1098379.0,21050.0,87315.0,117490.0,306136.0
bradford,6789.0,0.0,0.0,0.0,15840.0,PA,29020.0,13050.0,12590.0,2890.0,19510.0,55750.0,16150.0,1438991.0,22980.0,952592.0,10490.0,11387.0,6420.0,24185.0,5910.0,18145.0,3870.0,49841.0,1100.0,4350.0,52826.0,3530.0,45171.0,6930.0,117808.0,3330.0,20061.0,4440.0,50117.0,100.0,1308.0,5460.0,614603.0,105438.0,4800.0,27965.0,580.0,550.0,4800.0,15368.0,5450.0,45617.0,3960.0,24530.0,3770.0,15293.0,21940.0,990190.0,460.0,2633.0,8300.0,9657.0,830.0,447.0,4740.0,6304.0,610.0,297.0,4570.0,9521.0,3910.0,8537.0,2920.0,3707.0,19860.0,158373.0,21180.0,167099.0,4470.0,22394.0,22250.0,58226.0
juniata,2376.0,0.0,0.0,0.0,6822.0,PA,10940.0,4650.0,5330.0,780.0,7290.0,21810.0,6310.0,472753.0,8500.0,333170.0,4860.0,7335.0,2310.0,5295.0,2080.0,4151.0,1860.0,22418.0,600.0,1410.0,10356.0,1190.0,11159.0,2510.0,40927.0,1910.0,10544.0,1470.0,15141.0,30.0,387.0,2150.0,184515.0,40094.0,1900.0,6952.0,200.0,155.0,1910.0,4303.0,2150.0,11607.0,1530.0,9909.0,1490.0,7738.0,8170.0,295245.0,70.0,223.0,3060.0,3659.0,210.0,102.0,1900.0,2539.0,190.0,117.0,1590.0,3111.0,1320.0,2681.0,1020.0,1380.0,7310.0,40875.0,7890.0,44800.0,1450.0,4451.0,8470.0,20817.0
lackawanna,62820.0,0.0,0.0,16124.0,15351.0,PA,103440.0,53400.0,37240.0,11240.0,56010.0,186390.0,54420.0,5024875.0,85410.0,3550528.0,35160.0,56034.0,25030.0,131929.0,22690.0,108636.0,11480.0,183934.0,160.0,15390.0,145832.0,11340.0,134832.0,23050.0,398164.0,13150.0,90857.0,14040.0,160897.0,470.0,8184.0,22970.0,2626994.0,471478.0,20300.0,108798.0,2110.0,1854.0,20790.0,77441.0,22890.0,191659.0,18040.0,126834.0,18590.0,53011.0,76750.0,3422624.0,1610.0,9365.0,28530.0,31905.0,2600.0,1323.0,13870.0,17295.0,1760.0,630.0,17150.0,35061.0,15070.0,31707.0,10540.0,13124.0,69180.0,569591.0,73220.0,598233.0,12270.0,62389.0,84720.0,211915.0
lycoming,12733.0,0.0,0.0,0.0,33044.0,PA,55460.0,26600.0,22140.0,5870.0,31020.0,101860.0,28680.0,2635394.0,46060.0,1881613.0,18170.0,20491.0,11560.0,50125.0,10510.0,37257.0,6310.0,78379.0,810.0,7540.0,55477.0,6370.0,75485.0,12890.0,202675.0,7380.0,46297.0,7240.0,82731.0,210.0,3204.0,12650.0,1281084.0,241860.0,11090.0,57069.0,1280.0,1054.0,11490.0,35752.0,12610.0,96112.0,9770.0,59249.0,9470.0,38892.0,41450.0,1753127.0,660.0,3576.0,16070.0,18546.0,1710.0,929.0,8480.0,11182.0,1200.0,586.0,9190.0,18227.0,8000.0,16654.0,5420.0,6293.0,37520.0,277969.0,39530.0,291981.0,6880.0,31495.0,45020.0,111599.0
mifflin,4122.0,0.0,0.0,0.0,11668.0,PA,20860.0,9110.0,9530.0,1920.0,14240.0,41270.0,12230.0,840800.0,16630.0,608433.0,7270.0,7644.0,3270.0,8612.0,2950.0,6241.0,2900.0,37043.0,680.0,1970.0,16405.0,2400.0,22499.0,5050.0,75381.0,2950.0,15531.0,2690.0,27266.0,50.0,775.0,3340.0,293607.0,60364.0,2850.0,12025.0,420.0,353.0,2980.0,8001.0,3330.0,20671.0,2440.0,13875.0,2370.0,11061.0,14960.0,516611.0,130.0,654.0,5880.0,6349.0,380.0,180.0,3250.0,4163.0,460.0,182.0,3610.0,7400.0,3150.0,6665.0,2280.0,2890.0,13310.0,73024.0,14290.0,78461.0,2370.0,6778.0,16940.0,40848.0
monroe,31826.0,0.0,0.0,16203.0,9320.0,PA,73860.0,34270.0,28200.0,9670.0,44960.0,141060.0,45260.0,3673306.0,60780.0,2774602.0,21000.0,25121.0,13810.0,47819.0,12500.0,35400.0,9880.0,112177.0,130.0,9480.0,51665.0,7120.0,103030.0,16060.0,335622.0,9930.0,74481.0,10030.0,124660.0,250.0,4135.0,27440.0,2459324.0,588545.0,23170.0,101479.0,3540.0,3088.0,24910.0,140992.0,27370.0,250589.0,22360.0,180057.0,21420.0,54463.0,55110.0,2367703.0,1440.0,5694.0,21350.0,25743.0,2670.0,1492.0,11410.0,14408.0,1430.0,693.0,12260.0,25801.0,10560.0,22445.0,7660.0,9292.0,49720.0,373010.0,53570.0,394242.0,10500.0,36670.0,59310.0,158210.0
northumberland,11395.0,0.0,0.0,0.0,20738.0,PA,43890.0,20940.0,17560.0,4560.0,24640.0,80610.0,22470.0,1851180.0,35990.0,1364832.0,14430.0,16114.0,8580.0,25480.0,7760.0,19039.0,4620.0,53276.0,650.0,4820.0,35711.0,4710.0,48061.0,10460.0,162870.0,6740.0,38554.0,5780.0,59235.0,140.0,2277.0,7150.0,691149.0,132784.0,6320.0,29273.0,660.0,580.0,6410.0,15494.0,7110.0,48038.0,5350.0,33776.0,5040.0,21336.0,32330.0,1192246.0,290.0,1879.0,12310.0,13418.0,1250.0,640.0,6460.0,8160.0,970.0,633.0,7510.0,15069.0,6480.0,13644.0,4430.0,5449.0,29150.0,173783.0,30850.0,183937.0,4660.0,14564.0,36370.0,88114.0
perry,5411.0,0.0,0.0,0.0,13191.0,PA,22350.0,9940.0,10080.0,1800.0,11460.0,42930.0,12020.0,1037614.0,18130.0,771611.0,8730.0,8983.0,4060.0,9788.0,3680.0,7293.0,2990.0,29835.0,580.0,2530.0,14210.0,2410.0,26330.0,5640.0,108771.0,2730.0,17807.0,3080.0,33550.0,60.0,722.0,6030.0,503974.0,106082.0,5400.0,21881.0,500.0,398.0,5610.0,16487.0,6000.0,39514.0,5010.0,35641.0,4240.0,12813.0,17320.0,671915.0,130.0,550.0,6450.0,7888.0,660.0,363.0,3710.0,4951.0,470.0,497.0,3080.0,5930.0,2620.0,5277.0,1980.0,2640.0,15750.0,93713.0,16680.0,99202.0,2900.0,7627.0,18080.0,43479.0
pike,10507.0,0.0,0.0,0.0,13075.0,PA,26690.0,11820.0,11540.0,2750.0,16780.0,51500.0,15540.0,1408195.0,20750.0,980298.0,8780.0,12586.0,5910.0,22574.0,5320.0,16004.0,3790.0,46349.0,30.0,4310.0,28263.0,3300.0,52428.0,7050.0,171581.0,3340.0,26254.0,4970.0,65859.0,120.0,1817.0,10510.0,939559.0,217837.0,8360.0,36292.0,1890.0,1641.0,9770.0,41236.0,10470.0,81359.0,8830.0,71951.0,8330.0,19432.0,20010.0,925029.0,430.0,2038.0,7590.0,9161.464,760.0,438.0,4060.0,5385.0,610.0,256.0,3800.0,8180.0,3220.0,6930.0,2330.0,2817.0,18310.0,147515.0,19740.0,155903.0,4280.0,13959.0,20550.0,54950.0
snyder,3759.0,0.0,0.0,0.0,10608.0,PA,17940.0,8080.0,8260.0,1380.0,11380.0,34890.0,10170.0,768249.0,14030.0,546136.0,6550.0,9454.0,3770.0,13882.0,3410.0,8750.0,2920.0,30315.0,740.0,2540.0,14788.0,1940.0,19587.0,3940.0,65439.0,2690.0,13583.0,2250.0,24643.0,60.0,905.0,3690.0,335624.0,70192.0,3230.0,16012.0,360.0,254.0,3350.0,9362.0,3670.0,26322.0,2780.0,17169.0,2740.0,13608.0,13220.0,483123.0,140.0,850.0,5140.0,5956.0,500.0,241.0,2880.0,3824.0,290.0,215.0,2790.0,5484.0,2350.0,4736.0,1710.0,2328.0,11810.0,69078.0,12780.0,74674.0,2380.0,6637.0,13890.0,33048.0
sullivan,866.0,0.0,0.0,0.0,1997.0,PA,2950.0,1390.0,1320.0,190.0,2030.0,5300.0,1210.0,135527.0,2200.0,82101.0,1180.0,1667.0,840.0,3819.0,770.0,2906.0,530.0,4818.0,110.0,580.0,5295.0,470.0,7555.0,870.0,16634.0,360.0,2185.0,540.0,6490.0,0.0,0.0,560.0,52151.0,10911.0,430.0,2103.0,110.0,86.0,490.0,1569.0,560.0,3812.0,400.0,2732.0,390.0,1329.0,2170.0,91853.0,20.0,168.0,760.0,735.0,40.0,20.0,360.0,453.0,50.0,12.0,400.0,743.0,320.0,625.0,220.0,250.0,1990.0,13781.0,2130.0,14789.0,460.0,1805.0,2220.0,5132.0
susquehanna,5884.0,0.0,0.0,0.0,11697.0,PA,20180.0,9480.0,8640.0,1740.0,13730.0,37660.0,10380.0,1008222.0,15530.0,596883.0,7270.0,10549.0,5240.0,15995.0,4870.0,11789.0,3320.0,51653.0,630.0,3260.0,38341.0,2410.0,32947.0,4880.0,90819.0,2580.0,16258.0,3270.0,38805.0,70.0,1189.0,4010.0,447992.0,80182.0,3330.0,18255.0,590.0,505.0,3560.0,11454.0,3980.0,30515.0,2870.0,18856.0,2850.0,11735.0,15030.0,694335.0,290.0,1346.0,5360.0,6090.0,350.0,162.0,2870.0,3736.0,410.0,203.0,3100.0,6195.0,2580.0,5299.0,1890.0,2324.0,13610.0,116068.0,14790.0,123270.0,3370.0,19408.0,15230.0,37336.0
tioga,4604.0,0.0,0.0,0.0,11827.0,PA,19150.0,8570.0,8640.0,1680.0,12670.0,36440.0,10040.0,915929.0,15250.0,611422.0,7280.0,8096.0,4090.0,12089.0,3740.0,9104.0,2690.0,33816.0,840.0,2640.0,25034.0,2150.0,23713.0,4910.0,88205.0,2680.0,14512.0,2930.0,32737.0,60.0,984.0,3790.0,388216.0,72594.0,3270.0,17399.0,440.0,378.0,3370.0,10824.0,3760.0,28859.0,2770.0,16487.0,2640.0,10512.0,14400.0,612789.0,220.0,1084.0,5440.0,6143.0,590.0,285.0,2990.0,4013.0,410.0,123.0,2980.0,5867.0,2520.0,5232.0,1770.0,2167.0,13140.0,95432.0,14020.0,101484.0,2790.0,13437.0,15070.0,38243.0
union,5250.0,0.0,0.0,0.0,10522.0,PA,17200.0,7840.0,7880.0,1250.0,10030.0,33080.0,9510.0,933752.0,13380.0,629850.0,7190.0,8418.0,4250.0,20982.0,3890.0,15289.0,2740.0,40865.0,520.0,3220.0,31421.0,2110.0,30961.0,4240.0,79626.0,2080.0,10776.0,2510.0,30462.0,110.0,1493.0,4540.0,530221.0,96865.0,3970.0,23894.0,480.0,406.0,4160.0,15254.0,4520.0,40177.0,3430.0,23901.0,3490.0,17491.0,13090.0,638580.0,360.0,2033.0,5200.0,6160.0,490.0,232.0,2630.0,3612.0,380.0,293.0,2200.0,4392.0,1840.0,3810.0,1410.0,1805.0,11830.0,107211.0,12580.0,113614.0,2660.0,11523.0,13010.0,32209.0
wayne,7134.0,0.0,0.0,0.0,13754.0,PA,24860.0,11740.0,10440.0,2200.0,15240.0,45610.0,12320.0,1170555.0,18910.0,746582.0,9450.0,13802.0,6420.0,30476.0,5900.0,24169.0,3850.0,57538.0,420.0,4310.0,30161.0,3310.0,45096.0,6300.0,142649.0,2990.0,19843.0,4480.0,55543.0,120.0,1780.0,6360.0,598051.0,126405.0,5060.0,21137.0,1150.0,1003.0,5910.0,24641.0,6360.0,47423.0,4930.0,37833.0,4870.0,14579.0,18350.0,768772.0,300.0,1649.0,6720.0,7947.0,570.0,281.0,3290.0,4171.0,470.0,297.0,3920.0,7917.0,3220.0,6769.0,2340.0,2929.0,16530.0,121883.0,17960.0,130765.0,3770.0,12743.0,18980.0,46394.0
bucks,137917.0,0.0,0.0,0.0,175918.0,PA,325770.0,156310.0,137380.0,26650.0,185250.0,616270.0,186270.0,26335325.0,266490.0,18861999.0,145470.0,272853.0,98920.0,663247.0,90650.0,509693.0,46520.0,977416.0,520.0,76170.0,1196948.0,43170.0,767989.0,69550.0,1487885.0,32650.0,269778.0,49880.0,727038.0,3380.0,69448.0,147060.0,21193960.0,3951435.0,127570.0,882687.0,16100.0,14548.0,135980.0,833600.0,146610.0,1758343.0,117650.0,1164683.0,126800.0,462938.0,259830.0,19454559.0,17340.0,100383.0,101330.0,144280.0,15840.0,8685.0,43730.0,57378.0,7770.0,3614.0,29310.0,52965.0,23950.0,45013.0,18940.0,23518.0,242060.0,3875675.0,254180.0,4025160.0,60490.0,357256.0,241630.0,679840.0
cameron,651.0,0.0,0.0,0.0,1421.0,PA,2510.0,1230.0,990.0,240.0,1260.0,4480.0,1160.0,98440.0,2020.0,68974.0,870.0,1115.0,580.0,2207.0,550.0,1716.0,270.0,2945.0,0.0,320.0,875.0,370.0,4195.0,660.0,9317.0,550.0,2368.0,400.0,3772.0,0.0,0.0,280.0,25893.0,4936.0,220.0,1070.0,30.0,22.0,230.0,663.0,270.0,1830.0,160.0,847.0,210.0,742.0,1790.0,62279.0,0.0,0.0,650.0,641.0,50.0,22.0,330.0,391.0,30.0,6.0,440.0,885.0,400.0,813.0,260.0,297.0,1610.0,8907.0,1710.0,9435.0,290.0,788.0,2060.0,4494.0
centre,30567.0,0.0,0.0,0.0,37012.0,PA,58310.0,29190.0,24880.0,3370.0,27400.0,105830.0,28150.0,3442385.0,47800.0,2413535.0,23370.0,32803.0,15650.0,80001.0,14170.0,59127.0,9170.0,131665.0,830.0,11610.0,100944.0,7310.0,101839.0,13130.0,327935.0,4610.0,29838.0,8470.0,117668.0,450.0,6532.0,18280.0,2195805.0,416464.0,15980.0,98078.0,1890.0,1716.0,16870.0,68782.0,18220.0,172273.0,14380.0,110957.0,14590.0,68425.0,46110.0,2409904.0,1570.0,8768.0,18040.0,22320.0,2490.0,1282.0,7980.0,10795.0,1330.0,1122.0,6300.0,10699.0,5200.0,9344.0,3470.0,4392.0,42610.0,412447.0,44660.0,431979.0,9270.0,40078.0,45050.0,104041.0
clearfield,9617.0,0.0,0.0,0.0,21801.0,PA,37140.0,17360.0,15970.0,3260.0,21660.0,68990.0,18700.0,1591220.0,30120.0,1149949.0,13410.0,15087.0,7260.0,26525.0,6610.0,21164.0,4440.0,56844.0,320.0,4350.0,31449.0,4200.0,41862.0,8680.0,131634.0,6150.0,35958.0,4860.0,51128.0,130.0,2202.0,5370.0,563623.0,102239.0,4670.0,21535.0,580.0,552.0,4660.0,11704.0,5330.0,34336.0,3790.0,21520.0,3850.0,16694.0,27040.0,1026920.0,330.0,1786.0,10480.0,11568.9,870.0,380.0,5570.0,7083.0,770.0,277.0,6530.0,12506.0,5580.0,11259.0,3570.0,4315.0,24460.0,154468.0,25960.0,164031.0,4010.0,12816.0,30420.0,72564.0
clinton,4727.0,0.0,0.0,0.0,8252.0,PA,17200.0,7880.0,7250.0,1780.0,8520.0,32700.0,9440.0,754066.0,14100.0,546475.0,5220.0,5164.0,3080.0,11039.0,2790.0,8460.0,1950.0,22451.0,310.0,1810.0,17824.0,1850.0,19338.0,4150.0,68006.0,2620.0,15959.0,2240.0,24060.0,40.0,692.0,3150.0,302405.0,59939.0,2790.0,12813.0,280.0,242.0,2860.0,8064.0,3140.0,21631.0,2510.0,15722.0,2190.0,8446.0,12790.0,484635.0,140.0,657.0,4990.0,5542.0,440.0,216.0,2750.0,3594.0,440.0,258.0,2880.0,5539.0,2500.0,5015.0,1680.0,1953.0,11520.0,70798.0,12120.0,74291.0,1750.0,7623.0,14390.0,35475.0
elk,4627.0,0.0,0.0,0.0,8416.0,PA,16680.0,8230.0,6870.0,1370.0,10170.0,29870.0,8010.0,777422.0,13760.0,555666.0,6870.0,8216.0,4400.0,12755.0,3990.0,8783.0,1730.0,18848.0,120.0,2430.0,19908.0,2090.0,19399.0,4020.0,54907.0,2300.0,9803.0,2300.0,23154.0,40.0,659.0,2340.0,277553.0,44836.0,2040.0,10151.0,250.0,226.0,2130.0,5675.0,2330.0,16980.0,1630.0,8220.0,1720.0,7453.0,12590.0,522841.0,150.0,838.0,4850.0,6079.0,330.0,149.0,2450.0,3349.0,320.0,108.0,2270.0,4255.0,1950.0,3874.0,1260.0,1492.0,11540.0,80135.0,12010.0,83607.0,1770.0,7567.0,13910.0,32517.0
forest,773.0,0.0,0.0,0.0,1483.0,PA,2320.0,1040.0,1060.0,160.0,1270.0,4130.0,880.0,87352.0,1680.0,55011.0,840.0,793.0,480.0,1140.0,420.0,833.0,310.0,2297.0,40.0,270.0,966.0,360.0,3988.0,740.0,13429.0,310.0,1825.0,440.0,4154.0,0.0,0.0,270.0,21926.0,4614.0,210.0,805.0,40.0,41.0,220.0,461.0,270.0,1361.0,180.0,909.0,180.0,673.0,1650.0,53389.0,0.0,0.0,550.0,500.0,30.0,12.0,270.0,309.0,40.0,9.0,370.0,685.0,310.0,616.0,190.0,237.0,1510.0,7423.0,1610.0,7944.0,290.0,783.0,1850.0,4136.0
jefferson,4484.0,0.0,0.0,0.0,13354.0,PA,21600.0,9900.0,9550.0,1800.0,13950.0,40890.0,11340.0,946485.0,17110.0,632291.0,7510.0,10762.0,4570.0,17371.0,4210.0,12912.0,3150.0,44541.0,420.0,2700.0,22127.0,2650.0,27433.0,4980.0,80217.0,3170.0,17541.0,2830.0,29367.0,80.0,1372.0,2620.0,319424.0,53125.0,2200.0,12503.0,360.0,295.0,2260.0,5220.0,2600.0,18316.0,1710.0,9005.0,1870.0,9432.0,15670.0,621757.0,130.0,818.0,6080.0,7076.0,540.0,211.0,3260.0,4253.0,430.0,139.0,3670.0,7094.0,3080.0,6351.0,2090.0,2605.0,14140.0,99470.0,15110.0,105751.0,2450.0,7770.0,17380.0,41922.0
mckean,4334.0,0.0,0.0,0.0,10334.0,PA,19380.0,9270.0,7790.0,2020.0,11730.0,35830.0,10050.0,881925.0,15610.0,607474.0,7340.0,7495.0,4020.0,18145.0,3670.0,12373.0,2400.0,33530.0,180.0,2360.0,15550.0,2250.0,22352.0,4910.0,77658.0,2280.0,13622.0,2670.0,29196.0,80.0,1215.0,2570.0,310723.0,56937.0,2160.0,14169.0,370.0,307.0,2260.0,6748.0,2560.0,21493.0,1760.0,8514.0,1850.0,8594.0,14170.0,580267.0,160.0,1606.0,5500.0,6501.0,480.0,199.0,2930.0,3789.0,400.0,82.0,3520.0,7176.0,3060.0,6535.0,2060.0,2465.0,12820.0,89325.0,13630.0,94707.0,2260.0,7686.0,15840.0,40227.0
potter,1589.0,0.0,0.0,0.0,5505.0,PA,7760.0,3370.0,3610.0,670.0,5090.0,15110.0,4280.0,375913.0,6010.0,232362.0,2810.0,3662.0,1700.0,9844.0,1530.0,8584.0,1290.0,14297.0,290.0,1230.0,16820.0,890.0,10787.0,2060.0,33335.0,1110.0,6561.0,1170.0,11786.0,20.0,373.0,1200.0,170625.0,22981.0,1000.0,5154.0,180.0,181.0,1060.0,3018.0,1190.0,8461.0,850.0,4847.0,830.0,3953.0,5490.0,266293.0,60.0,381.0,2130.0,2290.0,130.0,63.0,1150.0,1534.0,130.0,30.0,1390.0,2900.0,1170.0,2545.0,840.0,1048.0,4940.0,42814.0,5380.0,45217.0,1000.0,4249.0,6140.0,15862.0
venango,6896.0,0.0,0.0,0.0,14809.0,PA,25610.0,11840.0,11040.0,2290.0,14460.0,47780.0,12900.0,1135506.0,20190.0,744062.0,8660.0,9318.0,5080.0,24365.0,4630.0,20552.0,3100.0,32969.0,280.0,3210.0,12117.0,3230.0,34684.0,7010.0,118946.0,3050.0,17516.0,3910.0,41564.0,70.0,1107.0,3410.0,393704.0,66885.0,2790.0,13271.0,530.0,467.0,3050.0,8825.0,3390.0,22965.0,2400.0,12897.0,2490.0,13368.0,18560.0,745283.0,200.0,996.0,7170.0,7641.507,590.0,283.0,3710.0,4712.0,450.0,135.0,4560.0,9216.0,3990.0,8443.0,2740.0,3251.0,16670.0,115663.0,17710.0,121669.0,2940.0,13351.0,20840.0,49190.0
warren,5943.0,0.0,0.0,0.0,10711.0,PA,19920.0,9510.0,8330.0,1750.0,10130.0,36110.0,9340.0,900963.0,15770.0,606914.0,6900.0,7724.0,4660.0,25945.0,4290.0,21527.0,2410.0,32218.0,270.0,2750.0,21769.0,2760.0,32381.0,5310.0,88375.0,1990.0,11719.0,3070.0,32578.0,90.0,2079.0,2730.0,333414.0,56392.0,2300.0,14516.0,350.0,307.0,2510.0,7322.0,2730.0,22816.0,1930.0,9872.0,2000.0,9890.0,14580.0,599548.0,210.0,1354.0,5610.0,5910.0,440.0,212.0,2680.0,3475.0,410.0,100.0,3230.0,6411.0,2780.0,5850.0,1860.0,2225.0,13230.0,95864.0,13980.0,101591.0,2430.0,8133.0,16150.0,36858.0
carbon,11446.0,0.0,0.0,8279.0,4698.0,PA,31080.0,14680.0,12720.0,3140.0,17120.0,57560.0,15940.0,1375986.0,25210.0,1024776.0,9920.0,11209.0,6440.0,21330.0,5800.0,15839.0,3360.0,37908.0,130.0,3880.0,15825.0,3390.0,37837.0,7780.0,128957.0,4680.0,30723.0,4530.0,48622.0,70.0,981.0,7710.0,654041.0,140740.0,6660.0,25020.0,850.0,686.0,7210.0,28008.0,7700.0,55537.0,6460.0,44876.0,5650.0,12921.0,23230.0,880268.0,220.0,1127.0,8510.0,9749.0,850.0,417.0,4710.0,6080.0,690.0,303.0,5000.0,9988.0,4310.0,9028.0,2920.0,3456.0,21210.0,128768.0,22440.0,135539.0,3610.0,11213.0,25780.0,63154.0
columbia,9532.0,0.0,0.0,0.0,15693.0,PA,29530.0,14050.0,12180.0,2740.0,16500.0,54090.0,14700.0,1375663.0,24470.0,1023901.0,10310.0,11303.0,6580.0,22965.0,5930.0,17731.0,3330.0,39918.0,600.0,3990.0,26422.0,3320.0,37289.0,6640.0,113698.0,4390.0,25625.0,3910.0,44092.0,100.0,1362.0,5830.0,598765.0,108997.0,5190.0,26455.0,530.0,469.0,5320.0,14511.0,5820.0,42122.0,4680.0,31292.0,4180.0,14174.0,22280.0,915101.0,320.0,1537.0,8440.0,9974.224,950.0,467.0,4260.0,5580.0,640.0,615.0,4490.0,8717.0,3850.0,7854.0,2620.0,3138.0,20290.0,138996.0,21390.0,146533.0,3560.0,11783.0,24060.0,59440.0
luzerne,61134.0,0.0,0.0,10676.0,49890.0,PA,156390.0,80450.0,55000.0,18590.0,89010.0,278850.0,79840.0,7259332.0,128350.0,5248709.0,50810.0,65496.0,35800.0,147571.0,32450.0,115815.0,16290.0,236801.0,340.0,22250.0,161459.0,16630.0,206004.0,35680.0,613801.0,22410.0,143622.0,20820.0,235553.0,590.0,10551.0,32530.0,3474132.0,642227.0,28490.0,142771.0,3280.0,3122.0,29160.0,104950.0,32420.0,256745.0,25230.0,165577.0,25770.0,75026.0,116250.0,4871696.0,1980.0,11291.0,43380.0,48943.0,4990.0,2655.0,21090.0,25219.0,3170.0,1229.0,27750.0,58737.0,24410.0,53204.0,16790.0,19997.0,104900.0,785010.0,111280.0,822685.0,17480.0,69792.0,129680.0,326657.0
montour,2959.0,0.0,0.0,0.0,4610.0,PA,9180.0,4450.0,3920.0,690.0,5250.0,17130.0,4780.0,550637.0,7450.0,426453.0,3880.0,4730.0,2380.0,8916.0,2140.0,6952.0,1090.0,15916.0,270.0,1510.0,8547.0,1150.0,14980.0,2250.0,36612.0,840.0,4543.0,1330.0,15259.0,40.0,467.0,2250.0,316378.0,50225.0,2040.0,14418.0,180.0,144.0,2020.0,6225.0,2250.0,21046.0,1710.0,13276.0,1760.0,8524.0,7140.0,391930.0,300.0,1679.0,2710.0,3184.0,350.0,180.0,1210.0,1614.0,210.0,329.0,1080.0,1993.0,920.0,1788.0,610.0,749.0,6600.0,72204.0,6910.0,74739.0,1250.0,4721.0,7290.0,18934.0
wyoming,4441.0,0.0,0.0,0.0,7235.0,PA,13890.0,6640.0,5760.0,1240.0,8200.0,25760.0,7200.0,689216.0,11200.0,451156.0,4770.0,5684.0,3880.0,13183.0,3550.0,10268.0,1780.0,23593.0,270.0,2290.0,19650.0,1800.0,34952.0,2930.0,55518.0,1880.0,12228.0,2090.0,24831.0,40.0,592.0,3010.0,315712.0,56510.0,2580.0,11715.0,370.0,303.0,2740.0,9469.0,3000.0,21782.0,2330.0,15833.0,2190.0,6988.0,10560.0,469974.0,140.0,622.0,3970.0,4505.0,270.0,134.0,2140.0,2811.0,250.0,109.0,2080.0,4031.0,1750.0,3601.0,1250.0,1541.0,9570.0,74829.0,10170.0,79032.0,1940.0,7631.0,11000.0,27818.0
