County,D0,D1,OTHER0,R0,R1,STATE,N1,MARS1,MARS2,MARS4,PREP,N2,NUMDEP,TOTAL_VITA,VITA,TCE,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,A00101,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11902,A11902
clearfield,6531.0,0.0,0.0,0.0,14345.0,PA,36760.0,17210.0,15650.0,3280.0,21290.0,67920.0,18230.0,1600.0,170.0,1440.0,1650324.0,36680.0,1673914.0,29780.0,1197153.0,11610.0,10477.0,7040.0,27740.0,6550.0,21366.0,2220.0,1042.0,4430.0,54295.0,4810.0,44249.0,4400.0,48550.0,8670.0,146507.0,310.0,4450.0,19264.0,5340.0,59964.0,1480.0,48740.0,8550.0,23590.0,700.0,179.0,130.0,2109.0,940.0,5344.0,770.0,3363.0,3940.0,4205.0,250.0,593.0,150.0,1076.0,4870.0,95791.0,542903.0,4270.0,21099.0,520.0,450.0,4200.0,11427.0,4860.0,33573.0,3350.0,17422.0,3530.0,16378.0,26870.0,1078351.0,26680.0,173762.0,310.0,1125.0,450.0,319.0,10330.0,10949.0,1060.0,162.0,840.0,374.0,1960.0,2452.0,2870.0,507.0,5200.0,6693.0,890.0,330.0,3340.0,9214.0,820.0,2279.0,870.0,2497.0,1990.0,345.0,34300.0,240871.0,6470.0,12874.0,5500.0,11479.0,3510.0,4239.0,1830.0,1796.0,400.0,165.0,24510.0,162844.0,26300.0,175077.0,200.0,270.0,300.0,775.0,4510.0,14296.0,29760.0,72598.0
clinton,3071.0,0.0,0.0,0.0,5464.0,PA,17010.0,7850.0,7120.0,1740.0,8410.0,32290.0,9250.0,500.0,20.0,480.0,782070.0,16970.0,791010.0,13920.0,575458.0,4620.0,4493.0,2990.0,10381.0,2740.0,8001.0,1120.0,375.0,1950.0,20218.0,2010.0,19517.0,1900.0,20921.0,4250.0,72711.0,340.0,2020.0,8568.0,2420.0,28541.0,720.0,22118.0,3670.0,8940.0,370.0,92.0,30.0,430.0,340.0,1829.0,330.0,1177.0,1670.0,1823.0,130.0,336.0,100.0,931.0,2960.0,55695.0,291309.0,2600.0,12443.0,290.0,266.0,2670.0,8228.0,2930.0,21261.0,2320.0,13291.0,2070.0,9216.0,12720.0,507906.0,12630.0,79397.0,120.0,422.0,140.0,113.0,4790.0,5380.0,440.0,53.0,430.0,221.0,850.0,1040.0,1200.0,206.0,2630.0,3420.0,410.0,199.0,1360.0,3000.0,250.0,672.0,290.0,763.0,840.0,137.0,16040.0,109343.0,2860.0,5817.0,2460.0,5237.0,1660.0,2019.0,800.0,777.0,120.0,53.0,11540.0,74015.0,12360.0,78129.0,60.0,40.0,90.0,235.0,1930.0,6492.0,14070.0,35719.0
elk,3046.0,0.0,0.0,0.0,5755.0,PA,16640.0,8320.0,6680.0,1390.0,10100.0,29350.0,7550.0,240.0,40.0,210.0,808675.0,16610.0,822280.0,13650.0,587261.0,6040.0,6705.0,4290.0,15390.0,3970.0,11107.0,730.0,392.0,1700.0,18348.0,2650.0,21842.0,2220.0,22001.0,4140.0,58180.0,100.0,1500.0,5043.0,2520.0,28130.0,830.0,51956.0,3930.0,13605.0,290.0,73.0,40.0,616.0,440.0,2906.0,420.0,1898.0,1940.0,2108.0,130.0,283.0,200.0,3262.0,2000.0,38197.0,246718.0,1710.0,9243.0,250.0,213.0,1820.0,5097.0,1990.0,15076.0,1330.0,6197.0,1480.0,6831.0,12710.0,553764.0,12570.0,93162.0,150.0,628.0,180.0,120.0,4690.0,5480.0,740.0,104.0,330.0,180.0,880.0,1247.0,1240.0,220.0,2320.0,3205.0,340.0,92.0,1290.0,3235.0,330.0,972.0,350.0,1041.0,530.0,105.0,15740.0,118402.0,2190.0,4318.0,1870.0,3939.0,1200.0,1436.0,800.0,819.0,150.0,63.0,11780.0,87680.0,12300.0,92111.0,70.0,101.0,160.0,405.0,2070.0,8854.0,13620.0,31937.0
forest,580.0,0.0,0.0,0.0,1048.0,PA,2250.0,1070.0,990.0,150.0,1190.0,3920.0,790.0,100.0,70.0,30.0,93224.0,2240.0,94630.0,1630.0,58493.0,700.0,688.0,460.0,1466.0,440.0,1253.0,100.0,36.0,320.0,2125.0,310.0,2092.0,380.0,4603.0,770.0,14779.0,40.0,200.0,979.0,470.0,5101.0,100.0,1767.0,490.0,1406.0,30.0,7.0,0.0,0.0,70.0,328.0,30.0,148.0,190.0,179.0,0.0,0.0,0.0,0.0,250.0,4612.0,24527.0,190.0,900.0,40.0,51.0,210.0,510.0,250.0,1465.0,160.0,749.0,170.0,728.0,1590.0,59403.0,1590.0,9287.0,0.0,0.0,30.0,24.0,480.0,430.0,60.0,4.0,0.0,0.0,90.0,98.0,140.0,27.0,210.0,263.0,40.0,10.0,220.0,415.0,60.0,173.0,70.0,216.0,110.0,17.0,2090.0,12466.0,340.0,672.0,290.0,597.0,180.0,194.0,80.0,78.0,20.0,4.0,1480.0,8846.0,1590.0,9444.0,0.0,0.0,0.0,0.0,320.0,926.0,1760.0,3742.0
jefferson,3345.0,0.0,0.0,0.0,8525.0,PA,21380.0,9890.0,9400.0,1690.0,13490.0,40330.0,11100.0,960.0,870.0,90.0,974172.0,21330.0,990982.0,16770.0,661545.0,6540.0,7911.0,4430.0,16885.0,4110.0,12990.0,1120.0,1977.0,3060.0,45654.0,3000.0,32777.0,2720.0,30005.0,5130.0,87800.0,390.0,2190.0,9278.0,3160.0,34846.0,970.0,46016.0,5060.0,16810.0,430.0,106.0,80.0,1211.0,690.0,4177.0,490.0,2320.0,2100.0,2227.0,110.0,295.0,160.0,2183.0,2430.0,49190.0,293130.0,2050.0,10834.0,320.0,252.0,2070.0,5100.0,2430.0,16427.0,1490.0,7041.0,1750.0,10350.0,15580.0,641029.0,15460.0,106894.0,140.0,614.0,210.0,163.0,5990.0,6615.0,680.0,111.0,490.0,214.0,1030.0,1314.0,1650.0,301.0,3170.0,4175.0,460.0,102.0,2190.0,6402.0,420.0,1171.0,440.0,1281.0,1120.0,203.0,19770.0,151831.0,3480.0,6851.0,2910.0,6082.0,1980.0,2549.0,960.0,939.0,220.0,83.0,14140.0,100276.0,15230.0,108810.0,60.0,103.0,160.0,1007.0,2720.0,9241.0,16960.0,41553.0
mckean,2157.0,0.0,0.0,0.0,6065.0,PA,19070.0,9020.0,7770.0,2000.0,11420.0,35300.0,9790.0,310.0,110.0,200.0,916465.0,19020.0,928687.0,15330.0,632093.0,6470.0,5532.0,3890.0,19462.0,3600.0,14356.0,840.0,564.0,2270.0,34326.0,2610.0,32531.0,2400.0,27458.0,5000.0,84836.0,170.0,1670.0,6695.0,2920.0,34420.0,590.0,20293.0,4350.0,12222.0,460.0,119.0,70.0,1294.0,420.0,2205.0,340.0,1418.0,2010.0,2298.0,130.0,326.0,50.0,750.0,2200.0,46409.0,291668.0,1840.0,11157.0,320.0,340.0,1930.0,6222.0,2180.0,17946.0,1430.0,6626.0,1590.0,8869.0,13960.0,619799.0,13870.0,103903.0,170.0,804.0,150.0,94.0,5340.0,5787.0,740.0,172.0,480.0,197.0,1030.0,1275.0,1290.0,230.0,2770.0,3571.0,410.0,87.0,1740.0,5394.0,240.0,512.0,270.0,580.0,1010.0,175.0,17860.0,145483.0,3370.0,7257.0,2940.0,6598.0,2000.0,2429.0,1000.0,958.0,120.0,52.0,12740.0,99025.0,13650.0,106497.0,100.0,197.0,160.0,748.0,2470.0,9334.0,15330.0,40688.0
potter,923.0,0.0,0.0,0.0,3711.0,PA,7670.0,3320.0,3570.0,650.0,5110.0,14920.0,4130.0,80.0,0.0,80.0,353398.0,7640.0,359786.0,5810.0,234677.0,2480.0,2483.0,1640.0,5032.0,1490.0,3666.0,400.0,345.0,1310.0,15674.0,1320.0,12068.0,930.0,11628.0,2130.0,37492.0,330.0,800.0,3818.0,1290.0,14155.0,310.0,23580.0,1950.0,6388.0,190.0,48.0,0.0,0.0,220.0,1157.0,160.0,773.0,710.0,749.0,60.0,106.0,40.0,726.0,1130.0,21769.0,127613.0,920.0,4852.0,190.0,169.0,980.0,3030.0,1110.0,9118.0,760.0,3919.0,740.0,4057.0,5430.0,235306.0,5350.0,40817.0,60.0,169.0,90.0,59.0,2130.0,2231.0,300.0,23.0,130.0,53.0,350.0,458.0,570.0,110.0,1100.0,1486.0,160.0,36.0,1020.0,2618.0,150.0,478.0,170.0,554.0,490.0,86.0,7000.0,53613.0,1340.0,2954.0,1130.0,2544.0,790.0,1018.0,360.0,341.0,80.0,34.0,4900.0,38588.0,5460.0,41818.0,50.0,69.0,60.0,108.0,1120.0,5468.0,5910.0,15235.0
venango,4698.0,0.0,0.0,0.0,9344.0,PA,25080.0,11620.0,10740.0,2250.0,13670.0,46650.0,12450.0,1630.0,100.0,1530.0,1125148.0,25020.0,1139714.0,19690.0,760585.0,7480.0,6393.0,4890.0,30856.0,4560.0,26603.0,1160.0,578.0,3030.0,31078.0,3500.0,30275.0,3380.0,39653.0,7190.0,129403.0,290.0,2200.0,8945.0,4280.0,49130.0,950.0,47512.0,5450.0,14566.0,480.0,126.0,60.0,952.0,520.0,2717.0,500.0,2229.0,2360.0,2416.0,160.0,393.0,110.0,1708.0,3020.0,62324.0,344129.0,2490.0,12983.0,460.0,397.0,2650.0,8412.0,3000.0,24901.0,2030.0,9906.0,2180.0,11841.0,18240.0,734685.0,18110.0,118383.0,180.0,780.0,390.0,292.0,7000.0,7036.0,980.0,111.0,590.0,303.0,1170.0,1416.0,1960.0,347.0,3540.0,4518.0,490.0,113.0,2260.0,5576.0,680.0,1989.0,750.0,2251.0,1230.0,204.0,23440.0,160925.0,4550.0,9563.0,3920.0,8589.0,2620.0,3232.0,1060.0,1029.0,310.0,112.0,16560.0,111399.0,17880.0,119297.0,100.0,149.0,170.0,885.0,3230.0,11554.0,20190.0,49179.0
warren,3809.0,0.0,0.0,0.0,7207.0,PA,19530.0,9360.0,8100.0,1720.0,9860.0,35370.0,9070.0,1260.0,1170.0,100.0,937509.0,19480.0,952747.0,15440.0,622828.0,5950.0,5653.0,4420.0,28548.0,4100.0,23054.0,970.0,736.0,2370.0,32244.0,2860.0,42884.0,2840.0,36037.0,5460.0,95302.0,280.0,1450.0,5601.0,3330.0,38225.0,680.0,49681.0,4360.0,15238.0,380.0,98.0,90.0,2556.0,480.0,2667.0,310.0,1349.0,1990.0,2146.0,130.0,296.0,90.0,1896.0,2500.0,54077.0,331876.0,2130.0,15330.0,340.0,276.0,2220.0,7071.0,2480.0,23024.0,1650.0,7949.0,1810.0,10262.0,14360.0,628945.0,14230.0,107422.0,180.0,2292.0,220.0,139.0,5380.0,5623.0,780.0,172.0,490.0,230.0,840.0,1026.0,1660.0,305.0,2520.0,3289.0,460.0,126.0,1790.0,5672.0,340.0,680.0,380.0,803.0,830.0,132.0,18320.0,141699.0,3210.0,6552.0,2740.0,5893.0,1760.0,2167.0,760.0,733.0,140.0,67.0,13170.0,101636.0,14060.0,109440.0,140.0,289.0,190.0,948.0,2780.0,8979.0,15490.0,37867.0
carbon,0.0,0.0,0.0,6278.0,3304.0,PA,30840.0,14780.0,12390.0,3110.0,16570.0,56660.0,15550.0,300.0,0.0,300.0,1453118.0,30730.0,1469798.0,25050.0,1073499.0,8610.0,8651.0,6180.0,22006.0,5640.0,16540.0,2600.0,993.0,3340.0,38106.0,4300.0,28156.0,3630.0,43646.0,7970.0,143177.0,140.0,3090.0,13381.0,4910.0,57214.0,1180.0,30877.0,6500.0,16680.0,770.0,191.0,80.0,1152.0,650.0,3819.0,630.0,2789.0,2730.0,2814.0,210.0,536.0,40.0,691.0,7050.0,132097.0,660964.0,6080.0,25756.0,810.0,697.0,6570.0,28259.0,7040.0,55705.0,5780.0,36714.0,5300.0,13434.0,23080.0,949427.0,22970.0,153238.0,220.0,822.0,500.0,327.0,8230.0,9417.0,910.0,295.0,810.0,417.0,1560.0,1894.0,1870.0,313.0,4430.0,5729.0,700.0,324.0,2500.0,6298.0,830.0,2420.0,910.0,2676.0,1340.0,246.0,29130.0,204871.0,5130.0,10458.0,4390.0,9349.0,2850.0,3462.0,1470.0,1400.0,360.0,170.0,21200.0,143821.0,22650.0,152641.0,110.0,168.0,180.0,694.0,4060.0,12576.0,25120.0,61731.0
columbia,0.0,0.0,0.0,0.0,10703.0,PA,29620.0,14180.0,12000.0,2810.0,16260.0,53640.0,14370.0,660.0,480.0,200.0,1448726.0,29530.0,1467144.0,24440.0,1064023.0,8930.0,9292.0,6390.0,23825.0,5840.0,18341.0,2140.0,723.0,3290.0,38408.0,4350.0,38310.0,3600.0,42702.0,6930.0,128740.0,590.0,3360.0,13721.0,4400.0,53757.0,1250.0,42381.0,6420.0,18418.0,640.0,165.0,100.0,1203.0,760.0,4533.0,550.0,2313.0,2770.0,2963.0,260.0,657.0,100.0,1059.0,5440.0,104055.0,598154.0,4830.0,25902.0,510.0,449.0,4920.0,15107.0,5440.0,41981.0,4210.0,26564.0,3970.0,14672.0,22340.0,978214.0,22150.0,161243.0,290.0,1008.0,350.0,262.0,8410.0,9297.0,1010.0,169.0,880.0,444.0,1650.0,2002.0,2240.0,397.0,4110.0,5380.0,660.0,413.0,2620.0,7372.0,570.0,1392.0,670.0,1559.0,1270.0,204.0,27770.0,207493.0,4530.0,8964.0,3810.0,7990.0,2530.0,3138.0,1510.0,1445.0,290.0,142.0,20510.0,151942.0,21800.0,161746.0,210.0,200.0,260.0,617.0,3850.0,15458.0,23880.0,58582.0
luzerne,0.0,0.0,0.0,6511.0,35024.0,PA,156410.0,81290.0,53470.0,19160.0,87440.0,276860.0,78980.0,1460.0,1180.0,290.0,7583256.0,155920.0,7684118.0,129070.0,5471352.0,42710.0,47390.0,34160.0,144570.0,31600.0,110007.0,11510.0,5368.0,16410.0,243532.0,23250.0,237646.0,17430.0,223718.0,35880.0,659210.0,350.0,15330.0,63717.0,22500.0,276072.0,6610.0,269149.0,34040.0,100862.0,3670.0,932.0,570.0,10999.0,3530.0,23282.0,2960.0,13129.0,14780.0,15978.0,1590.0,3917.0,320.0,4692.0,30130.0,602777.0,3461892.0,26590.0,142763.0,2960.0,2489.0,26770.0,105988.0,30030.0,255030.0,22660.0,135182.0,23890.0,74903.0,116030.0,5148814.0,115260.0,891633.0,1900.0,8523.0,1800.0,1136.0,43070.0,45424.0,5840.0,2195.0,5150.0,2809.0,9680.0,11573.0,9970.0,1721.0,20150.0,23788.0,3300.0,1121.0,13220.0,36867.0,3270.0,9119.0,3540.0,9808.0,6790.0,1112.0,148240.0,1180595.0,29310.0,64810.0,25540.0,58261.0,17240.0,20991.0,9320.0,8936.0,1560.0,791.0,105160.0,847308.0,113130.0,897941.0,1310.0,1872.0,1600.0,5796.0,19430.0,76061.0,128400.0,335692.0
montour,0.0,0.0,0.0,0.0,3445.0,PA,9100.0,4330.0,3920.0,700.0,5120.0,17010.0,4720.0,150.0,40.0,110.0,586559.0,9080.0,593371.0,7340.0,448394.0,3480.0,3164.0,2280.0,9724.0,2100.0,7517.0,760.0,275.0,1100.0,17429.0,1560.0,12342.0,1210.0,17611.0,2190.0,39834.0,300.0,640.0,2500.0,1440.0,17971.0,380.0,12418.0,2260.0,6812.0,150.0,37.0,40.0,627.0,240.0,1365.0,170.0,761.0,1060.0,1364.0,100.0,239.0,50.0,177.0,2150.0,47898.0,328822.0,1960.0,14812.0,170.0,141.0,1940.0,6496.0,2150.0,21726.0,1620.0,11692.0,1640.0,9105.0,7080.0,428388.0,7000.0,84058.0,270.0,958.0,80.0,56.0,2670.0,2992.0,430.0,53.0,270.0,147.0,510.0,653.0,630.0,124.0,1170.0,1554.0,250.0,209.0,850.0,2620.0,110.0,260.0,130.0,351.0,260.0,40.0,8470.0,98482.0,1050.0,2153.0,880.0,1913.0,620.0,799.0,410.0,416.0,50.0,27.0,6520.0,81110.0,6850.0,84999.0,290.0,522.0,260.0,383.0,1380.0,6513.0,7100.0,19161.0
wyoming,0.0,0.0,0.0,0.0,5393.0,PA,13640.0,6610.0,5610.0,1180.0,8000.0,25020.0,6840.0,170.0,170.0,0.0,763960.0,13610.0,773497.0,10940.0,471765.0,4020.0,4714.0,3710.0,15129.0,3490.0,11980.0,900.0,580.0,1750.0,23201.0,2380.0,31246.0,1820.0,34980.0,2970.0,58389.0,250.0,1340.0,6316.0,2310.0,30627.0,770.0,26608.0,3160.0,9537.0,260.0,62.0,40.0,688.0,460.0,2713.0,260.0,1233.0,1310.0,1383.0,110.0,214.0,60.0,408.0,2790.0,52707.0,334621.0,2430.0,12394.0,320.0,303.0,2510.0,9324.0,2790.0,22275.0,2050.0,12625.0,2070.0,6948.0,10510.0,544093.0,10440.0,98348.0,180.0,647.0,190.0,120.0,3770.0,4450.0,530.0,55.0,260.0,132.0,690.0,897.0,750.0,139.0,1980.0,2608.0,300.0,116.0,1390.0,4008.0,350.0,1121.0,390.0,1171.0,780.0,166.0,12860.0,119665.0,1960.0,3920.0,1630.0,3411.0,1110.0,1379.0,650.0,644.0,180.0,94.0,9720.0,93915.0,10400.0,100248.0,80.0,154.0,230.0,1405.0,2190.0,12592.0,10580.0,27279.0
schuylkill,0.0,0.0,0.0,23428.0,0.0,PA,67940.0,32930.0,26430.0,7390.0,37200.0,124380.0,34870.0,620.0,360.0,260.0,3215634.0,67700.0,3263430.0,55490.0,2355948.0,20760.0,22534.0,14410.0,45236.0,13280.0,33196.0,4860.0,1842.0,6710.0,76872.0,9590.0,62886.0,7710.0,83761.0,17010.0,288677.0,510.0,7640.0,29662.0,9830.0,112245.0,2590.0,220838.0,14880.0,47796.0,1680.0,424.0,160.0,2365.0,1510.0,9558.0,1410.0,6039.0,6980.0,7478.0,500.0,1287.0,220.0,10999.0,11400.0,215928.0,1292385.0,10020.0,47945.0,1150.0,1018.0,10370.0,36587.0,11370.0,87976.0,8720.0,49883.0,8710.0,26291.0,50620.0,2217705.0,50290.0,387118.0,480.0,1980.0,790.0,525.0,18940.0,21562.0,2030.0,400.0,1940.0,963.0,3700.0,4766.0,4630.0,791.0,9920.0,12788.0,1490.0,633.0,5300.0,13450.0,1330.0,3376.0,1500.0,3734.0,2650.0,462.0,63940.0,526978.0,11170.0,22581.0,9560.0,20233.0,6210.0,7697.0,3600.0,3530.0,680.0,321.0,46460.0,366060.0,49420.0,384725.0,270.0,351.0,430.0,1822.0,7940.0,26959.0,55940.0,152363.0
philadelphia,54575.0,261491.0,0.0,50641.0,0.0,PA,671090.0,362060.0,130820.0,164570.0,323980.0,1212170.0,436670.0,19440.0,17170.0,2280.0,31784811.0,667990.0,32184901.0,567920.0,24291817.0,133110.0,188634.0,76000.0,604672.0,69450.0,441838.0,52400.0,33226.0,86610.0,1014917.0,60510.0,1515918.0,39390.0,560546.0,103880.0,2082025.0,90.0,47000.0,225799.0,58590.0,720723.0,17610.0,1039136.0,165070.0,400090.0,13630.0,3338.0,2620.0,60410.0,9220.0,51269.0,8770.0,32803.0,72780.0,82833.0,8790.0,25445.0,620.0,14093.0,167170.0,3606953.0,18282020.0,150540.0,1158753.0,11430.0,11282.0,125800.0,351572.0,166400.0,1559250.0,113320.0,771163.0,135650.0,625222.0,481000.0,21059779.0,480740.0,3967807.0,10770.0,61623.0,13130.0,8956.0,194820.0,215967.0,19910.0,23929.0,32300.0,18408.0,49500.0,54811.0,32470.0,5248.0,96660.0,96579.0,15590.0,6839.0,72660.0,170958.0,24910.0,80868.0,26660.0,89438.0,31610.0,5533.0,643650.0,5484338.0,197090.0,497193.0,176780.0,441284.0,132400.0,160838.0,56490.0,53523.0,9550.0,4460.0,408140.0,3760462.0,460950.0,4001124.0,7610.0,16369.0,8080.0,52548.0,88790.0,335010.0,559470.0,1739658.0
