County,D0,D1,OTHER0,R0,R1,STATE,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,N2,NUMDEP,TOTAL_VITA,VITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01750,A01750,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N04450,A04450,N04100,A04100,N04200,A04200,N04470,A04470,A00101,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18800,A18800,N18460,A18460,N18300,A18300,N19300,A19300,N19500,A19500,N19530,A19530,N19570,A19570,N19700,A19700,N20950,A20950,N04475,A04475,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07225,A07225,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
portage,0.0,20315.0,0.0,13933.0,0.0,WI,34220.0,17520.0,14000.0,2470.0,31870.0,1000.0,17540.0,20160.0,61270.0,15900.0,1430.0,300.0,1130.0,110.0,3010.0,9710.0,2126403.0,34150.0,2151510.0,27870.0,1445555.0,12710.0,17894.0,7840.0,37266.0,7280.0,27766.0,5790.0,7577.0,4070.0,45105.0,6640.0,118527.0,9720.0,276335.0,880.0,1190.0,4415.0,6040.0,89903.0,1670.0,92026.0,8170.0,25107.0,740.0,187.0,150.0,2453.0,840.0,5527.0,690.0,3304.0,3610.0,3437.0,31890.0,549527.0,31890.0,536921.0,6350.0,12607.0,1960.0,61835.0,373654.0,720.0,12823.0,1720.0,17171.0,230.0,237.0,1750.0,8985.0,160.0,100.0,1900.0,14723.0,1950.0,15349.0,1350.0,10680.0,30.0,131.0,20.0,3.0,100.0,1670.0,1630.0,18036.0,130.0,2757.0,3560.0,25329.0,26980.0,1534085.0,26750.0,235687.0,0.0,0.0,980.0,1319.0,12100.0,23776.0,2420.0,498.0,1430.0,732.0,2140.0,2274.0,2770.0,555.0,7340.0,18243.0,60.0,146.0,3050.0,8943.0,1800.0,15037.0,1940.0,16122.0,770.0,523.0,32330.0,276787.0,3770.0,7312.0,3230.0,6475.0,2640.0,4834.0,1620.0,1508.0,640.0,560.0,24050.0,211908.0,25370.0,225960.0,420.0,651.0,590.0,2045.0,5960.0,20043.0,26880.0,70396.0,26170.0,60230.0,1010.0,10138.0
price,2437.0,0.0,68.0,0.0,4160.0,WI,6960.0,3310.0,3090.0,520.0,6390.0,190.0,4610.0,3880.0,12520.0,2910.0,100.0,0.0,100.0,0.0,680.0,2600.0,338523.0,6940.0,344042.0,5300.0,221776.0,2690.0,3911.0,1360.0,7354.0,1260.0,5782.0,800.0,746.0,1200.0,12395.0,1290.0,13118.0,2370.0,57329.0,280.0,300.0,1208.0,1500.0,18858.0,350.0,10107.0,1730.0,5519.0,130.0,34.0,20.0,355.0,240.0,1122.0,230.0,1116.0,490.0,460.0,6560.0,116994.0,6560.0,113655.0,1700.0,3334.0,280.0,7985.0,36125.0,130.0,2381.0,210.0,1634.0,50.0,42.0,240.0,1070.0,0.0,0.0,270.0,1737.0,280.0,1875.0,150.0,957.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1538.0,20.0,597.0,760.0,3341.0,5160.0,229267.0,5170.0,31622.0,0.0,0.0,270.0,309.0,2100.0,3405.0,350.0,70.0,120.0,68.0,280.0,354.0,680.0,155.0,1260.0,2597.0,0.0,0.0,930.0,2387.0,580.0,5941.0,640.0,6367.0,210.0,143.0,6410.0,40005.0,1040.0,2097.0,860.0,1796.0,660.0,1211.0,240.0,217.0,210.0,179.0,4570.0,28205.0,5010.0,31242.0,30.0,23.0,70.0,191.0,1220.0,4025.0,5350.0,12455.0,5190.0,11593.0,280.0,857.0
racine,39337.0,0.0,2859.0,44412.0,0.0,WI,97150.0,48090.0,35670.0,12390.0,88400.0,4420.0,48630.0,60950.0,179680.0,54000.0,2520.0,730.0,1800.0,210.0,12020.0,26530.0,6216181.0,96900.0,6274849.0,80440.0,4387127.0,35850.0,39004.0,18070.0,208590.0,16870.0,178981.0,19000.0,22050.0,10080.0,124487.0,15090.0,229912.0,26120.0,730146.0,460.0,3220.0,12204.0,16560.0,250825.0,3860.0,231353.0,19590.0,58668.0,2060.0,536.0,290.0,4507.0,1570.0,13203.0,1410.0,6899.0,8650.0,9038.0,88900.0,1514507.0,88900.0,1481573.0,16840.0,32934.0,7370.0,217020.0,1289936.0,2300.0,40834.0,6530.0,67283.0,720.0,643.0,6640.0,36843.0,760.0,608.0,6950.0,55452.0,7330.0,59925.0,5570.0,45942.0,110.0,560.0,200.0,107.0,230.0,3472.0,5980.0,53105.0,400.0,8110.0,8770.0,67684.0,76160.0,4553917.0,75700.0,729136.0,80.0,851.0,1760.0,2843.0,33890.0,70846.0,4960.0,6777.0,3160.0,1602.0,5420.0,6101.0,6450.0,1198.0,23650.0,51874.0,80.0,149.0,7700.0,21894.0,3280.0,29660.0,3630.0,32383.0,2440.0,1826.0,92200.0,854404.0,14690.0,35632.0,13320.0,32752.0,11540.0,20236.0,4400.0,4016.0,1080.0,1025.0,66340.0,658287.0,70030.0,697224.0,1300.0,2229.0,1710.0,9736.0,18060.0,66885.0,75550.0,222294.0,74170.0,192406.0,2050.0,29655.0
richland,0.0,4309.0,0.0,2283.0,0.0,WI,7830.0,3640.0,3460.0,670.0,7360.0,190.0,5380.0,4420.0,15030.0,4220.0,130.0,0.0,130.0,0.0,660.0,2710.0,383438.0,7810.0,388968.0,6210.0,273209.0,2970.0,3215.0,1410.0,5620.0,1270.0,3634.0,900.0,889.0,1230.0,12043.0,1380.0,15695.0,2300.0,49589.0,830.0,220.0,747.0,1480.0,18861.0,450.0,17921.0,1830.0,5530.0,110.0,28.0,0.0,0.0,240.0,1424.0,160.0,670.0,580.0,498.0,7280.0,130452.0,7280.0,126928.0,1780.0,3520.0,320.0,10120.0,43147.0,150.0,3359.0,240.0,2086.0,70.0,44.0,270.0,1200.0,0.0,0.0,310.0,1888.0,320.0,2063.0,180.0,1447.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,2168.0,0.0,0.0,950.0,5339.0,5880.0,263912.0,5860.0,36482.0,0.0,0.0,230.0,280.0,2470.0,4949.0,300.0,95.0,230.0,124.0,340.0,361.0,620.0,131.0,1690.0,3998.0,0.0,0.0,960.0,2460.0,460.0,3567.0,490.0,3752.0,230.0,158.0,7150.0,46732.0,1120.0,2446.0,960.0,2077.0,850.0,1665.0,260.0,221.0,190.0,167.0,5090.0,31475.0,5570.0,34751.0,30.0,36.0,60.0,112.0,1340.0,4275.0,6010.0,16290.0,5880.0,14879.0,220.0,1376.0
rock,19256.0,23574.0,961.0,14525.0,0.0,WI,80190.0,39720.0,29850.0,9840.0,74360.0,2760.0,43930.0,52100.0,148290.0,43690.0,1580.0,280.0,1320.0,60.0,9660.0,21450.0,4611473.0,79990.0,4657549.0,66880.0,3310658.0,26680.0,31145.0,13830.0,90970.0,12860.0,69402.0,12860.0,13978.0,8260.0,85025.0,11670.0,150091.0,22070.0,561646.0,1240.0,2490.0,8980.0,13420.0,186936.0,3330.0,194304.0,16650.0,46076.0,1600.0,409.0,190.0,3148.0,1510.0,11323.0,1050.0,4872.0,7810.0,8083.0,75200.0,1288354.0,75200.0,1260803.0,14120.0,27550.0,4260.0,119896.0,688939.0,1470.0,29248.0,3670.0,34901.0,530.0,506.0,3720.0,19839.0,400.0,330.0,3990.0,30519.0,4240.0,32708.0,3040.0,22283.0,90.0,354.0,120.0,54.0,150.0,1431.0,3220.0,28786.0,220.0,4147.0,7490.0,54307.0,63410.0,3265145.0,63160.0,490367.0,30.0,250.0,1680.0,2013.0,28530.0,56038.0,3800.0,2450.0,2860.0,1537.0,4210.0,4440.0,6240.0,1134.0,19770.0,43108.0,110.0,146.0,6400.0,17569.0,2590.0,14485.0,2950.0,16359.0,1960.0,1380.0,76200.0,589848.0,12200.0,28120.0,10940.0,25622.0,9690.0,16800.0,3180.0,2802.0,960.0,751.0,55000.0,432952.0,58270.0,460420.0,660.0,1083.0,1020.0,3853.0,14180.0,46739.0,63310.0,176074.0,62320.0,154708.0,1450.0,21258.0
rusk,2078.0,0.0,90.0,0.0,3881.0,WI,6620.0,3090.0,2890.0,580.0,6090.0,210.0,3910.0,3920.0,12470.0,3340.0,90.0,0.0,90.0,0.0,780.0,2220.0,310728.0,6610.0,314793.0,5230.0,207960.0,2350.0,2528.0,1030.0,4493.0,960.0,3168.0,710.0,625.0,1040.0,9276.0,1090.0,23972.0,1990.0,44653.0,490.0,470.0,1494.0,1240.0,15281.0,340.0,10110.0,1490.0,4065.0,110.0,29.0,0.0,0.0,170.0,898.0,160.0,776.0,430.0,387.0,6180.0,110379.0,6180.0,107553.0,1430.0,2822.0,250.0,6994.0,37302.0,110.0,2104.0,190.0,1242.0,30.0,27.0,210.0,850.0,0.0,0.0,240.0,1488.0,250.0,1578.0,150.0,941.0,0.0,0.0,0.0,0.0,0.0,0.0,160.0,1583.0,0.0,0.0,680.0,3177.0,4830.0,210045.0,4800.0,28973.0,0.0,0.0,180.0,210.0,2090.0,3380.0,250.0,33.0,110.0,60.0,220.0,233.0,720.0,160.0,1310.0,2764.0,0.0,0.0,750.0,1836.0,430.0,4673.0,440.0,4840.0,200.0,143.0,6070.0,36732.0,1120.0,2537.0,960.0,2236.0,780.0,1445.0,190.0,158.0,170.0,112.0,4140.0,25577.0,4590.0,28196.0,0.0,0.0,60.0,376.0,1150.0,4158.0,5040.0,12631.0,4940.0,11853.0,150.0,638.0
sauk,0.0,19759.0,5.0,0.0,0.0,WI,34260.0,17670.0,13370.0,2860.0,31720.0,1100.0,20050.0,20440.0,61830.0,16830.0,480.0,40.0,430.0,0.0,3270.0,9540.0,1934776.0,34200.0,1959189.0,28410.0,1361385.0,12790.0,17041.0,6950.0,33051.0,6450.0,24446.0,5350.0,5855.0,4490.0,55257.0,6340.0,100578.0,8500.0,211027.0,1230.0,940.0,3350.0,5530.0,80033.0,2020.0,102475.0,7800.0,24413.0,620.0,165.0,130.0,1789.0,1120.0,7615.0,650.0,3026.0,3020.0,3133.0,31810.0,541402.0,31810.0,529313.0,6120.0,12092.0,1980.0,59378.0,296279.0,710.0,14083.0,1670.0,15425.0,260.0,218.0,1680.0,8600.0,150.0,122.0,1870.0,13929.0,1960.0,15233.0,1340.0,10993.0,30.0,116.0,40.0,12.0,100.0,1001.0,1490.0,12459.0,190.0,4351.0,4000.0,27862.0,26600.0,1386730.0,26370.0,205736.0,0.0,0.0,790.0,1105.0,11540.0,22976.0,1810.0,393.0,1360.0,659.0,1670.0,1829.0,2580.0,481.0,7690.0,18027.0,90.0,324.0,3650.0,10754.0,1380.0,9299.0,1560.0,10189.0,840.0,593.0,32130.0,239597.0,4070.0,8517.0,3490.0,7603.0,3270.0,5741.0,1430.0,1363.0,620.0,604.0,23320.0,181735.0,24800.0,195993.0,260.0,301.0,470.0,1520.0,6500.0,24697.0,26320.0,67969.0,25660.0,59280.0,980.0,8670.0
sawyer,3403.0,0.0,149.0,0.0,4609.0,WI,8370.0,3950.0,3530.0,810.0,7630.0,280.0,5190.0,4750.0,15190.0,3740.0,120.0,0.0,120.0,0.0,870.0,3360.0,448157.0,8340.0,456669.0,6290.0,261068.0,3110.0,5362.0,1760.0,10043.0,1600.0,6923.0,1050.0,1359.0,1560.0,17229.0,1680.0,25843.0,2790.0,84258.0,120.0,400.0,1696.0,2030.0,29341.0,610.0,18439.0,2190.0,8512.0,170.0,45.0,30.0,462.0,420.0,2683.0,240.0,1196.0,570.0,559.0,7640.0,135385.0,7640.0,131176.0,2130.0,4208.0,520.0,17191.0,75627.0,240.0,4270.0,420.0,3900.0,80.0,73.0,470.0,2127.0,80.0,39.0,490.0,3611.0,520.0,3746.0,360.0,3566.0,0.0,0.0,30.0,7.0,40.0,287.0,420.0,3253.0,70.0,1076.0,1190.0,6116.0,6320.0,309172.0,6290.0,45048.0,0.0,0.0,300.0,506.0,2490.0,4483.0,490.0,172.0,200.0,118.0,300.0,336.0,540.0,105.0,1580.0,3176.0,0.0,0.0,1200.0,3137.0,560.0,5546.0,610.0,5901.0,260.0,199.0,7730.0,55643.0,1480.0,3225.0,1260.0,2872.0,1000.0,1755.0,240.0,214.0,220.0,272.0,5480.0,40564.0,5980.0,44623.0,50.0,77.0,130.0,363.0,1660.0,6258.0,6320.0,17168.0,6070.0,15329.0,360.0,1523.0
shawano,5070.0,0.0,0.0,0.0,12739.0,WI,19770.0,9390.0,8410.0,1800.0,18350.0,600.0,11320.0,11560.0,36800.0,9920.0,930.0,880.0,40.0,180.0,1770.0,6050.0,1015054.0,19720.0,1029140.0,16000.0,735997.0,8260.0,7916.0,3770.0,14553.0,3540.0,11168.0,2740.0,2556.0,2510.0,31574.0,3690.0,38741.0,5420.0,120434.0,1020.0,640.0,2330.0,3410.0,43801.0,1060.0,30721.0,4430.0,14086.0,390.0,99.0,60.0,856.0,590.0,3502.0,470.0,2004.0,1470.0,1372.0,18580.0,328752.0,18580.0,320880.0,3940.0,7873.0,810.0,21686.0,99081.0,310.0,5351.0,670.0,4562.0,130.0,93.0,690.0,3097.0,60.0,36.0,770.0,5367.0,810.0,5697.0,540.0,3862.0,0.0,0.0,0.0,0.0,30.0,91.0,630.0,4327.0,110.0,1611.0,2150.0,12180.0,15340.0,693709.0,15200.0,95317.0,0.0,0.0,570.0,790.0,6630.0,12132.0,920.0,108.0,540.0,297.0,930.0,1001.0,1880.0,392.0,4380.0,9963.0,0.0,0.0,2050.0,5843.0,1150.0,11234.0,1240.0,11831.0,480.0,323.0,18330.0,119428.0,2790.0,6009.0,2360.0,5316.0,2130.0,3817.0,660.0,598.0,400.0,401.0,13260.0,83164.0,14210.0,90414.0,100.0,122.0,170.0,325.0,3510.0,9816.0,15250.0,38673.0,14870.0,35366.0,560.0,3067.0
sheboygan,22101.0,0.0,0.0,0.0,30019.0,WI,59260.0,29430.0,24140.0,5200.0,54140.0,2310.0,31080.0,35410.0,108650.0,30220.0,1030.0,330.0,710.0,80.0,5390.0,17090.0,3710563.0,59130.0,3755476.0,49120.0,2657598.0,21420.0,31702.0,14060.0,101309.0,13110.0,76837.0,10130.0,11764.0,5900.0,79137.0,12050.0,162802.0,16290.0,401562.0,840.0,1190.0,4185.0,10260.0,146916.0,2400.0,161098.0,12630.0,44913.0,1100.0,282.0,230.0,4097.0,1220.0,10274.0,1180.0,5389.0,5490.0,5613.0,55090.0,950649.0,55090.0,928958.0,10920.0,21693.0,3590.0,126656.0,696209.0,1350.0,28994.0,3060.0,34441.0,480.0,436.0,3120.0,17103.0,350.0,277.0,3440.0,25910.0,3570.0,28227.0,2370.0,19274.0,60.0,265.0,80.0,22.0,200.0,2556.0,3000.0,43369.0,170.0,3029.0,5940.0,44116.0,47040.0,2685960.0,46530.0,417706.0,30.0,639.0,1280.0,2272.0,21150.0,44102.0,4060.0,1647.0,1960.0,928.0,3360.0,3739.0,4560.0,848.0,13720.0,33782.0,70.0,179.0,4650.0,14867.0,2770.0,28574.0,3030.0,30763.0,1250.0,858.0,55650.0,485493.0,6640.0,13840.0,5880.0,12640.0,5290.0,9786.0,2520.0,2328.0,650.0,608.0,41660.0,373603.0,43560.0,398285.0,700.0,1341.0,960.0,4830.0,10590.0,40131.0,46020.0,126776.0,44950.0,107277.0,1630.0,19459.0
st. croix,16631.0,0.0,620.0,0.0,22676.0,WI,45160.0,20500.0,20460.0,3640.0,41650.0,1480.0,26390.0,26640.0,87850.0,26270.0,450.0,40.0,410.0,0.0,3890.0,11370.0,3799927.0,45050.0,3847802.0,38160.0,2707738.0,19520.0,22961.0,11430.0,63684.0,10700.0,47824.0,12150.0,16072.0,6590.0,93831.0,9860.0,148217.0,11790.0,366003.0,1180.0,1650.0,8661.0,7160.0,119714.0,3060.0,204753.0,13080.0,47875.0,1180.0,301.0,290.0,4561.0,1450.0,11726.0,860.0,4129.0,5900.0,6408.0,38880.0,685536.0,38880.0,671942.0,6770.0,13592.0,5770.0,162555.0,1141154.0,1230.0,20024.0,5290.0,66299.0,440.0,427.0,5310.0,28847.0,1290.0,542.0,5470.0,46154.0,5750.0,49318.0,4860.0,51459.0,140.0,740.0,460.0,202.0,250.0,2204.0,4800.0,33782.0,240.0,3579.0,6540.0,53917.0,37750.0,2947959.0,37460.0,506538.0,50.0,264.0,960.0,1498.0,17740.0,45862.0,3160.0,1648.0,3300.0,1737.0,2880.0,3422.0,2260.0,414.0,12590.0,34527.0,70.0,323.0,5230.0,16618.0,1620.0,14311.0,1820.0,15442.0,1020.0,833.0,42910.0,541425.0,3540.0,7169.0,2980.0,6114.0,2900.0,5120.0,2240.0,2120.0,680.0,699.0,34520.0,458936.0,36060.0,483765.0,1260.0,1803.0,1450.0,3534.0,10840.0,51283.0,32850.0,98112.0,31980.0,80860.0,1260.0,17218.0
taylor,1904.0,0.0,57.0,0.0,6113.0,WI,9280.0,4310.0,4200.0,700.0,8580.0,330.0,6140.0,5190.0,18130.0,5280.0,190.0,0.0,190.0,0.0,670.0,2690.0,471872.0,9260.0,479024.0,7540.0,357786.0,3970.0,3763.0,1570.0,5362.0,1410.0,4143.0,1310.0,1363.0,1500.0,17113.0,1730.0,19367.0,2290.0,49207.0,750.0,550.0,2020.0,1450.0,18299.0,540.0,20469.0,2310.0,7152.0,150.0,38.0,30.0,214.0,270.0,1413.0,250.0,1163.0,690.0,639.0,8710.0,155789.0,8710.0,152543.0,1660.0,3243.0,310.0,8726.0,46115.0,120.0,2095.0,260.0,2245.0,50.0,38.0,280.0,1156.0,0.0,0.0,290.0,2143.0,310.0,2243.0,200.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,1942.0,20.0,246.0,1170.0,7547.0,7230.0,331214.0,7160.0,47063.0,0.0,0.0,340.0,479.0,3330.0,6337.0,460.0,50.0,230.0,136.0,420.0,452.0,1000.0,224.0,2190.0,5291.0,0.0,0.0,1210.0,3224.0,710.0,7241.0,780.0,7626.0,320.0,234.0,8510.0,59841.0,1230.0,2489.0,1000.0,2066.0,990.0,1920.0,310.0,277.0,270.0,225.0,6180.0,40696.0,6780.0,44657.0,50.0,51.0,90.0,137.0,1630.0,3872.0,7090.0,19267.0,6880.0,16628.0,330.0,2538.0
trempealeau,0.0,7174.0,0.0,4998.0,0.0,WI,14710.0,6950.0,6160.0,1480.0,13870.0,380.0,10130.0,8520.0,29000.0,9130.0,290.0,20.0,270.0,0.0,1000.0,4020.0,775282.0,14680.0,785619.0,12380.0,614196.0,5980.0,5830.0,2340.0,8047.0,2180.0,5812.0,2280.0,2229.0,2070.0,24002.0,2430.0,30893.0,3590.0,75509.0,1040.0,570.0,2315.0,2220.0,28529.0,860.0,20743.0,3500.0,10337.0,320.0,82.0,50.0,621.0,350.0,2349.0,340.0,1525.0,1380.0,1412.0,13750.0,241616.0,13750.0,236521.0,2590.0,5087.0,590.0,16982.0,73162.0,210.0,4344.0,510.0,3665.0,80.0,65.0,510.0,2245.0,40.0,19.0,570.0,4170.0,590.0,4439.0,390.0,3335.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,3023.0,50.0,951.0,1730.0,9030.0,11690.0,560142.0,11620.0,77349.0,0.0,0.0,330.0,360.0,5440.0,11249.0,600.0,60.0,580.0,342.0,780.0,826.0,1360.0,276.0,3890.0,9324.0,20.0,61.0,1660.0,4736.0,630.0,6093.0,680.0,6288.0,500.0,331.0,13740.0,92745.0,1700.0,3476.0,1440.0,2991.0,1590.0,3065.0,570.0,506.0,270.0,262.0,10100.0,66051.0,10880.0,72038.0,70.0,83.0,160.0,407.0,2770.0,8568.0,11280.0,29093.0,11060.0,27222.0,330.0,1768.0
vernon,0.0,8039.0,0.0,4916.0,0.0,WI,13650.0,6230.0,6370.0,940.0,12410.0,530.0,8890.0,7800.0,27170.0,8040.0,190.0,0.0,190.0,0.0,960.0,4600.0,689406.0,13610.0,700367.0,10450.0,499898.0,5830.0,6189.0,3110.0,11791.0,2620.0,8198.0,1880.0,1994.0,2540.0,34661.0,2770.0,31530.0,3850.0,91008.0,1720.0,440.0,1628.0,2380.0,30970.0,730.0,19327.0,3580.0,10961.0,280.0,71.0,50.0,642.0,410.0,2288.0,360.0,1632.0,1200.0,1199.0,12580.0,226771.0,12580.0,220959.0,2950.0,5810.0,650.0,19673.0,82403.0,270.0,5229.0,510.0,3840.0,110.0,82.0,530.0,2434.0,40.0,13.0,600.0,4128.0,620.0,4432.0,370.0,3087.0,0.0,0.0,0.0,0.0,30.0,152.0,470.0,3698.0,40.0,727.0,1850.0,8211.0,10110.0,483027.0,9980.0,67086.0,0.0,0.0,330.0,468.0,4430.0,9006.0,640.0,63.0,430.0,248.0,660.0,698.0,1090.0,227.0,2960.0,7346.0,30.0,105.0,1900.0,5171.0,610.0,5319.0,680.0,5611.0,430.0,362.0,12150.0,82247.0,1790.0,3798.0,1480.0,3118.0,1380.0,2649.0,510.0,448.0,280.0,313.0,8680.0,58079.0,9610.0,64571.0,90.0,110.0,140.0,350.0,2680.0,8237.0,9930.0,25685.0,9650.0,22886.0,400.0,2729.0
vilas,4296.0,0.0,108.0,0.0,8116.0,WI,11800.0,5490.0,5240.0,940.0,10600.0,460.0,6880.0,6110.0,20590.0,4200.0,460.0,0.0,460.0,0.0,930.0,5330.0,695180.0,11770.0,708507.0,8130.0,339259.0,5040.0,9233.0,3140.0,25029.0,2970.0,18937.0,1670.0,2412.0,2330.0,31893.0,2950.0,55349.0,4570.0,147719.0,40.0,500.0,1952.0,3290.0,50306.0,940.0,41297.0,3130.0,13327.0,190.0,50.0,50.0,1052.0,690.0,4249.0,320.0,1579.0,730.0,702.0,10610.0,191144.0,10610.0,183945.0,3570.0,7200.0,940.0,30776.0,166375.0,430.0,6452.0,730.0,7587.0,170.0,166.0,830.0,4277.0,50.0,17.0,870.0,6293.0,930.0,6832.0,640.0,6553.0,0.0,0.0,20.0,1.0,80.0,440.0,720.0,6966.0,90.0,2811.0,1870.0,12567.0,8740.0,496867.0,8670.0,78987.0,0.0,0.0,550.0,961.0,3450.0,5490.0,960.0,619.0,230.0,138.0,430.0,434.0,850.0,182.0,1810.0,3598.0,0.0,0.0,1860.0,5300.0,1050.0,10261.0,1130.0,11039.0,370.0,299.0,10640.0,91076.0,1730.0,3385.0,1380.0,2884.0,1040.0,1826.0,320.0,295.0,380.0,389.0,7760.0,72883.0,8560.0,80051.0,100.0,193.0,240.0,937.0,2730.0,12711.0,8260.0,23558.0,7870.0,19130.0,570.0,4429.0
walworth,16892.0,0.0,1268.0,25106.0,0.0,WI,51000.0,25670.0,20330.0,4460.0,46560.0,2090.0,29340.0,30100.0,92970.0,26080.0,870.0,140.0,720.0,30.0,4850.0,14930.0,3385169.0,50840.0,3429244.0,41860.0,2316543.0,17300.0,30211.0,11050.0,80442.0,10330.0,59502.0,9420.0,13070.0,6910.0,92193.0,9690.0,189110.0,13480.0,378737.0,660.0,1610.0,6457.0,8920.0,137650.0,3360.0,209235.0,11930.0,44075.0,1220.0,316.0,240.0,4510.0,1780.0,12798.0,850.0,4163.0,4500.0,4801.0,45520.0,776612.0,45520.0,758827.0,9060.0,17785.0,4720.0,148652.0,886470.0,1650.0,30094.0,4040.0,46224.0,620.0,590.0,4200.0,26989.0,480.0,346.0,4440.0,35652.0,4700.0,39424.0,3580.0,35067.0,90.0,426.0,100.0,50.0,250.0,3712.0,3770.0,36376.0,190.0,2837.0,6340.0,55059.0,40050.0,2537558.0,39810.0,421152.0,40.0,397.0,1300.0,1746.0,17770.0,36859.0,3280.0,1436.0,1610.0,814.0,2630.0,2887.0,3190.0,574.0,11740.0,27586.0,40.0,61.0,5560.0,17071.0,2040.0,12485.0,2320.0,14125.0,1450.0,1120.0,47780.0,478411.0,5800.0,11965.0,4880.0,10477.0,4520.0,8252.0,2070.0,1890.0,780.0,700.0,35530.0,384293.0,37760.0,410704.0,820.0,1462.0,1180.0,4447.0,10590.0,50046.0,38220.0,117062.0,37030.0,95990.0,1670.0,21069.0
washburn,3139.0,0.0,128.0,0.0,4622.0,WI,8280.0,3700.0,3860.0,680.0,7680.0,230.0,5010.0,4640.0,15180.0,3530.0,440.0,0.0,440.0,0.0,710.0,3260.0,448953.0,8250.0,455614.0,6180.0,272868.0,3180.0,3055.0,1760.0,9788.0,1550.0,7268.0,1180.0,1436.0,1460.0,14115.0,1630.0,19473.0,2870.0,78605.0,280.0,350.0,1467.0,1950.0,27472.0,550.0,12801.0,2030.0,6661.0,170.0,46.0,40.0,331.0,300.0,1873.0,200.0,962.0,590.0,548.0,7690.0,139887.0,7690.0,135435.0,2190.0,4452.0,450.0,13132.0,70923.0,190.0,3228.0,370.0,3757.0,60.0,65.0,390.0,1806.0,70.0,18.0,440.0,3166.0,450.0,3341.0,310.0,2879.0,0.0,0.0,20.0,2.0,30.0,162.0,350.0,2493.0,20.0,236.0,1080.0,4975.0,6230.0,309240.0,6180.0,42920.0,0.0,0.0,280.0,311.0,2450.0,4395.0,410.0,91.0,190.0,107.0,290.0,313.0,620.0,129.0,1550.0,3351.0,20.0,49.0,1020.0,2537.0,570.0,5820.0,600.0,6131.0,190.0,145.0,7620.0,53922.0,1210.0,2597.0,1030.0,2202.0,860.0,1523.0,240.0,202.0,200.0,174.0,5420.0,38484.0,5920.0,41844.0,50.0,74.0,90.0,244.0,1600.0,4359.0,6190.0,16179.0,5990.0,14118.0,310.0,2017.0
washington,18940.0,0.0,0.0,0.0,0.0,WI,70920.0,33500.0,32030.0,4780.0,64190.0,3250.0,36480.0,38780.0,132310.0,35850.0,860.0,50.0,800.0,0.0,5050.0,20800.0,5481840.0,70760.0,5550520.0,58570.0,3886894.0,31480.0,43145.0,20010.0,111283.0,18800.0,83012.0,18060.0,22413.0,8450.0,137281.0,16830.0,230990.0,20730.0,545708.0,550.0,1860.0,6583.0,13110.0,206457.0,4050.0,332229.0,17000.0,68680.0,1560.0,396.0,490.0,8207.0,2040.0,17872.0,1560.0,7725.0,6750.0,7099.0,62970.0,1109185.0,62970.0,1082545.0,13220.0,26637.0,7270.0,218022.0,1315425.0,2070.0,39575.0,6460.0,69118.0,730.0,669.0,6610.0,34377.0,700.0,499.0,6990.0,56431.0,7260.0,59294.0,5710.0,56011.0,120.0,648.0,170.0,88.0,280.0,3063.0,6000.0,49982.0,300.0,8223.0,8970.0,79099.0,58370.0,4168172.0,57740.0,683779.0,80.0,979.0,1630.0,3085.0,26430.0,59709.0,6160.0,1866.0,3420.0,1685.0,3990.0,4820.0,3790.0,722.0,17500.0,46714.0,60.0,127.0,6920.0,23835.0,2730.0,26207.0,2990.0,28788.0,1300.0,1010.0,66880.0,745709.0,4940.0,9336.0,4100.0,8207.0,3940.0,6891.0,3130.0,2976.0,1070.0,1221.0,53710.0,624070.0,55740.0,660159.0,1550.0,2047.0,1830.0,5370.0,16340.0,67445.0,51770.0,152095.0,50110.0,120252.0,2370.0,31841.0
