County,D0,D1,OTHER0,R0,R1,STATE,N1,MARS1,MARS2,MARS4,PREP,N2,NUMDEP,TOTAL_VITA,VITA,TCE,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,A00101,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11902,A11902
milwaukee,40875.0,179045.0,7028.0,69065.0,27880.0,WI,447940.0,241480.0,123270.0,78740.0,202630.0,843730.0,296930.0,13250.0,8380.0,4880.0,23749757.0,446430.0,24052791.0,381900.0,17335360.0,117750.0,140608.0,76140.0,508198.0,70930.0,396323.0,85460.0,107290.0,49440.0,582748.0,60050.0,1773841.0,41530.0,600011.0,80980.0,1603547.0,260.0,28570.0,100630.0,49580.0,643926.0,13300.0,731573.0,105830.0,303103.0,10930.0,2695.0,1880.0,35782.0,6480.0,39965.0,6200.0,24480.0,48690.0,55117.0,5990.0,15346.0,870.0,24736.0,120620.0,2884061.0,14528926.0,109360.0,791426.0,8150.0,6101.0,107180.0,567938.0,119830.0,1389688.0,89810.0,535529.0,98430.0,444920.0,332800.0,15960573.0,330810.0,2967402.0,7620.0,48235.0,6240.0,4530.0,135730.0,147489.0,21590.0,15574.0,14510.0,6295.0,32320.0,34235.0,26980.0,4416.0,66500.0,75795.0,8000.0,2049.0,40560.0,103435.0,10280.0,34156.0,10960.0,37589.0,20770.0,3831.0,426620.0,3748792.0,96480.0,250607.0,87010.0,225315.0,74450.0,104650.0,32270.0,29742.0,4350.0,2311.0,292020.0,2835621.0,318940.0,2993889.0,5180.0,11758.0,5820.0,37123.0,75770.0,265609.0,352220.0,946059.0
monroe,560.0,6535.0,36.0,6666.0,1147.0,WI,-428910.0,-232260.0,-114510.0,-77880.0,-190150.0,-811700.0,-291900.0,620.0,270.0,350.0,-21386111.0,-427400.0,-21660818.0,-366270.0,-16070687.0,-118910.0,-149305.0,-73080.0,-423156.0,-67480.0,-325316.0,-83910.0,-89530.0,-46430.0,-544352.0,-56010.0,-900554.0,-38720.0,-516790.0,-75220.0,-1422320.0,1090.0,-37690.0,-181354.0,-45040.0,-563799.0,-11960.0,-856370.0,-99620.0,-274706.0,-10950.0,-2678.0,-1800.0,-35246.0,-5600.0,-35918.0,-5510.0,-21008.0,-44970.0,-48093.0,-6260.0,-15794.0,-500.0,-19122.0,-122490.0,-2714618.0,-13383980.0,-110670.0,-804079.0,-8190.0,-6560.0,-109010.0,-578309.0,-121510.0,-1418153.0,-91420.0,-557024.0,-99260.0,-412097.0,-315630.0,-14143032.0,-313300.0,-2631994.0,-7420.0,-49120.0,370.0,316.0,-129960.0,-141534.0,-20040.0,-16549.0,-13100.0,-5620.0,-32010.0,-33364.0,-23440.0,-3817.0,-63760.0,-71320.0,-9220.0,-2082.0,-38160.0,-96959.0,560.0,2629.0,600.0,2930.0,1000.0,177.0,-408110.0,-3398506.0,-93850.0,-240095.0,-85270.0,-216086.0,-74200.0,-104994.0,-32180.0,-29670.0,240.0,155.0,-274270.0,-2503754.0,-295550.0,-2641787.0,70.0,80.0,-5060.0,-28637.0,-65410.0,-223028.0,-343600.0,-914018.0
oconto,5095.0,0.0,0.0,0.0,10712.0,WI,-3070.0,-2030.0,-350.0,-650.0,-1810.0,-7190.0,-3940.0,280.0,230.0,50.0,-27743.0,-3090.0,-28961.0,-2690.0,-25248.0,-970.0,-3362.0,-150.0,1302.0,10.0,982.0,510.0,1170.0,-270.0,1548.0,-160.0,4484.0,430.0,15399.0,-1170.0,-29622.0,-730.0,-680.0,-3173.0,150.0,4902.0,-30.0,1058.0,-790.0,-1217.0,-10.0,0.0,30.0,376.0,-40.0,-418.0,-10.0,-98.0,-360.0,-278.0,-100.0,-73.0,-140.0,-829.0,330.0,4515.0,51573.0,330.0,-313.0,10.0,76.0,490.0,1484.0,350.0,2123.0,430.0,3532.0,510.0,-913.0,-1950.0,4835.0,-1850.0,1126.0,-30.0,-153.0,390.0,361.0,-1030.0,-1148.0,110.0,-1.0,-370.0,-200.0,-250.0,-93.0,-380.0,-44.0,-770.0,-829.0,-40.0,30.0,-300.0,307.0,610.0,2142.0,670.0,2428.0,820.0,163.0,-2870.0,-6229.0,-990.0,-2566.0,-960.0,-2386.0,-1190.0,-1938.0,-200.0,-124.0,250.0,156.0,-1210.0,2364.0,-1350.0,2837.0,70.0,85.0,10.0,-21.0,-50.0,1395.0,-2790.0,-6531.0
oneida,6817.0,0.0,240.0,0.0,9932.0,WI,1150.0,1230.0,-120.0,50.0,100.0,-1130.0,-2210.0,1010.0,310.0,700.0,128039.0,1140.0,132755.0,-230.0,-33344.0,710.0,2477.0,460.0,13049.0,550.0,9844.0,-750.0,210.0,720.0,14689.0,500.0,22151.0,630.0,14310.0,1610.0,49015.0,-600.0,-450.0,-3219.0,1310.0,21856.0,140.0,21471.0,540.0,4715.0,0.0,1.0,20.0,526.0,240.0,1490.0,70.0,606.0,-10.0,17.0,10.0,67.0,-150.0,-1183.0,-550.0,4306.0,61616.0,-770.0,938.0,230.0,227.0,-530.0,-348.0,-560.0,915.0,-830.0,-2188.0,-490.0,4498.0,640.0,110400.0,650.0,30645.0,100.0,851.0,530.0,507.0,-510.0,-1218.0,420.0,368.0,-10.0,-2.0,-220.0,-319.0,-60.0,-9.0,-740.0,-1215.0,-210.0,-112.0,510.0,1522.0,1010.0,4890.0,1080.0,5104.0,1000.0,200.0,830.0,30487.0,320.0,507.0,230.0,473.0,-100.0,-308.0,-130.0,-146.0,520.0,386.0,730.0,31981.0,920.0,34403.0,170.0,296.0,120.0,427.0,1090.0,4658.0,-370.0,-3238.0
outagamie,25465.0,0.0,0.0,0.0,47794.0,WI,72600.0,35420.0,30340.0,6360.0,34870.0,141310.0,45620.0,2200.0,960.0,1230.0,4658752.0,72490.0,4730238.0,64350.0,3595438.0,32250.0,27458.0,16950.0,78124.0,15790.0,59477.0,18560.0,23632.0,6860.0,96077.0,14550.0,154386.0,8730.0,134041.0,11810.0,174052.0,970.0,4290.0,12198.0,7940.0,104356.0,3820.0,270794.0,18320.0,71486.0,1840.0,450.0,410.0,6432.0,1560.0,11808.0,1370.0,6207.0,8560.0,8778.0,1020.0,2139.0,860.0,13313.0,23470.0,499645.0,2943885.0,22290.0,162954.0,870.0,516.0,21890.0,94783.0,23410.0,265426.0,18840.0,100300.0,19180.0,80217.0,60150.0,3291137.0,59720.0,605228.0,1570.0,7948.0,1340.0,1049.0,27250.0,33577.0,5110.0,1606.0,3070.0,1450.0,5940.0,7016.0,5610.0,959.0,13790.0,19630.0,1600.0,521.0,5710.0,17885.0,2020.0,6093.0,2220.0,6895.0,3310.0,587.0,69340.0,686063.0,8210.0,16712.0,7050.0,14982.0,5580.0,7577.0,4800.0,4609.0,840.0,471.0,55440.0,572055.0,57730.0,599755.0,1260.0,2395.0,1350.0,3971.0,14280.0,56051.0,55290.0,129620.0
ozaukee,14116.0,0.0,777.0,30889.0,0.0,WI,-45970.0,-22750.0,-17600.0,-5420.0,-21990.0,-89640.0,-29660.0,770.0,110.0,670.0,-685171.0,-45920.0,-677174.0,-42270.0,-1102968.0,-20250.0,4929.0,-4970.0,98714.0,-4110.0,81188.0,-8710.0,2617.0,-3290.0,8778.0,-3640.0,271072.0,-3480.0,1430.0,-6510.0,-53779.0,-790.0,-6430.0,-28459.0,-2850.0,258.0,-430.0,185732.0,-9660.0,7998.0,-1060.0,-253.0,120.0,6094.0,-250.0,2500.0,-750.0,-2578.0,-5060.0,-4125.0,-640.0,-993.0,-370.0,7364.0,-9720.0,7547.0,470269.0,-9460.0,19026.0,-110.0,-21.0,-9120.0,-8238.0,-9760.0,6959.0,-8790.0,-15373.0,-6300.0,42613.0,-36220.0,-46231.0,-36030.0,168779.0,1040.0,9353.0,650.0,715.0,-16770.0,-14044.0,-180.0,3321.0,-1650.0,-748.0,-4210.0,-4364.0,-4600.0,-786.0,-10380.0,-14682.0,-1390.0,-301.0,-2250.0,-135.0,1050.0,4235.0,1170.0,4780.0,1150.0,273.0,-44210.0,126789.0,-8270.0,-16930.0,-7220.0,-15484.0,-5640.0,-7501.0,-3310.0,-3049.0,490.0,318.0,-32130.0,184156.0,-33450.0,192174.0,2280.0,5852.0,1220.0,7073.0,-4330.0,14643.0,-40450.0,-68574.0
pepin,0.0,1741.0,0.0,1375.0,0.0,WI,-41810.0,-19480.0,-19750.0,-2310.0,-21620.0,-80140.0,-23210.0,0.0,0.0,0.0,-4354343.0,-41740.0,-4439714.0,-33990.0,-2794209.0,-20000.0,-45998.0,-16090.0,-156455.0,-15230.0,-120146.0,-13160.0,-18255.0,-5680.0,-117775.0,-13900.0,-364854.0,-7260.0,-140217.0,-9330.0,-195501.0,30.0,-2460.0,-12463.0,-7410.0,-119066.0,-4100.0,-480287.0,-11820.0,-85370.0,-1130.0,-280.0,-580.0,-12877.0,-1960.0,-16787.0,-950.0,-4774.0,-3940.0,-4321.0,-690.0,-1637.0,-450.0,-19169.0,-20660.0,-645270.0,-3815448.0,-18790.0,-242832.0,-1530.0,-1194.0,-19330.0,-114705.0,-20600.0,-365045.0,-15660.0,-126034.0,-18160.0,-114811.0,-34170.0,-3393761.0,-33540.0,-792417.0,-2950.0,-20697.0,80.0,89.0,-15400.0,-21669.0,-5570.0,-4887.0,-1770.0,-843.0,-3150.0,-3961.0,-1520.0,-290.0,-5610.0,-7894.0,-1460.0,-402.0,-4980.0,-21016.0,160.0,888.0,180.0,953.0,150.0,24.0,-38930.0,-855118.0,-2770.0,-4589.0,-2250.0,-3908.0,-1670.0,-2143.0,-2590.0,-2616.0,80.0,50.0,-31910.0,-778550.0,-33110.0,-815676.0,0.0,0.0,-2320.0,-15646.0,-10060.0,-80697.0,-27940.0,-84151.0
pierce,0.0,7949.0,0.0,6496.0,0.0,WI,15370.0,7360.0,6640.0,1220.0,9100.0,28920.0,8330.0,160.0,20.0,140.0,989305.0,15340.0,1003343.0,13220.0,758956.0,5270.0,5237.0,3450.0,17274.0,3220.0,13105.0,4460.0,4957.0,2230.0,23474.0,2880.0,34178.0,1540.0,24622.0,3140.0,67819.0,650.0,870.0,3644.0,2190.0,31729.0,950.0,30719.0,4550.0,14545.0,480.0,120.0,100.0,1228.0,510.0,2695.0,320.0,1391.0,1920.0,1996.0,190.0,488.0,260.0,1826.0,6110.0,134299.0,693027.0,5630.0,36682.0,390.0,323.0,5740.0,26442.0,6090.0,64524.0,5000.0,35669.0,4980.0,15295.0,12780.0,695478.0,12710.0,121692.0,360.0,1818.0,330.0,411.0,5140.0,7009.0,880.0,471.0,980.0,488.0,1310.0,1553.0,760.0,128.0,2550.0,3634.0,300.0,259.0,1770.0,4622.0,470.0,2886.0,510.0,3355.0,800.0,159.0,14590.0,135976.0,1550.0,2957.0,1250.0,2595.0,970.0,1209.0,1150.0,1106.0,160.0,101.0,11830.0,115173.0,12430.0,121623.0,190.0,298.0,240.0,672.0,3510.0,14824.0,11150.0,26849.0
polk,6371.0,0.0,237.0,0.0,9275.0,WI,2690.0,1030.0,1070.0,550.0,2640.0,4990.0,1060.0,350.0,30.0,310.0,-22882.0,2660.0,-21580.0,1170.0,-69994.0,-650.0,921.0,-70.0,2016.0,-40.0,987.0,-380.0,97.0,680.0,6597.0,260.0,9313.0,1060.0,22233.0,1100.0,16847.0,20.0,420.0,1360.0,970.0,8939.0,-20.0,-6921.0,240.0,1302.0,-30.0,-4.0,0.0,-78.0,90.0,310.0,120.0,920.0,-80.0,-84.0,-80.0,-165.0,-90.0,-168.0,-490.0,-20496.0,-129795.0,-770.0,-10000.0,260.0,195.0,-530.0,-5828.0,-520.0,-15717.0,-550.0,-8230.0,-520.0,-1135.0,1460.0,-39494.0,1510.0,-11889.0,-120.0,-352.0,580.0,566.0,260.0,-154.0,-110.0,-41.0,-220.0,-165.0,-280.0,-286.0,430.0,82.0,320.0,282.0,0.0,66.0,370.0,692.0,860.0,5737.0,900.0,6403.0,1220.0,243.0,2190.0,-7497.0,1210.0,2725.0,950.0,2224.0,650.0,792.0,-240.0,-197.0,290.0,203.0,1240.0,-12148.0,1780.0,-11222.0,120.0,142.0,-50.0,-152.0,670.0,-690.0,1580.0,2787.0
portage,0.0,16560.0,0.0,12613.0,0.0,WI,12080.0,6930.0,4730.0,350.0,3820.0,20720.0,5200.0,1240.0,270.0,960.0,826033.0,12050.0,834394.0,10540.0,599029.0,5400.0,1527.0,3750.0,18880.0,3610.0,14282.0,2150.0,3605.0,520.0,7873.0,2740.0,52142.0,1230.0,11162.0,2840.0,75987.0,-170.0,450.0,-2270.0,1720.0,27897.0,510.0,54744.0,2420.0,8363.0,310.0,67.0,80.0,1284.0,100.0,1114.0,280.0,1078.0,1360.0,1434.0,210.0,453.0,-110.0,1120.0,2340.0,52685.0,451586.0,2290.0,23603.0,10.0,-56.0,2040.0,8325.0,2340.0,32857.0,1340.0,379.0,2140.0,11243.0,10060.0,616785.0,9990.0,121974.0,280.0,1448.0,840.0,750.0,4640.0,4573.0,1430.0,324.0,440.0,247.0,1090.0,1038.0,1220.0,249.0,1530.0,2200.0,320.0,116.0,250.0,1408.0,1260.0,5521.0,1360.0,6069.0,1500.0,273.0,11850.0,135980.0,1140.0,1415.0,1010.0,1427.0,420.0,642.0,930.0,851.0,490.0,352.0,9250.0,117746.0,9420.0,120706.0,340.0,754.0,260.0,1019.0,1910.0,8760.0,9710.0,22259.0
price,2645.0,0.0,67.0,0.0,3732.0,WI,-26200.0,-13270.0,-10880.0,-1900.0,-13170.0,-48480.0,-13660.0,230.0,0.0,230.0,-1404039.0,-26180.0,-1422221.0,-22200.0,-1045941.0,-9850.0,-10957.0,-6450.0,-23868.0,-5950.0,-17941.0,-6290.0,-6212.0,-2750.0,-25073.0,-5150.0,-31319.0,-2930.0,-37084.0,-5350.0,-123832.0,-630.0,-3030.0,-13896.0,-3560.0,-47908.0,-1250.0,-58889.0,-6350.0,-18180.0,-690.0,-165.0,-130.0,-1760.0,-590.0,-3894.0,-520.0,-2063.0,-2840.0,-2585.0,-370.0,-872.0,-120.0,-1660.0,-8500.0,-171065.0,-885166.0,-7820.0,-53389.0,-540.0,-427.0,-7810.0,-30492.0,-8470.0,-85908.0,-6450.0,-34804.0,-7110.0,-23183.0,-20700.0,-955396.0,-20430.0,-164859.0,-480.0,-2459.0,250.0,180.0,-9160.0,-9950.0,-1810.0,-295.0,-1160.0,-530.0,-2070.0,-2130.0,-1760.0,-337.0,-4120.0,-5850.0,-1050.0,-352.0,-2020.0,-5098.0,440.0,2153.0,460.0,2332.0,350.0,58.0,-24810.0,-200866.0,-3480.0,-6235.0,-2970.0,-5647.0,-2030.0,-2717.0,-1820.0,-1657.0,190.0,100.0,-18780.0,-154913.0,-19480.0,-161867.0,30.0,32.0,-300.0,-697.0,-4050.0,-12818.0,-20540.0,-45855.0
racine,32040.0,0.0,12.0,0.0,46460.0,WI,88060.0,42330.0,32990.0,11930.0,44180.0,169260.0,54780.0,2470.0,1000.0,1480.0,5129997.0,87790.0,5191552.0,73890.0,3731582.0,31590.0,27750.0,16990.0,123115.0,15950.0,96752.0,22690.0,28284.0,8750.0,103067.0,13510.0,214813.0,10760.0,174008.0,19160.0,392925.0,150.0,6930.0,23814.0,13000.0,177089.0,3510.0,189384.0,18310.0,61556.0,2230.0,562.0,270.0,3712.0,1460.0,10878.0,1320.0,6051.0,7550.0,7826.0,1050.0,2373.0,390.0,9971.0,30330.0,631001.0,3433361.0,27660.0,183966.0,2020.0,1634.0,28210.0,124883.0,30170.0,316975.0,24060.0,151594.0,25070.0,81805.0,67700.0,3541197.0,67270.0,639150.0,1580.0,8793.0,1150.0,1029.0,27340.0,33884.0,4290.0,4996.0,3120.0,1404.0,6020.0,6931.0,4930.0,798.0,14040.0,17875.0,2000.0,468.0,6860.0,18474.0,1760.0,6164.0,1930.0,7055.0,3760.0,739.0,83870.0,758375.0,14600.0,35300.0,13100.0,31844.0,10530.0,13969.0,5940.0,5525.0,720.0,394.0,61520.0,606007.0,65400.0,635489.0,1060.0,1766.0,1250.0,5309.0,15370.0,65013.0,68510.0,175941.0
richland,0.0,3640.0,0.0,2954.0,0.0,WI,-86920.0,-41660.0,-32980.0,-11650.0,-42880.0,-167460.0,-54090.0,110.0,0.0,110.0,-4786240.0,-86680.0,-4845006.0,-72980.0,-3589485.0,-35590.0,-30032.0,-17220.0,-90119.0,-15970.0,-67517.0,-23290.0,-24122.0,-8600.0,-93777.0,-13240.0,-111386.0,-10460.0,-158369.0,-18880.0,-367464.0,390.0,-9470.0,-43266.0,-12340.0,-160035.0,-3440.0,-174142.0,-17930.0,-58766.0,-2360.0,-590.0,-290.0,-3774.0,-1380.0,-10388.0,-1340.0,-5942.0,-7100.0,-7094.0,-1100.0,-2314.0,-250.0,-8969.0,-31720.0,-667347.0,-3282800.0,-29010.0,-196534.0,-1950.0,-1487.0,-29730.0,-135143.0,-31600.0,-340661.0,-25380.0,-162094.0,-26080.0,-82565.0,-66070.0,-3206176.0,-65510.0,-571971.0,-1590.0,-9879.0,140.0,105.0,-27350.0,-34624.0,-4050.0,-5616.0,-3020.0,-1348.0,-6350.0,-7140.0,-4480.0,-760.0,-13900.0,-17666.0,-2450.0,-562.0,-6690.0,-16956.0,260.0,1042.0,270.0,1111.0,340.0,57.0,-82500.0,-704446.0,-14360.0,-33524.0,-12940.0,-30424.0,-10390.0,-13520.0,-6290.0,-5797.0,110.0,83.0,-59570.0,-537997.0,-62560.0,-563130.0,20.0,17.0,-1090.0,-3923.0,-13300.0,-49726.0,-69080.0,-179178.0
rock,15078.0,16199.0,0.0,10797.0,15374.0,WI,70120.0,33910.0,26660.0,8940.0,39500.0,134610.0,42610.0,1490.0,190.0,1310.0,3685777.0,69940.0,3727298.0,59010.0,2609444.0,22330.0,19682.0,12680.0,77528.0,11930.0,62333.0,14770.0,18130.0,7050.0,62487.0,10240.0,130046.0,8520.0,124108.0,16300.0,319751.0,390.0,5040.0,17131.0,10400.0,131004.0,2950.0,196741.0,14530.0,42110.0,1680.0,421.0,200.0,3228.0,1240.0,8017.0,920.0,4135.0,6390.0,6422.0,690.0,1570.0,280.0,5592.0,19880.0,388429.0,2107927.0,18180.0,114293.0,1420.0,1256.0,18480.0,75562.0,19860.0,194907.0,15790.0,86026.0,15540.0,48770.0,54060.0,2464605.0,53830.0,426043.0,850.0,4493.0,1130.0,853.0,22420.0,25396.0,3220.0,1668.0,2480.0,1172.0,4690.0,5302.0,4470.0,744.0,11910.0,15230.0,1600.0,431.0,5540.0,13939.0,1710.0,5182.0,1850.0,5888.0,3660.0,654.0,66550.0,540262.0,12030.0,27656.0,10550.0,24946.0,8420.0,11036.0,4430.0,4062.0,630.0,346.0,48910.0,401103.0,52130.0,423109.0,520.0,755.0,680.0,3771.0,11870.0,43221.0,54990.0,145676.0
rusk,2174.0,0.0,91.0,0.0,3523.0,WI,-70810.0,-33630.0,-27360.0,-9200.0,-40540.0,-137870.0,-44510.0,110.0,90.0,30.0,-3646104.0,-70680.0,-3686810.0,-60860.0,-2658639.0,-24060.0,-25047.0,-13190.0,-67067.0,-12270.0,-52631.0,-15780.0,-15773.0,-7320.0,-61905.0,-10550.0,-65586.0,-8630.0,-114541.0,-16320.0,-305947.0,-790.0,-6530.0,-30764.0,-10180.0,-120232.0,-2970.0,-196296.0,-14630.0,-40709.0,-1770.0,-441.0,-230.0,-3551.0,-1330.0,-8697.0,-880.0,-3724.0,-6180.0,-5801.0,-830.0,-1657.0,-290.0,-4413.0,-21430.0,-420415.0,-2188125.0,-19630.0,-131116.0,-1500.0,-1151.0,-19850.0,-78112.0,-21360.0,-214454.0,-17120.0,-95527.0,-16430.0,-47111.0,-53890.0,-2413535.0,-53420.0,-439487.0,-860.0,-4818.0,200.0,190.0,-22650.0,-25147.0,-3010.0,-703.0,-2580.0,-1191.0,-4870.0,-5526.0,-4110.0,-690.0,-12230.0,-15649.0,-1970.0,-548.0,-5630.0,-14299.0,360.0,1734.0,380.0,1900.0,380.0,75.0,-66980.0,-542855.0,-12260.0,-27418.0,-10910.0,-24825.0,-8840.0,-11607.0,-4530.0,-4161.0,160.0,77.0,-48340.0,-414331.0,-51360.0,-435638.0,0.0,0.0,-620.0,-2330.0,-10770.0,-42635.0,-56390.0,-141572.0
sauk,0.0,13675.0,0.0,11086.0,0.0,WI,-8570.0,-1720.0,-6230.0,-610.0,-4550.0,-22570.0,-8620.0,570.0,40.0,520.0,-1182789.0,-8560.0,-1199013.0,-8220.0,-976652.0,-3760.0,-3416.0,-3260.0,-9400.0,-3070.0,-7480.0,-6610.0,-5938.0,-1970.0,-27521.0,-2510.0,-9302.0,-910.0,-32636.0,-2140.0,-64679.0,-30.0,-770.0,-8095.0,-680.0,-16619.0,-780.0,-32214.0,-4680.0,-16223.0,-540.0,-130.0,-120.0,-2230.0,-400.0,-2743.0,-120.0,-536.0,-2650.0,-2422.0,-310.0,-741.0,10.0,-164.0,-9630.0,-242334.0,-1203568.0,-9270.0,-76138.0,-230.0,-230.0,-9310.0,-35705.0,-9610.0,-113329.0,-8800.0,-82053.0,-8940.0,-30292.0,-8910.0,-860918.0,-8890.0,-168980.0,-820.0,-4625.0,450.0,423.0,-4900.0,-8511.0,-740.0,-346.0,-1760.0,-867.0,-1450.0,-1895.0,300.0,78.0,-2800.0,-4691.0,-600.0,-328.0,-1250.0,-4425.0,790.0,2693.0,850.0,3021.0,1630.0,288.0,-8500.0,-174626.0,320.0,996.0,230.0,1036.0,190.0,662.0,-1100.0,-1102.0,340.0,185.0,-8640.0,-160978.0,-8580.0,-167712.0,200.0,244.0,-480.0,-685.0,-2440.0,-15529.0,-5960.0,-21632.0
sawyer,2860.0,0.0,94.0,0.0,3799.0,WI,-24620.0,-12590.0,-9770.0,-2070.0,-15410.0,-46490.0,-14310.0,540.0,520.0,20.0,-1184336.0,-24590.0,-1202339.0,-21090.0,-916301.0,-8510.0,-10494.0,-5350.0,-16521.0,-4880.0,-11411.0,-5420.0,-5606.0,-2690.0,-25256.0,-4490.0,-31375.0,-2570.0,-24568.0,-4040.0,-62461.0,-1150.0,-2240.0,-9527.0,-2770.0,-30604.0,-1420.0,-74963.0,-5560.0,-18006.0,-510.0,-128.0,-90.0,-936.0,-690.0,-4530.0,-390.0,-1703.0,-2060.0,-2051.0,-260.0,-570.0,-350.0,-3182.0,-7630.0,-153125.0,-725098.0,-6940.0,-43009.0,-660.0,-543.0,-7030.0,-30883.0,-7640.0,-75843.0,-5950.0,-36271.0,-5480.0,-15442.0,-19090.0,-781431.0,-18850.0,-129687.0,-360.0,-1705.0,240.0,276.0,-8270.0,-9357.0,-1190.0,-258.0,-1110.0,-504.0,-1650.0,-1743.0,-1840.0,-318.0,-4400.0,-5909.0,-580.0,-157.0,-2400.0,-6457.0,360.0,1761.0,400.0,2003.0,470.0,93.0,-22990.0,-160549.0,-3030.0,-5741.0,-2560.0,-5044.0,-2380.0,-3439.0,-1450.0,-1302.0,150.0,88.0,-17110.0,-119737.0,-17940.0,-127967.0,30.0,43.0,-220.0,-716.0,-4100.0,-13321.0,-18970.0,-41194.0
shawano,4967.0,0.0,0.0,0.0,11340.0,WI,11200.0,5250.0,5010.0,880.0,6330.0,21880.0,6550.0,760.0,710.0,50.0,524850.0,11180.0,534402.0,9520.0,415854.0,4560.0,1859.0,2200.0,6348.0,2070.0,5143.0,2330.0,2642.0,1010.0,10058.0,2160.0,20447.0,1490.0,15053.0,1820.0,22044.0,990.0,690.0,1004.0,1290.0,13873.0,430.0,24583.0,2450.0,9553.0,270.0,64.0,40.0,729.0,220.0,1069.0,280.0,1277.0,860.0,786.0,110.0,195.0,240.0,3229.0,2730.0,45845.0,228247.0,2470.0,11202.0,230.0,98.0,2550.0,9390.0,2730.0,21015.0,2130.0,9848.0,2190.0,5143.0,8950.0,336697.0,8870.0,49288.0,100.0,270.0,380.0,305.0,4040.0,4186.0,500.0,54.0,350.0,172.0,780.0,847.0,1360.0,257.0,2070.0,2954.0,270.0,99.0,1040.0,3238.0,610.0,2046.0,660.0,2264.0,880.0,157.0,10360.0,60936.0,1430.0,2930.0,1140.0,2520.0,1030.0,1460.0,600.0,576.0,270.0,151.0,8130.0,45043.0,8680.0,48929.0,70.0,87.0,60.0,86.0,2060.0,7518.0,8460.0,18630.0
sheboygan,18906.0,0.0,1057.0,29161.0,0.0,WI,38480.0,19210.0,15880.0,3130.0,19230.0,72300.0,21620.0,1520.0,680.0,820.0,2431329.0,38400.0,2465364.0,32700.0,1766342.0,11730.0,18166.0,10180.0,83465.0,9610.0,65242.0,9760.0,13389.0,3560.0,40304.0,8200.0,126233.0,5530.0,78262.0,8200.0,148687.0,-270.0,1210.0,900.0,5830.0,76408.0,1540.0,121667.0,8420.0,34037.0,750.0,185.0,170.0,2290.0,780.0,6294.0,680.0,3336.0,3880.0,4031.0,370.0,872.0,140.0,6504.0,12650.0,278469.0,1559385.0,11300.0,82111.0,1130.0,827.0,11790.0,50558.0,12640.0,137410.0,9450.0,53001.0,10840.0,57503.0,30860.0,1712098.0,30500.0,311858.0,700.0,5045.0,740.0,568.0,13140.0,15778.0,2960.0,1085.0,1390.0,554.0,2690.0,3301.0,2420.0,417.0,6390.0,9202.0,1040.0,216.0,2610.0,7717.0,1170.0,3897.0,1280.0,4323.0,2030.0,373.0,36370.0,354958.0,4250.0,8195.0,3610.0,7505.0,2860.0,4049.0,2280.0,2192.0,500.0,253.0,28440.0,297043.0,29570.0,311180.0,540.0,1228.0,650.0,4037.0,7030.0,31412.0,29350.0,67590.0
st. croix,12678.0,0.0,520.0,0.0,19972.0,WI,35630.0,15720.0,16640.0,2950.0,21150.0,71650.0,22780.0,430.0,130.0,300.0,2919425.0,35560.0,2964809.0,30940.0,2090477.0,12700.0,15088.0,9350.0,42460.0,8850.0,32267.0,12130.0,17258.0,5160.0,76042.0,7910.0,132921.0,4410.0,83056.0,7140.0,166295.0,750.0,1510.0,7519.0,4820.0,75256.0,2580.0,259615.0,11230.0,45383.0,1080.0,275.0,280.0,4538.0,1300.0,8560.0,740.0,3466.0,5140.0,5377.0,540.0,1228.0,300.0,7379.0,17130.0,415414.0,2297162.0,15950.0,134966.0,970.0,828.0,16250.0,66907.0,17110.0,205419.0,14620.0,115091.0,14430.0,57858.0,30600.0,2130209.0,30450.0,419575.0,1310.0,6448.0,730.0,802.0,13210.0,20774.0,2340.0,1266.0,3020.0,1449.0,2920.0,3554.0,1530.0,239.0,7060.0,10340.0,850.0,374.0,4210.0,13248.0,980.0,5649.0,1070.0,6630.0,1630.0,359.0,34010.0,456709.0,2840.0,5478.0,2270.0,4578.0,1870.0,2439.0,2370.0,2300.0,310.0,227.0,28800.0,399723.0,29950.0,418880.0,890.0,1297.0,940.0,2656.0,9000.0,46545.0,25000.0,77027.0
