County,D0,D1,OTHER0,R0,R1,STATE,N1,MARS1,MARS2,MARS4,PREP,N2,NUMDEP,A00100,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00900,A00900,SCHF,N01000,A01000,N01400,A01400,N01700,A01700,N02300,A02300,N02500,A02500,N03300,A03300,N04470,A00101,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N09600,A09600,N07100,A07100,N07180,A07180,N07220,A07220,N07260,A07260,N59660,A59660,N59720,A59720,N11070,A11070,N06500,A06500,N10300,A10300,N11901,A11901,N11902,A11902
tazewell,19047.0,0.0,2.0,0.0,41408.0,IL,-389.0,29030.0,-256.0,6730.0,-1001.0,-1285.0,-338.0,452738.0,-1547.0,125741.0,-1627.0,-9329.0,21.0,15578.0,98.0,14934.0,-547.0,2863.0,-10.0,358.0,31020.0,146.0,4920.0,-134.0,16085.0,-379.0,-9278.0,378.0,10044.0,11.0,769.0,-451.0,2600893.0,-2373.0,-73.0,9736.0,-300.0,-460.0,-444.0,-776.0,-446.0,8744.0,-648.0,-9916.0,-185.0,3192.0,-94.0,429172.0,184.0,1133.0,-993.0,-1181.0,33.0,17.0,-357.0,-745.0,-1000.0,-234.0,-61.0,236.0,-82.0,286.0,-81.0,-24.0,18.0,76909.0,-294.0,78001.0,389.0,5391.0,-504.0,-1029.0
warren,3522.0,0.0,0.0,0.0,4148.0,IL,-160.0,3490.0,-39.0,1020.0,-122.0,-455.0,-222.0,54135.0,-135.0,2050.0,-159.0,-828.0,-15.0,-824.0,-18.0,-791.0,-22.0,-682.0,20.0,35.0,31427.0,-5.0,809.0,-5.0,722.0,-55.0,-1094.0,39.0,1214.0,13.0,377.0,21.0,171401.0,-873.0,48.0,753.0,-35.0,-60.0,-17.0,-2.0,28.0,735.0,-65.0,-476.0,14.0,430.0,-32.0,52452.0,9.0,37.0,-93.0,-102.0,-35.0,-22.0,-22.0,-38.0,-95.0,-22.0,-3.0,132.0,-10.0,135.0,-61.0,-162.0,18.0,10583.0,30.0,10980.0,81.0,8759.0,-179.0,-460.0
whiteside,13432.0,0.0,1.0,0.0,11884.0,IL,-141.0,12680.0,-244.0,3440.0,5.0,-850.0,-509.0,71215.0,-103.0,11976.0,-985.0,-3359.0,-55.0,5432.0,15.0,5713.0,-57.0,478.0,-1.0,218.0,11773.0,21.0,249.0,18.0,6485.0,-271.0,-2636.0,241.0,4026.0,0.0,442.0,-160.0,626349.0,26.0,-93.0,3080.0,-52.0,7.0,-181.0,-576.0,-170.0,2616.0,-294.0,-3055.0,-72.0,636.0,53.0,51861.0,11.0,250.0,-336.0,-715.5169999999998,-2.0,-3.0,-91.0,-200.0,-371.0,-78.0,-19.0,180.0,19.0,212.0,-52.0,-218.0,105.0,10818.0,71.0,12026.0,178.0,8795.0,-194.0,-173.0
adams,7181.0,0.0,0.0,0.0,22775.0,IL,-146.0,15060.0,-110.0,3330.0,-402.0,-438.0,-211.0,136283.0,10.0,41335.0,-1783.0,-4935.0,-217.0,32159.0,-127.0,31862.0,-15.0,2013.0,-31.0,465.0,32085.0,23.0,452.0,191.0,7768.0,-130.0,-3115.0,249.0,5621.0,-4.0,111.0,-59.0,817266.0,3937.0,123.0,5443.0,-107.0,-413.0,-72.0,137.0,-50.0,4141.0,-96.0,-2632.0,-5.0,2740.0,180.0,116567.0,66.0,814.0,-187.0,-290.0,29.0,45.0,60.0,22.0,-380.0,-99.0,-3.0,172.0,4.0,157.0,-19.0,-43.0,257.0,21793.0,198.0,22364.0,262.0,5753.0,-223.0,-346.0
brown,455.0,0.0,0.0,0.0,1877.0,IL,-27.0,1110.0,-17.0,200.0,-6.0,-25.0,21.0,9368.0,-39.0,1786.0,-72.0,-757.0,-3.0,-767.0,14.0,-721.0,-1.0,-561.0,5.0,16.0,303.0,-16.0,-346.0,15.0,841.0,-10.0,-284.0,23.0,404.0,-0.0001,-0.0001,40.0,48129.0,699.0,21.0,89.0,-14.0,-17.0,11.0,63.0,41.0,167.0,18.0,59.0,27.0,125.0,10.0,6966.0,-0.0001,-0.0001,-38.0,-24.0,16.0,2.0,11.0,-8.0,-56.0,-27.0,-1.0,-10.0,-3.0,4.0,4.0,3.0,2.0,1396.0,1.0,1425.0,57.0,827.0,-49.0,-68.0
cass,1312.0,0.0,0.0,0.0,3482.0,IL,-148.0,2680.0,-70.0,1070.0,-161.0,-400.0,-162.0,3412.0,-101.0,-2765.0,-185.0,-1442.0,-66.0,-197.0,-95.0,-13.0,76.0,-1474.0,-20.0,16.0,1050.0,1.0,-603.0,14.0,1626.0,22.0,-312.0,47.0,772.0,9.0,461.0,7.0,90682.0,-7.0,22.0,200.0,-17.0,-17.0,-8.0,-96.0,18.0,96.0,-51.0,-393.0,50.0,-189.0,-161.0,3296.0,19.0,112.0,-203.0,-211.0,-1.0,-12.0,-90.0,-137.0,-85.0,-18.0,67.0,305.0,73.0,306.0,-20.0,-78.0,-112.0,1106.0,-113.0,1228.0,4.0,671.0,-144.0,-57.0
hancock,2742.0,0.0,0.0,0.0,6023.0,IL,-100.0,3860.0,-17.0,750.0,-45.0,-228.0,-143.0,15010.0,-97.0,7839.0,-311.0,-1901.0,-2.0,1202.0,-14.0,1168.0,-21.0,-25.0,1.0,46.0,-8471.0,-13.0,-84.0,12.0,2211.0,-127.0,-1834.0,71.0,1850.0,10.0,188.0,28.0,147488.0,957.0,39.0,1317.0,-41.0,-53.0,9.0,40.0,22.0,1380.0,-22.0,-522.0,4.0,449.0,-31.0,9734.0,8.0,32.0,-61.0,-153.0,4.0,3.0,24.0,10.0,-101.0,-60.0,-19.0,-44.0,-28.0,-67.0,-62.0,-44.0,7.0,1746.0,12.0,2375.0,131.0,1217.0,-211.0,-381.0
logan,2364.0,0.0,0.0,0.0,9478.0,IL,24.0,5890.0,-18.0,1360.0,-38.0,-150.0,-63.0,42949.0,-26.0,6800.0,-310.0,-1634.0,18.0,1618.0,38.0,1461.0,-66.0,-1142.0,-9.0,98.0,17800.0,56.0,530.0,31.0,5413.0,-72.0,-1360.0,94.0,2075.0,21.0,732.0,-66.0,294270.0,-849.0,18.0,1612.0,-61.0,-185.0,-54.0,-241.0,-54.0,1436.0,-99.0,-1195.0,-40.0,731.0,-2.0,38267.0,38.0,328.0,-171.0,-168.0,-19.0,-14.0,-60.0,-37.0,-200.0,-57.0,-33.0,27.0,-26.0,24.0,-35.0,-25.0,42.0,7073.0,71.0,7580.0,103.0,4373.0,-27.0,24.0
marshall,1558.0,0.0,0.0,0.0,4242.0,IL,-40.0,2690.0,-52.0,550.0,-97.0,-191.0,-82.0,23536.0,-218.0,2974.0,-246.0,-1127.0,-7.0,3023.0,2.0,1718.0,-53.0,453.0,15.0,79.0,2561.0,23.0,535.0,26.0,1317.0,-51.0,-689.0,40.0,952.0,2.0,428.0,-23.0,148752.0,719.0,-13.0,1030.0,-19.0,-20.0,-14.0,-130.0,-20.0,872.0,-42.0,-649.0,2.0,622.0,-59.0,21405.0,8.0,59.0,-142.0,-150.0,-13.0,-5.0,-66.0,-126.0,-67.0,-4.0,22.0,71.0,-6.0,49.0,-10.0,-4.0,-30.0,5383.0,-41.0,5935.0,97.0,3559.0,-112.0,-504.0
mason,2152.0,0.0,0.0,0.0,4090.0,IL,-61.0,2890.0,-36.0,660.0,-139.0,-133.0,-15.0,15401.0,-210.0,3718.0,-174.0,-894.0,-6.0,154.0,15.0,349.0,-90.0,1052.0,-4.0,61.0,429.0,-10.0,-553.0,-5.0,501.0,-39.0,-1022.0,45.0,585.0,5.0,385.0,-2.0,122873.0,449.0,54.0,1066.0,-42.0,-72.0,2.0,7.0,3.0,1027.0,-35.0,-407.0,-3.0,192.0,-35.0,14631.0,6.0,129.0,-69.0,-33.0,31.0,17.0,-28.0,-13.0,-125.0,-60.0,-51.0,12.0,-23.0,15.0,-38.0,-24.0,-2.0,3751.0,-61.0,4311.0,18.0,2315.0,-15.0,-133.0
menard,1320.0,0.0,0.0,0.0,4713.0,IL,-7.0,2620.0,-5.0,580.0,-40.0,-30.0,-6.0,16252.0,-10.0,3308.0,-210.0,-829.0,-5.0,206.0,-4.0,65.0,-18.0,-1166.0,-13.0,142.0,-93.0,8.0,488.0,62.0,4103.0,13.0,-108.0,58.0,1217.0,7.0,121.0,-11.0,183238.0,1032.0,24.0,798.0,-17.0,-24.0,-5.0,116.0,-16.0,966.0,-38.0,-658.0,-30.0,259.0,7.0,13419.0,12.0,83.0,-107.0,-147.0,0.0,2.0,-14.0,-56.0,-116.0,-99.0,-21.0,-12.0,-31.0,-24.0,-32.0,-29.0,-1.0,3126.0,-2.0,3227.0,21.0,1014.0,-21.0,-335.0
morgan,3566.0,0.0,0.0,0.0,10257.0,IL,-192.0,7350.0,-129.0,1930.0,-399.0,-292.0,36.0,46597.0,-223.0,3836.0,-503.0,-2659.0,-77.0,2734.0,-77.0,2472.0,-64.0,-470.0,-3.0,74.0,28952.0,22.0,-84.0,-19.0,5909.0,-66.0,-2231.0,48.0,2285.0,10.0,468.0,-103.0,375042.0,2268.0,-37.0,1281.0,-96.0,-223.0,-64.0,142.0,-98.0,1349.0,-138.0,-1655.0,-49.0,1441.0,-237.0,35281.0,9.0,177.0,-202.0,-228.5510000000004,-11.0,6.0,-88.0,-172.0,-216.0,-87.0,41.0,439.0,41.0,403.0,86.0,162.0,-218.0,6369.0,-200.0,6926.0,6.0,4388.0,-193.0,-568.0
mcdonough,4536.0,0.0,0.0,0.0,7578.0,IL,-201.0,6090.0,-19.0,1180.0,-273.0,-292.0,-31.0,36646.0,-148.0,5543.0,-609.0,-1747.0,-53.0,1313.0,-40.0,991.0,-58.0,521.0,-8.0,116.0,7778.0,71.0,255.0,46.0,5266.0,-20.0,-696.0,96.0,1993.0,6.0,198.0,-55.0,257461.0,1898.0,-100.0,1288.0,-53.0,-13.0,-28.0,90.0,-46.0,1822.0,-54.0,-900.0,37.0,992.0,-67.0,30444.0,11.0,141.0,-181.0,-121.0,-11.0,-7.0,-2.0,-10.0,-122.0,22.0,-8.0,54.0,-6.0,58.0,-53.0,-17.0,6.0,6502.0,-12.0,6877.0,127.0,2157.0,-320.0,-579.0
pike,1656.0,0.0,0.0,0.0,5522.0,IL,-175.0,2900.0,-99.0,710.0,-217.0,-408.0,-154.0,26782.0,-107.0,2410.0,-112.0,-758.0,-45.0,1069.0,-1.0,1069.0,-28.0,693.0,-20.0,60.0,10213.0,-33.0,-135.0,-25.0,2087.0,-67.0,-843.0,30.0,718.0,-0.0001,-0.0001,-31.0,121981.0,243.0,-3.0,1060.0,-16.0,-15.0,-12.0,22.0,-25.0,1034.0,-37.0,-501.0,-24.0,199.0,-100.0,26304.0,18.0,285.0,-118.0,-106.0,-24.0,6.0,-21.0,-54.0,-135.0,-2.0,-48.0,4.0,-17.0,28.0,9.0,-42.0,-90.0,5234.0,-102.0,5468.0,-3.0,1963.0,-108.0,-144.0
schuyler,1069.0,0.0,0.0,0.0,2771.0,IL,-3.0,1410.0,-25.0,360.0,-17.0,-109.0,-74.0,7469.0,7.0,3940.0,-118.0,-535.0,3.0,64.0,2.0,80.0,3.0,533.0,16.0,44.0,1336.0,-2.0,-247.0,26.0,390.0,-10.0,-290.0,15.0,466.0,19.9999,299.9999,37.0,54310.0,842.0,43.0,329.0,-15.0,-18.0,7.0,9.0,39.0,369.0,8.0,-87.0,10.0,-37.0,4.0,6584.0,6.0,86.0,-70.0,-95.0,-17.0,-1.0,-29.0,-51.0,-62.0,-41.0,-29.0,5.0,-3.0,15.0,-11.0,7.0,48.0,1436.0,20.0,1523.0,-20.0,564.0,-19.0,-100.0
scott,617.0,0.0,0.0,0.0,1914.0,IL,-1.0,1010.0,-28.0,260.0,-40.0,-32.0,-15.0,8478.0,14.0,1251.0,-80.0,-241.0,-16.0,-145.0,7.0,-118.0,-20.0,-617.0,1.0,18.0,-616.509,26.0,63.0,29.0,963.0,2.0,-87.0,-16.0,144.0,-0.0001,-0.0001,-4.0,46161.0,-586.0,10.0,279.0,-18.0,-20.0,-9.0,-1.0,-3.0,290.0,-34.0,-305.0,-6.0,10.0,17.0,6054.0,-20.0,-90.0,-24.0,-49.0,-17.0,-5.0,-32.0,-26.0,-51.0,-10.0,-2.0,38.0,-3.0,27.0,2.0,-9.0,33.0,1139.0,30.0,1238.0,21.0,660.0,-1.0,-41.0
woodford,3602.0,0.0,0.0,0.0,15036.0,IL,62.0,7570.0,57.0,1270.0,-80.0,171.0,137.0,126079.0,-286.0,60598.0,-526.0,-2389.0,68.0,-1533.0,96.0,5105.0,-25.0,4666.0,2.0,286.0,20843.0,74.0,-1367.0,36.0,6641.0,-121.0,-2022.0,162.0,4164.0,17.0,770.0,24.0,910703.0,7129.0,145.0,6542.0,-93.0,30.0,-19.0,653.0,23.0,7208.0,-125.0,-3266.0,113.0,3524.0,138.0,111220.0,87.0,837.0,-223.0,-97.0,-16.0,4.0,-121.0,-213.0,-281.0,-112.0,-14.0,187.0,-2.0,170.0,-27.0,-28.0,227.0,27204.0,159.0,28030.0,259.0,9116.0,-105.0,482.0
