County,D0,D1,OTHER0,R0,R1,STATE,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,N2,NUMDEP,TOTAL_VITA,VITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01750,A01750,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N04450,A04450,N04100,A04100,N04200,A04200,N04470,A04470,A00101,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18800,A18800,N18460,A18460,N18300,A18300,N19300,A19300,N19500,A19500,N19530,A19530,N19570,A19570,N19700,A19700,N20950,A20950,N04475,A04475,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07225,A07225,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
clinton,4631.0,0.0,0.0,0.0,0.0,PA,17080.0,8060.0,6940.0,1780.0,15740.0,670.0,8210.0,11540.0,31710.0,8840.0,590.0,30.0,560.0,0.0,2400.0,5020.0,868569.0,17030.0,876406.0,13800.0,623251.0,4400.0,4514.0,2790.0,10690.0,2580.0,8387.0,890.0,305.0,1980.0,22093.0,2050.0,21876.0,4810.0,110274.0,350.0,1440.0,6368.0,2740.0,35794.0,710.0,39961.0,3440.0,7837.0,330.0,86.0,0.0,0.0,230.0,1715.0,250.0,1043.0,1630.0,1760.0,16290.0,283909.0,16290.0,277078.0,3470.0,6831.0,580.0,20008.0,91071.0,170.0,4169.0,470.0,3232.0,100.0,109.0,520.0,2381.0,40.0,12.0,560.0,3943.0,580.0,4151.0,410.0,3293.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,6724.0,30.0,522.0,1400.0,8583.0,12730.0,588126.0,12650.0,84077.0,0.0,0.0,250.0,348.0,5310.0,9814.0,470.0,42.0,460.0,266.0,760.0,923.0,1270.0,244.0,3880.0,8008.0,30.0,64.0,1340.0,3257.0,450.0,3931.0,510.0,4264.0,380.0,252.0,16050.0,116291.0,2660.0,5598.0,2370.0,5130.0,1880.0,3185.0,670.0,639.0,170.0,173.0,11000.0,74263.0,11710.0,78835.0,80.0,75.0,150.0,351.0,1800.0,5696.0,14480.0,40830.0,14210.0,37022.0,410.0,3865.0
juniata,1814.0,0.0,0.0,0.0,0.0,PA,11400.0,5200.0,5190.0,820.0,10280.0,520.0,7420.0,6640.0,21970.0,6200.0,270.0,160.0,100.0,30.0,1110.0,3360.0,576488.0,11370.0,584250.0,8900.0,396993.0,4080.0,5610.0,2130.0,6804.0,1960.0,5312.0,690.0,333.0,1880.0,31421.0,1460.0,18176.0,3020.0,63535.0,540.0,920.0,3954.0,1800.0,22308.0,650.0,26145.0,2650.0,7762.0,150.0,42.0,30.0,322.0,310.0,2001.0,230.0,1129.0,890.0,992.0,10870.0,193139.0,10870.0,188480.0,2320.0,4661.0,370.0,12201.0,54521.0,150.0,3280.0,290.0,1782.0,70.0,53.0,320.0,1080.0,40.0,15.0,330.0,2109.0,360.0,2285.0,220.0,1668.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,4479.0,0.0,0.0,1500.0,9227.0,8600.0,383750.0,8550.0,52885.0,0.0,0.0,210.0,289.0,3550.0,7054.0,280.0,24.0,180.0,97.0,460.0,537.0,740.0,137.0,2680.0,6062.0,0.0,0.0,1420.0,4273.0,400.0,4653.0,440.0,4967.0,280.0,222.0,10460.0,71579.0,1490.0,3236.0,1280.0,2868.0,1130.0,2111.0,370.0,347.0,160.0,203.0,7400.0,45814.0,8010.0,50973.0,40.0,38.0,90.0,179.0,1500.0,4701.0,9180.0,25676.0,8880.0,22986.0,450.0,2496.0
lycoming,12063.0,0.0,0.0,0.0,0.0,PA,54010.0,25780.0,20930.0,6260.0,49470.0,2260.0,29640.0,34950.0,98350.0,27420.0,960.0,140.0,830.0,40.0,6580.0,16290.0,2951571.0,53810.0,2983071.0,44010.0,2081318.0,15910.0,17967.0,10420.0,54877.0,9700.0,40850.0,3590.0,1641.0,6260.0,74977.0,7710.0,90611.0,15640.0,353758.0,780.0,3540.0,16688.0,9090.0,127742.0,2640.0,123853.0,11670.0,31500.0,1030.0,265.0,170.0,3261.0,990.0,6838.0,850.0,3968.0,5760.0,6785.0,50620.0,869809.0,50620.0,848390.0,10880.0,21420.0,2710.0,85612.0,450640.0,970.0,23353.0,2150.0,18369.0,480.0,458.0,2360.0,12039.0,190.0,101.0,2540.0,18773.0,2680.0,20605.0,1820.0,14918.0,100.0,425.0,60.0,61.0,110.0,859.0,2150.0,23145.0,130.0,1644.0,4990.0,32618.0,40400.0,2064900.0,40190.0,313480.0,0.0,0.0,880.0,1227.0,17560.0,32796.0,2000.0,436.0,1740.0,1023.0,2630.0,3244.0,4130.0,752.0,12170.0,25925.0,100.0,273.0,4580.0,13103.0,1560.0,11906.0,1710.0,12836.0,1030.0,763.0,50830.0,396404.0,8710.0,19651.0,7770.0,18125.0,6250.0,10637.0,2260.0,2204.0,680.0,673.0,35020.0,280682.0,37210.0,297136.0,460.0,700.0,650.0,2179.0,7050.0,29360.0,44520.0,128073.0,43500.0,117294.0,1440.0,10779.0
mifflin,3130.0,0.0,0.0,0.0,0.0,PA,21600.0,10050.0,9190.0,1980.0,20260.0,630.0,13710.0,13600.0,41220.0,11840.0,690.0,270.0,420.0,70.0,2410.0,6460.0,1010059.0,21550.0,1021470.0,17110.0,729663.0,6240.0,6690.0,3020.0,9264.0,2790.0,6903.0,1150.0,427.0,2980.0,44499.0,2240.0,22394.0,6090.0,119171.0,740.0,1380.0,6063.0,3360.0,41740.0,680.0,32173.0,4580.0,11411.0,280.0,70.0,40.0,667.0,420.0,2524.0,280.0,1172.0,1990.0,2337.0,20810.0,366652.0,20810.0,357438.0,4600.0,9214.0,520.0,16852.0,77269.0,190.0,4414.0,400.0,2617.0,100.0,68.0,440.0,1817.0,50.0,3.0,490.0,3258.0,520.0,3460.0,290.0,2145.0,0.0,0.0,0.0,0.0,0.0,0.0,380.0,5645.0,20.0,379.0,2240.0,11948.0,15780.0,660021.0,15730.0,90304.0,0.0,0.0,310.0,363.0,6840.0,12257.0,520.0,60.0,400.0,213.0,810.0,1040.0,2000.0,356.0,4820.0,10070.0,30.0,40.0,2110.0,5672.0,600.0,7500.0,650.0,8009.0,590.0,392.0,20000.0,123702.0,3360.0,7144.0,2980.0,6509.0,2460.0,4440.0,700.0,679.0,240.0,246.0,13390.0,78046.0,14520.0,85186.0,70.0,70.0,130.0,343.0,2540.0,8126.0,17830.0,46463.0,17530.0,43566.0,480.0,2403.0
perry,4493.0,0.0,0.0,0.0,0.0,PA,22940.0,10630.0,9860.0,1920.0,20690.0,1150.0,10990.0,13760.0,42820.0,11690.0,740.0,650.0,80.0,90.0,2590.0,6730.0,1243804.0,22850.0,1256319.0,18250.0,899895.0,7450.0,7510.0,3920.0,13159.0,3590.0,9775.0,1470.0,516.0,3050.0,45027.0,2880.0,27205.0,6780.0,174051.0,560.0,1230.0,4900.0,3930.0,52544.0,850.0,31229.0,4680.0,12515.0,350.0,87.0,50.0,721.0,460.0,3149.0,360.0,1577.0,1820.0,1976.0,21430.0,376894.0,21430.0,367955.0,4560.0,8937.0,1180.0,30513.0,128510.0,380.0,6985.0,950.0,5229.0,170.0,139.0,1010.0,4079.0,140.0,83.0,1070.0,7500.0,1150.0,7985.0,880.0,7386.0,20.0,63.0,40.0,9.0,20.0,40.0,850.0,6538.0,60.0,812.0,2370.0,12188.0,17870.0,863749.0,17810.0,118417.0,0.0,0.0,340.0,587.0,7170.0,14726.0,730.0,99.0,680.0,402.0,1020.0,1238.0,1570.0,274.0,5190.0,12176.0,80.0,256.0,2140.0,6151.0,730.0,8391.0,790.0,8784.0,500.0,359.0,21540.0,149501.0,2870.0,6020.0,2540.0,5389.0,2180.0,4101.0,790.0,757.0,310.0,412.0,15790.0,103647.0,16780.0,111449.0,100.0,83.0,180.0,305.0,3500.0,10311.0,18410.0,47801.0,18060.0,45574.0,500.0,2098.0
potter,1418.0,0.0,0.0,0.0,0.0,PA,7590.0,3420.0,3420.0,630.0,6870.0,440.0,4720.0,4670.0,14230.0,3730.0,80.0,0.0,80.0,0.0,900.0,2630.0,379102.0,7560.0,384535.0,5690.0,253727.0,2400.0,2266.0,1580.0,5429.0,1450.0,3899.0,350.0,300.0,1220.0,15794.0,1210.0,13750.0,2480.0,53225.0,310.0,580.0,2582.0,1420.0,17699.0,300.0,13366.0,1780.0,5433.0,150.0,37.0,0.0,0.0,170.0,1166.0,120.0,548.0,650.0,733.0,7220.0,129125.0,7220.0,125509.0,1840.0,3612.0,220.0,6412.0,43237.0,90.0,1529.0,160.0,1852.0,40.0,30.0,180.0,806.0,30.0,9.0,200.0,1339.0,210.0,1444.0,120.0,805.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,2174.0,0.0,0.0,780.0,4399.0,5370.0,259901.0,5330.0,38698.0,0.0,0.0,170.0,303.0,2310.0,4220.0,310.0,30.0,140.0,71.0,320.0,357.0,660.0,121.0,1500.0,3291.0,0.0,0.0,930.0,2670.0,280.0,2286.0,320.0,2550.0,260.0,188.0,6940.0,52002.0,1240.0,2800.0,1080.0,2488.0,860.0,1546.0,260.0,243.0,120.0,116.0,4640.0,34478.0,5120.0,37884.0,40.0,91.0,70.0,119.0,1050.0,4505.0,6080.0,18539.0,5890.0,16061.0,250.0,1553.0
snyder,3583.0,0.0,0.0,0.0,0.0,PA,18270.0,8440.0,8110.0,1390.0,16700.0,900.0,11320.0,10550.0,34840.0,9940.0,290.0,290.0,0.0,50.0,1500.0,5350.0,942293.0,18230.0,953897.0,14200.0,650923.0,6040.0,8053.0,3680.0,15124.0,3420.0,10836.0,1010.0,517.0,2920.0,33574.0,2850.0,32680.0,4920.0,113205.0,760.0,1250.0,5099.0,2950.0,39311.0,1230.0,53256.0,4270.0,11604.0,300.0,77.0,50.0,765.0,440.0,2759.0,350.0,1453.0,1630.0,1864.0,17260.0,303968.0,17260.0,296727.0,3630.0,7235.0,740.0,23787.0,115700.0,240.0,5292.0,620.0,4827.0,100.0,94.0,630.0,2656.0,60.0,7.0,680.0,4974.0,730.0,5234.0,460.0,3815.0,0.0,0.0,0.0,0.0,20.0,82.0,610.0,8262.0,30.0,334.0,2530.0,13126.0,13870.0,644308.0,13760.0,90472.0,0.0,0.0,290.0,396.0,6150.0,11783.0,720.0,128.0,450.0,258.0,750.0,953.0,1550.0,314.0,4320.0,9712.0,20.0,90.0,2150.0,6134.0,660.0,8528.0,700.0,8760.0,390.0,293.0,16830.0,119853.0,2490.0,5228.0,2150.0,4571.0,1930.0,3523.0,640.0,624.0,270.0,314.0,11840.0,78688.0,12810.0,86286.0,90.0,130.0,170.0,465.0,2550.0,7474.0,14660.0,41697.0,14080.0,36199.0,790.0,5496.0
sullivan,825.0,0.0,0.0,0.0,0.0,PA,2840.0,1340.0,1250.0,190.0,2620.0,110.0,1940.0,1600.0,5050.0,1090.0,50.0,0.0,50.0,0.0,260.0,1160.0,164522.0,2830.0,166392.0,2000.0,89062.0,1090.0,1121.0,770.0,4461.0,720.0,3699.0,160.0,91.0,470.0,6133.0,550.0,5372.0,1020.0,29379.0,110.0,170.0,697.0,690.0,9766.0,190.0,3246.0,670.0,1870.0,40.0,11.0,0.0,0.0,90.0,518.0,60.0,277.0,220.0,261.0,2670.0,47584.0,2670.0,45995.0,820.0,1583.0,130.0,3728.0,19685.0,40.0,769.0,80.0,602.0,0.0,0.0,120.0,553.0,0.0,0.0,110.0,738.0,120.0,843.0,80.0,774.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,715.0,0.0,0.0,330.0,1474.0,2130.0,118236.0,2120.0,17862.0,0.0,0.0,90.0,130.0,800.0,1430.0,140.0,20.0,40.0,25.0,110.0,130.0,150.0,29.0,520.0,1175.0,0.0,0.0,360.0,1082.0,150.0,1419.0,170.0,1577.0,90.0,71.0,2590.0,21028.0,320.0,644.0,270.0,529.0,230.0,381.0,90.0,83.0,50.0,48.0,1910.0,16420.0,2070.0,17980.0,0.0,0.0,60.0,255.0,500.0,3025.0,2170.0,6037.0,2070.0,5286.0,150.0,737.0
susquehanna,4814.0,0.0,0.0,0.0,0.0,PA,19460.0,9310.0,8100.0,1700.0,18020.0,810.0,12750.0,11190.0,35500.0,9260.0,350.0,50.0,290.0,0.0,2100.0,6700.0,1205239.0,19420.0,1219059.0,14480.0,650492.0,6480.0,8630.0,4810.0,22516.0,4560.0,17163.0,1180.0,1081.0,3070.0,36154.0,3240.0,34271.0,5900.0,144947.0,600.0,1070.0,4955.0,4140.0,59524.0,1160.0,39681.0,4540.0,13820.0,410.0,112.0,50.0,1091.0,590.0,4088.0,330.0,1699.0,1660.0,1855.0,18410.0,321653.0,18410.0,312689.0,4530.0,8963.0,840.0,26659.0,149529.0,300.0,6359.0,690.0,5715.0,130.0,120.0,710.0,3396.0,50.0,24.0,770.0,5389.0,840.0,5845.0,460.0,4087.0,0.0,0.0,0.0,0.0,20.0,180.0,640.0,8271.0,50.0,820.0,2380.0,13884.0,14870.0,878148.0,14750.0,143582.0,40.0,238.0,430.0,860.0,5820.0,10834.0,920.0,175.0,400.0,218.0,840.0,1082.0,1110.0,201.0,4010.0,8666.0,20.0,28.0,2440.0,6878.0,810.0,7669.0,920.0,8406.0,570.0,464.0,18110.0,171123.0,2730.0,6058.0,2310.0,5222.0,1990.0,3555.0,700.0,720.0,360.0,367.0,13100.0,132745.0,14250.0,143425.0,110.0,160.0,500.0,2496.0,3560.0,20807.0,15080.0,48196.0,14220.0,39460.0,1150.0,7941.0
tioga,3733.0,0.0,0.0,0.0,0.0,PA,18490.0,8250.0,8120.0,1750.0,17090.0,720.0,11920.0,11750.0,34970.0,9490.0,70.0,30.0,40.0,0.0,2060.0,6040.0,998614.0,18440.0,1009369.0,14280.0,657543.0,6640.0,6579.0,3640.0,16172.0,3370.0,12163.0,1180.0,636.0,2670.0,30574.0,2710.0,35203.0,5880.0,141836.0,820.0,1440.0,6163.0,3590.0,48766.0,870.0,19188.0,4180.0,10755.0,400.0,109.0,60.0,743.0,360.0,2636.0,290.0,1338.0,1770.0,1980.0,17490.0,312532.0,17490.0,304195.0,4180.0,8338.0,710.0,20289.0,104027.0,260.0,4758.0,600.0,3921.0,100.0,84.0,610.0,2734.0,50.0,15.0,670.0,4713.0,710.0,5014.0,440.0,3499.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,5039.0,50.0,703.0,1910.0,9319.0,13840.0,696457.0,13760.0,100591.0,0.0,0.0,300.0,502.0,5770.0,11209.0,620.0,96.0,600.0,328.0,750.0,894.0,1350.0,246.0,4070.0,9241.0,0.0,0.0,2010.0,5615.0,560.0,4448.0,620.0,4920.0,640.0,506.0,17330.0,128596.0,2890.0,6400.0,2530.0,5769.0,2070.0,3664.0,640.0,601.0,250.0,225.0,12090.0,89289.0,13080.0,97163.0,120.0,102.0,230.0,736.0,2880.0,10952.0,14810.0,43629.0,14340.0,39213.0,650.0,4271.0
union,5424.0,0.0,0.0,0.0,0.0,PA,17180.0,7870.0,7740.0,1260.0,15470.0,890.0,9630.0,9710.0,32790.0,9290.0,190.0,190.0,0.0,40.0,1490.0,5400.0,1137863.0,17130.0,1151322.0,13240.0,745178.0,6700.0,8979.0,4000.0,28035.0,3730.0,20941.0,1300.0,714.0,2860.0,45999.0,3340.0,60609.0,5230.0,143905.0,550.0,990.0,3880.0,3170.0,46708.0,1070.0,58791.0,4320.0,13459.0,310.0,76.0,80.0,1227.0,490.0,3527.0,280.0,1431.0,1730.0,2029.0,15730.0,277503.0,15730.0,270128.0,3680.0,7376.0,1190.0,41288.0,250875.0,330.0,7707.0,1010.0,10420.0,160.0,143.0,1040.0,6717.0,100.0,26.0,1140.0,8798.0,1170.0,9238.0,800.0,8074.0,0.0,0.0,40.0,6.0,40.0,95.0,970.0,14842.0,30.0,210.0,2690.0,17458.0,13170.0,836296.0,13050.0,136768.0,0.0,0.0,260.0,534.0,5940.0,12110.0,1120.0,253.0,520.0,291.0,770.0,929.0,1140.0,203.0,3930.0,9560.0,40.0,100.0,2150.0,6407.0,540.0,6850.0,610.0,7318.0,350.0,267.0,15880.0,160901.0,2030.0,4317.0,1740.0,3783.0,1530.0,2731.0,630.0,604.0,240.0,236.0,11520.0,124451.0,12340.0,133719.0,330.0,656.0,460.0,1232.0,2850.0,14054.0,13370.0,41083.0,12800.0,34906.0,780.0,6012.0
wyoming,3567.0,0.0,0.0,0.0,0.0,PA,13200.0,6410.0,5260.0,1240.0,12060.0,600.0,7620.0,8050.0,23730.0,6220.0,100.0,30.0,70.0,0.0,1390.0,4210.0,785888.0,13160.0,794293.0,10400.0,486144.0,3880.0,4912.0,3270.0,15593.0,3090.0,12275.0,760.0,689.0,1720.0,23721.0,2130.0,25109.0,3760.0,99615.0,230.0,860.0,4272.0,2570.0,37319.0,700.0,34140.0,2880.0,8405.0,240.0,62.0,30.0,549.0,370.0,2692.0,180.0,854.0,1250.0,1397.0,12460.0,215404.0,12460.0,209839.0,2840.0,5568.0,540.0,15506.0,99609.0,180.0,3779.0,460.0,3466.0,70.0,57.0,480.0,2545.0,40.0,8.0,510.0,3751.0,540.0,3926.0,380.0,3033.0,0.0,0.0,0.0,0.0,20.0,151.0,410.0,3822.0,30.0,439.0,1400.0,10178.0,10150.0,569096.0,10090.0,90138.0,0.0,0.0,320.0,591.0,4090.0,7371.0,590.0,75.0,260.0,142.0,560.0,704.0,820.0,146.0,2840.0,6033.0,0.0,0.0,1350.0,4048.0,530.0,5120.0,620.0,5682.0,380.0,285.0,12410.0,110139.0,1800.0,3779.0,1540.0,3378.0,1230.0,2184.0,470.0,457.0,210.0,198.0,8990.0,82744.0,9580.0,89143.0,80.0,98.0,250.0,1330.0,2030.0,10999.0,10660.0,31833.0,10260.0,26917.0,540.0,4743.0
bucks,0.0,0.0,0.0,0.0,152461.0,PA,333760.0,162270.0,137490.0,27750.0,291420.0,25170.0,189550.0,174610.0,613590.0,174220.0,5420.0,1250.0,4180.0,330.0,24440.0,101440.0,33320665.0,332630.0,33756232.0,270010.0,22532789.0,140890.0,308921.0,97820.0,848605.0,91080.0,629434.0,42200.0,59811.0,50650.0,1141107.0,80960.0,2303777.0,92440.0,3020581.0,510.0,13580.0,76540.0,61620.0,1118072.0,26170.0,2305996.0,88100.0,435567.0,10330.0,2670.0,3610.0,86484.0,12110.0,121843.0,7320.0,40772.0,31440.0,36591.0,275570.0,4649798.0,275570.0,4532136.0,59580.0,117664.0,54460.0,1786096.0,13197833.0,12560.0,233697.0,46490.0,526268.0,6950.0,6933.0,50080.0,401827.0,4460.0,3454.0,51600.0,443734.0,54160.0,481631.0,45100.0,557879.0,750.0,5887.0,2550.0,1510.0,2480.0,29507.0,46560.0,420635.0,2280.0,53450.0,50020.0,490324.0,270790.0,27005819.0,268040.0,5250784.0,670.0,7308.0,5680.0,15084.0,122580.0,295595.0,28960.0,33970.0,16370.0,9673.0,19250.0,23436.0,13180.0,2373.0,81510.0,196125.0,790.0,2569.0,42270.0,171957.0,14000.0,138514.0,15840.0,154143.0,5570.0,4643.0,314060.0,5623542.0,27720.0,55036.0,23050.0,46302.0,19410.0,33284.0,15520.0,14848.0,3530.0,4289.0,248510.0,4931036.0,261610.0,5222092.0,17330.0,36290.0,18460.0,62006.0,78140.0,512071.0,242770.0,904413.0,232530.0,676035.0,13520.0,228379.0
crawford,0.0,0.0,342.0,0.0,0.0,PA,38190.0,18030.0,15840.0,3420.0,34200.0,2240.0,19870.0,24140.0,71220.0,19780.0,1800.0,1300.0,510.0,310.0,4410.0,12210.0,2353531.0,38060.0,2376909.0,29780.0,1294403.0,10810.0,14200.0,6770.0,32989.0,6210.0,25120.0,1340.0,1085.0,5530.0,81319.0,5690.0,552209.0,11030.0,263544.0,850.0,2260.0,10120.0,6970.0,91711.0,1700.0,19517.0,8650.0,23378.0,750.0,198.0,120.0,1960.0,1000.0,6335.0,600.0,2659.0,3850.0,4339.0,36600.0,639680.0,36600.0,622781.0,8530.0,16901.0,1040.0,58719.0,601594.0,360.0,9745.0,830.0,7753.0,190.0,149.0,840.0,4376.0,80.0,40.0,980.0,6311.0,1020.0,6852.0,620.0,4705.0,0.0,0.0,0.0,0.0,40.0,211.0,750.0,14560.0,90.0,2125.0,4160.0,27036.0,28180.0,1701290.0,28000.0,268988.0,0.0,0.0,680.0,823.0,12200.0,22808.0,1630.0,289.0,850.0,460.0,1530.0,1840.0,3160.0,613.0,8210.0,17106.0,40.0,114.0,3780.0,10309.0,1190.0,9001.0,1330.0,9648.0,980.0,673.0,35440.0,331835.0,6070.0,13067.0,5310.0,11830.0,4310.0,7779.0,1320.0,1261.0,510.0,465.0,24130.0,246177.0,25940.0,259984.0,210.0,417.0,400.0,1213.0,5220.0,20985.0,30930.0,92430.0,30140.0,84173.0,1100.0,8023.0
erie,0.0,0.0,940.0,0.0,0.0,PA,127570.0,63290.0,44900.0,16350.0,116920.0,5190.0,59280.0,85370.0,228920.0,67060.0,8040.0,6360.0,1670.0,1980.0,15350.0,36070.0,7178234.0,127160.0,7266101.0,104990.0,4871732.0,38500.0,53953.0,24030.0,169353.0,22340.0,138142.0,6710.0,5643.0,13900.0,206744.0,18550.0,263244.0,34320.0,869032.0,830.0,7450.0,35440.0,21180.0,299670.0,5070.0,365857.0,29310.0,87867.0,2800.0,706.0,500.0,10164.0,2970.0,21616.0,1990.0,9565.0,15310.0,17615.0,121180.0,2035908.0,121180.0,1988854.0,24090.0,47054.0,5130.0,172320.0,1167603.0,1520.0,39453.0,4100.0,39032.0,880.0,862.0,4390.0,27746.0,440.0,358.0,4790.0,35124.0,5070.0,38079.0,3460.0,28272.0,80.0,600.0,100.0,63.0,250.0,4161.0,3960.0,47879.0,460.0,13944.0,11930.0,95950.0,94740.0,5050638.0,94130.0,802992.0,50.0,410.0,1970.0,2265.0,42420.0,77463.0,6150.0,2028.0,3580.0,1869.0,6480.0,8015.0,10260.0,1902.0,28330.0,56697.0,90.0,150.0,10970.0,33777.0,3220.0,17947.0,3650.0,19856.0,2420.0,1599.0,121330.0,1023148.0,23640.0,56836.0,21500.0,52914.0,16780.0,29440.0,5560.0,5384.0,1400.0,1261.0,80730.0,725526.0,85930.0,777690.0,1560.0,2491.0,2080.0,10100.0,17440.0,72173.0,105470.0,316674.0,103200.0,271356.0,3060.0,45318.0
lawrence,0.0,0.0,362.0,0.0,0.0,PA,41320.0,19810.0,16030.0,4580.0,37290.0,2120.0,23050.0,27000.0,75160.0,20860.0,940.0,860.0,70.0,200.0,4740.0,13080.0,2208791.0,41210.0,2232948.0,33230.0,1565159.0,11630.0,13469.0,7970.0,35663.0,7420.0,25373.0,1990.0,1154.0,5010.0,61337.0,6080.0,58277.0,12380.0,282310.0,520.0,2660.0,13120.0,7490.0,100466.0,1700.0,74078.0,8990.0,24157.0,960.0,254.0,120.0,1675.0,910.0,6422.0,620.0,2962.0,4110.0,4608.0,39500.0,680858.0,39500.0,663150.0,9000.0,17706.0,1420.0,45954.0,230675.0,430.0,10701.0,1140.0,8438.0,230.0,216.0,1210.0,6033.0,100.0,41.0,1310.0,9404.0,1390.0,10096.0,920.0,7110.0,0.0,0.0,0.0,0.0,40.0,187.0,1140.0,11722.0,150.0,5480.0,3820.0,21467.0,30910.0,1528875.0,30720.0,224404.0,20.0,121.0,700.0,806.0,13020.0,24718.0,1660.0,243.0,770.0,373.0,2050.0,2491.0,2820.0,511.0,9220.0,19477.0,50.0,133.0,3610.0,9641.0,1150.0,6692.0,1300.0,7358.0,950.0,644.0,38920.0,284344.0,6560.0,14418.0,5850.0,13150.0,4460.0,7476.0,1750.0,1653.0,500.0,428.0,27090.0,199685.0,28830.0,213277.0,290.0,398.0,470.0,1389.0,5440.0,20849.0,34090.0,91542.0,33500.0,85921.0,830.0,5600.0
mercer,0.0,0.0,521.0,0.0,0.0,PA,52160.0,25210.0,20560.0,5270.0,45390.0,4180.0,26290.0,32210.0,94780.0,25900.0,1710.0,130.0,1600.0,30.0,5970.0,17520.0,2728163.0,51980.0,2758292.0,40240.0,1843020.0,16580.0,25375.0,10430.0,51306.0,9680.0,38755.0,2470.0,1731.0,6340.0,91473.0,8250.0,88520.0,16570.0,382429.0,940.0,2960.0,12916.0,10020.0,131372.0,2130.0,113543.0,11140.0,30129.0,1080.0,284.0,140.0,2492.0,1150.0,7955.0,820.0,3815.0,5200.0,5937.0,49750.0,859102.0,49750.0,834961.0,12270.0,24141.0,1780.0,60917.0,335818.0,620.0,16222.0,1430.0,12647.0,270.0,271.0,1470.0,6285.0,150.0,72.0,1650.0,11198.0,1730.0,12256.0,1070.0,9105.0,0.0,0.0,30.0,12.0,80.0,952.0,1430.0,17043.0,130.0,4612.0,4890.0,32681.0,38310.0,1883675.0,38030.0,281176.0,30.0,293.0,830.0,1004.0,16520.0,30142.0,2540.0,650.0,1070.0,517.0,2570.0,3138.0,3780.0,735.0,11120.0,22963.0,50.0,88.0,4430.0,12252.0,1280.0,7804.0,1450.0,8765.0,980.0,733.0,48320.0,360898.0,8000.0,17874.0,7170.0,16421.0,5510.0,9402.0,2160.0,2077.0,510.0,416.0,33200.0,251034.0,35280.0,268563.0,420.0,530.0,640.0,1883.0,7270.0,24878.0,41960.0,116889.0,40910.0,102810.0,1350.0,14009.0
delaware,308954.0,0.0,0.0,189634.0,0.0,PA,278810.0,139150.0,94240.0,39550.0,241730.0,21410.0,140040.0,160500.0,514810.0,163240.0,6060.0,3550.0,2510.0,920.0,35200.0,76810.0,25351390.0,277900.0,25674100.0,230030.0,17314365.0,97330.0,228825.0,69190.0,778056.0,64210.0,569378.0,29640.0,38164.0,43030.0,813991.0,55770.0,1937268.0,70310.0,2232209.0,90.0,9740.0,53807.0,44590.0,782073.0,16590.0,1506794.0,71870.0,322710.0,7870.0,2018.0,2930.0,85779.0,7300.0,75478.0,4580.0,23125.0,28720.0,33314.0,233210.0,3839628.0,233210.0,3756475.0,43160.0,83156.0,42850.0,1434459.0,10528239.0,11700.0,224188.0,36340.0,410139.0,5510.0,5782.0,37610.0,343632.0,4280.0,4879.0,39930.0,337098.0,42590.0,372994.0,32720.0,369721.0,600.0,5021.0,1660.0,1122.0,2190.0,32162.0,37270.0,377158.0,2080.0,47355.0,34940.0,294511.0,223890.0,20376467.0,221940.0,3961707.0,570.0,7080.0,3910.0,9275.0,106270.0,239242.0,21540.0,28837.0,15390.0,9189.0,17760.0,20694.0,13460.0,2372.0,71530.0,157785.0,1190.0,2548.0,34540.0,137587.0,10760.0,102389.0,12040.0,112535.0,4610.0,3625.0,264920.0,4418575.0,40410.0,94788.0,35830.0,83379.0,29700.0,50520.0,15080.0,14229.0,2620.0,2889.0,196140.0,3722417.0,209810.0,3966302.0,12680.0,29979.0,13580.0,58234.0,58220.0,382806.0,211600.0,827737.0,204170.0,617667.0,9660.0,196430.0
