County,D0,D1,OTHER0,R0,R1,STATE,N1,MARS1,MARS2,MARS4,PREP,N2,NUMDEP,TOTAL_VITA,VITA,TCE,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,A00101,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11902,A11902
adams,1496,1540,0,0,4588,OH,10870.0,4040.0,4700.0,1390.0,7030.0,22630.0,7590.0,210.0,130.0,70.0,434954.0,10840.0,440470.0,8660.0,318066.0,2830.0,2760.0,1090.0,3454.0,990.0,2713.0,1060.0,923.0,1980.0,19609.0,1250.0,10002.0,720.0,8083.0,2370.0,53424.0,1140.0,830.0,3652.0,1250.0,11361.0,310.0,9539.0,2590.0,5516.0,220.0,54.0,0.0,0.0,230.0,1180.0,170.0,850.0,630.0,592.0,40.0,88.0,60.0,379.0,1600.0,30315.0,133396.0,1320.0,5158.0,230.0,321.0,1240.0,2249.0,1590.0,7857.0,1040.0,5600.0,980.0,4329.0,7660.0,256635.0,7620.0,38867.0,40.0,207.0,100.0,75.0,2980.0,3409.0,120.0,9.0,160.0,70.0,450.0,531.0,640.0,127.0,1920.0,2435.0,220.0,151.0,1610.0,3273.0,160.0,714.0,180.0,763.0,780.0,151.0,10320.0,61347.0,2800.0,7060.0,2410.0,6037.0,1840.0,2339.0,510.0,456.0,60.0,29.0,6750.0,35459.0,7830.0,39434.0,0.0,0.0,40.0,129.0,1500.0,4427.0,8930.0,25203.0
allen,7603,7291,0,0,19660,OH,47950.0,21480.0,16720.0,6600.0,24460.0,89790.0,28730.0,1980.0,620.0,1360.0,2351377.0,47840.0,2380814.0,40100.0,1643026.0,11900.0,12096.0,9000.0,41390.0,8390.0,32581.0,5860.0,5448.0,5630.0,62245.0,6910.0,85320.0,5360.0,78573.0,11180.0,229288.0,830.0,1920.0,6617.0,7010.0,78641.0,1990.0,104571.0,10310.0,29437.0,920.0,233.0,170.0,2544.0,870.0,5086.0,690.0,3204.0,4000.0,4444.0,360.0,876.0,430.0,3003.0,8450.0,163277.0,994096.0,7290.0,40969.0,1000.0,1046.0,7290.0,19954.0,8420.0,62647.0,6030.0,32243.0,6580.0,35496.0,36010.0,1577769.0,35760.0,275375.0,470.0,1985.0,300.0,266.0,14950.0,16973.0,2480.0,1064.0,1310.0,646.0,2840.0,3335.0,3540.0,556.0,7730.0,10171.0,970.0,532.0,4620.0,11620.0,480.0,1930.0,520.0,2136.0,2600.0,435.0,46020.0,349576.0,9740.0,23507.0,8660.0,21528.0,6360.0,8017.0,3100.0,2910.0,200.0,127.0,32310.0,258486.0,34860.0,275471.0,410.0,707.0,540.0,2422.0,7240.0,32729.0,38800.0,100028.0
ashland,0,3476,0,0,11905,OH,24530.0,10660.0,9730.0,2190.0,12700.0,45780.0,13250.0,800.0,0.0,800.0,1127358.0,24480.0,1142976.0,20050.0,797065.0,6530.0,5755.0,4350.0,16059.0,4060.0,11339.0,3300.0,2493.0,3430.0,35404.0,3670.0,40060.0,2870.0,34329.0,5970.0,123180.0,950.0,1150.0,4673.0,3590.0,37398.0,1120.0,49420.0,5520.0,15618.0,520.0,134.0,80.0,944.0,540.0,3102.0,390.0,1659.0,2000.0,2125.0,200.0,443.0,190.0,1749.0,4820.0,90981.0,459960.0,4200.0,20772.0,530.0,539.0,4240.0,10252.0,4790.0,31920.0,3620.0,19875.0,3460.0,19401.0,18950.0,732124.0,18830.0,117549.0,170.0,799.0,220.0,153.0,7500.0,7939.0,1040.0,94.0,460.0,203.0,1220.0,1423.0,1990.0,337.0,3950.0,5342.0,530.0,255.0,2680.0,6615.0,380.0,1449.0,400.0,1583.0,1370.0,227.0,23150.0,153294.0,4050.0,8700.0,3430.0,7588.0,2460.0,3235.0,1110.0,1037.0,160.0,73.0,17250.0,109508.0,18520.0,118101.0,100.0,158.0,170.0,482.0,3980.0,14383.0,19220.0,44950.0
ashtabula,10305,10632,1284,0,14575,OH,44610.0,19900.0,16250.0,5900.0,22010.0,84660.0,26540.0,1600.0,30.0,1570.0,1937388.0,44460.0,1959336.0,36260.0,1359165.0,10310.0,11131.0,6580.0,25307.0,6130.0,19245.0,5190.0,3504.0,5970.0,56659.0,4910.0,40237.0,4540.0,58343.0,10480.0,206343.0,910.0,2430.0,9921.0,5970.0,59556.0,1830.0,56269.0,9200.0,21948.0,820.0,209.0,80.0,1059.0,700.0,3712.0,670.0,2969.0,3460.0,3669.0,350.0,811.0,230.0,2084.0,7550.0,137048.0,663131.0,6420.0,31066.0,960.0,944.0,6690.0,17222.0,7510.0,49715.0,5680.0,31318.0,5410.0,23410.0,32530.0,1162147.0,32370.0,181790.0,230.0,908.0,560.0,512.0,12620.0,12668.0,1400.0,212.0,810.0,334.0,2340.0,2687.0,3340.0,590.0,6640.0,8183.0,860.0,306.0,4160.0,7791.0,890.0,3765.0,960.0,4275.0,2360.0,396.0,42010.0,258004.0,9480.0,22171.0,8300.0,19794.0,5770.0,7577.0,2430.0,2270.0,310.0,166.0,29190.0,169122.0,31920.0,180181.0,110.0,155.0,220.0,813.0,6380.0,15793.0,36070.0,89522.0
athens,8647,7761,41,0,5478,OH,22100.0,10620.0,7720.0,2250.0,11380.0,39420.0,11070.0,200.0,40.0,160.0,1034280.0,22020.0,1048421.0,18240.0,698046.0,5470.0,6247.0,3430.0,17605.0,3220.0,13381.0,2880.0,2552.0,3370.0,35419.0,2900.0,41211.0,1760.0,22279.0,5040.0,153577.0,510.0,830.0,3708.0,2530.0,23823.0,860.0,38133.0,5640.0,14141.0,550.0,139.0,70.0,1661.0,260.0,1467.0,290.0,1394.0,2160.0,2454.0,410.0,1109.0,30.0,199.0,3950.0,79407.0,457489.0,3640.0,22198.0,230.0,239.0,3430.0,10846.0,3920.0,33855.0,2820.0,16178.0,2870.0,12875.0,16480.0,686725.0,16350.0,117024.0,290.0,1382.0,220.0,173.0,6220.0,6368.0,1020.0,143.0,530.0,283.0,1500.0,1414.0,1150.0,200.0,2960.0,3720.0,380.0,271.0,2730.0,6340.0,420.0,1844.0,460.0,1967.0,1230.0,205.0,21260.0,151693.0,4440.0,9169.0,3820.0,8024.0,2360.0,2841.0,1410.0,1271.0,180.0,106.0,14940.0,110951.0,16250.0,119187.0,160.0,174.0,240.0,1074.0,3370.0,13084.0,17840.0,42034.0
auglaize,2619,2435,0,0,10975,OH,23480.0,10100.0,9210.0,2030.0,14910.0,43660.0,13290.0,230.0,50.0,180.0,1241373.0,23430.0,1260097.0,19660.0,875934.0,8150.0,7824.0,5440.0,24858.0,5140.0,14487.0,3320.0,2924.0,2740.0,27022.0,4290.0,40705.0,2710.0,32962.0,5490.0,106822.0,950.0,690.0,2332.0,3390.0,37120.0,1210.0,70757.0,5560.0,18724.0,480.0,118.0,100.0,1461.0,580.0,3574.0,390.0,2007.0,2040.0,2345.0,180.0,460.0,620.0,3252.0,4630.0,88777.0,521381.0,4170.0,25517.0,430.0,429.0,3980.0,9518.0,4620.0,35681.0,3370.0,17938.0,3410.0,17852.0,18850.0,849571.0,18650.0,143868.0,230.0,827.0,140.0,124.0,8020.0,9727.0,1590.0,376.0,650.0,318.0,1430.0,1875.0,1810.0,310.0,4240.0,6038.0,510.0,341.0,2500.0,6669.0,230.0,919.0,270.0,1008.0,910.0,155.0,22300.0,173199.0,3160.0,6815.0,2700.0,6100.0,2050.0,2625.0,1310.0,1261.0,100.0,62.0,17240.0,134217.0,18190.0,142996.0,140.0,218.0,240.0,1242.0,4150.0,16743.0,18230.0,43164.0
belmont,9019,8664,536,0,9712,OH,31210.0,14340.0,12320.0,3160.0,16150.0,57640.0,16110.0,1500.0,620.0,900.0,1742157.0,31160.0,1760529.0,26090.0,1124145.0,8780.0,8959.0,5000.0,22724.0,4640.0,18020.0,2650.0,4003.0,3450.0,45274.0,3840.0,87333.0,3110.0,37774.0,7960.0,146604.0,730.0,1960.0,9114.0,4850.0,52433.0,980.0,49361.0,6180.0,18372.0,650.0,168.0,110.0,2532.0,500.0,3301.0,530.0,2756.0,2460.0,2668.0,180.0,435.0,30.0,267.0,4160.0,87169.0,635703.0,3640.0,28675.0,430.0,540.0,3440.0,8435.0,4130.0,38076.0,2760.0,16401.0,2860.0,12519.0,24100.0,1239592.0,23960.0,232335.0,410.0,1827.0,270.0,308.0,8470.0,8985.0,950.0,83.0,470.0,218.0,1510.0,1752.0,1680.0,275.0,4640.0,5870.0,770.0,371.0,2660.0,7401.0,410.0,1904.0,450.0,2172.0,1620.0,306.0,29860.0,270848.0,5370.0,11629.0,4680.0,10485.0,3040.0,3543.0,1350.0,1210.0,140.0,82.0,22330.0,223694.0,23680.0,237414.0,190.0,356.0,550.0,4190.0,5100.0,35277.0,24920.0,63641.0
brown,2992,3164,0,0,8460,OH,19040.0,7680.0,7600.0,2360.0,10970.0,37550.0,11990.0,190.0,30.0,160.0,807806.0,18990.0,817062.0,15680.0,606198.0,4630.0,3706.0,2290.0,8112.0,2130.0,6382.0,2080.0,1322.0,2870.0,27852.0,2180.0,16688.0,1620.0,20775.0,4400.0,92036.0,1220.0,1050.0,4702.0,2550.0,25950.0,600.0,10049.0,4320.0,9256.0,300.0,78.0,20.0,326.0,390.0,1851.0,240.0,1081.0,1370.0,1425.0,110.0,257.0,70.0,143.0,2930.0,50950.0,247743.0,2470.0,9421.0,410.0,435.0,2530.0,4830.0,2920.0,14981.0,2280.0,13925.0,1900.0,7812.0,14320.0,509683.0,14260.0,75944.0,70.0,358.0,140.0,104.0,5370.0,6121.0,340.0,34.0,350.0,166.0,920.0,1062.0,1210.0,201.0,3400.0,4374.0,310.0,156.0,2510.0,5738.0,250.0,841.0,270.0,865.0,1050.0,196.0,18130.0,108722.0,4040.0,9751.0,3480.0,8305.0,2600.0,3392.0,950.0,847.0,110.0,82.0,12870.0,69824.0,14320.0,76956.0,50.0,37.0,70.0,140.0,2950.0,9564.0,15380.0,40390.0
butler,25172,23066,4883,0,56893,OH,172970.0,74510.0,63250.0,23590.0,81920.0,335780.0,113920.0,3590.0,1000.0,2590.0,10109610.0,172560.0,10237120.0,147060.0,7557923.0,43720.0,43780.0,35630.0,187786.0,33530.0,145768.0,35820.0,28260.0,22090.0,304778.0,26220.0,315988.0,17040.0,286996.0,36720.0,810275.0,870.0,5910.0,25985.0,22300.0,279539.0,7050.0,376164.0,40190.0,127510.0,3960.0,984.0,810.0,14288.0,3200.0,20600.0,2490.0,11721.0,15470.0,17094.0,1730.0,4083.0,430.0,10106.0,52210.0,1099795.0,6157043.0,47640.0,278554.0,3650.0,3976.0,47070.0,170722.0,52020.0,457821.0,42570.0,277631.0,41190.0,168031.0,135620.0,6976842.0,134750.0,1249252.0,3570.0,13488.0,1210.0,1016.0,55680.0,66854.0,8750.0,5037.0,6030.0,3213.0,11400.0,13629.0,9530.0,1515.0,29850.0,38473.0,3580.0,1407.0,18100.0,49472.0,1830.0,5258.0,2110.0,5982.0,7040.0,1382.0,166120.0,1499610.0,28300.0,67919.0,24790.0,59460.0,20810.0,28773.0,11080.0,10530.0,830.0,579.0,122770.0,1182720.0,131710.0,1251826.0,2760.0,3567.0,2920.0,5837.0,31030.0,129823.0,135310.0,353590.0
carroll,2617,2372,302,0,4765,OH,12910.0,5420.0,5460.0,1170.0,7570.0,24770.0,7200.0,150.0,100.0,50.0,675644.0,12890.0,684539.0,10270.0,417258.0,3330.0,2925.0,1960.0,7374.0,1810.0,5700.0,1460.0,1195.0,1950.0,26170.0,1690.0,27863.0,1310.0,16641.0,3100.0,60972.0,670.0,650.0,2518.0,2040.0,22245.0,550.0,29886.0,2760.0,8895.0,200.0,53.0,40.0,577.0,270.0,1481.0,210.0,1187.0,900.0,1023.0,80.0,204.0,50.0,809.0,2270.0,42528.0,250196.0,1940.0,9294.0,290.0,323.0,1940.0,4632.0,2250.0,14388.0,1640.0,9485.0,1610.0,8188.0,10110.0,464592.0,10060.0,80306.0,130.0,517.0,90.0,114.0,3540.0,3890.0,360.0,36.0,140.0,59.0,600.0,712.0,720.0,125.0,2040.0,2762.0,300.0,138.0,1420.0,3653.0,160.0,461.0,180.0,538.0,660.0,153.0,12090.0,93361.0,2020.0,4286.0,1690.0,3752.0,1210.0,1498.0,590.0,533.0,60.0,47.0,9300.0,76416.0,9940.0,81928.0,40.0,39.0,210.0,1099.0,2530.0,15415.0,9650.0,23674.0
champaign,3066,2720,0,0,8472,OH,18480.0,7800.0,7210.0,2030.0,10150.0,35190.0,10790.0,460.0,140.0,330.0,869575.0,18450.0,881663.0,15340.0,646955.0,4780.0,3761.0,2760.0,9211.0,2570.0,7229.0,2700.0,1765.0,2410.0,20605.0,1900.0,13757.0,1750.0,23211.0,4540.0,96782.0,830.0,660.0,2364.0,2580.0,27255.0,550.0,19836.0,4160.0,12088.0,350.0,86.0,50.0,765.0,410.0,2317.0,240.0,1201.0,1450.0,1630.0,130.0,240.0,390.0,1105.0,3670.0,63637.0,334536.0,3260.0,15559.0,370.0,414.0,3230.0,7594.0,3670.0,23807.0,2900.0,17304.0,2550.0,10557.0,14420.0,568277.0,14330.0,88893.0,130.0,517.0,80.0,80.0,5640.0,6516.0,670.0,62.0,510.0,229.0,1070.0,1219.0,1220.0,189.0,3250.0,4331.0,440.0,220.0,2000.0,5626.0,160.0,692.0,170.0,739.0,910.0,170.0,17540.0,117568.0,3060.0,7012.0,2630.0,6200.0,2010.0,2667.0,1010.0,920.0,70.0,56.0,13080.0,82377.0,14060.0,89485.0,60.0,61.0,120.0,191.0,2950.0,11517.0,14740.0,37233.0
clark,13360,13163,1892,0,23140,OH,63770.0,28080.0,22230.0,9840.0,27790.0,120910.0,38900.0,1770.0,260.0,1490.0,2877284.0,63600.0,2912316.0,52370.0,2043000.0,15620.0,13172.0,8570.0,38121.0,7860.0,28318.0,8850.0,7216.0,7100.0,77407.0,6560.0,56991.0,6170.0,76722.0,16350.0,383366.0,790.0,2410.0,9201.0,9360.0,99070.0,1740.0,86681.0,12490.0,35032.0,1260.0,317.0,210.0,3646.0,930.0,5742.0,710.0,3008.0,4670.0,4989.0,560.0,1226.0,370.0,2747.0,12400.0,233229.0,1205342.0,10930.0,55165.0,1170.0,1312.0,11060.0,30115.0,12330.0,87725.0,9680.0,54705.0,9350.0,43825.0,47540.0,1840711.0,47360.0,298097.0,430.0,1721.0,360.0,264.0,18320.0,19042.0,2020.0,433.0,1580.0,625.0,3480.0,3868.0,4790.0,792.0,9910.0,12054.0,1300.0,613.0,5700.0,14793.0,570.0,1964.0,620.0,2198.0,3200.0,553.0,61260.0,408445.0,13390.0,32714.0,11940.0,29704.0,9200.0,12608.0,3470.0,3100.0,240.0,136.0,42610.0,279266.0,46060.0,298758.0,290.0,360.0,430.0,1559.0,9300.0,30939.0,52130.0,134581.0
clermont,11238,10798,0,0,39277,OH,96950.0,42470.0,38180.0,9760.0,44830.0,185530.0,57950.0,1510.0,310.0,1200.0,5807483.0,96710.0,5883714.0,82440.0,4424116.0,25460.0,20816.0,20970.0,102104.0,19760.0,79085.0,20440.0,16744.0,13210.0,185756.0,15620.0,147119.0,10460.0,176830.0,20010.0,420513.0,810.0,3950.0,16473.0,12910.0,161329.0,4380.0,217289.0,23760.0,76231.0,1970.0,480.0,570.0,10848.0,2160.0,13651.0,1550.0,7218.0,9340.0,10168.0,780.0,1967.0,300.0,3134.0,29940.0,604849.0,3546374.0,27090.0,155714.0,2270.0,2485.0,27460.0,102714.0,29840.0,263628.0,25110.0,168204.0,23320.0,91056.0,77780.0,4077181.0,77260.0,733597.0,2290.0,8721.0,710.0,609.0,30540.0,36147.0,5110.0,2397.0,3430.0,1831.0,5860.0,7036.0,5400.0,888.0,16040.0,21352.0,2130.0,1053.0,10920.0,30944.0,1180.0,3673.0,1330.0,4010.0,4280.0,820.0,92900.0,875444.0,14170.0,31820.0,12120.0,27531.0,9230.0,11701.0,5420.0,5091.0,570.0,406.0,71490.0,697694.0,76370.0,739903.0,1830.0,2413.0,1890.0,3003.0,18410.0,70791.0,74700.0,190052.0
clinton,2014,1931,0,0,7635,OH,19140.0,8100.0,7500.0,2280.0,10470.0,37280.0,11890.0,440.0,60.0,380.0,967929.0,19070.0,981110.0,15690.0,634387.0,5310.0,4556.0,2430.0,10296.0,2260.0,7159.0,2370.0,2616.0,2720.0,33327.0,2090.0,16285.0,1740.0,21165.0,4600.0,101746.0,780.0,770.0,3547.0,2420.0,25406.0,700.0,60372.0,4540.0,13181.0,350.0,88.0,70.0,1552.0,420.0,2438.0,190.0,867.0,1590.0,1733.0,130.0,345.0,200.0,889.0,3560.0,70029.0,429956.0,3110.0,18356.0,370.0,370.0,3100.0,6890.0,3530.0,25819.0,2790.0,17682.0,2550.0,13974.0,14380.0,653705.0,14310.0,124855.0,130.0,477.0,160.0,131.0,5600.0,6722.0,620.0,114.0,420.0,196.0,900.0,1096.0,1290.0,210.0,3320.0,4320.0,320.0,192.0,2520.0,7258.0,230.0,849.0,250.0,941.0,1020.0,188.0,18120.0,142034.0,3840.0,8956.0,3280.0,7762.0,2460.0,3301.0,920.0,861.0,80.0,64.0,13000.0,118211.0,14290.0,127634.0,100.0,156.0,130.0,440.0,3340.0,16443.0,14970.0,44934.0
columbiana,9552,9122,910,0,16738,OH,47750.0,20840.0,18660.0,5470.0,25900.0,90020.0,26600.0,540.0,60.0,480.0,2130696.0,47620.0,2159620.0,39960.0,1557357.0,10520.0,10055.0,7670.0,29329.0,7030.0,22883.0,4850.0,4126.0,6130.0,65399.0,5610.0,46654.0,4880.0,60589.0,10790.0,198044.0,1090.0,3140.0,13103.0,6550.0,68572.0,1820.0,78952.0,10250.0,28924.0,970.0,249.0,110.0,1548.0,930.0,5263.0,810.0,3616.0,3960.0,4254.0,340.0,969.0,220.0,3529.0,7020.0,128822.0,714690.0,6140.0,30938.0,740.0,841.0,6060.0,13905.0,6970.0,46169.0,5110.0,28067.0,5050.0,20777.0,36030.0,1381095.0,35850.0,224195.0,350.0,1314.0,470.0,395.0,13580.0,14837.0,1460.0,211.0,790.0,342.0,2570.0,2956.0,3120.0,549.0,7440.0,9578.0,1030.0,412.0,4670.0,10913.0,800.0,3166.0,870.0,3453.0,2620.0,450.0,45540.0,297279.0,9140.0,20423.0,7900.0,18240.0,5470.0,6867.0,2610.0,2419.0,350.0,189.0,32630.0,209359.0,35320.0,224218.0,180.0,215.0,350.0,1188.0,7000.0,27421.0,38800.0,94989.0
coshocton,0,2847,0,0,7122,OH,16120.0,6950.0,6650.0,1590.0,8830.0,31500.0,9620.0,390.0,0.0,390.0,681155.0,16080.0,690856.0,13150.0,483521.0,3550.0,3449.0,2400.0,9913.0,2260.0,7318.0,1330.0,1050.0,2420.0,31253.0,2090.0,21824.0,1820.0,22969.0,3540.0,68224.0,1000.0,1020.0,3623.0,2210.0,22595.0,560.0,20136.0,3330.0,9701.0,320.0,81.0,50.0,656.0,360.0,1825.0,200.0,954.0,1090.0,1121.0,80.0,209.0,70.0,787.0,2050.0,38260.0,199947.0,1710.0,7757.0,300.0,357.0,1720.0,3782.0,2030.0,11999.0,1390.0,7542.0,1460.0,7116.0,11900.0,427488.0,11810.0,67049.0,90.0,295.0,100.0,111.0,4530.0,4647.0,630.0,41.0,190.0,69.0,690.0,781.0,1080.0,197.0,2600.0,3350.0,240.0,103.0,1730.0,4284.0,210.0,898.0,220.0,976.0,940.0,161.0,15170.0,94993.0,3470.0,7717.0,3000.0,6883.0,2070.0,2801.0,700.0,623.0,80.0,55.0,10680.0,62402.0,11620.0,67809.0,40.0,98.0,90.0,241.0,2370.0,8337.0,12990.0,32403.0
crawford,3453,3142,0,0,8193,OH,20570.0,9050.0,7550.0,2280.0,11420.0,37950.0,11150.0,520.0,450.0,80.0,829345.0,20520.0,840556.0,16900.0,588006.0,5540.0,5189.0,3310.0,10898.0,3080.0,8131.0,2030.0,1307.0,2250.0,19851.0,2610.0,17422.0,2400.0,26287.0,5260.0,96419.0,590.0,1130.0,3649.0,3110.0,32243.0,750.0,20048.0,4120.0,11211.0,410.0,102.0,40.0,561.0,430.0,2318.0,290.0,1306.0,1430.0,1541.0,130.0,250.0,120.0,681.0,2920.0,50455.0,244708.0,2430.0,11099.0,430.0,403.0,2470.0,4512.0,2920.0,16274.0,1960.0,9559.0,2090.0,9413.0,15450.0,510294.0,15360.0,75489.0,90.0,288.0,150.0,110.0,5820.0,6018.0,620.0,81.0,310.0,131.0,970.0,1098.0,1590.0,262.0,3250.0,4024.0,390.0,188.0,2030.0,5367.0,260.0,1077.0,280.0,1171.0,1110.0,187.0,19570.0,106648.0,4140.0,9447.0,3590.0,8536.0,2580.0,3242.0,960.0,864.0,90.0,57.0,13950.0,69341.0,14990.0,76150.0,50.0,60.0,80.0,234.0,3090.0,10151.0,16590.0,39421.0
cuyahoga,44228,347214,1025,50385,72001,OH,627120.0,321810.0,165760.0,104100.0,297740.0,1096630.0,347550.0,21620.0,12240.0,9380.0,37395626.0,624640.0,37945832.0,516850.0,25490695.0,169050.0,299984.0,124980.0,1179202.0,116650.0,911376.0,118850.0,122144.0,86800.0,1159909.0,101220.0,2623848.0,65580.0,1086310.0,128990.0,2901625.0,300.0,23320.0,106016.0,78480.0,959971.0,31900.0,2181682.0,151880.0,550206.0,13260.0,3275.0,4110.0,96790.0,12790.0,95058.0,10050.0,45859.0,55200.0,64748.0,7790.0,19388.0,2170.0,41466.0,183290.0,4404393.0,24785400.0,163660.0,1356447.0,15660.0,17723.0,160430.0,866478.0,182500.0,2265699.0,134380.0,761618.0,151070.0,812997.0,473060.0,26686117.0,469030.0,5365758.0,18630.0,123705.0,4400.0,3704.0,179270.0,213593.0,36090.0,37720.0,19910.0,10401.0,43850.0,48525.0,33640.0,5591.0,75020.0,87764.0,11470.0,3203.0,70240.0,191418.0,6950.0,20507.0,7830.0,22909.0,20810.0,3966.0,596200.0,6565244.0,126390.0,318803.0,112310.0,280904.0,79240.0,100500.0,48390.0,45850.0,3110.0,2106.0,426830.0,5174850.0,465040.0,5479244.0,12550.0,27177.0,13970.0,74439.0,109490.0,481444.0,484530.0,1353411.0
darke,2748,2572,766,0,11122,OH,25240.0,10710.0,10010.0,2250.0,15800.0,48030.0,14750.0,110.0,0.0,110.0,1159492.0,25170.0,1179715.0,20550.0,801964.0,6740.0,8392.0,4540.0,16943.0,4260.0,12491.0,3090.0,2596.0,3560.0,36323.0,3940.0,39948.0,2880.0,30085.0,6000.0,99887.0,1530.0,1020.0,3731.0,3530.0,37754.0,1380.0,53790.0,5900.0,20223.0,410.0,101.0,100.0,1390.0,850.0,4777.0,420.0,2095.0,1590.0,1702.0,160.0,392.0,500.0,2373.0,4140.0,76772.0,426966.0,3620.0,21710.0,460.0,476.0,3590.0,7246.0,4120.0,29644.0,2900.0,15169.0,2940.0,13864.0,19320.0,756242.0,19160.0,124340.0,200.0,828.0,180.0,131.0,8240.0,9313.0,1170.0,89.0,600.0,271.0,1350.0,1579.0,2330.0,430.0,4400.0,6067.0,540.0,552.0,3340.0,9856.0,290.0,1188.0,300.0,1273.0,1320.0,256.0,23540.0,157499.0,4110.0,9002.0,3470.0,7842.0,2770.0,3762.0,1220.0,1118.0,110.0,92.0,17290.0,115032.0,18850.0,126972.0,90.0,147.0,210.0,680.0,4360.0,20729.0,19260.0,46788.0
defiance,3062,3136,514,0,7337,OH,18960.0,8140.0,7320.0,2110.0,11230.0,35690.0,10750.0,290.0,20.0,270.0,904245.0,18920.0,916773.0,15590.0,640076.0,5040.0,4687.0,3490.0,10030.0,3170.0,6874.0,2430.0,1875.0,2210.0,22903.0,2680.0,20028.0,2010.0,22699.0,5030.0,105440.0,740.0,860.0,2755.0,3010.0,31809.0,820.0,36853.0,4200.0,12528.0,370.0,89.0,70.0,963.0,380.0,2382.0,300.0,1382.0,1550.0,1691.0,120.0,294.0,160.0,801.0,3480.0,62423.0,343123.0,3060.0,16287.0,370.0,379.0,3040.0,6945.0,3460.0,23896.0,2510.0,12606.0,2690.0,11837.0,14740.0,593776.0,14670.0,96304.0,160.0,643.0,100.0,64.0,5810.0,6663.0,660.0,64.0,500.0,230.0,1080.0,1269.0,1420.0,238.0,3230.0,4365.0,460.0,215.0,1980.0,5717.0,150.0,502.0,160.0,519.0,770.0,149.0,18090.0,126494.0,3130.0,6987.0,2720.0,6325.0,2010.0,2649.0,990.0,908.0,60.0,46.0,13420.0,89427.0,14280.0,96541.0,110.0,110.0,140.0,361.0,2880.0,11265.0,15230.0,38669.0
delaware,12862,13761,1935,0,43892,OH,89940.0,34670.0,41540.0,6370.0,43130.0,185600.0,63270.0,1600.0,540.0,1060.0,9139384.0,89770.0,9284423.0,76480.0,6528676.0,33770.0,46738.0,28080.0,180482.0,26570.0,134112.0,30200.0,33229.0,15760.0,332168.0,24450.0,613894.0,10380.0,200570.0,18130.0,495062.0,710.0,2220.0,10649.0,11310.0,163936.0,8010.0,658089.0,26870.0,145039.0,2950.0,730.0,1440.0,32292.0,3430.0,25685.0,1720.0,8872.0,8980.0,10283.0,1220.0,2629.0,510.0,10958.0,47180.0,1258026.0,7766497.0,43640.0,419986.0,2800.0,3549.0,43210.0,266678.0,47060.0,695466.0,39370.0,320829.0,39670.0,166569.0,75480.0,7013872.0,74740.0,1521894.0,7510.0,36424.0,460.0,451.0,32920.0,45421.0,9410.0,7702.0,5780.0,3199.0,5680.0,6949.0,2760.0,460.0,15180.0,20829.0,2240.0,1262.0,13070.0,52923.0,680.0,2181.0,820.0,2489.0,2430.0,619.0,85790.0,1647225.0,6720.0,13873.0,5400.0,11512.0,4490.0,6029.0,4810.0,4639.0,310.0,255.0,71390.0,1482504.0,74820.0,1563261.0,5530.0,9210.0,5300.0,17351.0,22670.0,153605.0,62160.0,193120.0
erie,1419,21536,0,7553,2252,OH,39770.0,18850.0,13350.0,4830.0,20150.0,69580.0,19760.0,930.0,180.0,750.0,1960974.0,39680.0,1989579.0,32470.0,1316534.0,11320.0,12095.0,8000.0,45872.0,7510.0,35069.0,5580.0,4959.0,4600.0,44689.0,6450.0,57080.0,4950.0,67948.0,10760.0,241625.0,390.0,2440.0,8246.0,6800.0,75655.0,2770.0,100865.0,8250.0,28605.0,920.0,235.0,130.0,2868.0,800.0,4996.0,620.0,2846.0,3120.0,3321.0,380.0,923.0,110.0,3041.0,8540.0,171278.0,947260.0,7290.0,40374.0,1110.0,1266.0,7550.0,25425.0,8520.0,67795.0,6290.0,38643.0,6540.0,28680.0,30090.0,1331068.0,29830.0,234101.0,470.0,2455.0,310.0,280.0,11120.0,11908.0,2160.0,701.0,890.0,402.0,2270.0,2630.0,2220.0,374.0,5240.0,6635.0,890.0,302.0,3660.0,9546.0,490.0,1932.0,560.0,2173.0,1750.0,272.0,38060.0,295225.0,6950.0,15467.0,6070.0,14024.0,4110.0,5004.0,2400.0,2223.0,200.0,114.0,27600.0,222235.0,29330.0,235847.0,330.0,570.0,480.0,1554.0,6400.0,24987.0,31570.0,76227.0
