County,D0,D1,OTHER0,R0,R1,STATE,N1,MARS1,MARS2,MARS4,PREP,N2,NUMDEP,A00100,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00900,A00900,SCHF,N01000,A01000,N01400,A01400,N01700,A01700,N02300,A02300,N02500,A02500,N03300,A03300,N04470,A00101,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N09600,A09600,N07100,A07100,N07180,A07180,N07220,A07220,N07260,A07260,N59660,A59660,N59720,A59720,N11070,A11070,N06500,A06500,N10300,A10300,N11901,A11901,N11902,A11902
hamilton,178495.0,219299.0,11079.0,259449.0,125781.0,OH,396340.0,195350.0,115910.0,63490.0,181310.0,726630.0,244410.0,25567302.0,332200.0,17243124.0,121230.0,241418.0,103930.0,1106123.0,96970.0,929026.0,53410.0,819498.0,810.0,72760.0,1576504.0,42570.0,905908.0,74220.0,1608208.0,21930.0,129797.0,46470.0,567938.0,3320.0,69684.0,125780.0,18222300.0,3227233.0,113200.0,982130.0,9420.0,10419.0,112170.0,480846.0,125190.0,1496862.0,99230.0,726248.0,102150.0,532032.0,302910.0,18457161.0,15170.0,120785.0,121020.0,160036.0,12840.0,6458.0,55530.0,67775.0,6960.0,3109.0,73510.0,173064.0,65800.0,155076.0,51440.0,68350.0,270930.0,3576192.0,290300.0,3714717.0,64540.0,347153.0,310340.0,829146.0
hancock,10572.0,11894.0,1285.0,21520.0,22894.0,OH,36670.0,16420.0,13900.0,3740.0,18520.0,68170.0,20540.0,1984701.0,30770.0,1407637.0,11430.0,15169.0,8300.0,38237.0,7660.0,28718.0,4370.0,52708.0,960.0,6080.0,66588.0,4420.0,74706.0,8230.0,154023.0,2410.0,11886.0,4990.0,56178.0,200.0,3180.0,10010.0,1142821.0,211552.0,8940.0,61106.0,890.0,952.0,8890.0,23211.0,9980.0,86289.0,7760.0,49817.0,7660.0,39447.0,28640.0,1361358.0,720.0,4715.0,11780.0,13496.0,1160.0,577.0,5930.0,7923.0,770.0,358.0,5730.0,12145.0,5050.0,11058.0,3600.0,4547.0,26080.0,231005.0,27450.0,243540.0,5840.0,27291.0,29070.0,71666.0
hardin,3969.0,4416.0,582.0,7131.0,7375.0,OH,13120.0,5410.0,5260.0,1540.0,8450.0,25700.0,8150.0,557744.0,10840.0,400310.0,3990.0,3690.0,2170.0,4099.0,1980.0,2956.0,1630.0,14082.0,690.0,1450.0,8484.0,1110.0,12352.0,3260.0,58203.0,920.0,4355.0,1800.0,17696.0,60.0,1037.0,2470.0,205456.0,42060.0,2140.0,11599.0,270.0,234.0,2130.0,3917.0,2450.0,15980.0,1870.0,10315.0,1710.0,6542.0,9940.0,351283.0,90.0,394.0,3970.0,4462.0,220.0,95.0,2430.0,3173.0,250.0,105.0,2530.0,5592.0,2200.0,4997.0,1640.0,2072.0,8910.0,49642.0,9550.0,54515.0,1890.0,9506.0,10620.0,27004.0
harrison,3443.0,3176.0,0.0,3498.0,3558.0,OH,6630.0,2800.0,2900.0,530.0,4200.0,12930.0,3770.0,319560.0,5380.0,196709.0,1960.0,1620.0,960.0,4586.0,870.0,3811.0,910.0,8618.0,420.0,740.0,13558.0,610.0,6330.0,1750.0,30077.0,530.0,2930.0,940.0,8987.0,0.0,0.0,930.0,108001.0,17408.0,820.0,5437.0,80.0,79.0,730.0,1189.0,910.0,6743.0,650.0,3765.0,600.0,2256.0,5010.0,215177.0,90.0,413.0,1720.0,1886.0,60.0,24.0,1030.0,1370.0,120.0,29.0,1200.0,2396.0,1060.0,2182.0,670.0,811.0,4600.0,35171.0,4870.0,36698.0,1000.0,6946.0,5310.0,13187.0
henry,4605.0,5448.0,454.0,7738.0,8986.0,OH,13990.0,5780.0,5700.0,1330.0,7870.0,26860.0,8240.0,667495.0,11690.0,466843.0,5100.0,5966.0,2980.0,7010.0,2580.0,5215.0,1720.0,17796.0,820.0,1930.0,11567.07,1590.0,15374.0,3370.0,57496.0,1360.0,6620.0,1990.0,20809.0,90.0,1255.0,3490.0,312949.0,60332.0,3080.0,15279.0,360.0,346.0,3090.0,7023.0,3480.0,22941.0,2550.0,13765.0,2670.0,9484.0,11050.0,439160.0,130.0,441.0,4420.0,5593.0,380.0,181.0,2570.0,3646.0,310.0,177.0,2110.0,4440.0,1840.0,4072.0,1430.0,1746.0,10020.0,65233.0,10580.0,71068.0,2280.0,11967.0,11010.0,27225.0
highland,5686.0,5982.0,0.0,21931.0,0.0,OH,18050.0,6880.0,7440.0,2320.0,11920.0,36920.0,12420.0,687620.0,14560.0,496975.0,4530.0,4725.0,2160.0,8258.0,1990.0,6719.0,3060.0,29472.0,1190.0,1860.0,14240.0,1470.0,16335.0,4050.0,77329.0,1560.0,9016.0,2060.0,18191.0,40.0,619.0,3180.0,252814.0,53419.0,2740.0,11761.0,360.0,390.0,2730.0,4837.0,3150.0,17159.0,2480.0,15590.0,2050.0,8164.0,12700.0,413985.0,90.0,498.0,4920.0,5606.0,260.0,123.0,3200.0,3965.0,210.0,139.0,4390.0,10019.0,3820.0,8726.0,2880.0,3583.0,11210.0,56758.0,12670.0,63061.0,2670.0,9581.0,14520.0,36984.0
hocking,4992.0,5717.0,0.0,6057.0,7264.0,OH,12560.0,5040.0,5230.0,1390.0,7020.0,24850.0,7820.0,506929.0,10300.0,370602.0,3030.0,3826.0,1400.0,4976.0,1190.0,3733.0,2010.0,18540.0,340.0,990.0,10021.0,1020.0,11765.0,2860.0,59221.0,1030.0,5177.0,1470.0,13027.0,30.0,442.0,2540.0,211030.0,43704.0,2240.0,9556.0,200.0,182.0,2240.0,5104.0,2520.0,15218.0,2020.0,12978.0,1730.0,5347.0,9160.0,309402.0,70.0,418.0,3420.0,3782.0,220.0,100.0,2140.0,2676.0,130.0,47.0,2820.0,6241.0,2470.0,5497.0,1740.0,2229.0,8180.0,43878.0,8970.0,47222.0,1640.0,4662.0,10400.0,26180.0
holmes,1997.0,2506.0,0.0,8252.0,9443.0,OH,16420.0,7070.0,7710.0,800.0,12050.0,37100.0,14260.0,737315.0,12920.0,419502.0,5600.0,10551.0,2490.0,9540.0,2240.0,7683.0,4400.0,89786.0,1640.0,2300.0,40664.0,1140.0,12521.0,1980.0,35806.0,520.0,2337.0,1210.0,12411.0,80.0,1439.0,2560.0,319299.0,59750.0,2170.0,12807.0,340.0,325.0,2260.0,6068.0,2560.0,19637.0,1720.0,10427.0,2020.0,19074.0,12600.0,453160.0,220.0,1272.0,4920.0,6020.0,150.0,73.0,3250.0,4595.0,210.0,106.0,2610.0,5692.0,2240.0,5013.0,2130.0,3912.0,10590.0,73049.0,11560.0,78509.0,2800.0,14591.0,12060.0,26688.0
huron,9617.0,10083.0,832.0,12443.0,12605.0,OH,28650.0,12180.0,10790.0,3520.0,17410.0,55670.0,18450.0,1219048.0,24380.0,891042.0,7880.0,8680.0,4820.0,19694.0,4430.0,15879.0,3130.0,29629.0,770.0,3410.0,14924.0,2860.0,30712.0,6410.0,117029.0,3530.0,15864.0,3600.0,34767.0,70.0,1071.0,6090.0,527974.0,107002.0,5400.0,27152.0,600.0,675.0,5380.0,10648.0,6070.0,38769.0,4750.0,27916.0,4290.0,15672.0,21540.0,764801.0,210.0,944.0,8930.0,9846.311,650.0,260.0,5170.0,6775.0,510.0,180.0,5250.0,11839.0,4660.0,10851.0,3790.0,4885.0,19170.0,110962.0,20440.0,117948.0,3680.0,11473.0,23660.0,58882.0
jackson,5204.0,5258.0,0.0,7268.0,7556.0,OH,13500.0,5130.0,5530.0,1990.0,7590.0,27740.0,9310.0,565224.0,11380.0,418582.0,3050.0,7634.0,1380.0,5852.0,1240.0,4191.0,1890.0,17948.0,500.0,990.0,14015.0,890.0,8955.0,2840.0,59639.0,1590.0,7196.0,1450.0,13276.0,20.0,267.0,2010.0,204430.0,40334.0,1760.0,8509.0,200.0,210.0,1700.0,3209.0,1990.0,12338.0,1500.0,9327.0,1310.0,5237.0,9880.0,350696.0,90.0,379.0,3850.0,4324.0,260.0,116.0,2490.0,3064.0,200.0,76.0,3340.0,8105.0,3010.0,7325.0,2210.0,2662.0,8750.0,52926.0,9520.0,56488.0,1490.0,4380.0,11560.0,31903.0
jefferson,16296.0,16031.0,0.0,14786.0,15888.0,OH,31000.0,14240.0,11640.0,3410.0,16660.0,57390.0,16660.0,1446036.0,25250.0,937537.0,9110.0,11947.0,5010.0,18080.0,4500.0,14416.0,3250.0,37402.0,430.0,3260.0,23613.0,3240.0,34260.0,8970.0,158970.0,3070.0,19704.0,4910.0,48346.0,60.0,831.0,4680.0,529568.0,91622.0,4070.0,25945.0,500.0,597.0,3900.0,6883.0,4640.0,33857.0,3330.0,18331.0,3480.0,14151.0,23440.0,961461.0,340.0,1753.0,7780.0,8339.0,270.0,103.0,4310.0,5416.0,640.0,267.0,5780.0,12685.0,5160.0,11463.0,3370.0,4100.0,21610.0,160039.0,22770.0,166619.0,4110.0,28074.0,25750.0,62281.0
knox,9499.0,10186.0,0.0,16237.0,17692.0,OH,26900.0,11070.0,11290.0,2500.0,13840.0,53190.0,16800.0,1318760.0,21580.0,902188.0,7610.0,10700.0,4710.0,22652.0,4290.0,18042.0,4800.0,57816.0,1210.0,3640.0,31163.0,3010.0,38216.0,6040.0,119039.0,1710.0,9355.0,3550.0,35727.0,100.0,1741.0,7060.0,709788.0,138060.0,6160.0,33865.0,730.0,774.0,6320.0,16369.0,7020.0,51950.0,5590.0,37141.0,5280.0,21747.0,20360.0,865490.0,290.0,1649.0,8090.0,9467.0,630.0,289.0,4590.0,6111.0,490.0,207.0,4540.0,9791.0,3850.0,8532.0,3090.0,4143.0,18290.0,135468.0,19930.0,145046.0,4390.0,17300.0,20950.0,50880.0
lake,42411.0,54981.0,8219.0,108714.0,0.0,OH,121790.0,58010.0,42270.0,11990.0,61410.0,218170.0,64260.0,6677022.0,101730.0,4875391.0,41930.0,45776.0,27450.0,112748.0,24930.0,83606.0,14070.0,145216.0,200.0,19610.0,279279.0,15090.0,208943.0,27350.0,536807.0,7720.0,45636.0,16610.0,185243.0,530.0,9578.0,43280.0,4322355.0,813390.0,38680.0,222926.0,3720.0,3439.0,39220.0,137794.0,43160.0,368391.0,35100.0,230338.0,33900.0,92635.0,96910.0,4614807.0,2500.0,13990.0,36530.0,44075.0,4000.0,1889.0,18180.0,23930.0,2260.0,618.0,14960.0,30175.0,12810.0,26855.0,9890.0,12903.0,89490.0,770530.0,93820.0,798619.0,19430.0,71669.0,96110.0,222984.0
lawrence,11848.0,11085.0,0.0,12407.0,12562.0,OH,25870.0,10280.0,10680.0,3690.0,13890.0,51750.0,16620.0,1103015.0,21930.0,851467.0,6320.0,6585.0,2700.0,13055.0,2450.0,11318.0,3010.0,25027.0,480.0,1840.0,8470.0,1790.0,21812.0,5920.0,112362.0,1870.0,10845.0,3250.0,30941.0,40.0,432.0,4010.0,395321.0,75633.0,3470.0,16556.0,400.0,550.0,3470.0,5832.0,3960.0,23374.0,3070.0,20094.0,2790.0,12724.0,19060.0,687056.0,210.0,1082.0,7490.0,8314.0,620.0,291.0,4550.0,5566.0,470.0,166.0,6110.0,13963.0,5490.0,12836.0,3810.0,4509.0,17040.0,102155.0,18280.0,107031.0,2990.0,8969.0,22120.0,58277.0
licking,27099.0,33097.0,0.0,42691.0,52048.0,OH,79720.0,33240.0,31530.0,8870.0,39790.0,153890.0,48510.0,4115852.0,66700.0,3072237.0,22500.0,25912.0,14250.0,69495.0,12980.0,56572.0,11790.0,122692.0,1360.0,10320.0,68185.0,7900.0,105873.0,18250.0,395453.0,4640.0,25840.0,10250.0,107906.0,330.0,5239.0,27070.0,2598136.0,533116.0,24660.0,145866.0,1920.0,2116.0,24380.0,79880.0,26980.0,232336.0,22560.0,156408.0,20710.0,68675.0,61960.0,2717284.0,1420.0,8267.0,24710.0,29439.0,2870.0,1479.0,14110.0,18600.0,1530.0,696.0,13300.0,28960.0,11510.0,25712.0,8550.0,10636.0,56500.0,434950.0,60330.0,458729.0,12380.0,46730.0,63970.0,159395.0
logan,5066.0,6479.0,960.0,13303.0,14472.0,OH,22270.0,9620.0,8520.0,2460.0,12340.0,42150.0,12970.0,1049499.0,18640.0,737384.0,6250.0,6260.0,3760.0,16602.0,3460.0,14595.0,2950.0,28521.0,870.0,2390.0,27658.0,2120.0,26778.0,4960.0,104047.0,1410.0,6613.0,2760.0,27450.0,90.0,1605.0,5040.0,492038.0,90577.0,4450.0,21845.0,490.0,542.0,4500.0,10576.0,5020.0,33515.0,4050.0,25074.0,3700.0,16912.0,17020.0,696645.0,190.0,961.0,6640.0,7873.0,460.0,224.0,3870.0,5135.0,460.0,241.0,3940.0,8312.0,3440.0,7555.0,2440.0,3047.0,15460.0,108162.0,16450.0,115444.0,3310.0,17829.0,17990.0,43776.0
lorain,47443.0,109896.0,4759.0,65749.0,37490.0,OH,145950.0,64990.0,52160.0,17760.0,75530.0,272400.0,85680.0,7575129.0,123600.0,5651651.0,48730.0,56144.0,28880.0,132281.0,26380.0,101769.0,16560.0,164128.0,840.0,20680.0,100269.0,15530.0,204818.0,34970.0,752514.0,11780.0,59047.0,19840.0,211660.0,550.0,9873.0,47810.0,4742788.0,933757.0,42860.0,252021.0,4050.0,4148.0,42910.0,146200.0,47680.0,408854.0,38950.0,266134.0,37560.0,114381.0,112760.0,5078324.0,3130.0,16738.0,43090.0,48429.0,3890.0,1832.0,23020.0,29897.0,2740.0,962.0,24080.0,54293.0,21260.0,49306.0,15400.0,18785.0,103320.0,846162.0,109710.0,880037.0,21490.0,75097.0,117710.0,294561.0
lucas,49575.0,216809.0,5910.0,80105.0,48941.0,OH,201400.0,94650.0,61040.0,34090.0,98660.0,372240.0,123940.0,9986294.0,169750.0,7196086.0,54630.0,72381.0,35410.0,204453.0,31990.0,154639.0,24640.0,341283.0,400.0,26770.0,229358.0,20190.0,307529.0,42560.0,927358.0,14830.0,77528.0,24350.0,260098.0,1240.0,25551.0,57580.0,6168620.0,1183219.0,51390.0,336400.0,4880.0,5188.0,51450.0,191969.0,57370.0,541357.0,45520.0,285003.0,45830.0,170614.0,149170.0,6666858.0,4320.0,27638.0,58590.0,67164.0,5870.0,2970.0,29460.0,36308.0,3500.0,984.0,43380.0,102986.0,39210.0,93956.0,28300.0,34713.0,133280.0,1156087.0,143130.0,1213765.0,28130.0,106504.0,164630.0,426383.0
madison,4541.0,6518.0,0.0,9379.0,12065.0,OH,18780.0,7970.0,7410.0,2060.0,9380.0,36460.0,11680.0,1026858.0,15710.0,685968.0,5170.0,6019.0,2910.0,9291.0,2630.0,6943.0,2800.0,30602.0,680.0,2110.0,29952.0,1570.0,20978.0,4350.0,97928.0,980.0,5429.0,2360.0,23869.0,100.0,2066.0,5780.0,628473.0,118697.0,5200.0,36878.0,450.0,471.0,5160.0,15295.0,5740.0,53184.0,4740.0,33460.0,4340.0,16277.0,14670.0,697001.0,330.0,2288.0,5570.0,6616.0,600.0,307.0,3300.0,4397.0,320.0,148.0,3080.0,6752.0,2690.0,6034.0,2140.0,2815.0,13330.0,114746.0,14220.0,122626.0,3160.0,17854.0,14820.0,36715.0
mahoning,12576.0,147962.0,0.0,52282.0,14572.0,OH,112560.0,53400.0,37270.0,15410.0,63580.0,203530.0,62410.0,5408911.0,91920.0,3615738.0,36060.0,56278.0,23880.0,112290.0,21880.0,87728.0,15480.0,188918.0,610.0,16320.0,138312.0,12170.0,141248.0,28480.0,566893.0,8030.0,42336.0,15890.0,162335.0,530.0,10590.0,24850.0,2825452.0,499776.0,21780.0,135171.0,2570.0,3094.0,21880.0,64043.0,24700.0,205724.0,19090.0,115313.0,19930.0,74697.0,83420.0,3648966.0,1810.0,11263.0,31210.0,34057.0,2430.0,1080.0,14980.0,18808.0,1980.0,674.0,22110.0,51157.0,19670.0,45231.0,13370.0,16192.0,75410.0,629415.0,81870.0,659323.0,16510.0,77960.0,90990.0,224417.0
marion,10053.0,11376.0,1167.0,13656.0,14942.0,OH,28200.0,11980.0,10310.0,4180.0,13530.0,54240.0,17340.0,1212475.0,23630.0,877194.0,6850.0,8323.0,4070.0,15964.0,3670.0,11986.0,3330.0,32025.0,550.0,2730.0,35609.0,2900.0,38587.0,6630.0,119791.0,1740.0,9287.0,3670.0,34610.0,60.0,1478.0,5160.0,500512.0,92295.0,4570.0,23023.0,500.0,537.0,4550.0,9202.0,5140.0,34108.0,3990.0,25005.0,3770.0,15069.0,20930.0,782376.0,260.0,1354.0,8290.0,8707.0,530.0,245.0,4710.0,5642.0,510.0,186.0,6210.0,14236.0,5550.0,12888.0,4120.0,5202.0,18590.0,118456.0,19950.0,126586.0,3770.0,17580.0,23280.0,59448.0
medina,12119.0,65294.0,0.0,45176.0,47835.0,OH,88940.0,37760.0,36890.0,6750.0,46100.0,169300.0,52140.0,5538664.0,75780.0,4179187.0,34840.0,38571.0,21170.0,84122.0,19420.0,63875.0,12140.0,143285.0,870.0,15830.0,119631.0,10490.0,155122.0,19930.0,430688.0,5310.0,30687.0,11920.0,134830.0,470.0,7847.0,36430.0,3971099.0,738656.0,33130.0,210423.0,2700.0,2709.0,33210.0,116172.0,36350.0,332729.0,30330.0,221908.0,29050.0,86074.0,72180.0,3887544.0,2730.0,14662.0,29530.0,37670.0,3010.0,1521.0,15450.0,21852.0,2110.0,865.0,9260.0,18075.0,7760.0,15599.0,5780.0,7192.0,67200.0,676477.0,70640.0,702111.0,15490.0,66379.0,69000.0,170422.0
meigs,4433.0,4132.0,0.0,5175.0,5346.0,OH,9200.0,3500.0,4140.0,1140.0,5340.0,18700.0,5820.0,360041.0,7450.0,264926.0,2170.0,2530.0,990.0,2444.0,840.0,1959.0,1330.0,11514.0,490.0,660.0,4363.766,680.0,7766.0,2360.0,48642.0,1010.0,6451.0,1120.0,9570.0,0.0,0.0,1360.0,107949.0,25450.0,1160.0,4042.0,160.0,155.0,1100.0,1934.0,1360.0,6277.0,1000.0,5768.0,730.0,3146.0,6630.0,215031.0,50.0,147.0,2430.0,2654.0,120.0,49.0,1560.0,1933.0,140.0,43.0,2220.0,5028.0,1960.0,4499.0,1380.0,1657.0,5930.0,29359.0,6510.0,31862.0,1160.0,3368.0,7730.0,19803.0
mercer,3061.0,4736.0,475.0,15743.0,16368.0,OH,20640.0,8700.0,8200.0,1440.0,14850.0,39400.0,12980.0,1035867.0,17430.0,716703.0,7710.0,12647.0,4360.0,19498.0,4040.0,15896.0,2570.0,23069.0,1380.0,3410.0,38968.0,2260.0,24145.0,4390.0,71899.0,870.0,3982.0,2540.0,25860.0,180.0,2280.0,4430.0,465576.0,80567.0,3930.0,24016.0,430.0,549.0,3810.0,9309.0,4410.0,34581.0,3100.0,17909.0,3080.0,11792.0,16310.0,705637.0,320.0,2045.0,7060.0,9725.0,550.0,233.0,3750.0,5902.0,480.0,543.0,2580.0,5394.0,2230.0,4813.0,1850.0,2515.0,14800.0,111150.0,15700.0,119405.0,3650.0,21815.0,15870.0,38385.0
miami,0.0,15968.0,0.0,32866.0,39751.0,OH,50440.0,21110.0,20330.0,5380.0,27250.0,96110.0,29060.0,2587530.0,42330.0,1881787.0,16860.0,19382.0,9750.0,46012.0,8940.0,35318.0,6460.0,64057.0,970.0,7280.0,55598.0,5680.0,69762.0,11730.0,231325.0,3360.0,17652.0,6860.0,73924.0,190.0,2794.0,15180.0,1510033.0,297634.0,13640.0,85796.0,1270.0,1322.0,13680.0,34212.0,15140.0,123104.0,12280.0,78730.0,11530.0,45578.0,39310.0,1717212.0,860.0,5022.0,16150.0,18723.0,1610.0,791.0,8690.0,11582.0,1090.0,690.0,8060.0,17149.0,7000.0,15446.0,5160.0,6364.0,35760.0,275016.0,37920.0,288902.0,7870.0,33401.0,39970.0,98535.0
monroe,3630.0,3274.0,0.0,3114.0,3021.0,OH,6370.0,2550.0,2970.0,550.0,3720.0,12590.0,3610.0,403983.0,5020.0,191139.0,2260.0,2544.0,890.0,2536.0,810.0,1881.0,1040.0,11097.0,590.0,580.0,12601.0,510.0,4403.0,1830.0,32077.0,510.0,2365.0,1040.0,9607.0,0.0,0.0,860.0,181999.0,20135.0,750.0,8495.0,90.0,82.0,700.0,1121.0,860.0,10481.0,510.0,2554.0,540.0,3271.0,4800.0,297752.0,150.0,747.0,1640.0,1799.0,30.0,14.0,1010.0,1336.0,90.0,19.0,1050.0,2168.0,900.0,1957.0,600.0,713.0,4430.0,62205.0,4710.0,63704.0,970.0,11850.0,5050.0,13993.0
montgomery,103300.0,135210.0,7200.0,116345.0,149229.0,OH,255860.0,119500.0,81150.0,40210.0,110630.0,471020.0,150080.0,12771784.0,208910.0,8809104.0,80340.0,115018.0,45130.0,292759.0,41030.0,225606.0,32400.0,369578.0,890.0,34840.0,574508.0,26310.0,372735.0,62190.0,1418866.0,15960.0,94681.0,33830.0,364238.0,1140.0,20974.0,74700.0,7785493.0,1494314.0,65420.0,383946.0,7400.0,8586.0,66710.0,250399.0,74310.0,657505.0,58400.0,354992.0,58320.0,235130.0,192280.0,8580106.0,4570.0,28944.0,75770.0,83115.0,8240.0,3991.0,37570.0,45931.0,4910.0,1560.0,51990.0,123545.0,46480.0,110785.0,34460.0,43269.0,172330.0,1438404.0,185910.0,1506013.0,38510.0,141738.0,205970.0,521592.0
morgan,2298.0,2625.0,0.0,3065.0,3592.0,OH,5820.0,2360.0,2500.0,600.0,3780.0,11610.0,3610.0,215183.0,4640.0,160868.0,1620.0,1443.0,770.0,1632.0,700.0,1290.0,890.0,6455.0,490.0,520.0,2344.0,510.0,5026.0,1480.0,27439.0,690.0,3836.0,690.0,6008.0,0.0,0.0,850.0,62966.0,14465.0,740.0,2463.0,90.0,107.0,710.0,1059.0,840.0,3675.0,630.0,3546.0,510.0,1738.0,4100.0,127694.0,0.0,0.0,1530.0,1739.0,90.0,42.0,950.0,1223.0,100.0,28.0,1310.0,2933.0,1130.0,2574.0,820.0,1050.0,3680.0,16781.0,4090.0,17964.0,720.0,1960.0,4820.0,12280.0
morrow,4897.0,5511.0,0.0,9414.0,10847.0,OH,15270.0,5900.0,6570.0,1630.0,8310.0,30890.0,9990.0,665330.0,12760.0,506091.0,3780.0,3419.0,2130.0,4425.0,1890.0,3085.0,2690.0,23588.0,800.0,1570.0,8173.0,1300.0,14716.0,3220.0,60710.0,1150.0,6506.0,1770.0,16562.0,40.0,527.0,3900.0,312339.0,67078.0,3510.0,15756.0,320.0,315.0,3490.0,7970.0,3890.0,24335.0,3240.0,21407.0,2730.0,8306.0,11560.0,410343.0,80.0,354.0,4510.0,5418.0,360.0,176.0,2860.0,3768.0,300.0,139.0,2930.0,6663.0,2530.0,5776.0,2000.0,2539.0,10330.0,57280.0,11310.0,62319.0,2280.0,7759.0,12280.0,30815.0
muskingum,14426.0,15592.0,0.0,18748.0,21295.0,OH,38880.0,16640.0,14720.0,4890.0,21540.0,74750.0,23650.0,1686335.0,32390.0,1208143.0,9420.0,11811.0,5610.0,25553.0,5120.0,19232.0,5280.0,50408.0,1140.0,4200.0,42808.0,3600.0,45088.0,8750.0,158423.0,3520.0,18520.0,4640.0,43557.0,100.0,1222.0,8020.0,795213.0,152002.0,7070.0,36865.0,780.0,1008.0,7080.0,17397.0,7990.0,57337.0,6280.0,38815.0,5660.0,21126.0,28130.0,1078627.0,450.0,2969.0,11190.0,12189.0,1120.0,443.0,6270.0,7777.0,730.0,355.0,8540.0,19571.0,7580.0,17788.0,5380.0,6480.0,25140.0,167090.0,27200.0,176515.0,4530.0,25346.0,32660.0,85451.0
noble,2382.0,2127.0,0.0,3311.0,3345.0,OH,5340.0,2140.0,2350.0,490.0,3170.0,10610.0,3260.0,317461.0,4370.0,160372.0,1730.0,1434.0,680.0,1945.0,610.0,1556.0,880.0,9732.0,510.0,500.0,3784.601,440.0,4573.0,1320.0,22892.0,520.0,2813.0,700.0,6942.0,0.0,0.0,880.0,136865.0,21239.0,770.0,6392.0,100.0,102.0,760.0,1243.0,880.0,7838.0,590.0,3497.0,520.0,2358.0,4200.0,227050.0,130.0,713.0,1530.0,1727.0,70.0,23.0,950.0,1208.0,90.0,22.0,910.0,1911.0,780.0,1718.0,560.0,646.0,3820.0,44527.0,4060.0,45981.0,960.0,14727.0,4140.0,11160.0
ottawa,4946.0,18245.0,705.0,14293.0,5096.0,OH,21730.0,9550.0,8540.0,1890.0,11450.0,38690.0,10170.0,1104331.0,17500.0,742233.0,7590.0,11295.0,5060.0,19399.0,4650.0,13777.0,2890.0,36214.0,500.0,3660.0,26101.612,3020.0,41720.0,6060.0,134028.0,2210.0,11075.0,3830.0,42645.0,130.0,2264.0,6300.0,601043.0,118651.0,5390.0,26572.0,770.0,810.0,5590.0,16000.0,6280.0,44294.0,4830.0,34258.0,4770.0,14141.0,16980.0,748009.0,300.0,1591.0,6170.0,7094.0,500.0,235.0,3070.0,4195.0,480.0,166.0,2980.0,5856.0,2520.0,5217.0,1710.0,2047.0,15710.0,118401.0,16550.0,125469.0,3640.0,13382.0,16850.0,39933.0
paulding,3406.0,3277.0,386.0,5147.0,5190.0,OH,8970.0,3630.0,3740.0,870.0,5860.0,17580.0,5450.0,391025.0,7420.0,267737.0,2630.0,3335.0,1390.0,4449.0,1240.0,3697.0,1200.0,9475.0,540.0,990.0,9260.0,850.0,8055.0,2360.0,41206.0,660.0,2898.0,1320.0,12785.0,20.0,286.0,1600.0,151649.0,29295.0,1410.0,7849.0,150.0,131.0,1360.0,2528.0,1590.0,10629.0,1140.0,5707.0,1140.0,5941.0,6870.0,254741.0,70.0,349.0,2770.0,4103.0,180.0,79.0,1620.0,2222.0,220.0,185.0,1540.0,3313.0,1350.0,2988.0,1050.0,1353.0,6210.0,34590.0,6680.0,38176.0,1350.0,7581.0,7190.0,18267.0
perry,5583.0,6734.0,0.0,7240.0,9022.0,OH,15000.0,5830.0,6260.0,1840.0,7060.0,30560.0,10150.0,604283.0,12760.0,479589.0,3470.0,3310.0,1660.0,3905.0,1480.0,2935.0,2120.0,19509.0,590.0,1150.0,3777.0,1080.0,12352.0,3170.0,56936.0,1580.0,8186.0,1580.0,13611.0,30.0,414.0,2840.0,226557.0,50253.0,2540.0,10451.0,250.0,298.0,2470.0,5794.0,2820.0,16775.0,2310.0,15366.0,1900.0,5346.0,11070.0,364378.0,90.0,441.0,4410.0,5265.0,340.0,149.0,2860.0,3738.0,240.0,70.0,3340.0,7499.0,2960.0,6670.0,2130.0,2664.0,9860.0,49481.0,10740.0,53036.0,1670.0,4108.0,12770.0,33544.0
pickaway,7041.0,9344.0,0.0,13177.0,16373.0,OH,24000.0,9550.0,10010.0,2710.0,12790.0,47740.0,15310.0,1194910.0,19940.0,853355.0,7020.0,7668.0,3560.0,11912.0,3190.0,9031.0,3380.0,29288.0,700.0,2520.0,23562.0,2150.0,25193.0,5870.0,127459.0,1570.0,8739.0,3180.0,32412.0,90.0,1724.0,7330.0,675723.0,133857.0,6690.0,34686.0,500.0,493.0,6550.0,16155.0,7310.0,52473.0,6060.0,42785.0,5270.0,16593.0,18660.0,785282.0,240.0,1110.0,7450.0,9073.0,750.0,394.0,4610.0,6052.0,440.0,212.0,4090.0,9225.0,3620.0,8171.0,2770.0,3516.0,17040.0,118125.0,18200.0,126257.0,3650.0,17934.0,19340.0,49333.0
