,STATE ABBREVIATION,D,CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME(f),CANDIDATE NAME,PARTY,(I),GENERAL VOTES 
636,MO,04,Mark,Bliss,mark bliss,"Bliss, Mark",OTHER,0,7210
637,MO,05,"Emanuel, II",Cleaver,"emanuel, cleaver","Cleaver, Emanuel, II",D,1,175019
638,MO,05,Jacob,Turk,jacob turk,"Turk, Jacob",R,0,101069
639,MO,05,Alexander,Howell,alexander howell,"Howell, Alexander",OTHER,0,4725
640,MO,05,Maurice,Copeland,maurice copeland,"Copeland, Maurice",OTHER,0,2091
641,MO,05,E. C.,Fredland,e. fredland,"Fredland, E. C.",OTHER,0,876
642,MO,05,Patrick E.,Marshall,patrick marshall,"Marshall, Patrick E.",OTHER,0,5
643,MO,06,Sam,Graves,sam graves,"Graves, Sam",R,1,199796
644,MO,06,Henry Robert,Martin,henry martin,"Martin, Henry Robert",D,0,97660
645,MO,06,Dan,Hogan,dan hogan,"Hogan, Dan",OTHER,0,7953
646,MO,07,Billy,Long,billy long,"Long, Billy",R,1,196343
647,MO,07,Jamie Daniel,Schoolcraft,jamie schoolcraft,"Schoolcraft, Jamie Daniel",D,0,89190
648,MO,07,Benjamin T.,Brixey,benjamin brixey,"Brixey, Benjamin T.",OTHER,0,10920
649,MO,07,Shawn,Deines,shawn deines,"Deines, Shawn",OTHER,0,2
650,MO,08,Jason,Smith,jason smith,"Smith, Jason",R,1,194042
651,MO,08,Kathy,Ellis,kathy ellis,"Ellis, Kathy",D,0,66151
652,MO,08,Jonathan L.,Shell,jonathan shell,"Shell, Jonathan L.",OTHER,0,4206
653,MT,00,Greg,Gianforte,greg gianforte,"Gianforte, Greg",R,1,256661
654,MT,00,Kathleen,Williams,kathleen williams,"Williams, Kathleen",D,0,233284
655,MT,00,Elinor,Swanson,elinor swanson,"Swanson, Elinor",OTHER,0,14476
656,NE,01,Jeff,Fortenberry,jeff fortenberry,"Fortenberry, Jeff",R,1,141712
657,NE,01,Jessica,McClure,jessica mcclure,"McClure, Jessica",D,0,93069
658,NE,02,Don,Bacon,don bacon,"Bacon, Don",R,1,126715
659,NE,02,Kara,Eastman,kara eastman,"Eastman, Kara",D,0,121770
660,NE,03,Adrian,Smith,adrian smith,"Smith, Adrian",R,1,163650
661,NE,03,Paul,Theobald,paul theobald,"Theobald, Paul",D,0,49654
662,NV,01,Dina,Titus,dina titus,"Titus, Dina",D,1,100707
663,NV,01,Joyce,Bentley,joyce bentley,"Bentley, Joyce",R,0,46978
664,NV,01,Dan,Garfield,dan garfield,"Garfield, Dan",OTHER,0,2454
665,NV,01,Robert,Strawder,robert strawder,"Strawder, Robert",OTHER,0,2062
666,NV,02,Mark E.,Amodei,mark amodei,"Amodei, Mark E.",R,1,167435
667,NV,02,Clint,Koble,clint koble,"Koble, Clint",D,0,120102
668,NV,03,Susie,Lee,susie lee,"Lee, Susie",D,0,148501
669,NV,03,Danny,Tarkanian,danny tarkanian,"Tarkanian, Danny",R,0,122566
670,NV,03,Steve,Brown,steve brown,"Brown, Steve",OTHER,0,4555
671,NV,03,David,Goossen,david goossen,"Goossen, David",OTHER,0,3627
672,NV,03,Harry L.,Vickers,harry vickers,"Vickers, Harry L.",OTHER,0,3481
673,NV,03,Gil,Eisner,gil eisner,"Eisner, Gil",OTHER,0,1887
674,NV,03,Tony,Gumina,tony gumina,"Gumina, Tony",OTHER,0,1551
675,NV,04,Steven A.,Horsford,steven horsford,"Horsford, Steven A.",D,0,121962
676,NV,04,Cresent,Hardy,cresent hardy,"Hardy, Cresent",R,0,102748
677,NV,04,Warren Ross,Markowitz,warren markowitz,"Markowitz, Warren Ross",OTHER,0,3180
678,NV,04,Rodney,Smith,rodney smith,"Smith, Rodney",OTHER,0,2733
679,NV,04,Greg,Luckner,greg luckner,"Luckner, Greg",OTHER,0,2213
680,NV,04,Dean,McGonigle,dean mcgonigle,"McGonigle, Dean",OTHER,0,2032
681,NH,01,Chris,Pappas,chris pappas,"Pappas, Chris",D,0,155884
682,NH,01,Eddie,Edwards,eddie edwards,"Edwards, Eddie",R,0,130996
683,NH,01,Dan,Belforti,dan belforti,"Belforti, Dan",OTHER,0,4048
684,NH,02,Ann McLane,Kuster,ann kuster,"Kuster, Ann McLane",D,1,155358
685,NH,02,Steven,Negron,steven negron,"Negron, Steven",R,0,117990
686,NH,02,Justin,O'Donnell,justin o'donnell,"O'Donnell, Justin",OTHER,0,6206
687,NJ,01,Donald W.,Norcross,donald norcross,"Norcross, Donald W.",D,1,169628
688,NJ,01,Paul E.,Dilks,paul dilks,"Dilks, Paul E.",R,0,87617
689,NJ,01,Robert,Shapiro,robert shapiro,"Shapiro, Robert",OTHER,0,2821
690,NJ,01,Paul,Hamlin,paul hamlin,"Hamlin, Paul",OTHER,0,2368
691,NJ,01,Mohammad,Kabir,mohammad kabir,"Kabir, Mohammad",OTHER,0,984
692,NJ,02,Jeff,Van Drew,jeff van drew,"Van Drew, Jeff",D,0,136685
693,NJ,02,Seth,Grossman,seth grossman,"Grossman, Seth",R,0,116866
694,NJ,02,John,Ordille,john ordille,"Ordille, John",OTHER,0,1726
695,NJ,02,Steven,Fenichel,steven fenichel,"Fenichel, Steven",OTHER,0,1154
696,NJ,02,Anthony Parisi,Sanchez,anthony sanchez,"Sanchez, Anthony Parisi",OTHER,0,1064
697,NJ,02,William R.,Benfer,william benfer,"Benfer, William R.",OTHER,0,868
698,NJ,03,Andy,Kim,andy kim,"Kim, Andy",D,0,153473
699,NJ,03,Tom,MacArthur,tom macarthur,"MacArthur, Tom",R,1,149500
700,NJ,03,Lawrence,Berlinski,lawrence berlinski,"Berlinski, Lawrence",OTHER,0,3902
701,NJ,04,Christopher H.,Smith,christopher smith,"Smith, Christopher H.",R,1,163065
702,NJ,04,Joshua,Welle,joshua welle,"Welle, Joshua",D,0,126766
703,NJ,04,Michael,Rufo,michael rufo,"Rufo, Michael",OTHER,0,1387
704,NJ,04,"Edward C., Jr.",Stackhouse,edward stackhouse,"Stackhouse, Edward C., Jr.",OTHER,0,1064
705,NJ,04,Brian J.,Reynolds,brian reynolds,"Reynolds, Brian J.",OTHER,0,851
706,NJ,04,Felicia,Stoler,felicia stoler,"Stoler, Felicia",OTHER,0,844
707,NJ,04,Allen,Yusufov,allen yusufov,"Yusufov, Allen",OTHER,0,371
708,NJ,05,Josh,Gottheimer,josh gottheimer,"Gottheimer, Josh",D,1,169546
709,NJ,05,"John J., Jr.",McCann,john mccann,"McCann, John J., Jr.",R,0,128255
710,NJ,05,James,Tosone,james tosone,"Tosone, James",OTHER,0,2115
711,NJ,05,Wendy W.,Goetz,wendy goetz,"Goetz, Wendy W.",OTHER,0,1907
712,NJ,06,"Frank, Jr.",Pallone,"frank, pallone","Pallone, Frank, Jr.",D,1,140752
713,NJ,06,Richard J.,Pezzullo,richard pezzullo,"Pezzullo, Richard J.",R,0,80443
714,NJ,07,Tom,Malinowski,tom malinowski,"Malinowski, Tom",D,0,166985
715,NJ,07,Leonard,Lance,leonard lance,"Lance, Leonard",R,1,150785
716,NJ,07,Diane,Moxley,diane moxley,"Moxley, Diane",OTHER,0,2676
717,NJ,07,Gregg,Mele,gregg mele,"Mele, Gregg",OTHER,0,2296
718,NJ,08,Albio ,Sires,albio sires,"Sires, Albio ",D,1,119881
719,NJ,08,John R.,Muniz,john muniz,"Muniz, John R.",R,0,28725
720,NJ,08,Mahmoud,Mahmoud,mahmoud mahmoud,"Mahmoud, Mahmoud",OTHER,0,3658
721,NJ,08,Dan,Delaney,dan delaney,"Delaney, Dan",OTHER,0,1191
722,NJ,09,"Bill Jr.,",Pascrell,bill pascrell,"Pascrell, Bill Jr.,",D,1,140832
723,NJ,09,Eric P.,Fisher,eric fisher,"Fisher, Eric P.",R,0,57854
724,NJ,09,Claudio,Belusic,claudio belusic,"Belusic, Claudio",OTHER,0,1730
725,NJ,10,"Donald M., Jr.",Payne,donald payne,"Payne, Donald M., Jr.",D,1,175253
726,NJ,10,Agha,Khan,agha khan,"Khan, Agha",R,0,20191
727,NJ,10,Cynthia,Johnson,cynthia johnson,"Johnson, Cynthia",OTHER,0,2070
728,NJ,10,Joanne,Miller,joanne miller,"Miller, Joanne",OTHER,0,2038
729,NJ,10,Scott,Diroma,scott diroma,"Diroma, Scott",OTHER,0,607
730,NJ,11,Mikie,Sherrill,mikie sherrill,"Sherrill, Mikie",D,0,183684
731,NJ,11,Jay,Webber,jay webber,"Webber, Jay",R,0,136322
732,NJ,11,Robert F.,Cook,robert cook,"Cook, Robert F.",OTHER,0,2182
733,NJ,11,Ryan,Martinez,ryan martinez,"Martinez, Ryan",OTHER,0,1386
734,NJ,12,Bonnie,Watson Coleman,bonnie watson coleman,"Watson Coleman, Bonnie",D,1,173334
735,NJ,12,Daryl,Kipnis,daryl kipnis,"Kipnis, Daryl",R,0,79041
736,NM,01,Debra A.,Haaland,debra haaland,"Haaland, Debra A.",D,0,147336
737,NM,01,Janice E.,Arnold-Jones,janice arnold-jones,"Arnold-Jones, Janice E.",R,0,90507
738,NM,01,Lloyd J.,Princeton,lloyd princeton,"Princeton, Lloyd J.",OTHER,0,11319
739,NM,02,Xochitl Torres,Small,xochitl small,"Small, Xochitl Torres",D,0,101489
740,NM,02,Yvette,Herrell,yvette herrell,"Herrell, Yvette",R,0,97767
741,NM,03,Ben R.,Lujan,ben lujan,"Lujan, Ben R.",D,1,155201
742,NM,03,Jerald Steve,McFall,jerald mcfall,"McFall, Jerald Steve",R,0,76427
743,NM,03,Christopher,Manning,christopher manning,"Manning, Christopher",OTHER,0,13265
744,NY,01,Lee M.,Zeldin,lee zeldin,"Zeldin, Lee M.",R,1,121562
745,NY,01,Lee M.,Zeldin,lee zeldin,"Zeldin, Lee M.",OTHER,1,14284
746,NY,01,Lee M.,Zeldin,lee zeldin,"Zeldin, Lee M.",OTHER,1,2693
747,NY,01,Lee M.,Zeldin,lee zeldin,"Zeldin, Lee M.",OTHER,1,488
748,NY,01,Perry,Gershon,perry gershon,"Gershon, Perry",D,0,124213
749,NY,01,Perry,Gershon,perry gershon,"Gershon, Perry  #",OTHER,0,3778
750,NY,01,Kate M.,Browning,kate browning,"Browning, Kate M.",OTHER,0,2988
751,NY,02,Peter T.,King,peter king,"King, Peter T.",OTHER,1,112565
752,NY,02,Peter T.,King,peter king,"King, Peter T.",OTHER,1,12504
753,NY,02,Peter T.,King,peter king,"King, Peter T.  #",OTHER,1,2535
754,NY,02,Peter T.,King,peter king,"King, Peter T.",OTHER,1,474
755,NY,02,Liuba Grechen,Shirley,liuba shirley,"Shirley, Liuba Grechen",D,0,108803
756,NY,02,Liuba Grechen,Shirley,liuba shirley,"Shirley, Liuba Grechen  #",OTHER,0,2799
757,NY,02,Liuba Grechen,Shirley,liuba shirley,"Shirley, Liuba Grechen  #",OTHER,0,1472
758,NY,03,Thomas R.,Suozzi,thomas suozzi,"Suozzi, Thomas R.",D,1,149937
759,NY,03,Thomas R.,Suozzi,thomas suozzi,"Suozzi, Thomas R.",OTHER,1,2962
760,NY,03,Thomas R.,Suozzi,thomas suozzi,"Suozzi, Thomas R.",OTHER,1,2838
761,NY,03,Thomas R.,Suozzi,thomas suozzi,"Suozzi, Thomas R.",OTHER,1,1376
762,NY,03,Thomas R.,Suozzi,thomas suozzi,"Suozzi, Thomas R.",OTHER,1,343
763,NY,03,Dan P.,DeBono,dan debono,"DeBono, Dan P.",R,0,98716
764,NY,03,Dan P.,DeBono,dan debono,"DeBono, Dan P.",OTHER,0,10798
765,NY,04,Kathleen M.,Rice,kathleen rice,"Rice, Kathleen M.",D,1,156728
766,NY,04,Kathleen M.,Rice,kathleen rice,"Rice, Kathleen M.",OTHER,1,2807
767,NY,04,Ameer N.,Benno,ameer benno,"Benno, Ameer N.",R,0,90306
768,NY,04,Ameer N.,Benno,ameer benno,"Benno, Ameer N.",OTHER,0,9709
769,NY,04,Ameer N.,Benno,ameer benno,"Benno, Ameer N.",OTHER,0,556
770,NY,05,Gregory W.,Meeks,gregory meeks,"Meeks, Gregory W.",D,1,160500
771,NY,06,Grace,Meng,grace meng,"Meng, Grace",D,1,104293
772,NY,06,Grace,Meng,grace meng,"Meng, Grace",OTHER,1,6429
773,NY,06,Grace,Meng,grace meng,"Meng, Grace",OTHER,1,924
774,NY,06,Thomas J.,Hillgardner,thomas hillgardner,"Hillgardner, Thomas J.",OTHER,0,11209
775,NY,07,Nydia M.,Velazquez,nydia velazquez,"Velazquez, Nydia M.",D,1,134125
776,NY,07,Nydia M.,Velazquez,nydia velazquez,"Velazquez, Nydia M.",OTHER,1,12562
777,NY,07,Joseph,Lieberman,joseph lieberman,"Lieberman, Joseph",OTHER,0,8670
778,NY,07,Jeffrey M.,Kurzon,jeffrey kurzon,"Kurzon, Jeffrey M.  #",OTHER,0,1740
779,NY,08,Hakeem S.,Jeffries,hakeem jeffries,"Jeffries, Hakeem S.",D,1,170850
780,NY,08,Hakeem S.,Jeffries,hakeem jeffries,"Jeffries, Hakeem S.",OTHER,1,9526
781,NY,08,Ernest C.,Johnson,ernest johnson,"Johnson, Ernest C.",OTHER,0,9997
782,NY,08,Jessica L.,White,jessica white,"White, Jessica L.",OTHER,0,1031
783,NY,09,Yvette D.,Clarke,yvette clarke,"Clarke, Yvette D.",D,1,167269
784,NY,09,Yvette D.,Clarke,yvette clarke,"Clarke, Yvette D.",OTHER,1,14186
785,NY,09,Lutchi,Gayot,lutchi gayot,"Gayot, Lutchi",R,0,18702
786,NY,09,Lutchi,Gayot,lutchi gayot,"Gayot, Lutchi",OTHER,0,2199
787,NY,09,Joel,Anabilah-Azuma,joel anabilah-azuma,"Anabilah-Azuma, Joel",OTHER,0,779
788,NY,10,Jerrold L.,Nadler,jerrold nadler,"Nadler, Jerrold L.",D,1,162131
789,NY,10,Jerrold L.,Nadler,jerrold nadler,"Nadler, Jerrold L.",OTHER,1,10964
790,NY,10,Naomi,Levin,naomi levin,"Levin, Naomi",R,0,33692
791,NY,10,Naomi,Levin,naomi levin,"Levin, Naomi",OTHER,0,3259
792,NY,10,Naomi,Levin,naomi levin,"Levin, Naomi",OTHER,0,668
793,NY,11,Max N.,Rose,max rose,"Rose, Max N.",D,0,96850
794,NY,11,Max N.,Rose,max rose,"Rose, Max N.",OTHER,0,3894
795,NY,11,Max N.,Rose,max rose,"Rose, Max N.",OTHER,0,1079
796,NY,11,Dan,Donovan,dan donovan,"Donovan, Dan",R,1,80440
797,NY,11,Dan,Donovan,dan donovan,"Donovan, Dan",OTHER,1,1302
798,NY,11,Dan,Donovan,dan donovan,"Donovan, Dan",OTHER,1,7352
799,NY,11,Dan,Donovan,dan donovan,"Donovan, Dan",OTHER,1,347
800,NY,11,Henry J.,Bardel,henry bardel,"Bardel, Henry J.",OTHER,0,774
801,NY,12,Carolyn B.,Maloney,carolyn maloney,"Maloney, Carolyn B.",D,1,205858
802,NY,12,Carolyn B.,Maloney,carolyn maloney,"Maloney, Carolyn B.",OTHER,1,10972
803,NY,12,Carolyn B.,Maloney,carolyn maloney,"Maloney, Carolyn B.",OTHER,1,600
804,NY,12,Eliot,Rabin,eliot rabin,"Rabin, Eliot",R,0,30446
805,NY,12,Scott,Huchins,scott huchins,"Huchins, Scott",OTHER,0,3728
806,NY,13,Adriano,Espaillat,adriano espaillat,"Espaillat, Adriano",D,1,171341
807,NY,13,Adriano,Espaillat,adriano espaillat,"Espaillat, Adriano",OTHER,1,8694
808,NY,13,Jineea,Butler,jineea butler,"Butler, Jineea",R,0,9535
809,NY,13,Jineea,Butler,jineea butler,"Butler, Jineea",OTHER,0,733
810,NY,14,Alexandria,Ocasio-Cortez,alexandria ocasio-cortez,"Ocasio-Cortez, Alexandria",D,0,110318
811,NY,14,Anthony,Pappas,anthony pappas,"Pappas, Anthony",R,0,19202
812,NY,14,Joseph,Crowley,joseph crowley,"Crowley, Joseph",OTHER,1,8075
813,NY,14,Joseph,Crowley,joseph crowley,"Crowley, Joseph",OTHER,1,1273
814,NY,14,Elizabeth,Perri,elizabeth perri,"Perri, Elizabeth",OTHER,0,2254
815,NY,15,Jose E.,Serrano,jose serrano,"Serrano, Jose E.",D,1,122007
816,NY,15,Jose E.,Serrano,jose serrano,"Serrano, Jose E.",OTHER,1,2462
817,NY,15,Jason D.,Gonzalez,jason gonzalez,"Gonzalez, Jason D.",R,0,4566
818,NY,15,Jason D.,Gonzalez,jason gonzalez,"Gonzalez, Jason D.",OTHER,0,639
819,NY,16,Eliot L.,Engel,eliot engel,"Engel, Eliot L.",D,1,172815
820,NY,16,Eliot L.,Engel,eliot engel,"Engel, Eliot L.",OTHER,1,6755
821,NY,16,Eliot L.,Engel,eliot engel,"Engel, Eliot L.",OTHER,1,2474
822,NY,17,Nita M.,Lowey,nita lowey,"Lowey, Nita M.",D,1,159923
823,NY,17,Nita M.,Lowey,nita lowey,"Lowey, Nita M.",OTHER,1,7336
824,NY,17,Nita M.,Lowey,nita lowey,"Lowey, Nita M.",OTHER,1,2909
825,NY,17,Joseph J.,Ciardullo,joseph ciardullo,"Ciardullo, Joseph J.",OTHER,0,23150
826,NY,18,Sean Patrick,Maloney,sean maloney,"Maloney, Sean Patrick",D,1,126368
827,NY,18,Sean Patrick,Maloney,sean maloney,"Maloney, Sean Patrick",OTHER,1,7726
828,NY,18,Sean Patrick,Maloney,sean maloney,"Maloney, Sean Patrick",OTHER,1,3929
829,NY,18,Sean Patrick,Maloney,sean maloney,"Maloney, Sean Patrick",OTHER,1,1541
830,NY,18,James D.,O'Donnell,james o'donnell,"O'Donnell, James D.",R,0,96345
831,NY,18,James D.,O'Donnell,james o'donnell,"O'Donnell, James D.",OTHER,0,14484
832,NY,18,James D.,O'Donnell,james o'donnell,"O'Donnell, James D.",OTHER,0,1206
833,NY,19,Antonio,Delgado,antonio delgado,"Delgado, Antonio",D,0,135582
834,NY,19,Antonio,Delgado,antonio delgado,"Delgado, Antonio  #",OTHER,0,9237
835,NY,19,Antonio,Delgado,antonio delgado,"Delgado, Antonio  #",OTHER,0,3054
836,NY,19,John J.,Faso,john faso,"Faso, John J.",R,1,112304
837,NY,19,John J.,Faso,john faso,"Faso, John J.",OTHER,1,16906
838,NY,19,John J.,Faso,john faso,"Faso, John J.",OTHER,1,3009
839,NY,19,John J.,Faso,john faso,"Faso, John J.",OTHER,1,654
840,NY,19,Steven,Greenfield,steven greenfield,"Greenfield, Steven",OTHER,0,4313
841,NY,19,Diane,Neal,diane neal,"Neal, Diane",OTHER,0,2835
842,NY,20,Paul D.,Tonko,paul tonko,"Tonko, Paul D.",D,1,161330
843,NY,20,Paul D.,Tonko,paul tonko,"Tonko, Paul D.",OTHER,1,10129
844,NY,20,Paul D.,Tonko,paul tonko,"Tonko, Paul D.",OTHER,1,3712
845,NY,20,Paul D.,Tonko,paul tonko,"Tonko, Paul D.",OTHER,1,1640
846,NY,20,Francis J.,Vitollo,francis vitollo,"Vitollo, Francis J.",R,0,89058
847,NY,21,Elise M.,Stefanik,elise stefanik,"Stefanik, Elise M.",R,1,116433
848,NY,21,Elise M.,Stefanik,elise stefanik,"Stefanik, Elise M.",OTHER,1,11398
849,NY,21,Elise M.,Stefanik,elise stefanik,"Stefanik, Elise M.",OTHER,1,3369
850,NY,21,Elise M.,Stefanik,elise stefanik,"Stefanik, Elise M.",OTHER,1,781
851,NY,21,Tedra L.,Cobb,tedra cobb,"Cobb, Tedra L.",D,0,93394
852,NY,21,Tedra L.,Cobb,tedra cobb,"Cobb, Tedra L.  #",OTHER,0,4425
853,NY,21,Tedra L.,Cobb,tedra cobb,"Cobb, Tedra L.  #",OTHER,0,1972
854,NY,21,Lynn,Kahn,lynn kahn,"Kahn, Lynn",OTHER,0,3437
855,NY,22,Anthony J.,Brindisi,anthony brindisi,"Brindisi, Anthony J.",D,0,116001
856,NY,22,Anthony J.,Brindisi,anthony brindisi,"Brindisi, Anthony J.",OTHER,0,5673
857,NY,22,Anthony J.,Brindisi,anthony brindisi,"Brindisi, Anthony J.",OTHER,0,4651
858,NY,22,Anthony J.,Brindisi,anthony brindisi,"Brindisi, Anthony J.",OTHER,0,1390
859,NY,22,Claudia,Tenney,claudia tenney,"Tenney, Claudia",R,1,110125
860,NY,22,Claudia,Tenney,claudia tenney,"Tenney, Claudia",OTHER,1,12061
861,NY,22,Claudia,Tenney,claudia tenney,"Tenney, Claudia",OTHER,1,1056
862,NY,23,"Thomas W., II",Reed,thomas reed,"Reed, Thomas W., II",R,1,114722
863,NY,23,"Thomas W., II",Reed,thomas reed,"Reed, Thomas W., II",OTHER,1,12274
864,NY,23,"Thomas W., II",Reed,thomas reed,"Reed, Thomas W., II",OTHER,1,3327
865,NY,23,Tracy,Mitrano,tracy mitrano,"Mitrano, Tracy",D,0,100914
866,NY,23,Tracy,Mitrano,tracy mitrano,"Mitrano, Tracy",OTHER,0,6464
867,NY,23,Tracy,Mitrano,tracy mitrano,"Mitrano, Tracy",OTHER,0,2554
868,NY,24,John M.,Katko,john katko,"Katko, John M.",R,1,113538
869,NY,24,John M.,Katko,john katko,"Katko, John M.",OTHER,1,16972
870,NY,24,John M.,Katko,john katko,"Katko, John M.",OTHER,1,5454
871,NY,24,John M.,Katko,john katko,"Katko, John M.",OTHER,1,956
872,NY,24,Dana,Balter,dana balter,"Balter, Dana",D,0,115902
873,NY,24,Dana,Balter,dana balter,"Balter, Dana",OTHER,0,4784
874,NY,24,Dana,Balter,dana balter,"Balter, Dana",OTHER,0,2540
875,NY,25 - FULL TERM,Joseph D.,Morelle,joseph morelle,"Morelle, Joseph D.",D,0,147979
876,NY,25 - FULL TERM,Joseph D.,Morelle,joseph morelle,"Morelle, Joseph D.",OTHER,0,4585
877,NY,25 - FULL TERM,Joseph D.,Morelle,joseph morelle,"Morelle, Joseph D.",OTHER,0,4575
878,NY,25 - FULL TERM,Joseph D.,Morelle,joseph morelle,"Morelle, Joseph D.",OTHER,0,2105
879,NY,25 - FULL TERM,Jim,Maxwell,jim maxwell,"Maxwell, Jim",R,0,91342
880,NY,25 - FULL TERM,Jim,Maxwell,jim maxwell,"Maxwell, Jim",OTHER,0,17781
881,NY,25 - FULL TERM,Jim,Maxwell,jim maxwell,"Maxwell, Jim",OTHER,0,1613
882,NY,25 - UNEXPIRED TERM,Joseph D.,Morelle,joseph morelle,"Morelle, Joseph D.",D,0,138997
883,NY,25 - UNEXPIRED TERM,Joseph D.,Morelle,joseph morelle,"Morelle, Joseph D.",OTHER,0,4520
884,NY,25 - UNEXPIRED TERM,Joseph D.,Morelle,joseph morelle,"Morelle, Joseph D.",OTHER,0,4352
885,NY,25 - UNEXPIRED TERM,Joseph D.,Morelle,joseph morelle,"Morelle, Joseph D.",OTHER,0,2068
886,NY,25 - UNEXPIRED TERM,Jim,Maxwell,jim maxwell,"Maxwell, Jim",R,0,86725
887,NY,25 - UNEXPIRED TERM,Jim,Maxwell,jim maxwell,"Maxwell, Jim",OTHER,0,17285
888,NY,25 - UNEXPIRED TERM,Jim,Maxwell,jim maxwell,"Maxwell, Jim",OTHER,0,1611
889,NY,26,Brian,Higgins,brian higgins,"Higgins, Brian",D,1,156968
890,NY,26,Brian,Higgins,brian higgins,"Higgins, Brian",OTHER,1,8929
891,NY,26,Brian,Higgins,brian higgins,"Higgins, Brian",OTHER,1,3269
892,NY,26,Renee M.,Zeno,renee zeno,"Zeno, Renee M.",R,0,61488
893,NY,27,Christopher C.,Collins,christopher collins,"Collins, Christopher C.",R,1,114506
894,NY,27,Christopher C.,Collins,christopher collins,"Collins, Christopher C.",OTHER,1,23553
895,NY,27,Christopher C.,Collins,christopher collins,"Collins, Christopher C.",OTHER,1,2087
896,NY,27,Nathan D.,McMurray,nathan mcmurray,"McMurray, Nathan D.",D,0,128167
897,NY,27,Nathan D.,McMurray,nathan mcmurray,"McMurray, Nathan D.",OTHER,0,8090
898,NY,27,Nathan D.,McMurray,nathan mcmurray,"McMurray, Nathan D.",OTHER,0,2802
899,NY,27,Larry,Piegza,larry piegza,"Piegza, Larry",OTHER,0,5973
900,NC,01,G. K. ,Butterfield,g. butterfield,"Butterfield, G. K. ",D,1,190457
901,NC,01,Roger W. ,Allison,roger allison,"Allison, Roger W. ",R,0,82218
902,NC,02,George,Holding,george holding,"Holding, George",R,1,170072
903,NC,02,Linda,Coleman,linda coleman,"Coleman, Linda",D,0,151977
904,NC,02,Jeff ,Matemu,jeff matemu,"Matemu, Jeff ",OTHER,0,9655
905,NC,03,Walter B.,Jones,walter jones,"Jones, Walter B.",R,1,187901
906,NC,04,David,Price,david price,"Price, David",D,1,247067
907,NC,04,Steve A. (Von) ,Loor,steve loor,"Loor, Steve A. (Von) ",R,0,82052
908,NC,04,Barbara,Howe,barbara howe,"Howe, Barbara",OTHER,0,12284
909,NC,05,Virginia,Foxx,virginia foxx,"Foxx, Virginia",R,1,159917
910,NC,05,DD,Adams,dd adams,"Adams, DD",D,0,120468
911,NC,06,B. Mark,Walker,b. walker,"Walker, B. Mark",R,1,160709
912,NC,06,Ryan,Watts,ryan watts,"Watts, Ryan",D,0,123651
913,NC,07,David,Rouzer,david rouzer,"Rouzer, David",R,1,156809
914,NC,07,Kyle,Horton,kyle horton,"Horton, Kyle",D,0,120838
915,NC,07,David W.,Fallin,david fallin,"Fallin, David W.",OTHER,0,4665
916,NC,08,Richard ,Hudson,richard hudson,"Hudson, Richard ",R,1,141402
917,NC,08,Frank,McNeill,frank mcneill,"McNeill, Frank",D,0,114119
918,NC,09,Mark,Harris,mark harris,"Harris, Mark",R,0,139246
919,NC,09,Dan,McCready,dan mccready,"McCready, Dan",D,0,138341
920,NC,09,Jeff ,Scott,jeff scott,"Scott, Jeff ",OTHER,0,5130
921,NC,10,Patrick,McHenry,patrick mchenry,"McHenry, Patrick",R,1,164969
922,NC,10,David Wilson ,Brown,david brown,"Brown, David Wilson ",D,0,113259
923,NC,11,Mark,Meadows,mark meadows,"Meadows, Mark",R,1,178012
924,NC,11,Phillip G.,Price,phillip price,"Price, Phillip G.",D,0,116508
925,NC,11,"Clifton B., Jr.",Ingram,clifton ingram,"Ingram, Clifton B., Jr.",OTHER,0,6146
926,NC,12,Alma,Adams,alma adams,"Adams, Alma",D,1,203974
927,NC,12,Paul,Wright,paul wright,"Wright, Paul",R,0,75164
928,NC,13,Ted ,Budd,ted budd,"Budd, Ted ",R,1,147570
929,NC,13,Kathy,Manning,kathy manning,"Manning, Kathy",D,0,130402
930,NC,13,Tom ,Bailey,tom bailey,"Bailey, Tom ",OTHER,0,5513
931,NC,13,Robert,Corriher,robert corriher,"Corriher, Robert",OTHER,0,2831
932,ND,00,Kelly,Armstrong,kelly armstrong,"Armstrong, Kelly",R,0,193568
933,ND,00,Mac,Schneider,mac schneider,"Schneider, Mac",OTHER,0,114377
934,ND,00,Charles,Tuttle,charles tuttle,"Tuttle, Charles",OTHER,0,13066
935,MP,00,Gregorio Kilili Camacho,Sablan,gregorio sablan,"Sablan, Gregorio Kilili Camacho",OTHER,1,9150
936,MP,00,Angel Aldan,Demapan,angel demapan,"Demapan, Angel Aldan",R,0,5199
937,OH,01,Steve,Chabot,steve chabot,"Chabot, Steve",R,1,154409
938,OH,01,Aftab,Pureval,aftab pureval,"Pureval, Aftab",D,0,141118
939,OH,01,Dirk,Kubala,dirk kubala,"Kubala, Dirk",OTHER,0,5339
940,OH,01,Kiumars,Kiani,kiumars kiani,"Kiani, Kiumars",OTHER,0,5
941,OH,02,Brad,Wenstrup,brad wenstrup,"Wenstrup, Brad",R,1,166714
942,OH,02,Jill,Schiller,jill schiller,"Schiller, Jill",D,0,119333
943,OH,02,"James J., Jr.",Condit,james condit,"Condit, James J., Jr.",OTHER,0,3606
944,OH,02,David,Baker,david baker,"Baker, David",OTHER,0,8
