,STATE ABBREVIATION,D,CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME(f),CANDIDATE NAME,PARTY,(I),GENERAL VOTES 
635,MI,08,Daniel,Goebel,daniel goebel,"Goebel, Daniel",OTHER,0,8083
636,MI,08,Preston,Brooks,preston brooks,"Brooks, Preston",OTHER,0,6097
637,MI,09,Sander,Levin,sander levin,"Levin, Sander",D,1,208846
638,MI,09,Don,Volaric,don volaric,"Volaric, Don",R,0,114760
639,MI,09,Jim,Fulner,jim fulner,"Fulner, Jim",OTHER,0,6100
640,MI,09,Julia,Williams,julia williams,"Williams, Julia",OTHER,0,4708
641,MI,09,Les,Townsend,les townsend,"Townsend, Les",OTHER,0,2902
642,MI,10,Candice S. ,Miller,candice miller,"Miller, Candice S. ",R,1,226075
643,MI,10,Chuck ,Stadler,chuck stadler,"Stadler, Chuck ",D,0,97734
644,MI,10,Bhagwan,Dashairya,bhagwan dashairya,"Dashairya, Bhagwan",OTHER,0,4803
645,MI,11 - FULL TERM,Kerry,Bentivolio,kerry bentivolio,"Bentivolio, Kerry",R,0,181788
646,MI,11 - FULL TERM,Syed,Taj,syed taj,"Taj, Syed",D,0,158879
647,MI,11 - FULL TERM,John J.,Tatar,john tatar,"Tatar, John J.",OTHER,0,9637
648,MI,11 - FULL TERM,Steven Paul,Duke,steven duke,"Duke, Steven Paul",OTHER,0,4569
649,MI,11 - FULL TERM,Daniel,Johnson,daniel johnson,"Johnson, Daniel",OTHER,0,3251
650,MI,11 - FULL TERM,James,Van Gilder,james van gilder,"Van Gilder, James",OTHER,0,14
651,MI,11 - FULL TERM,Ralph,Sherman,ralph sherman,"Sherman, Ralph",OTHER,0,1
652,MI,11 - UNEXPIRED TERM,David A.,Curson,david curson,"Curson, David A.",D,0,159258
653,MI,11 - UNEXPIRED TERM,Kerry,Bentivolio,kerry bentivolio,"Bentivolio, Kerry",R,0,151736
654,MI,11 - UNEXPIRED TERM,John J.,Tatar,john tatar,"Tatar, John J.",OTHER,0,11606
655,MI,11 - UNEXPIRED TERM,Marc J.,Sosnowski,marc sosnowski,"Sosnowski, Marc J.",OTHER,0,6529
656,MI,11 - UNEXPIRED TERM,James,Van Gilder,james van gilder,"Van Gilder, James",OTHER,0,8
657,MI,12,John D. ,Dingell,john dingell,"Dingell, John D. ",D,1,216884
658,MI,12,Cynthia,Kallgren,cynthia kallgren,"Kallgren, Cynthia",R,0,92472
659,MI,12,Richard J.,Secula,richard secula,"Secula, Richard J.",OTHER,0,9867
660,MI,13,"John, Jr.",Conyers,"john, conyers","Conyers, John, Jr.",D,1,235336
661,MI,13,Harry T.,Sawicki,harry sawicki,"Sawicki, Harry T.",R,0,38769
662,MI,13,Chris,Sharer,chris sharer,"Sharer, Chris",OTHER,0,6076
663,MI,13,Martin,Gray,martin gray,"Gray, Martin",OTHER,0,4089
664,MI,14,Gary,Peters,gary peters,"Peters, Gary",D,1,270450
665,MI,14,John,Hauler,john hauler,"Hauler, John",R,0,51395
666,MI,14,Leonard,Schwartz,leonard schwartz,"Schwartz, Leonard",OTHER,0,3968
667,MI,14,Douglas,Campbell,douglas campbell,"Campbell, Douglas",OTHER,0,2979
668,MI,S,Debbie,Stabenow,debbie stabenow,"Stabenow, Debbie",D,1,2735826
669,MI,S,Pete,Hoekstra,pete hoekstra,"Hoekstra, Pete",R,0,1767386
670,MI,S,Scotty,Boman,scotty boman,"Boman, Scotty",OTHER,0,84480
671,MI,S,Harley,Mikkelson,harley mikkelson,"Mikkelson, Harley",OTHER,0,27890
672,MI,S,Richard A.,Matkin,richard matkin,"Matkin, Richard A.",OTHER,0,26038
673,MI,S,John D. ,Litle,john litle,"Litle, John D. ",OTHER,0,11229
674,MI,S,Amitabh,Ghosh,amitabh ghosh,"Ghosh, Amitabh",OTHER,0,48
675,MI,S,Daniel,Holloway,daniel holloway,"Holloway, Daniel",OTHER,0,10
676,MI,S,Raymond,O'Donnell,raymond o'donnell,"O'Donnell, Raymond",OTHER,0,7
677,MI,S,Katherine,Houston,katherine houston,"Houston, Katherine",OTHER,0,4
678,MN,01,Tim,Walz,tim walz,"Walz, Tim",OTHER,1,193211
679,MN,01,Allen,Quist,allen quist,"Quist, Allen",R,0,142164
680,MN,02,John,Kline,john kline,"Kline, John",R,1,193587
681,MN,02,Mike,Obermueller,mike obermueller,"Obermueller, Mike",OTHER,0,164338
682,MN,02,Josh D.,Ondich,josh ondich,"Ondich, Josh D.",OTHER,0,1
683,MN,03,Erik,Paulsen,erik paulsen,"Paulsen, Erik",R,1,222335
684,MN,03,Brian,Barnes,brian barnes,"Barnes, Brian",OTHER,0,159937
685,MN,04,Betty,McCollum,betty mccollum,"McCollum, Betty",OTHER,1,216685
686,MN,04,Tony,Hernandez,tony hernandez,"Hernandez, Tony",R,0,109659
687,MN,04,Steve,Carlson,steve carlson,"Carlson, Steve",OTHER,0,21135
688,MN,04,Amber,Garlan,amber garlan,"Garlan, Amber",OTHER,0,10
689,MN,05,Keith,Ellison,keith ellison,"Ellison, Keith",OTHER,1,262102
690,MN,05,Chris,Fields,chris fields,"Fields, Chris",R,0,88753
691,MN,05,Tony,Lane,tony lane,"Lane, Tony",OTHER,0,9
692,MN,06,Michele,Bachmann,michele bachmann,"Bachmann, Michele",R,1,179240
693,MN,06,Jim,Graves,jim graves,"Graves, Jim",OTHER,0,174944
694,MN,06,Curtis,Hed,curtis hed,"Hed, Curtis",OTHER,0,2
695,MN,06,Derek,Henkels,derek henkels,"Henkels, Derek",OTHER,0,1
696,MN,07,Collin C.,Peterson,collin peterson,"Peterson, Collin C.",OTHER,1,197791
697,MN,07,Lee,Byberg,lee byberg,"Byberg, Lee",R,0,114151
698,MN,07,Adam,Steele,adam steele,"Steele, Adam",OTHER,0,15298
699,MN,08,Richard,Nolan,richard nolan,"Nolan, Richard",OTHER,0,191976
700,MN,08,Chip,Cravaack,chip cravaack,"Cravaack, Chip",R,1,160520
701,MN,S,Amy,Klobuchar,amy klobuchar,"Klobuchar, Amy",OTHER,1,1854595
702,MN,S,Kurt,Bills,kurt bills,"Bills, Kurt",R,0,867974
703,MN,S,Stephen,Williams,stephen williams,"Williams, Stephen",OTHER,0,73539
704,MN,S,Tim,Davis,tim davis,"Davis, Tim",OTHER,0,30531
705,MN,S,Michael,Cavlan,michael cavlan,"Cavlan, Michael",OTHER,0,13986
706,MN,S,Andrew ,Schuler,andrew schuler,"Schuler, Andrew ",OTHER,0,4
707,MN,S,Jack,Shepard,jack shepard,"Shepard, Jack",OTHER,0,1
708,MN,S,Frank,Forrestal,frank forrestal,"Forrestal, Frank",OTHER,0,9
709,MS,01,Alan,Nunnelee,alan nunnelee,"Nunnelee, Alan",R,1,186760
710,MS,01,Brad,Morris,brad morris,"Morris, Brad",D,0,114076
711,MS,01,Danny,Bedwell,danny bedwell,"Bedwell, Danny",OTHER,0,3584
712,MS,01,Jim R.,Bourland,jim bourland,"Bourland, Jim R.",OTHER,0,2390
713,MS,01,Chris,Potts,chris potts,"Potts, Chris",OTHER,0,2367
714,MS,02,Bennie G.,Thompson,bennie thompson,"Thompson, Bennie G.",D,1,214978
715,MS,02,Bill,Marcy,bill marcy,"Marcy, Bill",R,0,99160
716,MS,02,Cobby Mondale,Williams,cobby williams,"Williams, Cobby Mondale",OTHER,0,4605
717,MS,02,Lajena,Williams,lajena williams,"Williams, Lajena",OTHER,0,1501
718,MS,03,Gregg,Harper,gregg harper,"Harper, Gregg",R,1,234717
719,MS,03,"John ""Luke""",Pannell,john pannell,"Pannell, John ""Luke""",OTHER,0,58605
720,MS,04,Steven M.,Palazzo,steven palazzo,"Palazzo, Steven M.",R,1,182998
721,MS,04,Matt,Moore,matt moore,"Moore, Matt  #",D,0,82344
722,MS,04,Ron,Williams,ron williams,"Williams, Ron",OTHER,0,17982
723,MS,04,Robert W.,Claunch,robert claunch,"Claunch, Robert W.",OTHER,0,2108
724,MS,S,Roger F.,Wicker,roger wicker,"Wicker, Roger F.",R,1,709626
725,MS,S,"Albert N., Jr.",Gore,albert gore,"Gore, Albert N., Jr.",D,0,503467
726,MS,S,Thomas,Cramer,thomas cramer,"Cramer, Thomas",OTHER,0,15281
727,MS,S,Shawn,O'Hara,shawn o'hara,"O'Hara, Shawn",OTHER,0,13194
728,MO,01,Lacy,Clay,lacy clay,"Clay, Lacy",D,1,267927
729,MO,01,Robyn,Hamlin,robyn hamlin,"Hamlin, Robyn",R,0,60832
730,MO,01,Robb E.,Cunningham,robb cunningham,"Cunningham, Robb E.",OTHER,0,11824
731,MO,02,Ann,Wagner,ann wagner,"Wagner, Ann",R,0,236971
732,MO,02,Glenn,Koenen,glenn koenen,"Koenen, Glenn",D,0,146272
733,MO,02,Bill,Slantz,bill slantz,"Slantz, Bill",OTHER,0,9193
734,MO,02,Anatol,Zorikova,anatol zorikova,"Zorikova, Anatol",OTHER,0,2012
735,MO,03,Blaine,Luetkemeyer,blaine luetkemeyer,"Luetkemeyer, Blaine",R,1,214843
736,MO,03,Eric C.,Mayer,eric mayer,"Mayer, Eric C.",D,0,111189
737,MO,03,Steven,Wilson,steven wilson,"Wilson, Steven",OTHER,0,12353
738,MO,04,Vicky,Hartzler,vicky hartzler,"Hartzler, Vicky",R,1,192237
739,MO,04,Teresa,Hensley,teresa hensley,"Hensley, Teresa",D,0,113120
740,MO,04,Thomas,Holbrook,thomas holbrook,"Holbrook, Thomas",OTHER,0,10407
741,MO,04,Greg,Cowan,greg cowan,"Cowan, Greg",OTHER,0,2959
742,MO,05,"Emanuel, II",Cleaver,"emanuel, cleaver","Cleaver, Emanuel, II",D,1,200290
743,MO,05,Jacob,Turk,jacob turk,"Turk, Jacob",R,0,122149
744,MO,05,Randall (Randy),Langkraehr,randall langkraehr,"Langkraehr, Randall (Randy)",OTHER,0,8497
745,MO,05,Andrew ,Feagle,andrew feagle,"Feagle, Andrew ",OTHER,0,6
746,MO,06,Sam,Graves,sam graves,"Graves, Sam",R,1,216906
747,MO,06,Kyle,Yarber,kyle yarber,"Yarber, Kyle",D,0,108503
748,MO,06,Russ Lee,Monchil,russ monchil,"Monchil, Russ Lee",OTHER,0,8279
749,MO,07,Billy,Long,billy long,"Long, Billy",R,1,203565
750,MO,07,Jim,Evans,jim evans,"Evans, Jim",D,0,98498
751,MO,07,Kevin,Craig,kevin craig,"Craig, Kevin",OTHER,0,16668
752,MO,07,Kenneth Joe,Brown,kenneth brown,"Brown, Kenneth Joe",OTHER,0,9
753,MO,08,Jo Ann,Emerson,jo emerson,"Emerson, Jo Ann",R,1,216083
754,MO,08,Jack,Rushin,jack rushin,"Rushin, Jack",D,0,73755
755,MO,08,Rick,Vandeven,rick vandeven,"Vandeven, Rick",OTHER,0,10553
756,MO,S,Claire,McCaskill,claire mccaskill,"McCaskill, Claire",D,1,1494125
757,MO,S,Todd,Akin,todd akin,"Akin, Todd",R,0,1066159
758,MO,S,Jonathan,Dine,jonathan dine,"Dine, Jonathan",OTHER,0,165468
759,MO,S,Ted,Kimzey,ted kimzey,"Kimzey, Ted",OTHER,0,15
760,MO,S,"Bernard J. (Spark), Jr.",Duraski,bernard duraski,"Duraski, Bernard J. (Spark), Jr.",OTHER,0,9
761,MO,S,William ,Dean,william dean,"Dean, William ",OTHER,0,6
762,MO,S,Bernie,Mowinski,bernie mowinski,"Mowinski, Bernie",OTHER,0,5
763,MO,S,Charlie,Bailey,charlie bailey,"Bailey, Charlie",OTHER,0,4
764,MO,S,Arnie C (AC),Dienoff,arnie dienoff,"Dienoff, Arnie C (AC)",OTHER,0,2
765,MT,00,Steve,Daines,steve daines,"Daines, Steve",R,0,255468
766,MT,00,Kim,Gillan,kim gillan,"Gillan, Kim",D,0,204939
767,MT,00,David,Kaiser,david kaiser,"Kaiser, David",OTHER,0,19333
768,MT,S,Jon,Tester,jon tester,"Tester, Jon",D,1,236123
769,MT,S,Denny,Rehberg,denny rehberg,"Rehberg, Denny",R,0,218051
770,MT,S,Dan,Cox,dan cox,"Cox, Dan",OTHER,0,31892
771,NE,01,Jeff,Fortenberry,jeff fortenberry,"Fortenberry, Jeff",R,1,174889
772,NE,01,Korey L.,Reiman,korey reiman,"Reiman, Korey L.",D,0,81206
773,NE,02,Lee,Terry,lee terry,"Terry, Lee",R,1,133964
774,NE,02,"John W., Jr.",Ewing,john ewing,"Ewing, John W., Jr.",D,0,129767
775,NE,03,Adrian,Smith,adrian smith,"Smith, Adrian",R,1,187423
776,NE,03,Mark ,Sullivan,mark sullivan,"Sullivan, Mark ",D,0,65266
777,NE,S,Deb,Fischer,deb fischer,"Fischer, Deb",R,0,455593
778,NE,S,Bob ,Kerrey,bob kerrey,"Kerrey, Bob ",D,0,332979
779,NV,01,Dina,Titus,dina titus,"Titus, Dina",D,0,113967
780,NV,01,Chris,Edwards,chris edwards,"Edwards, Chris",R,0,56521
781,NV,01,"William ""Bill""",Pojunis,william pojunis,"Pojunis, William ""Bill""",OTHER,0,4645
782,NV,01,Stan ,Vaughan,stan vaughan,"Vaughan, Stan ",OTHER,0,4145
783,NV,02,Mark E.,Amodei,mark amodei,"Amodei, Mark E.",R,1,162213
784,NV,02,Samuel,Koepnick,samuel koepnick,"Koepnick, Samuel",D,0,102019
785,NV,02,Michael L.,Haines,michael haines,"Haines, Michael L.",OTHER,0,11166
786,NV,02,Russell,Best,russell best,"Best, Russell",OTHER,0,6051
787,NV,03,Joe,Heck,joe heck,"Heck, Joe",R,1,137244
788,NV,03,John,Oceguera,john oceguera,"Oceguera, John",D,0,116823
789,NV,03,Jim,Murphy,jim murphy,"Murphy, Jim",OTHER,0,12856
790,NV,03,Tom,Jones,tom jones,"Jones, Tom",OTHER,0,5600
791,NV,04,Steven A. ,Horsford,steven horsford,"Horsford, Steven A. ",D,0,120501
792,NV,04,Danny,Tarkanian,danny tarkanian,"Tarkanian, Danny",R,0,101261
793,NV,04,Floyd,Fitzgibbons,floyd fitzgibbons,"Fitzgibbons, Floyd",OTHER,0,9389
794,NV,04,Joseph P.,Silvestri,joseph silvestri,"Silvestri, Joseph P.",OTHER,0,9341
795,NV,S,Dean,Heller,dean heller,"Heller, Dean",R,1,457656
796,NV,S,Shelley,Berkley,shelley berkley,"Berkley, Shelley",D,0,446080
797,NV,S,David Lory,VanderBeek,david vanderbeek,"VanderBeek, David Lory",OTHER,0,48792
798,NH,01,Carol ,Shea-Porter,carol shea-porter,"Shea-Porter, Carol ",D,0,171650
799,NH,01,Frank C.,Guinta,frank guinta,"Guinta, Frank C.",R,1,158659
800,NH,01,Brendan,Kelly,brendan kelly,"Kelly, Brendan",OTHER,0,14521
801,NH,02,Ann McLane,Kuster,ann kuster,"Kuster, Ann McLane",D,0,169275
802,NH,02,Charles,Bass,charles bass,"Bass, Charles",R,1,152977
803,NH,02,Hardy,Macia,hardy macia,"Macia, Hardy",OTHER,0,14936
804,NJ,01,Robert E.,Andrews,robert andrews,"Andrews, Robert E.",D,1,210470
805,NJ,01,Gregory W.,Horton,gregory horton,"Horton, Gregory W.",R,0,92459
806,NJ,01,John William,Reitter,john reitter,"Reitter, John William",OTHER,0,4413
807,NJ,01,Margaret,Chapman,margaret chapman,"Chapman, Margaret",OTHER,0,1177
808,NJ,02,Frank A.,LoBiondo,frank lobiondo,"LoBiondo, Frank A.",R,1,166679
809,NJ,02,Cassandra,Shober,cassandra shober,"Shober, Cassandra",D,0,116463
810,NJ,02,John,Ordille,john ordille,"Ordille, John",OTHER,0,2699
811,NJ,02,Charles,Lukens,charles lukens,"Lukens, Charles",OTHER,0,1329
812,NJ,02,"David W., Sr.",Bowen,david bowen,"Bowen, David W., Sr.",OTHER,0,1010
813,NJ,02,"Frank, Jr.",Faralli,"frank, faralli","Faralli, Frank, Jr.",OTHER,0,892
814,NJ,03,Jon,Runyan,jon runyan,"Runyan, Jon",R,1,174257
815,NJ,03,Shelley,Adler,shelley adler,"Adler, Shelley",D,0,145509
816,NJ,03,Robert Edward,Forchion,robert forchion,"Forchion, Robert Edward",OTHER,0,1956
817,NJ,03,Robert,Shapiro,robert shapiro,"Shapiro, Robert",OTHER,0,1104
818,NJ,03,Frederick John,Lavergne,frederick lavergne,"Lavergne, Frederick John",OTHER,0,770
819,NJ,03,Robert,Witterschein,robert witterschein,"Witterschein, Robert",OTHER,0,530
820,NJ,03,"Christopher G., Jr.",Dennick,christopher dennick,"Dennick, Christopher G., Jr.",OTHER,0,280
821,NJ,04,Christopher H.,Smith,christopher smith,"Smith, Christopher H.",R,1,195146
822,NJ,04,Brian P.,Froelich,brian froelich,"Froelich, Brian P.",D,0,107992
823,NJ,04,Leonard P.,Marshall,leonard marshall,"Marshall, Leonard P.",OTHER,0,3111
824,NJ,05,Scott,Garrett,scott garrett,"Garrett, Scott",R,1,167503
825,NJ,05,Adam,Gussen,adam gussen,"Gussen, Adam",D,0,130102
826,NJ,05,Patricia,Alessandrini,patricia alessandrini,"Alessandrini, Patricia",OTHER,0,6772
827,NJ,06,"Frank, Jr.",Pallone,"frank, pallone","Pallone, Frank, Jr.",D,1,151782
828,NJ,06,Anna,Little,anna little,"Little, Anna",R,0,84360
829,NJ,06,Len,Flynn,len flynn,"Flynn, Len",OTHER,0,1392
830,NJ,06,Karen,Zaletel,karen zaletel,"Zaletel, Karen",OTHER,0,868
831,NJ,06,Mac Dara,Lyden,mac lyden,"Lyden, Mac Dara",OTHER,0,830
832,NJ,06,Herbert L.,Tarbous,herbert tarbous,"Tarbous, Herbert L.",OTHER,0,406
833,NJ,07,Leonard,Lance,leonard lance,"Lance, Leonard",R,1,175704
834,NJ,07,Upendra J.,Chivukula,upendra chivukula,"Chivukula, Upendra J.",D,0,123090
835,NJ,07,Dennis A.,Breen,dennis breen,"Breen, Dennis A.",OTHER,0,4520
836,NJ,07,Patrick,McKnight,patrick mcknight,"McKnight, Patrick",OTHER,0,4081
837,NJ,08,Albio,Sires,albio sires,"Sires, Albio",D,1,130857
838,NJ,08,Maria,Karczewski,maria karczewski,"Karczewski, Maria",R,0,31767
839,NJ,08,Herbert H.,Shaw,herbert shaw,"Shaw, Herbert H.",OTHER,0,1841
840,NJ,08,Stephen,DeLuca,stephen deluca,"DeLuca, Stephen",OTHER,0,1710
841,NJ,08,Pablo,Olivera,pablo olivera,"Olivera, Pablo",OTHER,0,1625
842,NJ,09,"Bill, Jr.",Pascrell,"bill, pascrell","Pascrell, Bill, Jr.",D,1,162834
843,NJ,09,Shmuley,Boteach,shmuley boteach,"Boteach, Shmuley",R,0,55094
844,NJ,09,E. David,Smith,e. smith,"Smith, E. David",OTHER,0,1138
845,NJ,09,Jeanette,Woolsey,jeanette woolsey,"Woolsey, Jeanette",OTHER,0,1082
846,NJ,10 - FULL TERM,"Donald M., Jr.",Payne,donald payne,"Payne, Donald M., Jr.",D,0,201435
847,NJ,10 - FULL TERM,Brian C.,Kelemen,brian kelemen,"Kelemen, Brian C.",R,0,24271
848,NJ,10 - FULL TERM,Joanne,Miller,joanne miller,"Miller, Joanne",OTHER,0,3127
849,NJ,10 - FULL TERM,Mick,Erickson,mick erickson,"Erickson, Mick",OTHER,0,1227
850,NJ,10 - UNEXPIRED TERM,"Donald M., Jr.",Payne,donald payne,"Payne, Donald M., Jr.",D,0,166413
851,NJ,10 - UNEXPIRED TERM,Joanne,Miller,joanne miller,"Miller, Joanne",OTHER,0,4500
852,NJ,11,Rodney P.,Frelinghuysen,rodney frelinghuysen,"Frelinghuysen, Rodney P.",R,1,182239
853,NJ,11,John,Arvanites,john arvanites,"Arvanites, John",D,0,123935
854,NJ,11,Barry,Berlin,barry berlin,"Berlin, Barry",OTHER,0,3725
855,NJ,12,Rush,Holt,rush holt,"Holt, Rush",D,1,189938
856,NJ,12,Eric A.,Beck,eric beck,"Beck, Eric A.",R,0,80907
857,NJ,12,Jack,Freudenheim,jack freudenheim,"Freudenheim, Jack",OTHER,0,2261
858,NJ,12,Kenneth J.,Cody,kenneth cody,"Cody, Kenneth J.",OTHER,0,1285
859,NJ,S,Robert,Menendez,robert menendez,"Menendez, Robert",D,1,1985783
860,NJ,S,Joe,Kyrillos,joe kyrillos,"Kyrillos, Joe",R,0,1329405
861,NJ,S,Kenneth R.,Kaplan,kenneth kaplan,"Kaplan, Kenneth R.",OTHER,0,16803
862,NJ,S,Ken,Wolski,ken wolski,"Wolski, Ken",OTHER,0,15799
863,NJ,S,Gwen,Diakos,gwen diakos,"Diakos, Gwen",OTHER,0,9377
864,NJ,S,J. David,Dranikoff,j. dranikoff,"Dranikoff, J. David",OTHER,0,3830
865,NJ,S,"Inder ""Andy""",Soni,inder soni,"Soni, Inder ""Andy""",OTHER,0,3595
866,NJ,S,"Robert ""Turk""",Turkavage,robert turkavage,"Turkavage, Robert ""Turk""",OTHER,0,3544
867,NJ,S,Gregory,Pason,gregory pason,"Pason, Gregory",OTHER,0,2256
868,NJ,S,Eugene Martin,Lavergne,eugene lavergne,"Lavergne, Eugene Martin",OTHER,0,2201
869,NJ,S,Daryl Mikell,Brooks,daryl brooks,"Brooks, Daryl Mikell",OTHER,0,2075
870,NM,01,Michelle,Lujan Grisham,michelle lujan grisham,"Lujan Grisham, Michelle",D,0,162924
871,NM,01,Janice E.,Arnold-Jones,janice arnold-jones,"Arnold-Jones, Janice E.",R,0,112473
872,NM,01,Jeanne,Pahls,jeanne pahls,"Pahls, Jeanne",OTHER,0,459
873,NM,02,Steve,Pearce,steve pearce,"Pearce, Steve",R,1,113180
874,NM,02,Evelyn Madrid,Erhard,evelyn erhard,"Erhard, Evelyn Madrid",D,0,92162
875,NM,02,Jack A.,McGrann,jack mcgrann,"McGrann, Jack A.",OTHER,0,173
876,NM,03,Ben R.,Lujan,ben lujan,"Lujan, Ben R.",D,1,167103
877,NM,03,Jefferson L.,Byrd,jefferson byrd,"Byrd, Jefferson L.",R,0,97616
878,NM,S,Martin T.,Heinrich,martin heinrich,"Heinrich, Martin T.",D,0,395717
879,NM,S,Heather A.,Wilson,heather wilson,"Wilson, Heather A.",R,0,351260
880,NM,S,Jon R.,Barrie,jon barrie,"Barrie, Jon R.",OTHER,0,28199
881,NM,S,Robert L.,Anderson,robert anderson,"Anderson, Robert L.",OTHER,0,617
882,NY,01,Timothy H.,Bishop,timothy bishop,"Bishop, Timothy H.",D,1,135118
883,NY,01,Timothy H.,Bishop,timothy bishop,"Bishop, Timothy H.",OTHER,1,11061
884,NY,01,Randy,Altschuler,randy altschuler,"Altschuler, Randy",OTHER,0,20125
885,NY,01,Randy,Altschuler,randy altschuler,"Altschuler, Randy",OTHER,0,4953
886,NY,01,Randy,Altschuler,randy altschuler,"Altschuler, Randy",R,0,107226
887,NY,02,Peter T.,King,peter king,"King, Peter T.",OTHER,1,116363
888,NY,02,Peter T.,King,peter king,"King, Peter T.",OTHER,1,19515
889,NY,02,Peter T.,King,peter king,"King, Peter T.",OTHER,1,6431
890,NY,02,Vivianne C.,Falcone,vivianne falcone,"Falcone, Vivianne C.",D,0,93932
891,NY,02,Vivianne C.,Falcone,vivianne falcone,"Falcone, Vivianne C.",OTHER,0,6613
892,NY,03,Steve J.,Israel,steve israel,"Israel, Steve J.",D,1,146271
893,NY,03,Steve J.,Israel,steve israel,"Israel, Steve J.",OTHER,1,6506
894,NY,03,Steve J.,Israel,steve israel,"Israel, Steve J.",OTHER,1,5103
895,NY,03,Stephen A.,Labate,stephen labate,"Labate, Stephen A.",OTHER,0,98614
896,NY,03,Stephen A.,Labate,stephen labate,"Labate, Stephen A.",OTHER,0,14589
897,NY,03,Michael,McDermott,michael mcdermott,"McDermott, Michael",OTHER,0,1644
898,NY,03,Anthony,Tolda,anthony tolda,"Tolda, Anthony",OTHER,0,367
899,NY,04,Carolyn,McCarthy,carolyn mccarthy,"McCarthy, Carolyn",D,1,152590
900,NY,04,Carolyn,McCarthy,carolyn mccarthy,"McCarthy, Carolyn",OTHER,1,3893
901,NY,04,Carolyn,McCarthy,carolyn mccarthy,"McCarthy, Carolyn",OTHER,1,7472
902,NY,04,"Francis X., Jr.",Becker,francis becker,"Becker, Francis X., Jr.",R,0,84982
903,NY,04,"Francis X., Jr.",Becker,francis becker,"Becker, Francis X., Jr.",OTHER,0,711
904,NY,04,Frank J.,Scaturro,frank scaturro,"Scaturro, Frank J.",OTHER,0,15603
905,NY,05,Gregory W.,Meeks,gregory meeks,"Meeks, Gregory W.",D,1,167836
906,NY,05,"Allan W., Jr.",Jennings,allan jennings,"Jennings, Allan W., Jr.",R,0,17875
907,NY,05,Catherine,Wark,catherine wark,"Wark, Catherine",OTHER,0,1345
908,NY,06,Grace,Meng,grace meng,"Meng, Grace",D,0,107507
909,NY,06,Grace,Meng,grace meng,"Meng, Grace  #",OTHER,0,3994
910,NY,06,Daniel J.,Halloran,daniel halloran,"Halloran, Daniel J.",R,0,45993
911,NY,06,Daniel J.,Halloran,daniel halloran,"Halloran, Daniel J.",OTHER,0,4853
912,NY,06,Evergreen C.,Chou,evergreen chou,"Chou, Evergreen C.",OTHER,0,1913
913,NY,07,Nydia M.,Velazquez,nydia velazquez,"Velazquez, Nydia M.",OTHER,1,9128
914,NY,07,Nydia M.,Velazquez,nydia velazquez,"Velazquez, Nydia M.",D,1,134802
915,NY,07,James,Murray,james murray,"Murray, James",OTHER,0,7971
916,NY,08,Hakeem S.,Jeffries,hakeem jeffries,"Jeffries, Hakeem S.",OTHER,0,5351
917,NY,08,Hakeem S.,Jeffries,hakeem jeffries,"Jeffries, Hakeem S.",D,0,178688
918,NY,08,Alan S.,Bellone,alan bellone,"Bellone, Alan S.",R,0,15841
919,NY,08,Alan S.,Bellone,alan bellone,"Bellone, Alan S.",OTHER,0,1809
920,NY,08,Colin M.,Beavan,colin beavan,"Beavan, Colin M.",OTHER,0,2441
921,NY,09,Yvette D.,Clarke,yvette clarke,"Clarke, Yvette D.",OTHER,1,7973
922,NY,09,Yvette D.,Clarke,yvette clarke,"Clarke, Yvette D.",D,1,178168
923,NY,09,Daniel J.,Cavanagh,daniel cavanagh,"Cavanagh, Daniel J.",R,0,20899
924,NY,09,Daniel J.,Cavanagh,daniel cavanagh,"Cavanagh, Daniel J.",OTHER,0,3265
925,NY,09,Vivia M.,Morgan,vivia morgan,"Morgan, Vivia M.",OTHER,0,2991
926,NY,10,Jerrold L.,Nadler,jerrold nadler,"Nadler, Jerrold L.",D,1,156619
927,NY,10,Jerrold L.,Nadler,jerrold nadler,"Nadler, Jerrold L.",OTHER,1,9124
928,NY,10,Michael W.,Chan,michael chan,"Chan, Michael W.",R,0,35538
929,NY,10,Michael W.,Chan,michael chan,"Chan, Michael W.",OTHER,0,3875
930,NY,11,Michael G.,Grimm,michael grimm,"Grimm, Michael G.",R,1,91030
931,NY,11,Michael G.,Grimm,michael grimm,"Grimm, Michael G.",OTHER,1,12088
932,NY,11,Mark S.,Murphy,mark murphy,"Murphy, Mark S.",D,0,87720
933,NY,11,Mark S.,Murphy,mark murphy,"Murphy, Mark S.",OTHER,0,4710
934,NY,11,Henry J.,Bardel,henry bardel,"Bardel, Henry J.",OTHER,0,1939
935,NY,12,Carolyn B.,Maloney,carolyn maloney,"Maloney, Carolyn B.",D,1,185757
936,NY,12,Carolyn B.,Maloney,carolyn maloney,"Maloney, Carolyn B.",OTHER,1,8613
937,NY,12,Christopher R.,Wight,christopher wight,"Wight, Christopher R.",R,0,42110
938,NY,12,Christopher R.,Wight,christopher wight,"Wight, Christopher R.",OTHER,0,2257
939,NY,12,Christopher R.,Wight,christopher wight,"Wight, Christopher R.",OTHER,0,2474
940,NY,13,Charles B.,Rangel,charles rangel,"Rangel, Charles B.",OTHER,1,4326
941,NY,13,Charles B.,Rangel,charles rangel,"Rangel, Charles B.",D,1,170690
942,NY,13,Craig,Schley,craig schley,"Schley, Craig",R,0,12147
