,STATE ABBREVIATION,D,CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME(f),CANDIDATE NAME,PARTY,(I),GENERAL VOTES 
322,HI,01 - FULL TERM,Shirlene D. (Shirl),Ostrov,shirlene ostrov,"Ostrov, Shirlene D. (Shirl)",R,0,45958
323,HI,01 - FULL TERM,Alan J.K.,Yim,alan yim,"Yim, Alan J.K.",OTHER,0,6601
324,HI,01 - FULL TERM,Calvin (G),Griffin,calvin griffin,"Griffin, Calvin (G)",OTHER,0,4381
325,HI,01 - UNEXPIRED TERM,Colleen Wakako,Hanabusa,colleen hanabusa,"Hanabusa, Colleen Wakako",D,0,129083
326,HI,01 - UNEXPIRED TERM,Shirlene DelaCruz,Ostrov,shirlene ostrov,"Ostrov, Shirlene DelaCruz",R,0,44090
327,HI,01 - UNEXPIRED TERM,Angela Aulani,Kaaihue,angela kaaihue,"Kaaihue, Angela Aulani",D,0,5885
328,HI,01 - UNEXPIRED TERM,Alan J.K.,Yim,alan yim,"Yim, Alan J.K.",OTHER,0,5559
329,HI,01 - UNEXPIRED TERM,Howard,Kim,howard kim,"Kim, Howard",D,0,4259
330,HI,01 - UNEXPIRED TERM,Peter,Cross,peter cross,"Cross, Peter",D,0,3420
331,HI,01 - UNEXPIRED TERM,Calvin C. (G),Griffin,calvin griffin,"Griffin, Calvin C. (G)",OTHER,0,2824
332,HI,01 - UNEXPIRED TERM,Javier,Ocasio,javier ocasio,"Ocasio, Javier",D,0,1893
333,HI,01 - UNEXPIRED TERM,Yvonne,Perry,yvonne perry,"Perry, Yvonne",OTHER,0,1050
334,HI,01 - UNEXPIRED TERM,Peter H.,Plotzeneder,peter plotzeneder,"Plotzeneder, Peter H.",OTHER,0,328
335,HI,02,Tulsi,Gabbard,tulsi gabbard,"Gabbard, Tulsi",D,1,170848
336,HI,02,Angela Aulani,Kaaihue,angela kaaihue,"Kaaihue, Angela Aulani",R,0,39668
337,ID,01,Raul R.,Labrador,raul labrador,"Labrador, Raul R.",R,1,242252
338,ID,01,James ,Piotrowski,james piotrowski,"Piotrowski, James ",D,0,113052
339,ID,02,Mike ,Simpson,mike simpson,"Simpson, Mike ",R,1,205292
340,ID,02,Jennifer ,Martinez,jennifer martinez,"Martinez, Jennifer ",D,0,95940
341,ID,02,Anthony,Tomkins,anthony tomkins,"Tomkins, Anthony",OTHER,0,25005
342,IL,01,Bobby L.,Rush,bobby rush,"Rush, Bobby L.",D,1,234037
343,IL,01,August (O'Neill),Deuser,august deuser,"Deuser, August (O'Neill)",R,0,81817
344,IL,01,Tabitha,Carson,tabitha carson,"Carson, Tabitha",OTHER,0,8
345,IL,02,Robin,Kelly,robin kelly,"Kelly, Robin",D,1,235051
346,IL,02,John F,Morrow,john morrow,"Morrow, John F",R,0,59471
347,IL,03,Daniel William,Lipinski,daniel lipinski,"Lipinski, Daniel William",D,1,225320
348,IL,03,Diane,Harris,diane harris,"Harris, Diane",OTHER,0,91
349,IL,04,Luis V.,Gutierrez,luis gutierrez,"Gutierrez, Luis V.",D,1,171297
350,IL,05,Mike,Quigley,mike quigley,"Quigley, Mike",D,1,212842
351,IL,05,Vince,Kolber,vince kolber,"Kolber, Vince",R,0,86222
352,IL,05,Rob ,Sherman,rob sherman,"Sherman, Rob ",OTHER,0,14657
353,IL,05,Michael,Krynski,michael krynski,"Krynski, Michael",OTHER,0,3
354,IL,06,Peter J.,Roskam,peter roskam,"Roskam, Peter J.",R,1,208555
355,IL,06,Amanda,Howland,amanda howland,"Howland, Amanda",D,0,143591
356,IL,07,Danny K.,Davis,danny davis,"Davis, Danny K.",D,1,250584
357,IL,07,Jeffrey A.,Leef,jeffrey leef,"Leef, Jeffrey A.",R,0,46882
358,IL,08,Raja,Krishnamoorthi,raja krishnamoorthi,"Krishnamoorthi, Raja",D,0,144954
359,IL,08,"Peter ""Pete""",DiCianni,peter dicianni,"DiCianni, Peter ""Pete""",R,0,103617
360,IL,09,Janice D,Schakowsky,janice schakowsky,"Schakowsky, Janice D",D,1,217306
361,IL,09,Joan McCarthy,Lasonde,joan lasonde,"Lasonde, Joan McCarthy",R,0,109550
362,IL,09,David,Williams,david williams,"Williams, David",OTHER,0,79
363,IL,09,Susanne,Atanus,susanne atanus,"Atanus, Susanne",OTHER,0,13
364,IL,10,Brad,Schneider,brad schneider,"Schneider, Brad",D,0,150435
365,IL,10,Robert ,Dold,robert dold,"Dold, Robert ",R,1,135535
366,IL,10,Joseph William,Kopsick,joseph kopsick,"Kopsick, Joseph William",OTHER,0,26
367,IL,11,Bill,Foster,bill foster,"Foster, Bill",D,1,166578
368,IL,11,Tonia,Khouri,tonia khouri,"Khouri, Tonia",R,0,108995
369,IL,12,Michael ,Bost,michael bost,"Bost, Michael ",R,1,169976
370,IL,12,"Charles ""C.J."" ",Baricevic,charles baricevic,"Baricevic, Charles ""C.J."" ",D,0,124246
371,IL,12,Paula,Bradshaw,paula bradshaw,"Bradshaw, Paula",OTHER,0,18780
372,IL,13,Rodney,Davis,rodney davis,"Davis, Rodney",R,1,187583
373,IL,13,Mark D ,Wicklund,mark wicklund,"Wicklund, Mark D ",D,0,126811
374,IL,14,"Randall M. ""Randy""",Hultgren,randall hultgren,"Hultgren, Randall M. ""Randy""",R,1,200508
375,IL,14,Jim ,Walz,jim walz,"Walz, Jim ",D,0,137589
376,IL,15,John M.,Shimkus,john shimkus,"Shimkus, John M.",R,1,274554
377,IL,16,Adam,Kinzinger,adam kinzinger,"Kinzinger, Adam",R,1,259722
378,IL,16,John F.,Burchardt,john burchardt,"Burchardt, John F.",OTHER,0,131
379,IL,17,Cheri ,Bustos,cheri bustos,"Bustos, Cheri ",D,1,173125
380,IL,17,Patrick,Harlan,patrick harlan,"Harlan, Patrick",R,0,113943
381,IL,18,Darin,LaHood,darin lahood,"LaHood, Darin",R,1,250506
382,IL,18,Junius,Rodriguez,junius rodriguez,"Rodriguez, Junius",D,0,96770
383,IL,18,Don,Vance,don vance,"Vance, Don",OTHER,0,7
384,IN,01,Peter J.,Visclosky,peter visclosky,"Visclosky, Peter J.",D,1,207515
385,IN,01,Donna,Dunn,donna dunn,"Dunn, Donna",OTHER,0,47051
386,IN,01,John ,Meyer,john meyer,"Meyer, John ",OTHER,0,17
387,IN,02,Jackie,Walorski,jackie walorski,"Walorski, Jackie",R,1,164355
388,IN,02,Lynn C.,Coleman,lynn coleman,"Coleman, Lynn C.",D,0,102401
389,IN,02,Ron,Cenkush,ron cenkush,"Cenkush, Ron",OTHER,0,10601
390,IN,03,Jim,Banks,jim banks,"Banks, Jim",R,0,201396
391,IN,03,Tommy A.,Schrader,tommy schrader,"Schrader, Tommy A.",D,0,66023
392,IN,03,Pepper,Snyder,pepper snyder,"Snyder, Pepper",OTHER,0,19828
393,IN,04,Todd,Rokita,todd rokita,"Rokita, Todd  #",R,1,193412
394,IN,04,John,Dale,john dale,"Dale, John",D,0,91256
395,IN,04,Steven M.,Mayoras,steven mayoras,"Mayoras, Steven M.",OTHER,0,14766
396,IN,05,Susan W.,Brooks,susan brooks,"Brooks, Susan W.  #",R,1,221957
397,IN,05,Angela ,Demaree,angela demaree,"Demaree, Angela ",D,0,123849
398,IN,05,Matthew,Wittlief,matthew wittlief,"Wittlief, Matthew",OTHER,0,15329
399,IN,06,Luke ,Messer,luke messer,"Messer, Luke ",R,1,204920
400,IN,06,Barry,Welsh,barry welsh,"Welsh, Barry",D,0,79135
401,IN,06,Rich,Turvey,rich turvey,"Turvey, Rich",OTHER,0,12330
402,IN,07,André D.,Carson,andré carson,"Carson, André D.",D,1,158739
403,IN,07,Catherine (CAT),Ping,catherine ping,"Ping, Catherine (CAT)",R,0,94456
404,IN,07,Drew,Thompson,drew thompson,"Thompson, Drew",OTHER,0,11475
405,IN,08,Larry D.,Bucshon,larry bucshon,"Bucshon, Larry D.",R,1,187702
406,IN,08,Ron,Drake,ron drake,"Drake, Ron",D,0,93356
407,IN,08,Andrew,Horning,andrew horning,"Horning, Andrew",OTHER,0,13655
408,IN,09,Trey,Hollingsworth,trey hollingsworth,"Hollingsworth, Trey",R,0,174791
409,IN,09,Shelli ,Yoder,shelli yoder,"Yoder, Shelli ",D,0,130627
410,IN,09,Russell,Brooksbank,russell brooksbank,"Brooksbank, Russell",OTHER,0,17425
411,IA,01,Rod,Blum,rod blum,"Blum, Rod",R,1,206903
412,IA,01,Monica,Vernon,monica vernon,"Vernon, Monica",D,0,177403
413,IA,02,Dave,Loebsack,dave loebsack,"Loebsack, Dave",D,1,198571
414,IA,02,Christopher,Peters,christopher peters,"Peters, Christopher",R,0,170933
415,IA,03,David,Young,david young,"Young, David",R,1,208598
416,IA,03,Jim,Mowrer,jim mowrer,"Mowrer, Jim",D,0,155002
417,IA,03,Bryan Jack,Holder,bryan holder,"Holder, Bryan Jack",OTHER,0,15372
418,IA,03,Claudia,Addy,claudia addy,"Addy, Claudia",OTHER,0,6348
419,IA,03,Joe,Grandanette,joe grandanette,"Grandanette, Joe",OTHER,0,4518
420,IA,04,Steve,King,steve king,"King, Steve",R,1,226719
421,IA,04,Kim,Weaver,kim weaver,"Weaver, Kim",D,0,142993
422,KS,01,Roger,Marshall,roger marshall,"Marshall, Roger",OTHER,0,169992
423,KS,01,Tim,Huelskamp,tim huelskamp,"Huelskamp, Tim",OTHER,1,874
424,KS,01,Alan,LaPolice,alan lapolice,"LaPolice, Alan",OTHER,0,67739
425,KS,01,Kerry,Burt,kerry burt,"Burt, Kerry",OTHER,0,19366
426,KS,02,Lynn,Jenkins,lynn jenkins,"Jenkins, Lynn",OTHER,1,181228
427,KS,02,Britani,Potter,britani potter,"Potter, Britani",OTHER,0,96840
428,KS,02,James Houston,Bales,james bales,"Bales, James Houston",OTHER,0,19333
429,KS,03,Kevin,Yoder,kevin yoder,"Yoder, Kevin",OTHER,1,176022
430,KS,03,Jay,Sidie,jay sidie,"Sidie, Jay",OTHER,0,139300
431,KS,03,Steven A.,Hohe,steven hohe,"Hohe, Steven A.",OTHER,0,27791
432,KS,04,Michael,Pompeo,michael pompeo,"Pompeo, Michael",OTHER,1,166998
433,KS,04,Daniel B.,Giroux,daniel giroux,"Giroux, Daniel B.",D,0,81495
434,KS,04,Miranda,Allen,miranda allen,"Allen, Miranda",OTHER,0,19021
435,KS,04,Gorden J.,Bakken,gorden bakken,"Bakken, Gorden J.",OTHER,0,7737
436,KY,01 - FULL TERM,James R.,Comer,james comer,"Comer, James R.",R,0,216959
437,KY,01 - FULL TERM,Samuel L.,Gaskins,samuel gaskins,"Gaskins, Samuel L.",D,0,81710
438,KY,01 - FULL TERM,Terry,McIntosh,terry mcintosh,"McIntosh, Terry",OTHER,0,332
439,KY,01 - UNEXPIRED TERM,James R.,Comer,james comer,"Comer, James R.",R,0,209810
440,KY,1 - UNEXPIRED TERM,Samuel L.,Gaskins,samuel gaskins,"Gaskins, Samuel L.",D,0,80813
441,KY,02,S. Brett,Guthrie,s. guthrie,"Guthrie, S. Brett",R,1,251825
442,KY,03,John A.,Yarmuth,john yarmuth,"Yarmuth, John A.",D,1,212401
443,KY,03,Harold,Bratcher,harold bratcher,"Bratcher, Harold",R,0,122093
444,KY,04,Thomas,Massie,thomas massie,"Massie, Thomas",R,1,233922
445,KY,04,Calvin,Sidle,calvin sidle,"Sidle, Calvin",D,0,94065
446,KY,05,"Harold ""Hal""",Rogers,harold rogers,"Rogers, Harold ""Hal""",R,1,221242
447,KY,06,Andy,Barr,andy barr,"Barr, Andy",R,1,202099
448,KY,06,Nancy Jo,Kemper,nancy kemper,"Kemper, Nancy Jo",D,0,128728
449,LA,01,Steve,Scalise,steve scalise,"Scalise, Steve",R,1,243645
450,LA,01,Lee Ann,Dugas,lee dugas,"Dugas, Lee Ann",D,0,41840
451,LA,01,Danil Ezekiel,Faust,danil faust,"Faust, Danil Ezekiel",D,0,12708
452,LA,01,Howard,Kearney,howard kearney,"Kearney, Howard",OTHER,0,9405
453,LA,01,"Joseph ""Joe""",Swider,joseph swider,"Swider, Joseph ""Joe""",D,0,9237
454,LA,01,Eliot,Barron,eliot barron,"Barron, Eliot",OTHER,0,6717
455,LA,01,Chuemai,Yang,chuemai yang,"Yang, Chuemai",OTHER,0,3236
456,LA,02,Cedric,Richmond,cedric richmond,"Richmond, Cedric",D,1,198289
457,LA,02,"Melvin L. ""Kip""",Holden,melvin holden,"Holden, Melvin L. ""Kip""",D,0,57125
458,LA,02,Kenneth,Cutno,kenneth cutno,"Cutno, Kenneth",D,0,28855
459,LA,03,Clay,Higgins,clay higgins,"Higgins, Clay",R,0,84912
460,LA,03,Scott A.,Angelle,scott angelle,"Angelle, Scott A.",R,0,91532
461,LA,03,"Jacob ""Dorian Phibian""",Hebert,jacob hebert,"Hebert, Jacob ""Dorian Phibian""",D,0,28385
462,LA,03,Larry,Rader,larry rader,"Rader, Larry",D,0,27830
463,LA,03,Gus,Rantz,gus rantz,"Rantz, Gus",R,0,25662
464,LA,03,"""Greg""",Ellison,"""greg"" ellison","Ellison, ""Greg""",R,0,24882
465,LA,03,Brett,Geymann,brett geymann,"Geymann, Brett",R,0,21607
466,LA,03,Bryan,Barrilleaux,bryan barrilleaux,"Barrilleaux, Bryan",R,0,6223
467,LA,03,Guy ,McLendon,guy mclendon,"McLendon, Guy ",OTHER,0,2937
468,LA,03,"Kenny P., Sr.",Scelfo,kenny scelfo,"Scelfo, Kenny P., Sr.",OTHER,0,2670
469,LA,03,Grover Joseph,Rees,grover rees,"Rees, Grover Joseph",R,0,2457
470,LA,03,Herman L.,Vidrine,herman vidrine,"Vidrine, Herman L.",R,0,1357
471,LA,04,"""Mike""",Johnson,"""mike"" johnson","Johnson, ""Mike""",R,0,70580
472,LA,04,Marshall,Jones,marshall jones,"Jones, Marshall",D,0,80593
473,LA,04,"Ralph ""Trey""",Baucum,ralph baucum,"Baucum, Ralph ""Trey""",R,0,50412
474,LA,04,Oliver,Jenkins,oliver jenkins,"Jenkins, Oliver",R,0,44521
475,LA,04,Elbert,Guillory,elbert guillory,"Guillory, Elbert",R,0,21017
476,LA,04,"""Rick""",John,"""rick"" john","John, ""Rick""",R,0,13220
477,LA,04,Mark David,Halverson,mark halverson,"Halverson, Mark David",OTHER,0,3149
478,LA,04,Kenneth J.,Krefft,kenneth krefft,"Krefft, Kenneth J.",OTHER,0,2493
479,LA,05,"Ralph,  Jr.",Abraham,"ralph, abraham","Abraham, Ralph,  Jr.",R,1,208545
480,LA,05,Billy,Burkette,billy burkette,"Burkette, Billy",R,0,47117
481,LA,06,Garret,Graves,garret graves,"Graves, Garret",R,1,207483
482,LA,06,Richard ,Lieberman,richard lieberman,"Lieberman, Richard ",D,0,49380
483,LA,06,"Robert Lamar ""Bob""",Bell,robert bell,"Bell, Robert Lamar ""Bob""",R,0,33592
484,LA,06,Jermaine,Sampson,jermaine sampson,"Sampson, Jermaine",D,0,29822
485,LA,06,Richard M.,Fontanesi,richard fontanesi,"Fontanesi, Richard M.",OTHER,0,7603
486,LA,06,Devin Lance,Graham,devin graham,"Graham, Devin Lance",OTHER,0,3218
487,ME,01,Chellie,Pingree,chellie pingree,"Pingree, Chellie",D,1,227546
488,ME,01,Mark I.,Holbrook,mark holbrook,"Holbrook, Mark I.",R,0,164569
489,ME,01,James J.,Bouchard,james bouchard,"Bouchard, James J.",OTHER,0,276
490,ME,02,Bruce,Poliquin,bruce poliquin,"Poliquin, Bruce",R,1,192878
491,ME,02,Emily Ann,Cain,emily cain,"Cain, Emily Ann",D,0,159081
492,ME,02,Jay Parker,Dresser,jay dresser,"Dresser, Jay Parker",OTHER,0,224
493,MD,01,Andy,Harris,andy harris,"Harris, Andy",R,1,242574
494,MD,01,Joe,Werner,joe werner,"Werner, Joe",D,0,103622
495,MD,01,Matt,Beers,matt beers,"Beers, Matt",OTHER,0,15370
496,MD,02,C.A. Dutch,Ruppersberger,c.a. ruppersberger,"Ruppersberger, C.A. Dutch",D,1,192183
497,MD,02,Pat,McDonough,pat mcdonough,"McDonough, Pat",R,0,102577
498,MD,02,Kristin S.,Kasprzak,kristin kasprzak,"Kasprzak, Kristin S.",OTHER,0,14128
499,MD,03,John,Sarbanes,john sarbanes,"Sarbanes, John",D,1,214640
500,MD,03,Mark,Plaster,mark plaster,"Plaster, Mark",R,0,115048
501,MD,03,Nnabu,Eze,nnabu eze,"Eze, Nnabu",OTHER,0,9461
502,MD,03,Ann,Dalrymple,ann dalrymple,"Dalrymple, Ann",OTHER,0,63
503,MD,04,Anthony G.,Brown,anthony brown,"Brown, Anthony G.",D,0,237501
504,MD,04,George E.,McDermott,george mcdermott,"McDermott, George E.",R,0,68670
505,MD,04,Kamesha T.,Clark,kamesha clark,"Clark, Kamesha T.",OTHER,0,8204
506,MD,04,Benjamin Lee,Krause,benjamin krause,"Krause, Benjamin Lee",OTHER,0,5744
507,MD,04,Adrian,Petrus,adrian petrus,"Petrus, Adrian",OTHER,0,18
508,MD,05,Steny H.,Hoyer,steny hoyer,"Hoyer, Steny H.",D,1,242989
509,MD,05,Mark,Arness,mark arness,"Arness, Mark",R,0,105931
510,MD,05,Jason,Summers,jason summers,"Summers, Jason",OTHER,0,11078
511,MD,06,John K.,Delaney,john delaney,"Delaney, John K.",D,1,185770
512,MD,06,Amie,Hoeber,amie hoeber,"Hoeber, Amie",R,0,133081
513,MD,06,David L.,Howser,david howser,"Howser, David L.",OTHER,0,6889
514,MD,06,George,Gluck,george gluck,"Gluck, George",OTHER,0,5824
515,MD,06,Ted,Athey,ted athey,"Athey, Ted",OTHER,0,103
516,MD,07,Elijah,Cummings,elijah cummings,"Cummings, Elijah",D,1,238838
517,MD,07,Corrogan R.,Vaughn,corrogan vaughn,"Vaughn, Corrogan R.",R,0,69556
518,MD,07,Myles B.,Hoeing,myles hoeing,"Hoeing, Myles B.",OTHER,0,9715
519,MD,07,William T.,Newton,william newton,"Newton, William T.",OTHER,0,202
520,MD,07,Michael T.,Pearson,michael pearson,"Pearson, Michael T.",OTHER,0,17
521,MD,08,Jamie,Raskin,jamie raskin,"Raskin, Jamie",D,0,220657
522,MD,08,Dan,Cox,dan cox,"Cox, Dan",R,0,124651
523,MD,08,Nancy,Wallace,nancy wallace,"Wallace, Nancy",OTHER,0,11201
524,MD,08,Jasen,Wunder,jasen wunder,"Wunder, Jasen",OTHER,0,7283
525,MD,08,Kevin Levester,Little,kevin little,"Little, Kevin Levester",OTHER,0,5
526,MA,01,Richard E.,Neal,richard neal,"Neal, Richard E.",D,1,235803
527,MA,01,Frederick O.,Mayock,frederick mayock,"Mayock, Frederick O.",OTHER,0,57504
528,MA,01,Thomas T.,Simmons,thomas simmons,"Simmons, Thomas T.",OTHER,0,27511
529,MA,02,James P.,McGovern,james mcgovern,"McGovern, James P.",D,1,275487
530,MA,03,Nicola S.,Tsongas,nicola tsongas,"Tsongas, Nicola S.",D,1,236713
531,MA,03,Ann,Wofford,ann wofford,"Wofford, Ann",R,0,107519
532,MA,04,"Joseph P., III",Kennedy,joseph kennedy,"Kennedy, Joseph P., III",D,1,265823
533,MA,04,David A.,Rosa,david rosa,"Rosa, David A.",R,0,113055
534,MA,05,Katherine M.,Clark,katherine clark,"Clark, Katherine M.",D,1,285606
535,MA,06,Seth,Moulton,seth moulton,"Moulton, Seth",D,1,308923
536,MA,07,Michael E.,Capuano,michael capuano,"Capuano, Michael E.",D,1,253354
537,MA,08,Stephen F. ,Lynch,stephen lynch,"Lynch, Stephen F. ",D,1,271019
538,MA,08,William,Burke,william burke,"Burke, William",R,0,102744
539,MA,09,William Richard ,Keating,william keating,"Keating, William Richard ",D,1,211790
540,MA,09,Mark C.,Alliegro,mark alliegro,"Alliegro, Mark C.",R,0,127803
541,MA,09,Paul J.,Harrington,paul harrington,"Harrington, Paul J.",OTHER,0,26233
542,MA,09,Christopher D.,Cataldo,christopher cataldo,"Cataldo, Christopher D.",OTHER,0,8338
543,MA,09,Anna Grace,Raduc,anna raduc,"Raduc, Anna Grace",OTHER,0,5320
544,MI,01,Jack,Bergman,jack bergman,"Bergman, Jack",R,0,197777
545,MI,01,Lon,Johnson,lon johnson,"Johnson, Lon",D,0,144334
546,MI,01,Diane,Bostow,diane bostow,"Bostow, Diane",OTHER,0,13386
547,MI,01,Ellis,Boal,ellis boal,"Boal, Ellis",OTHER,0,4774
548,MI,02,Bill,Huizenga,bill huizenga,"Huizenga, Bill",R,1,212508
549,MI,02,Dennis B.,Murphy,dennis murphy,"Murphy, Dennis B.",D,0,110391
550,MI,02,Erwin J.,Haas,erwin haas,"Haas, Erwin J.",OTHER,0,8154
551,MI,02,Matthew A.,Brady,matthew brady,"Brady, Matthew A.",OTHER,0,5353
552,MI,02,Ronald E.,Graeser,ronald graeser,"Graeser, Ronald E.",OTHER,0,2904
553,MI,02,Joshua,Arnold,joshua arnold,"Arnold, Joshua",OTHER,0,18
554,MI,03,Justin,Amash,justin amash,"Amash, Justin",R,1,203545
555,MI,03,Douglas,Smith,douglas smith,"Smith, Douglas",D,0,128400
556,MI,03,Ted,Gerrard,ted gerrard,"Gerrard, Ted",OTHER,0,10420
557,MI,04,John ,Moolenaar,john moolenaar,"Moolenaar, John ",R,1,194572
558,MI,04,Debra,Wirth,debra wirth,"Wirth, Debra",OTHER,0,101277
559,MI,04,Leonard ,Schwartz,leonard schwartz,"Schwartz, Leonard ",OTHER,0,8516
560,MI,04,George M.,Zimmer,george zimmer,"Zimmer, George M.",OTHER,0,5595
561,MI,04,Jordan,Salvi,jordan salvi,"Salvi, Jordan",OTHER,0,3953
562,MI,04,Keith,Butkovich,keith butkovich,"Butkovich, Keith",OTHER,0,1838
563,MI,05,Daniel T.,Kildee,daniel kildee,"Kildee, Daniel T.",D,1,195279
564,MI,05,Al,Hardwick,al hardwick,"Hardwick, Al",R,0,112102
565,MI,05,Steve,Sluka,steve sluka,"Sluka, Steve",OTHER,0,7006
566,MI,05,Harley,Mikkelson,harley mikkelson,"Mikkelson, Harley",OTHER,0,4904
567,MI,06,Fred,Upton,fred upton,"Upton, Fred",R,1,193259
568,MI,06,Paul,Clements,paul clements,"Clements, Paul",D,0,119980
569,MI,06,Lorence,Wenke,lorence wenke,"Wenke, Lorence",OTHER,0,16248
570,MI,06,Richard Miller,Overton,richard overton,"Overton, Richard Miller",OTHER,0,78
571,MI,07,Tim,Walberg,tim walberg,"Walberg, Tim",R,1,184321
572,MI,07,Gretchen D.,Driskell,gretchen driskell,"Driskell, Gretchen D.",D,0,134010
573,MI,07,Ken,Proctor,ken proctor,"Proctor, Ken",OTHER,0,16476
574,MI,08,Mike,Bishop,mike bishop,"Bishop, Mike",R,1,205629
575,MI,08,Suzanna,Shkreli,suzanna shkreli,"Shkreli, Suzanna  #",D,0,143791
576,MI,08,Jeff,Wood,jeff wood,"Wood, Jeff",OTHER,0,9619
577,MI,08,Maria,Green,maria green,"Green, Maria",OTHER,0,5679
578,MI,08,Jeremy,Burgess,jeremy burgess,"Burgess, Jeremy",OTHER,0,2250
579,MI,09,Sander,Levin,sander levin,"Levin, Sander",D,1,199661
580,MI,09,Christopher R.,Morse,christopher morse,"Morse, Christopher R.",R,0,128937
581,MI,09,Matthew,Orlando,matthew orlando,"Orlando, Matthew",OTHER,0,9563
582,MI,09,John V.,McDermott,john mcdermott,"McDermott, John V.",OTHER,0,6614
583,MI,10,Paul ,Mitchell,paul mitchell,"Mitchell, Paul ",R,0,215132
584,MI,10,"Frank, Jr.",Accavitti,"frank, accavitti","Accavitti, Frank, Jr.",D,0,110112
585,MI,10,Lisa Lane,Gioia,lisa gioia,"Gioia, Lisa Lane",OTHER,0,10612
586,MI,10,Benjamin,Nofs,benjamin nofs,"Nofs, Benjamin",OTHER,0,5127
587,MI,11,David A.,Trott,david trott,"Trott, David A.",R,1,200872
588,MI,11,Anil ,Kumar,anil kumar,"Kumar, Anil ",D,0,152461
589,MI,11,Kerry,Bentivolio,kerry bentivolio,"Bentivolio, Kerry",OTHER,0,16610
590,MI,11,Jonathan Ray,Osment,jonathan osment,"Osment, Jonathan Ray",OTHER,0,9545
591,MI,12,Debbie,Dingell,debbie dingell,"Dingell, Debbie",D,1,211378
592,MI,12,Jeff,Jones,jeff jones,"Jones, Jeff",R,0,96104
593,MI,12,Gary,Walkowicz,gary walkowicz,"Walkowicz, Gary",OTHER,0,9183
594,MI,12,Tom,Bagwell,tom bagwell,"Bagwell, Tom",OTHER,0,7489
595,MI,12,Dylan,Calewarts,dylan calewarts,"Calewarts, Dylan",OTHER,0,4377
596,MI,12,Ejaz,Virk,ejaz virk,"Virk, Ejaz",OTHER,0,11
597,MI,13,"John, Jr.",Conyers,"john, conyers","Conyers, John, Jr.",D,1,198771
598,MI,13,Jeff,Gorman,jeff gorman,"Gorman, Jeff",R,0,40541
599,MI,13,Tiffany,Hayden,tiffany hayden,"Hayden, Tiffany",OTHER,0,9648
600,MI,13,Sam,Johnson,sam johnson,"Johnson, Sam",OTHER,0,8835
601,MI,13,Clyde Darnell,Lynch,clyde lynch,"Lynch, Clyde Darnell",OTHER,0,2
602,MI,14,Brenda L.,Lawrence,brenda lawrence,"Lawrence, Brenda L.",D,1,244135
603,MI,14,Howard,Klausner,howard klausner,"Klausner, Howard",R,0,58103
604,MI,14,Gregory,Creswell,gregory creswell,"Creswell, Gregory",OTHER,0,4893
605,MI,14,Marcia,Squier,marcia squier,"Squier, Marcia",OTHER,0,3843
606,MN,01,Tim ,Walz,tim walz,"Walz, Tim ",OTHER,1,169074
607,MN,01,Jim,Hagedorn,jim hagedorn,"Hagedorn, Jim",R,0,166526
608,MN,02,Jason,Lewis,jason lewis,"Lewis, Jason",R,0,173970
609,MN,02,Angie ,Craig,angie craig,"Craig, Angie ",OTHER,0,167315
610,MN,02,Paula,Overby,paula overby,"Overby, Paula",OTHER,0,28869
611,MN,03,Erik,Paulsen,erik paulsen,"Paulsen, Erik",R,1,223077
612,MN,03,Terri E.,Bonoff,terri bonoff,"Bonoff, Terri E.",OTHER,0,169243
613,MN,04,Betty ,McCollum,betty mccollum,"McCollum, Betty ",OTHER,1,203299
614,MN,04,Greg,Ryan,greg ryan,"Ryan, Greg",R,0,121032
615,MN,04,Susan Pendergast,Sindt,susan sindt,"Sindt, Susan Pendergast",OTHER,0,27152
616,MN,05,Keith,Ellison,keith ellison,"Ellison, Keith",OTHER,1,249964
617,MN,05,Frank Nelson,Drake,frank drake,"Drake, Frank Nelson",R,0,80660
618,MN,05,Dennis,Schuller,dennis schuller,"Schuller, Dennis",OTHER,0,30759
619,MN,06,Tom,Emmer,tom emmer,"Emmer, Tom",R,1,235380
620,MN,06,David,Snyder,david snyder,"Snyder, David",OTHER,0,123008
621,MN,07,Collin,Peterson,collin peterson,"Peterson, Collin",OTHER,1,173589
622,MN,07,Dave,Hughes,dave hughes,"Hughes, Dave",R,0,156952
623,MN,08,Rick ,Nolan,rick nolan,"Nolan, Rick ",OTHER,1,179098
624,MN,08,Stewart,Mills,stewart mills,"Mills, Stewart",R,0,177089
625,MS,01,Trent,Kelly,trent kelly,"Kelly, Trent",R,1,206455
626,MS,01,Jacob,Owens,jacob owens,"Owens, Jacob",D,0,83947
627,MS,01,Chase,Wilson,chase wilson,"Wilson, Chase",OTHER,0,6181
628,MS,01,Cathy L.,Toole,cathy toole,"Toole, Cathy L.",OTHER,0,3840
629,MS,02,Bennie,Thompson,bennie thompson,"Thompson, Bennie",D,1,192343
630,MS,02,"John, II",Bouie,"john, bouie","Bouie, John, II",R,0,83542
631,MS,02,Troy,Ray,troy ray,"Ray, Troy",OTHER,0,6918
632,MS,02,Johnny,McLeod,johnny mcleod,"McLeod, Johnny",OTHER,0,3823
633,MS,03,Gregg,Harper,gregg harper,"Harper, Gregg",R,1,209490
634,MS,03,Dennis,Quinn,dennis quinn,"Quinn, Dennis",D,0,96101
