,STATE ABBREVIATION,D,CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME(f),CANDIDATE NAME,PARTY,(I),GENERAL VOTES 
324,GA,12,Liz,Johnson,liz johnson,"Johnson, Liz",D,0,129061
325,GA,13,David,Scott,david scott,"Scott, David",D,1,279045
326,GA,13,Becky E.,Hites,becky hites,"Hites, Becky E.",R,0,81476
327,GA,13,Martin,Cowen,martin cowen,"Cowen, Martin",OTHER,0,61
328,GA,14,Marjorie Taylor,Greene,marjorie greene,"Greene, Marjorie Taylor",R,0,229827
329,GA,14,Kevin,Van Ausdal,kevin van ausdal,"Van Ausdal, Kevin",D,0,77798
330,GU,00,Michael F.Q.,San Nicolas,michael san nicolas,"San Nicolas, Michael F.Q.",D,1,13326
331,GU,00,Robert Anacletus,Underwood,robert underwood,"Underwood, Robert Anacletus",D,0,9309
332,GU,00,William Mendiola,Castro,william castro,"Castro, William Mendiola",R,0,5932
333,HI,01,Ed,Case,ed case,"Case, Ed",D,1,183245
334,HI,01,Ron,Curtis,ron curtis,"Curtis, Ron",R,0,71188
335,HI,02,Kaiali'I (Kai),Kahele,kaiali'i kahele,"Kahele, Kaiali'I (Kai)",D,0,171517
336,HI,02,Joe,Akana,joe akana,"Akana, Joe",R,0,84027
337,HI,02,Michelle Rose,Tippens,michelle tippens,"Tippens, Michelle Rose",OTHER,0,6785
338,HI,02,Jonathan,Hoomanawanui,jonathan hoomanawanui,"Hoomanawanui, Jonathan",OTHER,0,6453
339,HI,02,Ron,Burrus,ron burrus,"Burrus, Ron",OTHER,0,2659
340,HI,02,John (Raghu),Giuffre,john giuffre,"Giuffre, John (Raghu)",OTHER,0,661
341,ID,01,Russ,Fulcher,russ fulcher,"Fulcher, Russ",R,1,310736
342,ID,01,Rudy,Soto,rudy soto,"Soto, Rudy",D,0,131380
343,ID,01,Joe,Evans,joe evans,"Evans, Joe",OTHER,0,16453
344,ID,02,Mike,Simpson,mike simpson,"Simpson, Mike",R,1,250669
345,ID,02,C. Aaron,Swisher,c. swisher,"Swisher, C. Aaron",D,0,124151
346,ID,02,Idaho Sierra,Law,idaho law,"Law, Idaho Sierra",OTHER,0,7940
347,IL,01,Bobby L.,Rush,bobby rush,"Rush, Bobby L.",D,1,239943
348,IL,01,Philanise,White,philanise white,"White, Philanise",R,0,85027
349,IL,01,Ruth,Pellegrini,ruth pellegrini,"Pellegrini, Ruth",OTHER,0,153
350,IL,02,Robin,Kelly,robin kelly,"Kelly, Robin",D,1,234896
351,IL,02,Theresa J. ,Raborn,theresa raborn,"Raborn, Theresa J. ",R,0,63142
352,IL,03,Marie,Newman,marie newman,"Newman, Marie",D,0,172997
353,IL,03,Mike,Fricilone,mike fricilone,"Fricilone, Mike",R,0,133851
354,IL,04,"Jesus ""Chuy""",Garcia,jesus garcia,"Garcia, Jesus ""Chuy""",D,1,187219
355,IL,04,Jesus,Solorio,jesus solorio,"Solorio, Jesus",R,0,35518
356,IL,05,Mike ,Quigley,mike quigley,"Quigley, Mike ",D,1,255661
357,IL,05,Tommy ,Hanson,tommy hanson,"Hanson, Tommy ",R,0,96200
358,IL,05,Thomas J,Wilda,thomas wilda,"Wilda, Thomas J",OTHER,0,9408
359,IL,05,Frank,Rowder,frank rowder,"Rowder, Frank",OTHER,0,2
360,IL,06,Sean,Casten,sean casten,"Casten, Sean",D,1,213777
361,IL,06,Jeanne ,Ives,jeanne ives,"Ives, Jeanne ",R,0,183891
362,IL,06,Bill,Redpath,bill redpath,"Redpath, Bill",OTHER,0,7079
363,IL,07,Danny K. ,Davis,danny davis,"Davis, Danny K. ",D,1,249383
364,IL,07,Craig,Cameron,craig cameron,"Cameron, Craig",R,0,41390
365,IL,07,Tracy,Jennings,tracy jennings,"Jennings, Tracy",OTHER,0,19355
366,IL,08,Raja,Krishnamoorthi,raja krishnamoorthi,"Krishnamoorthi, Raja",D,1,186251
367,IL,08,Preston Gabriel,Nelson,preston nelson,"Nelson, Preston Gabriel",OTHER,0,68327
368,IL,09,Janice D. ,Schakowsky,janice schakowsky,"Schakowsky, Janice D. ",D,1,262045
369,IL,09,Sargis,Sangari,sargis sangari,"Sangari, Sargis",R,0,107125
370,IL,10,Brad,Schneider,brad schneider,"Schneider, Brad",D,1,202402
371,IL,10,Valerie Ramirez,Mukherjee,valerie mukherjee,"Mukherjee, Valerie Ramirez",R,0,114442
372,IL,10,Joseph W.,Kopsick,joseph kopsick,"Kopsick, Joseph W.",OTHER,0,18
373,IL,10,David,Rych,david rych,"Rych, David",OTHER,0,12
374,IL,11,Bill ,Foster,bill foster,"Foster, Bill ",D,1,194557
375,IL,11,Rick,Laib,rick laib,"Laib, Rick",R,0,112807
376,IL,11,Jon,Harlson,jon harlson,"Harlson, Jon",OTHER,0,13
377,IL,12,Mike,Bost,mike bost,"Bost, Mike",R,1,194839
378,IL,12,Raymond C.,Lenzi,raymond lenzi,"Lenzi, Raymond C.",D,0,127577
379,IL,13,Rodney ,Davis,rodney davis,"Davis, Rodney ",R,1,181373
380,IL,13,Betsy Dirksen,Longdrigan,betsy longdrigan,"Longdrigan, Betsy Dirksen",D,0,151648
381,IL,14,Lauren,Underwood,lauren underwood,"Underwood, Lauren",D,1,203209
382,IL,14,Jim ,Oberweis,jim oberweis,"Oberweis, Jim ",R,0,197835
383,IL,14,Joseph,Monack,joseph monack,"Monack, Joseph",OTHER,0,8
384,IL,15,Mary ,Miller,mary miller,"Miller, Mary ",R,0,244947
385,IL,15,Erika C.,Weaver,erika weaver,"Weaver, Erika C.",D,0,88559
386,IL,16,Adam,Kinzinger,adam kinzinger,"Kinzinger, Adam",R,1,218839
387,IL,16,Dani,Brzozowski,dani brzozowski,"Brzozowski, Dani",D,0,119313
388,IL,16,Braden,McCullough,braden mccullough,"McCullough, Braden",OTHER,0,4
389,IL,16,Roy,Jones,roy jones,"Jones, Roy",OTHER,0,3
390,IL,17,Cheri,Bustos,cheri bustos,"Bustos, Cheri",D,1,156011
391,IL,17,Esther Joy,King,esther king,"King, Esther Joy",R,0,143863
392,IL,17,General,Parker (The General),general parker (the general),"Parker, General",OTHER,0,21
393,IL,18,Darin ,LaHood,darin lahood,"LaHood, Darin ",R,1,261840
394,IL,18,George,Petrilli,george petrilli,"Petrilli, George",D,0,110039
395,IN,01,Frank J.,Mrvan,frank mrvan,"Mrvan, Frank J.",D,0,185180
396,IN,01,Mark,Leyva,mark leyva,"Leyva, Mark",R,0,132247
397,IN,01,Michael,Strauss,michael strauss,"Strauss, Michael",OTHER,0,9521
398,IN,02,Jackie ,Walorski,jackie walorski,"Walorski, Jackie ",R,1,183601
399,IN,02,Patricia (Pat),Hackett,patricia hackett,"Hackett, Patricia (Pat)",D,0,114967
400,IN,03,Jim,Banks,jim banks,"Banks, Jim",R,1,220989
401,IN,03,Chip,Coldiron,chip coldiron,"Coldiron, Chip",D,0,104762
402,IN,04,Jim,Baird,jim baird,"Baird, Jim",R,1,225531
403,IN,04,Joe,Mackey,joe mackey,"Mackey, Joe",D,0,112984
404,IN,05,Victoria,Spartz,victoria spartz,"Spartz, Victoria",R,0,208212
405,IN,05,Christina,Hale,christina hale,"Hale, Christina",D,0,191226
406,IN,05,Kenneth,Tucker,kenneth tucker,"Tucker, Kenneth",OTHER,0,16788
407,IN,06,Greg,Pence,greg pence,"Pence, Greg",R,1,225319
408,IN,06,Jeannine Lee,Lake,jeannine lake,"Lake, Jeannine Lee",D,0,91103
409,IN,06,Tom,Ferkinhoff,tom ferkinhoff,"Ferkinhoff, Tom",OTHER,0,11791
410,IN,07,André,Carson,andré carson,"Carson, André",D,1,176422
411,IN,07,Susan Marie,Smith,susan smith,"Smith, Susan Marie",R,0,106146
412,IN,08,Larry D.,Bucshon,larry bucshon,"Bucshon, Larry D.",R,1,214643
413,IN,08,E. Thomasina,Marsili,e. marsili,"Marsili, E. Thomasina",D,0,95691
414,IN,08,James D.,Rodenberger,james rodenberger,"Rodenberger, James D.",OTHER,0,10283
415,IN,09,Trey,Hollingsworth,trey hollingsworth,"Hollingsworth, Trey",R,1,222057
416,IN,09,Andy,Ruff,andy ruff,"Ruff, Andy",D,0,122566
417,IN,09,Tonya L.,Millis,tonya millis,"Millis, Tonya L.",OTHER,0,14415
418,IA,01,Ashley,Hinson,ashley hinson,"Hinson, Ashley",R,0,212088
419,IA,01,Abby,Finkenauer,abby finkenauer,"Finkenauer, Abby",D,1,201347
420,IA,02,Mariannette ,Miller-Meeks,mariannette miller-meeks,"Miller-Meeks, Mariannette ",R,0,196964
421,IA,02,Rita R.,Hart,rita hart,"Hart, Rita R.",D,0,196958
422,IA,03,Cindy,Axne,cindy axne,"Axne, Cindy",D,1,219205
423,IA,03,David,Young,david young,"Young, David",R,0,212997
424,IA,03,Bryan Jack,Holder,bryan holder,"Holder, Bryan Jack",OTHER,0,15361
425,IA,04,Randy,Feenstra,randy feenstra,"Feenstra, Randy",R,0,237369
426,IA,04,J.D.,Scholten,j.d. scholten,"Scholten, J.D.",D,0,144761
427,KS,01,Tracey,Mann,tracey mann,"Mann, Tracey",R,0,208229
428,KS,01,Kali,Barnett,kali barnett,"Barnett, Kali",D,0,84393
429,KS,02,Jake,LaTurner,jake laturner,"LaTurner, Jake",R,0,185464
430,KS,02,Michelle,De La Isla,michelle de la isla,"De La Isla, Michelle",D,0,136650
431,KS,02,Robert,Garrard,robert garrard,"Garrard, Robert",OTHER,0,14201
432,KS,03,Sharice L.,Davids,sharice davids,"Davids, Sharice L.",D,1,220049
433,KS,03,Amanda L.,Adkins,amanda adkins,"Adkins, Amanda L.",R,0,178773
434,KS,03,Steven A.,Hohe,steven hohe,"Hohe, Steven A.",OTHER,0,11596
435,KS,04,Ron,Estes,ron estes,"Estes, Ron",R,1,203432
436,KS,04,Laura,Lombard,laura lombard,"Lombard, Laura",D,0,116166
437,KY,01,James R.,Comer,james comer,"Comer, James R.",R,1,246329
438,KY,01,James,Rhodes,james rhodes,"Rhodes, James",D,0,82141
439,KY,02,S. Brett,Guthrie,s. guthrie,"Guthrie, S. Brett",R,1,255735
440,KY,02,Hank,Linderman,hank linderman,"Linderman, Hank",D,0,94643
441,KY,02,Robert Lee,Perry,robert perry,"Perry, Robert Lee",OTHER,0,7588
442,KY,02,Lewis,Carter,lewis carter,"Carter, Lewis",OTHER,0,2431
443,KY,02,Poet J.,Tribble,poet tribble,"Tribble, Poet J.",OTHER,0,2
444,KY,03,John A.,Yarmuth,john yarmuth,"Yarmuth, John A.",D,1,230672
445,KY,03,Rhonda,Palazzo,rhonda palazzo,"Palazzo, Rhonda",R,0,137425
446,KY,04,Thomas,Massie,thomas massie,"Massie, Thomas",R,1,256613
447,KY,04,Alexandra,Owensby,alexandra owensby,"Owensby, Alexandra",D,0,125896
448,KY,05,"Harold ""Hal""",Rogers,harold rogers,"Rogers, Harold ""Hal""",R,1,250914
449,KY,05,Matthew Ryan,Best,matthew best,"Best, Matthew Ryan",D,0,47056
450,KY,06,Andy,Barr,andy barr,"Barr, Andy",R,1,216948
451,KY,06,Josh,Hicks,josh hicks,"Hicks, Josh",D,0,155011
452,KY,06,Frank,Harris,frank harris,"Harris, Frank",OTHER,0,6491
453,LA,01,Steve,Scalise,steve scalise,"Scalise, Steve",R,1,270330
454,LA,01,Lee Ann,Dugas,lee dugas,"Dugas, Lee Ann",D,0,94730
455,LA,01,Howard,Kearney,howard kearney,"Kearney, Howard",OTHER,0,9309
456,LA,02,Cedric L.,Richmond,cedric richmond,"Richmond, Cedric L.",D,1,201636
457,LA,02,David M.,Schilling,david schilling,"Schilling, David M.",R,0,47575
458,LA,02,Glenn Adrian,Harris,glenn harris,"Harris, Glenn Adrian",D,0,33684
459,LA,02,"Sheldon C., Sr.",Vincent,sheldon vincent,"Vincent, Sheldon C., Sr.",R,0,15565
460,LA,02,"Belden ""Noonie Man""",Batiste,belden batiste,"Batiste, Belden ""Noonie Man""",OTHER,0,12268
461,LA,02,Colby,James,colby james,"James, Colby",OTHER,0,6254
462,LA,03,Clay,Higgins,clay higgins,"Higgins, Clay",R,1,230480
463,LA,03,Braylon,Harris,braylon harris,"Harris, Braylon",D,0,60852
464,LA,03,"""Rob""",Anderson,"""rob"" anderson","Anderson, ""Rob""",D,0,39423
465,LA,03,Brandon,Leleux,brandon leleux,"Leleux, Brandon",OTHER,0,9365
466,LA,04,"""Mike""",Johnson,"""mike"" johnson","Johnson, ""Mike""",R,1,185265
467,LA,04,Kenny,Houston,kenny houston,"Houston, Kenny",D,0,78157
468,LA,04,Ryan,Trundle,ryan trundle,"Trundle, Ryan",D,0,23813
469,LA,04,Ben,Gibson,ben gibson,"Gibson, Ben",R,0,19343
470,LA,05,Luke J.,Letlow,luke letlow,"Letlow, Luke J.",R,0,102533
471,LA,05,Lance,Harris,lance harris,"Harris, Lance",R,0,51240
472,LA,05,"Sandra ""Candy""",Christophe,sandra christophe,"Christophe, Sandra ""Candy""",D,0,50812
473,LA,05,"Martin, Jr.",Lemelle,"martin, lemelle","Lemelle, Martin, Jr.",D,0,32186
474,LA,05,"""Scotty""",Robinson,"""scotty"" robinson","Robinson, ""Scotty""",R,0,23887
475,LA,05,"Allen, Sr.",Guillory,"allen, guillory","Guillory, Allen, Sr.",R,0,22496
476,LA,05,"""Matt""",Hasty,"""matt"" hasty","Hasty, ""Matt""",R,0,9834
477,LA,05,Phillip,Snowden,phillip snowden,"Snowden, Phillip",D,0,9432
478,LA,05,Jesse P.,Lagarde,jesse lagarde,"Lagarde, Jesse P.",D,0,7136
479,LA,06,Garret,Graves,garret graves,"Graves, Garret",R,1,265706
480,LA,06,"Dartanyon ""DAW""",Williams,dartanyon williams,"Williams, Dartanyon ""DAW""",D,0,95541
481,LA,06,Shannon,Sloan,shannon sloan,"Sloan, Shannon",OTHER,0,9732
482,LA,06,"Richard ""RPT""",Torregano,richard torregano,"Torregano, Richard ""RPT""",OTHER,0,3017
483,ME,01,Chellie M.,Pingree,chellie pingree,"Pingree, Chellie M.",D,1,271004
484,ME,01,Jay T.,Allen,jay allen,"Allen, Jay T.",R,0,165008
485,ME,02,Jared F.,Golden,jared golden,"Golden, Jared F.",D,1,197974
486,ME,02,Dale John,Crafts,dale crafts,"Crafts, Dale John",OTHER,0,175228
487,MD,01,Andy ,Harris,andy harris,"Harris, Andy ",R,1,250901
488,MD,01,Mia ,Mason,mia mason,"Mason, Mia ",D,0,143877
489,MD,02,C.A. Dutch ,Ruppersberger,c.a. ruppersberger,"Ruppersberger, C.A. Dutch ",D,1,224836
490,MD,02,Johnny Ray ,Salling,johnny salling,"Salling, Johnny Ray ",R,0,106355
491,MD,03,John ,Sarbanes,john sarbanes,"Sarbanes, John ",D,1,260358
492,MD,03,Charles ,Anthony,charles anthony,"Anthony, Charles ",R,0,112117
493,MD,04,Anthony G. ,Brown,anthony brown,"Brown, Anthony G. ",D,1,282119
494,MD,04,George E. ,McDermott,george mcdermott,"McDermott, George E. ",R,0,71671
495,MD,05,Steny H. ,Hoyer,steny hoyer,"Hoyer, Steny H. ",D,1,274210
496,MD,05,Chris ,Palombi,chris palombi,"Palombi, Chris ",R,0,123525
497,MD,06,David J. ,Trone,david trone,"Trone, David J. ",D,1,215540
498,MD,06,Neil C.,Parrott,neil parrott,"Parrott, Neil C.",R,0,143599
499,MD,06,George ,Gluck,george gluck,"Gluck, George ",OTHER,0,6893
500,MD,06,Jason,Herrick,jason herrick,"Herrick, Jason",OTHER,0,46
501,MD,07,Kweisi,Mfume,kweisi mfume,"Mfume, Kweisi  #",D,0,237084
502,MD,07,Kimberly ,Klacik,kimberly klacik,"Klacik, Kimberly ",R,0,92825
503,MD,07,Charles U.,Smith,charles smith,"Smith, Charles U.",OTHER,0,21
504,MD,07,Ray,Bly,ray bly,"Bly, Ray",OTHER,0,16
505,MD,08,Jamie ,Raskin,jamie raskin,"Raskin, Jamie ",D,1,274716
506,MD,08,Gregory Thomas,Coll,gregory coll,"Coll, Gregory Thomas",R,0,127157
507,MD,08,Lih,Young,lih young,"Young, Lih",OTHER,0,27
508,MA,01,Richard E.,Neal,richard neal,"Neal, Richard E.",D,1,275376
509,MA,01,Alex B.,Morse,alex morse,"Morse, Alex B.",OTHER,0,1274
510,MA,02,James P.,McGovern,james mcgovern,"McGovern, James P.",D,1,249854
511,MA,02,Tracy Lyn,Lovvorn,tracy lovvorn,"Lovvorn, Tracy Lyn",R,0,132220
512,MA,03,Lori Loureiro,Trahan,lori trahan,"Trahan, Lori Loureiro",D,1,286896
513,MA,04,Jake,Auchincloss,jake auchincloss,"Auchincloss, Jake",D,0,251102
514,MA,04,Julie A.,Hall,julie hall,"Hall, Julie A.",R,0,160474
515,MA,05,Katherine M.,Clark,katherine clark,"Clark, Katherine M.",D,1,294427
516,MA,05,Caroline,Colarusso,caroline colarusso,"Colarusso, Caroline",R,0,101351
517,MA,06,Seth,Moulton,seth moulton,"Moulton, Seth",D,1,286377
518,MA,06,John Paul,Moran,john moran,"Moran, John Paul",R,0,150695
519,MA,07,Ayanna S.,Pressley,ayanna pressley,"Pressley, Ayanna S.",D,1,267362
520,MA,07,"Roy A., Sr.",Owens,roy owens,"Owens, Roy A., Sr.",OTHER,0,38675
521,MA,07,Rayla Danella,Campbell,rayla campbell,"Campbell, Rayla Danella",OTHER,0,695
522,MA,07,Rachel Nicole,Miselman,rachel miselman,"Miselman, Rachel Nicole",OTHER,0,11
523,MA,07,Claudette N.,Joseph,claudette joseph,"Joseph, Claudette N.",OTHER,0,1
524,MA,08,Stephen F.,Lynch,stephen lynch,"Lynch, Stephen F.",D,1,310940
525,MA,08,Jonathan D.,Lott,jonathan lott,"Lott, Jonathan D.",OTHER,0,72060
526,MA,09,Bill,Keating,bill keating,"Keating, Bill",D,1,260262
527,MA,09,Helen,Brady,helen brady,"Brady, Helen",R,0,154261
528,MA,09,Michael,Manley,michael manley,"Manley, Michael",OTHER,0,9717
529,MI,01,Jack,Bergman,jack bergman,"Bergman, Jack",R,1,256581
530,MI,01,Dana,Ferguson,dana ferguson,"Ferguson, Dana",D,0,153328
531,MI,01,Ben,Boren,ben boren,"Boren, Ben",OTHER,0,6310
532,MI,02,Bill,Huizenga,bill huizenga,"Huizenga, Bill",R,1,238711
533,MI,02,Bryan,Berghoef,bryan berghoef,"Berghoef, Bryan",D,0,154122
534,MI,02,Max,Riekse,max riekse,"Riekse, Max",OTHER,0,5292
535,MI,02,Jean-Michel,Creviere,jean-michel creviere,"Creviere, Jean-Michel",OTHER,0,2646
536,MI,02,Gerald T.,Van Sickle,gerald van sickle,"Van Sickle, Gerald T.",OTHER,0,2476
537,MI,03,Peter,Meijer,peter meijer,"Meijer, Peter",R,0,213649
538,MI,03,Hillary,Scholten,hillary scholten,"Scholten, Hillary",D,0,189769
539,MI,03,Richard David,Fuentes,richard fuentes,"Fuentes, Richard David",OTHER,0,1
540,MI,04,John,Moolenaar,john moolenaar,"Moolenaar, John",R,1,242621
541,MI,04,Jerry ,Hilliard,jerry hilliard,"Hilliard, Jerry ",D,0,120802
542,MI,04,David,Canny,david canny,"Canny, David",OTHER,0,5374
543,MI,04,Amy,Slepr,amy slepr,"Slepr, Amy",OTHER,0,4448
544,MI,05,Daniel T.,Kildee,daniel kildee,"Kildee, Daniel T.",D,1,196599
545,MI,05,Tim,Kelly,tim kelly,"Kelly, Tim",R,0,150772
546,MI,05,Kathy,Goodwin,kathy goodwin,"Goodwin, Kathy",OTHER,0,8180
547,MI,05,James,Harris,james harris,"Harris, James",OTHER,0,5481
548,MI,06,Fred,Upton,fred upton,"Upton, Fred",R,1,211496
549,MI,06,Jon,Hoadley,jon hoadley,"Hoadley, Jon",D,0,152085
550,MI,06,Jeff,DePoy,jeff depoy,"DePoy, Jeff",OTHER,0,10399
551,MI,06,John,Lawrence,john lawrence,"Lawrence, John",OTHER,0,4440
552,MI,06,Jerry,Solis,jerry solis,"Solis, Jerry",OTHER,0,560
553,MI,07,Tim ,Walberg,tim walberg,"Walberg, Tim ",R,1,227524
554,MI,07,Gretchen D.,Driskell,gretchen driskell,"Driskell, Gretchen D.",D,0,159743
555,MI,08,Elissa,Slotkin,elissa slotkin,"Slotkin, Elissa",D,1,217922
556,MI,08,Paul,Junge,paul junge,"Junge, Paul",R,0,202525
557,MI,08,Joe,Hartman,joe hartman,"Hartman, Joe",OTHER,0,7897
558,MI,09,Andy,Levin,andy levin,"Levin, Andy",D,1,230318
559,MI,09,Charles J.,Langworthy,charles langworthy,"Langworthy, Charles J.",R,0,153296
560,MI,09,Andrea L.,Kirby,andrea kirby,"Kirby, Andrea L.",OTHER,0,8970
561,MI,09,Mike,Saliba,mike saliba,"Saliba, Mike",OTHER,0,6532
562,MI,09,Douglas Allen,Troszak,douglas troszak,"Troszak, Douglas Allen",OTHER,0,1
563,MI,10,Lisa,McClain,lisa mcclain,"McClain, Lisa",R,0,271607
564,MI,10,Kimberly,Bizon,kimberly bizon,"Bizon, Kimberly",D,0,138179
565,MI,11,Haley,Stevens,haley stevens,"Stevens, Haley",D,1,226128
566,MI,11,Eric S.,Esshaki,eric esshaki,"Esshaki, Eric S.",R,0,215405
567,MI,11,Leonard,Schwartz,leonard schwartz,"Schwartz, Leonard",OTHER,0,8936
568,MI,11,Frank,Acosta,frank acosta,"Acosta, Frank",OTHER,0,4
569,MI,12,Debbie ,Dingell,debbie dingell,"Dingell, Debbie ",D,1,254957
570,MI,12,Jeff,Jones,jeff jones,"Jones, Jeff",R,0,117719
571,MI,12,Gary,Walkowicz,gary walkowicz,"Walkowicz, Gary",OTHER,0,11147
572,MI,13,Rashida,Tlaib,rashida tlaib,"Tlaib, Rashida",D,1,223205
573,MI,13,David,Dudenhoefer,david dudenhoefer,"Dudenhoefer, David",R,0,53311
574,MI,13,Sam,Johnson,sam johnson,"Johnson, Sam",OTHER,0,5284
575,MI,13,D. Etta,Wilcoxon,d. wilcoxon,"Wilcoxon, D. Etta",OTHER,0,2105
576,MI,13,Articia,Bomer,articia bomer,"Bomer, Articia",OTHER,0,1974
577,MI,13,Donald,Eason,donald eason,"Eason, Donald",OTHER,0,6
578,MI,14,Brenda,Lawrence,brenda lawrence,"Lawrence, Brenda",D,1,271370
579,MI,14,Robert Vance,Patrick,robert patrick,"Patrick, Robert Vance",R,0,62664
580,MI,14,Lisa Lane,Gioia,lisa gioia,"Gioia, Lisa Lane",OTHER,0,3737
581,MI,14,Philip,Kolody,philip kolody,"Kolody, Philip",OTHER,0,2534
582,MI,14,Clyde K.,Shabazz,clyde shabazz,"Shabazz, Clyde K.",OTHER,0,1998
583,MN,01,Jim ,Hagedorn,jim hagedorn,"Hagedorn, Jim",R,1,179234
584,MN,01,Dan ,Feehan,dan feehan,"Feehan, Dan",OTHER,0,167890
585,MN,01,Bill ,Rood,bill rood,"Rood, Bill",OTHER,0,21448
586,MN,02,Angie ,Craig,angie craig,"Craig, Angie",OTHER,1,204534
587,MN,02,Tyler ,Kistner,tyler kistner,"Kistner, Tyler",R,0,194954
588,MN,02,Adam Charles ,Weeks,adam weeks,"Weeks, Adam Charles",OTHER,0,24751
589,MN,03,Dean ,Phillips,dean phillips,"Phillips, Dean",OTHER,1,246666
590,MN,03,Kendall ,Qualls,kendall qualls,"Qualls, Kendall",R,0,196625
591,MN,04,Betty ,McCollum,betty mccollum,"McCollum, Betty",OTHER,1,245813
592,MN,04,Gene ,Rechtzigel,gene rechtzigel,"Rechtzigel, Gene",R,0,112730
593,MN,04,Susan ,Sindt,susan sindt,"Sindt, Susan",OTHER,0,29537
594,MN,05,Ilhan ,Omar,ilhan omar,"Omar, Ilhan",OTHER,1,255924
595,MN,05,Lacy,Johnson,lacy johnson,"Johnson, Lacy",R,0,102878
596,MN,05,Michael ,Moore,michael moore,"Moore, Michael",OTHER,0,37979
597,MN,05,Toya,Woodland,toya woodland,"Woodland, Toya",OTHER,0,34
598,MN,06,Tom ,Emmer,tom emmer,"Emmer, Tom",R,1,270901
599,MN,06,Tawnja ,Zahradka,tawnja zahradka,"Zahradka, Tawnja",OTHER,0,140853
600,MN,07,Michelle ,Fischbach,michelle fischbach,"Fischbach, Michelle",R,0,194066
601,MN,07,Collin C.,Peterson,collin peterson,"Peterson, Collin C.",OTHER,1,144840
602,MN,07,Slater ,Johnson,slater johnson,"Johnson, Slater",OTHER,0,17710
603,MN,07,Rae Hart ,Anderson,rae anderson,"Anderson, Rae Hart",OTHER,0,6499
604,MN,08,Pete ,Stauber,pete stauber,"Stauber, Pete",R,1,223432
605,MN,08,Quinn ,Nystrom,quinn nystrom,"Nystrom, Quinn",OTHER,0,147853
606,MN,08,Judith ,Schwartzbacker,judith schwartzbacker,"Schwartzbacker, Judith",OTHER,0,22190
607,MS,01,Trent,Kelly,trent kelly,"Kelly, Trent",R,1,228787
608,MS,01,Antonia,Eliason,antonia eliason,"Eliason, Antonia",D,0,104008
609,MS,02,Bennie G. ,Thompson,bennie thompson,"Thompson, Bennie G. ",D,1,196224
610,MS,02,Brian ,Flowers,brian flowers,"Flowers, Brian ",R,0,101010
611,MS,03,Michael,Guest,michael guest,"Guest, Michael",R,1,221064
612,MS,03,"Dorothy ""Dot""",Benford,dorothy benford,"Benford, Dorothy ""Dot""",D,0,120782
613,MS,04,Steven M.,Palazzo,steven palazzo,"Palazzo, Steven M.",R,1,255971
614,MO,01,Cori,Bush,cori bush,"Bush, Cori",D,0,249087
615,MO,01,Anthony,Rogers,anthony rogers,"Rogers, Anthony",R,0,59940
616,MO,01,Alex,Furman,alex furman,"Furman, Alex",OTHER,0,6766
617,MO,01,Martin D.,Baker,martin baker,"Baker, Martin D.",OTHER,0,378
618,MO,02,Ann,Wagner,ann wagner,"Wagner, Ann",R,1,233157
619,MO,02,Jill ,Schupp,jill schupp,"Schupp, Jill ",D,0,204540
620,MO,02,Martin,Schulte,martin schulte,"Schulte, Martin",OTHER,0,11647
621,MO,02,Gina,Bufe,gina bufe,"Bufe, Gina",OTHER,0,4
622,MO,03,Blaine,Luetkemeyer,blaine luetkemeyer,"Luetkemeyer, Blaine",R,1,282866
623,MO,03,Megan,Rezabek,megan rezabek,"Rezabek, Megan",D,0,116095
624,MO,03,"Leonard J., II",Steinman,leonard steinman,"Steinman, Leonard J., II",OTHER,0,8344
625,MO,03,Thomas (Tom),Clapp,thomas clapp,"Clapp, Thomas (Tom)",OTHER,0,43
626,MO,04,Vicky ,Hartzler,vicky hartzler,"Hartzler, Vicky ",R,1,245247
627,MO,04,Lindsey ,Simmons,lindsey simmons,"Simmons, Lindsey ",D,0,107635
628,MO,04,Steven K.,Koonse,steven koonse,"Koonse, Steven K.",OTHER,0,9954
629,MO,05,"Emanuel, II",Cleaver,"emanuel, cleaver","Cleaver, Emanuel, II",D,1,207180
630,MO,05,Ryan,Derks,ryan derks,"Derks, Ryan",R,0,135934
631,MO,05,Robin,Dominick,robin dominick,"Dominick, Robin",OTHER,0,9272
632,MO,05,Antwain,Winters,antwain winters,"Winters, Antwain",OTHER,0,41
633,MO,05,Emmanuel,Dorn,emmanuel dorn,"Dorn, Emmanuel",OTHER,0,2
634,MO,05,Billy,Ballard,billy ballard,"Ballard, Billy",OTHER,0,1
635,MO,06,Sam,Graves,sam graves,"Graves, Sam",R,1,258709
636,MO,06,Gena L. ,Ross,gena ross,"Ross, Gena L. ",D,0,118926
637,MO,06,Jim ,Higgins,jim higgins,"Higgins, Jim ",OTHER,0,8144
638,MO,07,Billy,Long,billy long,"Long, Billy",R,1,254318
639,MO,07,Teresa,Montseny,teresa montseny,"Montseny, Teresa",D,0,98111
640,MO,07,Kevin ,Craig,kevin craig,"Craig, Kevin ",OTHER,0,15573
641,MO,07,Audrey,Richards,audrey richards,"Richards, Audrey",OTHER,0,1279
642,MO,07,Dennis,Davis,dennis davis,"Davis, Dennis",OTHER,0,2
