STATE ABBREVIATION,D,CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME(f),CANDIDATE NAME,PARTY,(I),GENERAL VOTES 
TX,28,Henry,Cuellar,henry cuellar,"Cuellar, Henry",D,1,137494
TX,28,Sandra,Whitten,sandra whitten,"Whitten, Sandra",R,0,91925
TX,28,Bekah,Congdon,bekah congdon,"Congdon, Bekah",OTHER,0,6425
TX,29,Sylvia,Garcia,sylvia garcia,"Garcia, Sylvia",D,1,111305
TX,29,Jaimy Z. ,Blanco,jaimy blanco,"Blanco, Jaimy Z. ",R,0,42840
TX,29,Phil,Kurtz,phil kurtz,"Kurtz, Phil",OTHER,0,2328
TX,30,Eddie Bernice,Johnson,eddie johnson,"Johnson, Eddie Bernice",D,1,204928
TX,30,Tre,Pennie,tre pennie,"Pennie, Tre",R,0,48685
TX,30,Eric,Williams,eric williams,"Williams, Eric",OTHER,0,10851
TX,31,John ,Carter,john carter,"Carter, John ",R,1,212695
TX,31,Donna ,Imam,donna imam,"Imam, Donna ",D,0,176293
TX,31,Clark,Patterson,clark patterson,"Patterson, Clark",OTHER,0,8922
TX,31,Jonathan,Scott,jonathan scott,"Scott, Jonathan",OTHER,0,147
TX,32,Colin ,Allred,colin allred,"Allred, Colin ",D,1,178542
TX,32,Genevieve ,Collins,genevieve collins,"Collins, Genevieve ",R,0,157867
TX,32,Christy Mowrey,Peterson,christy peterson,"Peterson, Christy Mowrey",OTHER,0,4946
TX,32,Jason,Sigmon,jason sigmon,"Sigmon, Jason",OTHER,0,2332
TX,33,Marc,Veasey,marc veasey,"Veasey, Marc",D,1,105317
TX,33,Fabian Cordova ,Vasquez,fabian vasquez,"Vasquez, Fabian Cordova ",R,0,39638
TX,33,Carlos,Quintanilla,carlos quintanilla,"Quintanilla, Carlos",OTHER,0,8071
TX,33,Jason,Reeves,jason reeves,"Reeves, Jason",OTHER,0,2586
TX,33,Rene,Walton,rene walton,"Walton, Rene",OTHER,0,1994
TX,34,Filemon B. ,Vela,filemon vela,"Vela, Filemon B. ",D,1,111439
TX,34,Rey ,Gonzalez,rey gonzalez,"Gonzalez, Rey ",R,0,84119
TX,34,Anthony,Cristo,anthony cristo,"Cristo, Anthony",OTHER,0,3222
TX,34,Chris B.,Royal,chris royal,"Royal, Chris B.",OTHER,0,2247
TX,35,Lloyd,Doggett,lloyd doggett,"Doggett, Lloyd",D,1,176373
TX,35,Jenny Garcia ,Sharon,jenny sharon,"Sharon, Jenny Garcia ",R,0,80795
TX,35,Mark,Loewe,mark loewe,"Loewe, Mark",OTHER,0,7393
TX,35,"Jason, Sr.",Mata,"jason, mata","Mata, Jason, Sr.",OTHER,0,5236
TX,36,Brian,Babin,brian babin,"Babin, Brian",R,1,222712
TX,36,Rashad ,Lewis,rashad lewis,"Lewis, Rashad ",D,0,73418
TX,36,Chad,Abbey,chad abbey,"Abbey, Chad",OTHER,0,4848
TX,36,"Hal J., Jr.",Ridley,hal ridley,"Ridley, Hal J., Jr.",OTHER,0,1571
UT,01,Blake David,Moore,blake moore,"Moore, Blake David",R,0,237988
UT,01,Darren,Parry,darren parry,"Parry, Darren",D,0,104194
UT,01,Taylor,Lee,taylor lee,"Lee, Taylor",OTHER,0,157
UT,01,Mikal,Smith,mikal smith,"Smith, Mikal",OTHER,0,12
UT,02,Chris,Stewart,chris stewart,"Stewart, Chris",R,1,208997
UT,02,Kael,Weston,kael weston,"Weston, Kael",D,0,129762
UT,02,J. Robert,Latham,j. latham,"Latham, J. Robert",OTHER,0,15465
UT,03,John,Curtis,john curtis,"Curtis, John",R,1,246674
UT,03,Devin D.,Thorpe,devin thorpe,"Thorpe, Devin D.",D,0,96067
UT,03,Daniel Clyde,Cummings,daniel cummings,"Cummings, Daniel Clyde",OTHER,0,8889
UT,03,Thomas G. ,McNeill,thomas mcneill,"McNeill, Thomas G. ",OTHER,0,7040
UT,03,Trey,Robinson,trey robinson,"Robinson, Trey",OTHER,0,250
UT,03,Jeremy Lewis,Friedbaum,jeremy friedbaum,"Friedbaum, Jeremy Lewis",OTHER,0,7
UT,04,Burgess ,Owens,burgess owens,"Owens, Burgess ",R,0,179688
UT,04,Ben,McAdams,ben mcadams,"McAdams, Ben",D,1,175923
UT,04,John,Molnar,john molnar,"Molnar, John",OTHER,0,13053
UT,04,Jonia M ,Broderick,jonia broderick,"Broderick, Jonia M ",OTHER,0,8037
UT,04,Jonathan L.,Peterson,jonathan peterson,"Peterson, Jonathan L.",OTHER,0,29
VT,00,Peter,Welch,peter welch,"Welch, Peter",D,1,238833
VT,00,Miriam,Berry,miriam berry,"Berry, Miriam",R,0,95830
VT,00,Peter R.,Becker,peter becker,"Becker, Peter R.",OTHER,0,8065
VT,00,Marcia,Horne,marcia horne,"Horne, Marcia",OTHER,0,4334
VT,00,Christopher ,Helali,christopher helali,"Helali, Christopher ",OTHER,0,3432
VT,00,Shawn,Orr,shawn orr,"Orr, Shawn",OTHER,0,1926
VT,00,Jerry,Trudell,jerry trudell,"Trudell, Jerry",OTHER,0,1881
VA,01,Robert J.,Wittman,robert wittman,"Wittman, Robert J.",R,1,260614
VA,01,Qasim,Rashid,qasim rashid,"Rashid, Qasim",D,0,186923
VA,02,Elaine G.,Luria,elaine luria,"Luria, Elaine G.",D,1,185733
VA,02,Scott W.,Taylor,scott taylor,"Taylor, Scott W.",R,0,165031
VA,02,David Bruce,Foster,david foster,"Foster, David Bruce",OTHER,0,9170
VA,03,"Robert C. ""Bobby""",Scott,robert scott,"Scott, Robert C. ""Bobby""",D,1,233326
VA,03,"John W., Jr.",Collick,john collick,"Collick, John W., Jr.",R,0,107299
VA,04,A. Donald,McEachin,a. mceachin,"McEachin, A. Donald",D,1,241142
VA,04,"Leon, Sr.",Benjamin,"leon, benjamin","Benjamin, Leon, Sr.",R,0,149625
VA,05,"Robert G. ""Bob""",Good,robert good,"Good, Robert G. ""Bob""",R,0,210988
VA,05,B. Cameron,Webb,b. webb,"Webb, B. Cameron",D,0,190315
VA,06,Ben L.,Cline,ben cline,"Cline, Ben L.",R,1,246606
VA,06,Nicholas A.,Betts,nicholas betts,"Betts, Nicholas A.",D,0,134729
VA,07,Abigail A.,Spanberger,abigail spanberger,"Spanberger, Abigail A.",D,1,230893
VA,07,Nick J.,Freitas,nick freitas,"Freitas, Nick J.",R,0,222623
VA,08,"Donald S., Jr.",Beyer,donald beyer,"Beyer, Donald S., Jr.",D,1,301454
VA,08,Jeff A. ,Jordan,jeff jordan,"Jordan, Jeff A. ",R,0,95365
VA,09,H. Morgan,Griffith,h. griffith,"Griffith, H. Morgan",R,1,271851
VA,10,Jennifer T.,Wexton,jennifer wexton,"Wexton, Jennifer T.",D,1,268734
VA,10,Aliscia N.,Andrews,aliscia andrews,"Andrews, Aliscia N.",R,0,206253
VA,11,"Gerald E. ""Gerry""",Connolly,gerald connolly,"Connolly, Gerald E. ""Gerry""",D,1,280725
VA,11,Manga A.,Anantatmula,manga anantatmula,"Anantatmula, Manga A.",R,0,111380
VI,00,Stacey,Plaskett,stacey plaskett,"Plaskett, Stacey",D,1,13620
VI,00,Shekema M.,George,shekema george,"George, Shekema M.",OTHER,0,1782
WA,01,Suzan,DelBene,suzan delbene,"DelBene, Suzan",D,1,249944
WA,01,"Jeffrey, Sr.",Beeler,"jeffrey, beeler","Beeler, Jeffrey, Sr.",R,0,176407
WA,02,Rick,Larsen,rick larsen,"Larsen, Rick",D,1,255252
WA,02,Timothy S.,Hazelo,timothy hazelo,"Hazelo, Timothy S.",R,0,148384
WA,03,Jaime Herrera,Beutler,jaime beutler,"Beutler, Jaime Herrera",R,1,235579
WA,03,Carolyn,Long,carolyn long,"Long, Carolyn",D,0,181347
WA,04,Dan,Newhouse,dan newhouse,"Newhouse, Dan",R,1,202108
WA,04,Douglas E.,McKinley,douglas mckinley,"McKinley, Douglas E.",D,0,102667
WA,05,Cathy McMorris,Rodgers,cathy rodgers,"Rodgers, Cathy McMorris",R,1,247815
WA,05,Dave,Wilson,dave wilson,"Wilson, Dave",D,0,155737
WA,06,Derek,Kilmer,derek kilmer,"Kilmer, Derek",D,1,247429
WA,06,Elizabeth,Kreiselmaier,elizabeth kreiselmaier,"Kreiselmaier, Elizabeth",R,0,168783
WA,07,Pramila,Jayapal,pramila jayapal,"Jayapal, Pramila",D,1,387109
WA,07,Craig,Keller,craig keller,"Keller, Craig",R,0,78240
WA,08,Kim,Schrier,kim schrier,"Schrier, Kim",D,1,213123
WA,08,Jesse,Jensen,jesse jensen,"Jensen, Jesse",R,0,198423
WA,09,Adam,Smith,adam smith,"Smith, Adam",D,1,258771
WA,09,Doug,Basler,doug basler,"Basler, Doug",R,0,89697
WA,10,Marilyn,Strickland,marilyn strickland,"Strickland, Marilyn",D,0,167937
WA,10,Beth,Doglio,beth doglio,"Doglio, Beth",D,0,121040
WV,01,David B.,McKinley,david mckinley,"McKinley, David B.",R,1,180488
WV,01,Natalie ,Cline,natalie cline,"Cline, Natalie ",D,0,81177
WV,02,Alex X.,Mooney,alex mooney,"Mooney, Alex X.",R,1,172195
WV,02,Cathy ,Kunkel,cathy kunkel,"Kunkel, Cathy ",D,0,100799
WV,03,Carol,Miller,carol miller,"Miller, Carol",R,1,161585
WV,03,Hilary ,Turner,hilary turner,"Turner, Hilary ",D,0,64927
WI,01,Bryan,Steil,bryan steil,"Steil, Bryan",R,1,238271
WI,01,Roger,Polack,roger polack,"Polack, Roger",D,0,163170
WI,02,Mark,Pocan,mark pocan,"Pocan, Mark",D,1,318523
WI,02,Peter,Theron,peter theron,"Theron, Peter",R,0,138306
WI,03,Ron,Kind,ron kind,"Kind, Ron",D,1,199870
WI,03,Derrick ,Van Orden,derrick van orden,"Van Orden, Derrick ",R,0,189524
WI,04,Gwen S.,Moore,gwen moore,"Moore, Gwen S.",D,1,232668
WI,04,Tim,Rogers,tim rogers,"Rogers, Tim",R,0,70769
WI,04,Robert R.,Raymond,robert raymond,"Raymond, Robert R.",OTHER,0,7911
WI,05,Scott,Fitzgerald,scott fitzgerald,"Fitzgerald, Scott",R,0,265434
WI,05,Tom,Palzewicz,tom palzewicz,"Palzewicz, Tom",D,0,175902
WI,06,Glenn,Grothman,glenn grothman,"Grothman, Glenn",R,1,238874
WI,06,Jessica J.,King,jessica king,"King, Jessica J.",D,0,164239
WI,07,Tom,Tiffany,tom tiffany,"Tiffany, Tom",R,1,252048
WI,07,Tricia,Zunker,tricia zunker,"Zunker, Tricia",D,0,162741
WI,08,Mike,Gallagher,mike gallagher,"Gallagher, Mike",R,1,268173
WI,08,Amanda,Stuck,amanda stuck,"Stuck, Amanda",D,0,149558
WY,00,Liz,Cheney,liz cheney,"Cheney, Liz",R,1,185732
WY,00,Lynnette,Grey Bull,lynnette grey bull,"Grey Bull, Lynnette",D,0,66576
WY,00,Richard,Brubaker,richard brubaker,"Brubaker, Richard",OTHER,0,10154
WY,00,Jeff,Haggit,jeff haggit,"Haggit, Jeff",OTHER,0,7905
