,STATE ABBREVIATION,D,CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME(f),CANDIDATE NAME,PARTY,(I),GENERAL VOTES 
1050,TX,06,Joe,Barton,joe barton,"Barton, Joe",R,1,92334
1051,TX,06,David E.,Cozad,david cozad,"Cozad, David E.",D,0,55027
1052,TX,06,Hugh,Chauvin,hugh chauvin,"Chauvin, Hugh",OTHER,0,3635
1053,TX,07,John,Culberson,john culberson,"Culberson, John",R,1,90606
1054,TX,07,James,Cargas,james cargas,"Cargas, James",D,0,49478
1055,TX,07,Gerald,Fowler,gerald fowler,"Fowler, Gerald",OTHER,0,3135
1056,TX,08,Kevin,Brady,kevin brady,"Brady, Kevin",R,1,125066
1057,TX,08,Ken,Petty,ken petty,"Petty, Ken",OTHER,0,14947
1058,TX,09,Al,Green,al green,"Green, Al",D,1,78109
1059,TX,09,Johnny,Johnson,johnny johnson,"Johnson, Johnny",OTHER,0,7894
1060,TX,10,Michael,McCaul,michael mccaul,"McCaul, Michael",R,1,109726
1061,TX,10,Tawana,Walter-Cadien,tawana walter-cadien,"Walter-Cadien, Tawana",D,0,60243
1062,TX,10,Bill,Kelsey,bill kelsey,"Kelsey, Bill",OTHER,0,6491
1063,TX,11,Mike,Conaway,mike conaway,"Conaway, Mike",R,1,107939
1064,TX,11,Ryan T.,Lange,ryan lange,"Lange, Ryan T.",OTHER,0,11635
1065,TX,12,Kay,Granger,kay granger,"Granger, Kay",R,1,113186
1066,TX,12,Mark,Greene,mark greene,"Greene, Mark",D,0,41757
1067,TX,12,Ed,Colliver,ed colliver,"Colliver, Ed",OTHER,0,3787
