STATE ABBREVIATION,D,CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME(f),CANDIDATE NAME,PARTY,(I),GENERAL VOTES 
ID,02,Mike,Simpson,mike simpson,"Simpson, Mike",R,1,170274
ID,02,Aaron,Swisher,aaron swisher,"Swisher, Aaron",D,0,110381
IL,01,Bobby L.,Rush,bobby rush,"Rush, Bobby L.",D,1,189560
IL,01,"Jimmy Lee, II",Tillman,jimmy tillman,"Tillman, Jimmy Lee, II",R,0,50960
IL,01,Thomas,Rudbeck,thomas rudbeck,"Rudbeck, Thomas",OTHER,0,17365
IL,02,Robin,Kelly,robin kelly,"Kelly, Robin",D,1,190684
IL,02,David,Merkle,david merkle,"Merkle, David",R,0,44567
IL,03,Daniel William,Lipinski,daniel lipinski,"Lipinski, Daniel William",D,1,163053
IL,03,Arthur J.,Jones,arthur jones,"Jones, Arthur J.",R,0,57885
IL,03,Justin,Hanson,justin hanson,"Hanson, Justin",OTHER,0,1353
IL,03,Kenneth,Yerkes,kenneth yerkes,"Yerkes, Kenneth",OTHER,0,1039
IL,03,Richard,Mayers,richard mayers,"Mayers, Richard",OTHER,0,4
IL,04,"Jesus ""Chuy"" ",Garcia,jesus garcia,"Garcia, Jesus ""Chuy"" ",D,0,143895
IL,04,Mark Wayne,Lorch,mark lorch,"Lorch, Mark Wayne",R,0,22294
IL,05,Mike,Quigley,mike quigley,"Quigley, Mike",D,1,213992
IL,05,Tom,Hanson,tom hanson,"Hanson, Tom",R,0,65134
IL,05,Frank,Rowder,frank rowder,"Rowder, Frank",OTHER,0,5
IL,06,Sean,Casten,sean casten,"Casten, Sean",D,0,169001
IL,06,Peter J.,Roskam,peter roskam,"Roskam, Peter J.",R,1,146445
IL,07,Danny K. ,Davis,danny davis,"Davis, Danny K. ",D,1,215746
IL,07,Craig,Cameron,craig cameron,"Cameron, Craig",R,0,30497
IL,08,Raja ,Krishnamoorthi,raja krishnamoorthi,"Krishnamoorthi, Raja ",D,1,130054
IL,08,"Jitendra ""JD""",Diganvker,jitendra diganvker,"Diganvker, Jitendra ""JD""",R,0,67073
IL,09,Janice D.,Schakowsky,janice schakowsky,"Schakowsky, Janice D.",D,1,213368
IL,09,John D.,Elleson,john elleson,"Elleson, John D.",R,0,76983
IL,10,Brad,Schneider,brad schneider,"Schneider, Brad",D,1,156540
IL,10,Douglas R.,Bennett,douglas bennett,"Bennett, Douglas R.",R,0,82124
IL,11,Bill ,Foster,bill foster,"Foster, Bill ",D,1,145407
IL,11,Nick,Stella,nick stella,"Stella, Nick",R,0,82358
IL,12,Mike,Bost,mike bost,"Bost, Mike",R,1,134884
IL,12,Brendan,Kelly,brendan kelly,"Kelly, Brendan",D,0,118724
IL,12,Randy,Auxier,randy auxier,"Auxier, Randy",OTHER,0,7935
IL,13,Rodney,Davis,rodney davis,"Davis, Rodney",R,1,136516
IL,13,Betsy Dirksen,Londrigan,betsy londrigan,"Londrigan, Betsy Dirksen",D,0,134458
IL,13,Thomas J.,Kuna,thomas kuna,"Kuna, Thomas J.",OTHER,0,7
IL,14,Lauren,Underwood,lauren underwood,"Underwood, Lauren",D,0,156035
IL,14,"Randall M. ""Randy""",Hultgren,randall hultgren,"Hultgren, Randall M. ""Randy""",R,1,141164
IL,15,John M.,Shimkus,john shimkus,"Shimkus, John M.",R,1,181294
IL,15,Kevin,Gaither,kevin gaither,"Gaither, Kevin",D,0,74309
IL,15,Tim E.,Buckner,tim buckner,"Buckner, Tim E.",OTHER,0,5
IL,16,Adam,Kinzinger,adam kinzinger,"Kinzinger, Adam",R,1,151254
IL,16,Sara ,Dady,sara dady,"Dady, Sara ",D,0,104569
IL,16,John M.,Stassi,john stassi,"Stassi, John M.",OTHER,0,2
IL,17,Cheri,Bustos,cheri bustos,"Bustos, Cheri",D,1,142659
IL,17,"William W. ""Bill"" ",Fawell,william fawell,"Fawell, William W. ""Bill"" ",R,0,87090
IL,18,Darin,LaHood,darin lahood,"LaHood, Darin",R,1,195927
IL,18,Junius,Rodriguez,junius rodriguez,"Rodriguez, Junius",D,0,95486
IN,01,Peter J.,Visclosky,peter visclosky,"Visclosky, Peter J.",D,1,159611
IN,01,Mark,Leyva,mark leyva,"Leyva, Mark",R,0,85594
IN,01,Jonathan S.,Kleinman,jonathan kleinman,"Kleinman, Jonathan S.",OTHER,0,4
IN,02,Jackie,Walorski,jackie walorski,"Walorski, Jackie",R,1,125499
IN,02,Mel,Hall,mel hall,"Hall, Mel",D,0,103363
IN,02,Richard,Wolf,richard wolf,"Wolf, Richard",OTHER,0,27
IN,03,Jim,Banks,jim banks,"Banks, Jim",R,1,158927
IN,03,Courtney,Tritch,courtney tritch,"Tritch, Courtney",D,0,86610
IN,04,Jim,Baird,jim baird,"Baird, Jim",R,0,156539
IN,04,Tobi ,Beck,tobi beck,"Beck, Tobi ",D,0,87824
IN,05,Susan W.,Brooks,susan brooks,"Brooks, Susan W.",R,1,180035
IN,05,Dee,Thornton,dee thornton,"Thornton, Dee",D,0,137142
IN,06,Greg,Pence,greg pence,"Pence, Greg",R,0,154260
IN,06,Jeannine Lee,Lake,jeannine lake,"Lake, Jeannine Lee",D,0,79430
IN,06,Tom,Ferkinhoff,tom ferkinhoff,"Ferkinhoff, Tom",OTHER,0,8030
IN,06,John,Miller,john miller,"Miller, John",OTHER,0,5
IN,06,Heather Leigh,Meloy,heather meloy,"Meloy, Heather Leigh",OTHER,0,1
IN,07,André D.,Carson,andré carson,"Carson, André D.",D,1,141139
IN,07,"Wayne ""Gunny""",Harmon,wayne harmon,"Harmon, Wayne ""Gunny""",R,0,76457
IN,08,Larry D.,Bucshon,larry bucshon,"Bucshon, Larry D.",R,1,157396
IN,08,William,Tanoos,william tanoos,"Tanoos, William",D,0,86895
IN,09,Trey,Hollingsworth,trey hollingsworth,"Hollingsworth, Trey",R,1,153271
IN,09,Liz,Watson,liz watson,"Watson, Liz",D,0,118090
IA,01,Abby,Finkenauer,abby finkenauer,"Finkenauer, Abby",D,0,170342
IA,01,Rod,Blum,rod blum,"Blum, Rod",R,1,153442
IA,01,Troy,Hageman,troy hageman,"Hageman, Troy",OTHER,0,10285
IA,02,Dave,Loebsack,dave loebsack,"Loebsack, Dave",D,1,171446
IA,02,Christopher ,Peters,christopher peters,"Peters, Christopher ",R,0,133287
IA,02,Mark David,Strauss,mark strauss,"Strauss, Mark David",OTHER,0,6181
IA,02,Daniel,Clark,daniel clark,"Clark, Daniel",OTHER,0,1837
IA,03,Cindy,Axne,cindy axne,"Axne, Cindy",D,0,175642
IA,03,David,Young,david young,"Young, David",R,1,167933
IA,03,Bryan Jack,Holder,bryan holder,"Holder, Bryan Jack",OTHER,0,7267
IA,03,"Mark, Jr.",Elworth,"mark, elworth","Elworth, Mark, Jr.",OTHER,0,2015
IA,03,Paul,Knupp,paul knupp,"Knupp, Paul",OTHER,0,1888
IA,03,Joe,Grandanette,joe grandanette,"Grandanette, Joe",OTHER,0,1301
IA,04,Steve,King,steve king,"King, Steve",R,1,157676
IA,04,J.D.,Scholten,j.d. scholten,"Scholten, J.D.",D,0,147246
IA,04,Charles,Aldrich,charles aldrich,"Aldrich, Charles",OTHER,0,6161
IA,04,Edward,Peterson,edward peterson,"Peterson, Edward",OTHER,0,1962
KS,01,Roger,Marshall,roger marshall,"Marshall, Roger",OTHER,1,153082
KS,01,Alan,LaPolice,alan lapolice,"LaPolice, Alan",OTHER,0,71558
KS,02,Steve,Watkins,steve watkins,"Watkins, Steve",OTHER,0,126098
KS,02,Paul,Davis,paul davis,"Davis, Paul",OTHER,0,123859
KS,02,Kelly,Standley,kelly standley,"Standley, Kelly",OTHER,0,14731
KS,03,Sharice,Davids,sharice davids,"Davids, Sharice",OTHER,0,170518
KS,03,Kevin,Yoder,kevin yoder,"Yoder, Kevin",OTHER,1,139762
KS,03,Chris,Clemmons,chris clemmons,"Clemmons, Chris",OTHER,0,8021
KS,04,Ron,Estes,ron estes,"Estes, Ron",OTHER,1,144248
KS,04,James A.,Thompson,james a. thompson,"Thompson, James A.",OTHER,0,98445
KY,01,James R.,Comer,james comer,"Comer, James R.",R,1,172167
KY,01,Paul ,Walker,paul walker,"Walker, Paul ",D,0,78849
KY,02,S. Brett,Guthrie,s. guthrie,"Guthrie, S. Brett",R,1,171700
KY,02,Hank,Linderman,hank linderman,"Linderman, Hank",D,0,79964
KY,02,Thomas,Loecken,thomas loecken,"Loecken, Thomas",OTHER,0,5681
KY,03,John A.,Yarmuth,john yarmuth,"Yarmuth, John A.",D,1,173002
KY,03,Vickie Yates B.,Glisson,vickie glisson,"Glisson, Vickie Yates B.",R,0,101930
KY,03,Gregory,Boles,gregory boles,"Boles, Gregory",OTHER,0,3788
KY,04,Thomas,Massie,thomas massie,"Massie, Thomas",R,1,162946
KY,04,Seth ,Hall,seth hall,"Hall, Seth ",D,0,90536
KY,04,Mike,Moffett,mike moffett,"Moffett, Mike",OTHER,0,8318
KY,04,David,Goodwin,david goodwin,"Goodwin, David",OTHER,0,12
KY,05,"Harold ""Hal""",Rogers,harold rogers,"Rogers, Harold ""Hal""",R,1,172093
KY,05,Kenneth S.,Stepp,kenneth stepp,"Stepp, Kenneth S.",D,0,45890
KY,05,Billy Ray,Wilson,billy wilson,"Wilson, Billy Ray",OTHER,0,34
KY,06,Andy,Barr,andy barr,"Barr, Andy",R,1,154468
KY,06,Amy,McGrath,amy mcgrath,"McGrath, Amy",D,0,144736
KY,06,Frank,Harris,frank harris,"Harris, Frank",OTHER,0,2150
KY,06,Rikka L.,Wallin,rikka wallin,"Wallin, Rikka L.",OTHER,0,1011
KY,06,James,Germalic,james germalic,"Germalic, James",OTHER,0,523
LA,01,Steve,Scalise,steve scalise,"Scalise, Steve",R,1,192555
LA,01,Tammy M.,Savoie,tammy savoie,"Savoie, Tammy M.",D,0,44273
LA,01,Lee Ann,Dugas,lee dugas,"Dugas, Lee Ann",D,0,18560
LA,01,"""Jim""",Francis,"""jim"" francis","Francis, ""Jim""",D,0,8688
LA,01,Howard,Kearney,howard kearney,"Kearney, Howard",OTHER,0,2806
LA,01,"Frederick ""Ferd""",Jones,frederick jones,"Jones, Frederick ""Ferd""",OTHER,0,2443
LA,02,Cedric,Richmond,cedric richmond,"Richmond, Cedric",D,1,190182
LA,02,Jesse,Schmidt,jesse schmidt,"Schmidt, Jesse",OTHER,0,20465
LA,02,"Belden ""Noonie Man""",Batiste,belden batiste,"Batiste, Belden ""Noonie Man""",OTHER,0,17260
LA,02,Shawndra,Rodriguez,shawndra rodriguez,"Rodriguez, Shawndra",OTHER,0,8075
LA,03,Clay,Higgins,clay higgins,"Higgins, Clay",R,1,136876
LA,03,"Mildred ""Mimi""",Methvin,mildred methvin,"Methvin, Mildred ""Mimi""",D,0,43729
LA,03,"""Josh""",Guillory,"""josh"" guillory","Guillory, ""Josh""",R,0,31387
LA,03,"""Rob""",Anderson,"""rob"" anderson","Anderson, ""Rob""",D,0,13477
LA,03,Larry,Rader,larry rader,"Rader, Larry",D,0,9692
LA,03,Verone,Thomas,verone thomas,"Thomas, Verone",D,0,7815
LA,03,Aaron J.,Andrus,aaron andrus,"Andrus, Aaron J.",OTHER,0,2967
LA,04,"""Mike""",Johnson,"""mike"" johnson","Johnson, ""Mike""",R,1,139326
LA,04,Ryan,Trundle,ryan trundle,"Trundle, Ryan",D,0,72934
LA,04,Mark David,Halverson,mark halverson,"Halverson, Mark David",OTHER,0,4612
LA,05,Ralph,Abraham,ralph abraham,"Abraham, Ralph",R,1,149018
LA,05,Jessee Carlton,Fleenor,jessee fleenor,"Fleenor, Jessee Carlton",D,0,67118
LA,05,Billy,Burkette,billy burkette,"Burkette, Billy",OTHER,0,4799
LA,05,Kyle,Randol,kyle randol,"Randol, Kyle",OTHER,0,3011
LA,06,Garret,Graves,garret graves,"Graves, Garret",R,1,186553
LA,06,Justin,Dewitt,justin dewitt,"Dewitt, Justin",D,0,55089
LA,06,"""Andie""",Saizan,"""andie"" saizan","Saizan, ""Andie""",D,0,21627
LA,06,Devin Lance,Graham,devin graham,"Graham, Devin Lance",OTHER,0,5256
ME,01,Chellie,Pingree,chellie pingree,"Pingree, Chellie",D,1,201195
ME,01,Mark I.,Holbrook,mark holbrook,"Holbrook, Mark I.",R,0,111188
ME,01,Martin J.,Grohman,martin grohman,"Grohman, Martin J.",OTHER,0,29670
ME,02,Jared F.,Golden,jared golden,"Golden, Jared F.",D,0,132013
ME,02,Bruce L.,Poliquin,bruce poliquin,"Poliquin, Bruce L.",R,1,134184
ME,02,Tiffany L.,Bond,tiffany bond,"Bond, Tiffany L.",OTHER,0,16552
ME,02,William R.S.,Hoar,william hoar,"Hoar, William R.S.",OTHER,0,6875
MD,01,Andy,Harris,andy harris,"Harris, Andy",R,1,183662
MD,01,Jesse,Colvin,jesse colvin,"Colvin, Jesse",D,0,116631
MD,01,Jenica,Martin,jenica martin,"Martin, Jenica",OTHER,0,5744
MD,02,C. A. Dutch,Ruppersberger,c. ruppersberger,"Ruppersberger, C. A. Dutch",D,1,167201
MD,02,Liz,Matory,liz matory,"Matory, Liz",R,0,77782
MD,02,Michael,Carney,michael carney,"Carney, Michael",OTHER,0,5215
MD,02,Guy,Mimoun,guy mimoun,"Mimoun, Guy",OTHER,0,2904
MD,03,John,Sarbanes,john sarbanes,"Sarbanes, John",D,1,202407
MD,03,Charles,Anthony,charles anthony,"Anthony, Charles",R,0,82774
MD,03,David,Lashar,david lashar,"Lashar, David",OTHER,0,7476
MD,04,Anthony G.,Brown,anthony brown,"Brown, Anthony G.",D,1,209642
MD,04,George,McDermott,george mcdermott,"McDermott, George",R,0,53327
MD,04,Dave,Bishop,dave bishop,"Bishop, Dave",OTHER,0,5326
MD,05,Steny H.,Hoyer,steny hoyer,"Hoyer, Steny H.",D,1,213796
MD,05,"William A., III",Devine,william devine,"Devine, William A., III",R,0,82361
MD,05,Patrick J. ,Elder,patrick elder,"Elder, Patrick J. ",OTHER,0,4082
MD,05,Jacob,Pulcher,jacob pulcher,"Pulcher, Jacob",OTHER,0,3592
MD,05,Johnny,Rice,johnny rice,"Rice, Johnny",OTHER,0,99
MD,06,David,Trone,david trone,"Trone, David",D,0,163346
MD,06,Amie,Hoeber,amie hoeber,"Hoeber, Amie",R,0,105209
MD,06,Kevin T.,Caldwell,kevin caldwell,"Caldwell, Kevin T.",OTHER,0,4972
MD,06,George,Gluck,george gluck,"Gluck, George",OTHER,0,3275
MD,07,Elijah ,Cummings,elijah cummings,"Cummings, Elijah ",D,1,202345
MD,07,Richmond,Davis,richmond davis,"Davis, Richmond",R,0,56266
MD,07,David R.,Griggs,david griggs,"Griggs, David R.",OTHER,0,5827
MD,08,Jamie,Raskin,jamie raskin,"Raskin, Jamie",D,1,217679
MD,08,John,Walsh,john walsh,"Walsh, John",R,0,96525
MD,08,Jasen,Wunder,jasen wunder,"Wunder, Jasen",OTHER,0,4853
MA,01,Richard E.,Neal,richard neal,"Neal, Richard E.",D,1,211790
MA,02,James P.,McGovern,james mcgovern,"McGovern, James P.",D,1,191332
MA,02,Tracy Lyn,Lovvorn,tracy lovvorn,"Lovvorn, Tracy Lyn",R,0,93391
MA,03,Lori Loureiro,Trahan,lori trahan,"Trahan, Lori Loureiro",D,0,173175
MA,03,Rick,Green,rick green,"Green, Rick",R,0,93445
MA,03,Michael P.,Mullen,michael mullen,"Mullen, Michael P.",OTHER,0,12572
MA,04,"Joseph P., III",Kennedy,joseph kennedy,"Kennedy, Joseph P., III",D,1,245289
MA,05,Katherine M.,Clark,katherine clark,"Clark, Katherine M.",D,1,236243
MA,05,John,Hugo,john hugo,"Hugo, John",R,0,74856
MA,06,Seth ,Moulton,seth moulton,"Moulton, Seth ",D,1,217703
MA,06,Joseph S.,Schneider,joseph schneider,"Schneider, Joseph S.",R,0,104798
MA,06,Mary Jean,Charbonneau,mary charbonneau,"Charbonneau, Mary Jean",OTHER,0,11309
MA,07,Ayanna S.,Pressley,ayanna pressley,"Pressley, Ayanna S.",D,0,216559
MA,08,Stephen F.,Lynch,stephen lynch,"Lynch, Stephen F.",D,1,259159
MA,09,Bill,Keating,bill keating,"Keating, Bill",D,1,192347
MA,09,Peter D.,Tedeschi,peter tedeschi,"Tedeschi, Peter D.",R,0,131463
MI,01,Jack,Bergman,jack bergman,"Bergman, Jack",R,1,187251
MI,01,Matthew W.,Morgan,matthew morgan,"Morgan, Matthew W.",D,0,145246
MI,02,Bill,Huizenga,bill huizenga,"Huizenga, Bill",R,1,168970
MI,02,Rob,Davidson,rob davidson,"Davidson, Rob",D,0,131254
MI,02,Ronald E.,Graeser,ronald graeser,"Graeser, Ronald E.",OTHER,0,5239
MI,03,Justin,Amash,justin amash,"Amash, Justin",R,1,169107
MI,03,Cathy,Albro,cathy albro,"Albro, Cathy",D,0,134185
MI,03,Ted,Gerrard,ted gerrard,"Gerrard, Ted",OTHER,0,7445
MI,03,Joe,Farrington,joe farrington,"Farrington, Joe",OTHER,0,3
MI,04,John,Moolenaar,john moolenaar,"Moolenaar, John",R,1,178510
MI,04,Jerry,Hilliard,jerry hilliard,"Hilliard, Jerry",D,0,106540
MI,05,Daniel T.,Kildee,daniel kildee,"Kildee, Daniel T.",D,1,164502
MI,05,Travis,Wines,travis wines,"Wines, Travis",R,0,99265
MI,05,Kathy,Goodwin,kathy goodwin,"Goodwin, Kathy",OTHER,0,12646
MI,06,Fred,Upton,fred upton,"Upton, Fred",R,1,147436
MI,06,Matt,Longjohn,matt longjohn,"Longjohn, Matt",D,0,134082
MI,06,Stephen J.,Young,stephen young,"Young, Stephen J.",OTHER,0,11920
MI,07,Tim,Walberg,tim walberg,"Walberg, Tim",R,1,158730
MI,07,Gretchen,Driskell,gretchen driskell,"Driskell, Gretchen",D,0,136330
MI,08,Elissa,Slotkin,elissa slotkin,"Slotkin, Elissa",D,0,172880
MI,08,Mike,Bishop,mike bishop,"Bishop, Mike",R,1,159782
MI,08,Brian,Ellison,brian ellison,"Ellison, Brian",OTHER,0,6302
MI,08,David J.,Lillis,david lillis,"Lillis, David J.",OTHER,0,2629
MI,09,Andy,Levin,andy levin,"Levin, Andy",D,0,181734
MI,09,Candius,Stearns,candius stearns,"Stearns, Candius",R,0,112123
MI,09,Andrea,Kirby,andrea kirby,"Kirby, Andrea",OTHER,0,6797
MI,09,John V.,McDermott,john mcdermott,"McDermott, John V.",OTHER,0,3909
MI,10,Paul,Mitchell,paul mitchell,"Mitchell, Paul",R,1,182808
MI,10,Kimberly,Bizon,kimberly bizon,"Bizon, Kimberly",D,0,106061
MI,10,Jeremy,Peruski,jeremy peruski,"Peruski, Jeremy",OTHER,0,11344
MI,10,Harley,Mikkelson,harley mikkelson,"Mikkelson, Harley",OTHER,0,2851
MI,11,Haley,Stevens,haley stevens,"Stevens, Haley",D,0,181912
MI,11,Lena,Epstein,lena epstein,"Epstein, Lena",R,0,158463
MI,11,Leonard,Schwartz,leonard schwartz,"Schwartz, Leonard",OTHER,0,5799
MI,11,Cooper,Nye,cooper nye,"Nye, Cooper",OTHER,0,4727
MI,12,Debbie,Dingell,debbie dingell,"Dingell, Debbie",D,1,200588
MI,12,Jeff,Jones,jeff jones,"Jones, Jeff",R,0,85115
MI,12,Gary,Walkowicz,gary walkowicz,"Walkowicz, Gary",OTHER,0,6712
MI,12,Niles,Niemuth,niles niemuth,"Niemuth, Niles",OTHER,0,2213
MI,13-FULL TERM,Rashida,Tlaib,rashida tlaib,"Tlaib, Rashida",D,0,165355
MI,13-FULL TERM,Sam,Johnson,sam johnson,"Johnson, Sam",OTHER,0,22186
MI,13-FULL TERM,D. Etta,Wilcoxon,d. wilcoxon,"Wilcoxon, D. Etta",OTHER,0,7980
MI,13-FULL TERM,Brenda,Jones,brenda jones,"Jones, Brenda",OTHER,0,633
MI,13-FULL TERM,David Anthony,Dudenhoefer,david dudenhoefer,"Dudenhoefer, David Anthony",OTHER,0,75
MI,13-FULL TERM,Jonathan Lee,Pommerville,jonathan pommerville,"Pommerville, Jonathan Lee",OTHER,0,61
MI,13-FULL TERM,DaNetta L.,Simpson,danetta simpson,"Simpson, DaNetta L.",OTHER,0,3
MI,13-FULL TERM,John III,Conyers,john conyers,"Conyers, John III",OTHER,0,2
MI,13-FULL TERM,Royce,Kinniebrew,royce kinniebrew,"Kinniebrew, Royce",OTHER,0,2
MI,13-FULL TERM,James S.,Casha,james casha,"Casha, James S.",OTHER,0,1
MI,13-FULL TERM,Kimberly Hill,Knott,kimberly knott,"Knott, Kimberly Hill",OTHER,0,1
MI,13-UNEXPIRED TERM,Brenda,Jones,brenda jones,"Jones, Brenda",D,0,169330
MI,13-UNEXPIRED TERM,Marc Joseph,Sosnowski,marc sosnowski,"Sosnowski, Marc Joseph",OTHER,0,17302
MI,13-UNEXPIRED TERM,D. Etta,Wilcoxon,d. wilcoxon,"Wilcoxon, D. Etta",OTHER,0,8319
MI,13-UNEXPIRED TERM,David Anthony,Dudenhoefer,david dudenhoefer,"Dudenhoefer, David Anthony",OTHER,0,36
MI,13-UNEXPIRED TERM,Jonathan Lee,Pommerville,jonathan pommerville,"Pommerville, Jonathan Lee",OTHER,0,5
MI,13-UNEXPIRED TERM,DaNetta L.,Simpson,danetta simpson,"Simpson, DaNetta L.",OTHER,0,1
MI,14,Brenda ,Lawrence,brenda lawrence,"Lawrence, Brenda ",D,1,214334
MI,14,Marc S.,Herschfus,marc herschfus,"Herschfus, Marc S.",R,0,45899
MI,14,Philip,Kolody,philip kolody,"Kolody, Philip",OTHER,0,4761
MN,01,Jim ,Hagedorn,jim hagedorn,"Hagedorn, Jim ",R,0,146200
MN,01,Dan ,Feehan,dan feehan,"Feehan, Dan ",OTHER,0,144885
MN,02,Angie,Craig,angie craig,"Craig, Angie",OTHER,0,177958
MN,02,Jason,Lewis,jason lewis,"Lewis, Jason",R,1,159344
MN,03,Dean ,Phillips,dean phillips,"Phillips, Dean ",OTHER,0,202404
MN,03,Erik ,Paulsen,erik paulsen,"Paulsen, Erik ",R,1,160839
MN,04,Betty ,McCollum,betty mccollum,"McCollum, Betty ",OTHER,1,216865
MN,04,Greg ,Ryan,greg ryan,"Ryan, Greg ",R,0,97747
MN,04,Susan Pendergast,Sindt,susan sindt,"Sindt, Susan Pendergast",OTHER,0,13776
MN,05,Ilhan ,Omar,ilhan omar,"Omar, Ilhan ",OTHER,0,267703
MN,05,Jennifer ,Zielinski,jennifer zielinski,"Zielinski, Jennifer ",R,0,74440
MN,05,Les,Lester,les lester,"Lester, Les",OTHER,0,28
MN,06,Tom ,Emmer,tom emmer,"Emmer, Tom ",R,1,192931
MN,06,Ian ,Todd,ian todd,"Todd, Ian ",OTHER,0,122332
MN,06,A.J. ,Kern,a.j. kern,"Kern, A.J. ",OTHER,0,69
MN,07,Collin C. ,Peterson,collin peterson,"Peterson, Collin C. ",OTHER,1,146672
MN,07,Dave ,Hughes,dave hughes,"Hughes, Dave ",R,0,134668
MN,08,Pete ,Stauber,pete stauber,"Stauber, Pete ",R,0,159364
MN,08,Joe ,Radinovich,joe radinovich,"Radinovich, Joe ",OTHER,0,141950
MN,08,Ray Skip ,Sandman,ray sandman,"Sandman, Ray Skip ",OTHER,0,12741
MS,01,Trent,Kelly,trent kelly,"Kelly, Trent",R,1,158245
MS,01,Randy Mack,Wadkins,randy wadkins,"Wadkins, Randy Mack",D,0,76601
MS,01,Tracella Lou O'Hara,Hill,tracella hill,"Hill, Tracella Lou O'Hara",OTHER,0,1675
MS,02,Bennie G.,Thompson,bennie thompson,"Thompson, Bennie G.",D,1,158921
MS,02,Troy,Ray,troy ray,"Ray, Troy",OTHER,0,48104
MS,02,Irving,Harris,irving harris,"Harris, Irving",OTHER,0,14354
MS,03,Michael,Guest,michael guest,"Guest, Michael",R,0,160284
MS,03,Michael Ted,Evans,michael evans,"Evans, Michael Ted",D,0,94461
MS,03,Matthew,Holland,matthew holland,"Holland, Matthew",OTHER,0,2526
MS,04,Steven,Palazzo,steven palazzo,"Palazzo, Steven",R,1,152633
MS,04,Jeramey,Anderson,jeramey anderson,"Anderson, Jeramey",D,0,68787
MS,04,Lajena,Sheets,lajena sheets,"Sheets, Lajena",OTHER,0,2312
MO,01,Lacy,Clay,lacy clay,"Clay, Lacy",D,1,219781
MO,01,Robert,Vroman,robert vroman,"Vroman, Robert",R,0,45867
MO,01,Robb,Cunningham,robb cunningham,"Cunningham, Robb",OTHER,0,8727
MO,02,Ann,Wagner,ann wagner,"Wagner, Ann",R,1,192477
MO,02,Cort,VanOstran,cort vanostran,"VanOstran, Cort",D,0,177611
MO,02,Larry A.,Kirk,larry kirk,"Kirk, Larry A.",OTHER,0,4229
MO,02,David Justus,Arnold,david arnold,"Arnold, David Justus",OTHER,0,1740
MO,02,Ken,Newhouse,ken newhouse,"Newhouse, Ken",OTHER,0,9
MO,03,Blaine,Luetkemeyer,blaine luetkemeyer,"Luetkemeyer, Blaine",R,1,211243
MO,03,Katy,Geppert,katy geppert,"Geppert, Katy",D,0,106589
MO,03,Donald V.,Stolle,donald stolle,"Stolle, Donald V.",OTHER,0,6776
MO,04,Vicky,Hartzler,vicky hartzler,"Hartzler, Vicky",R,1,190138
MO,04,Renee,Hoagenson,renee hoagenson,"Hoagenson, Renee",D,0,95968
MO,04,Mark,Bliss,mark bliss,"Bliss, Mark",OTHER,0,7210
MO,05,"Emanuel, II",Cleaver,"emanuel, cleaver","Cleaver, Emanuel, II",D,1,175019
MO,05,Jacob,Turk,jacob turk,"Turk, Jacob",R,0,101069
MO,05,Alexander,Howell,alexander howell,"Howell, Alexander",OTHER,0,4725
MO,05,Maurice,Copeland,maurice copeland,"Copeland, Maurice",OTHER,0,2091
MO,05,E. C.,Fredland,e. fredland,"Fredland, E. C.",OTHER,0,876
MO,05,Patrick E.,Marshall,patrick marshall,"Marshall, Patrick E.",OTHER,0,5
MO,06,Sam,Graves,sam graves,"Graves, Sam",R,1,199796
MO,06,Henry Robert,Martin,henry martin,"Martin, Henry Robert",D,0,97660
MO,06,Dan,Hogan,dan hogan,"Hogan, Dan",OTHER,0,7953
MO,07,Billy,Long,billy long,"Long, Billy",R,1,196343
MO,07,Jamie Daniel,Schoolcraft,jamie schoolcraft,"Schoolcraft, Jamie Daniel",D,0,89190
MO,07,Benjamin T.,Brixey,benjamin brixey,"Brixey, Benjamin T.",OTHER,0,10920
MO,07,Shawn,Deines,shawn deines,"Deines, Shawn",OTHER,0,2
MO,08,Jason,Smith,jason smith,"Smith, Jason",R,1,194042
MO,08,Kathy,Ellis,kathy ellis,"Ellis, Kathy",D,0,66151
MO,08,Jonathan L.,Shell,jonathan shell,"Shell, Jonathan L.",OTHER,0,4206
MT,00,Greg,Gianforte,greg gianforte,"Gianforte, Greg",R,1,256661
MT,00,Kathleen,Williams,kathleen williams,"Williams, Kathleen",D,0,233284
MT,00,Elinor,Swanson,elinor swanson,"Swanson, Elinor",OTHER,0,14476
NE,01,Jeff,Fortenberry,jeff fortenberry,"Fortenberry, Jeff",R,1,141712
NE,01,Jessica,McClure,jessica mcclure,"McClure, Jessica",D,0,93069
NE,02,Don,Bacon,don bacon,"Bacon, Don",R,1,126715
NE,02,Kara,Eastman,kara eastman,"Eastman, Kara",D,0,121770
NE,03,Adrian,Smith,adrian smith,"Smith, Adrian",R,1,163650
NE,03,Paul,Theobald,paul theobald,"Theobald, Paul",D,0,49654
NV,01,Dina,Titus,dina titus,"Titus, Dina",D,1,100707
NV,01,Joyce,Bentley,joyce bentley,"Bentley, Joyce",R,0,46978
NV,01,Dan,Garfield,dan garfield,"Garfield, Dan",OTHER,0,2454
NV,01,Robert,Strawder,robert strawder,"Strawder, Robert",OTHER,0,2062
NV,02,Mark E.,Amodei,mark amodei,"Amodei, Mark E.",R,1,167435
