STATE ABBREVIATION,D,CANDIDATE NAME (First),CANDIDATE NAME (Last),CANDIDATE NAME(f),CANDIDATE NAME,PARTY,(I),GENERAL VOTES 
NY,23,Nate,Shinagawa,nate shinagawa,"Shinagawa, Nate",OTHER,0,12945
NY,23,Nate,Shinagawa,nate shinagawa,"Shinagawa, Nate",D,0,114590
NY,24,Daniel B.,Maffei,daniel maffei,"Maffei, Daniel B.",D,0,133908
NY,24,Daniel B.,Maffei,daniel maffei,"Maffei, Daniel B.",OTHER,0,9136
NY,24,Ann Marie,Buerkle,ann buerkle,"Buerkle, Ann Marie",R,1,105584
NY,24,Ann Marie,Buerkle,ann buerkle,"Buerkle, Ann Marie",OTHER,1,16481
NY,24,Ann Marie,Buerkle,ann buerkle,"Buerkle, Ann Marie",OTHER,1,4989
NY,24,Ursula E.,Rozum,ursula rozum,"Rozum, Ursula E.",OTHER,0,22670
NY,25,Louise M.,Slaughter,louise slaughter,"Slaughter, Louise M.",D,1,168761
NY,25,Louise M.,Slaughter,louise slaughter,"Slaughter, Louise M.",OTHER,1,11049
NY,25,Maggie,Brooks,maggie brooks,"Brooks, Maggie",R,0,109292
NY,25,Maggie,Brooks,maggie brooks,"Brooks, Maggie",OTHER,0,18543
NY,25,Maggie,Brooks,maggie brooks,"Brooks, Maggie",OTHER,0,5554
NY,26,Brian,Higgins,brian higgins,"Higgins, Brian",D,1,195234
NY,26,Brian,Higgins,brian higgins,"Higgins, Brian",OTHER,1,17354
NY,26,Michael H.,Madigan,michael madigan,"Madigan, Michael H.",R,0,57368
NY,26,Michael H.,Madigan,michael madigan,"Madigan, Michael H.",OTHER,0,10243
NY,26,Michael H.,Madigan,michael madigan,"Madigan, Michael H.",OTHER,0,4055
NY,27,Chris,Collins,chris collins,"Collins, Chris",OTHER,0,23970
NY,27,Chris,Collins,chris collins,"Collins, Chris",R,0,137250
NY,27,Kathy C.,Hochul,kathy hochul,"Hochul, Kathy C.",D,1,140008
NY,27,Kathy C.,Hochul,kathy hochul,"Hochul, Kathy C.",OTHER,1,16211
NY,S,Kirsten E.,Gillibrand,kirsten gillibrand,"Gillibrand, Kirsten E.",OTHER,1,4822330
NY,S,Kirsten E.,Gillibrand,kirsten gillibrand,"Gillibrand, Kirsten E.",D,1,4432525
NY,S,Kirsten E.,Gillibrand,kirsten gillibrand,"Gillibrand, Kirsten E.",OTHER,1,251292
NY,S,Kirsten E.,Gillibrand,kirsten gillibrand,"Gillibrand, Kirsten E.",OTHER,1,138513
NY,S,Wendy,Long,wendy long,"Long, Wendy",OTHER,0,1758702
NY,S,Wendy,Long,wendy long,"Long, Wendy",OTHER,0,241124
NY,S,Wendy,Long,wendy long,"Long, Wendy",R,0,1517578
NY,S,Colia,Clark,colia clark,"Clark, Colia",OTHER,0,42591
NY,S,Chris,Edes,chris edes,"Edes, Chris",OTHER,0,32002
NY,S,John,Mangelli,john mangelli,"Mangelli, John",OTHER,0,22041
NC,01,G. K .,Butterfield,g butterfield,"Butterfield, G. K .",D,1,254644
NC,01,Pete,DiLauro,pete dilauro,"DiLauro, Pete",R,0,77288
NC,01,Darryl ,Holloman,darryl holloman,"Holloman, Darryl ",OTHER,0,6134
NC,02,Renee,Ellmers,renee ellmers,"Ellmers, Renee",R,1,174066
NC,02,Steve,Wilkins,steve wilkins,"Wilkins, Steve",D,0,128973
NC,02,Brian,Irving,brian irving,"Irving, Brian",OTHER,0,8358
NC,03,Walter B.,Jones,walter jones,"Jones, Walter B.",R,1,195571
NC,03,Erik,Anderson,erik anderson,"Anderson, Erik",D,0,114314
NC,04,David,Price,david price,"Price, David",D,1,259534
NC,04,Tim,D'Annunzio,tim dannunzio,"D'Annunzio, Tim",R,0,88951
NC,05,Virginia ,Foxx,virginia foxx,"Foxx, Virginia ",OTHER,1,200945
NC,05,Elisabeth,Motsinger,elisabeth motsinger,"Motsinger, Elisabeth",D,0,148252
NC,06,Howard,Coble,howard coble,"Coble, Howard",R,1,222116
NC,06,Tony,Foriest,tony foriest,"Foriest, Tony",OTHER,0,142467
NC,07,Mike ,McIntyre,mike mcintyre,"McIntyre, Mike ",OTHER,1,168695
NC,07,David ,Rouzer,david rouzer,"Rouzer, David ",R,0,168041
NC,08,Richard ,Hudson,richard hudson,"Hudson, Richard ",OTHER,0,160695
NC,08,Larry ,Kissell,larry kissell,"Kissell, Larry ",OTHER,1,137139
NC,08,Antonio,Blue,antonio blue,"Blue, Antonio",OTHER,0,3990
NC,09,Robert ,Pittenger,robert pittenger,"Pittenger, Robert ",R,0,194537
NC,09,Jennifer,Roberts,jennifer roberts,"Roberts, Jennifer",OTHER,0,171503
NC,09,Curtis ,Campbell,curtis campbell,"Campbell, Curtis ",OTHER,0,9650
NC,10,Patrick ,McHenry,patrick mchenry,"McHenry, Patrick ",R,1,190826
NC,10,Patsy,Keever,patsy keever,"Keever, Patsy",OTHER,0,144023
NC,11,Mark,Meadows,mark meadows,"Meadows, Mark",R,0,190319
NC,11,Hayden ,Rogers,hayden rogers,"Rogers, Hayden ",D,0,141107
NC,12,Mel,Watt,mel watt,"Watt, Mel",D,1,247591
NC,12,Jack ,Brosch,jack brosch,"Brosch, Jack ",R,0,63317
NC,13,George ,Holding,george holding,"Holding, George ",OTHER,0,210495
NC,13,Charles ,Malone,charles malone,"Malone, Charles ",D,0,160115
ND,00,Kevin,Cramer,kevin cramer,"Cramer, Kevin",R,0,173433
ND,00,Pam,Gulleson,pam gulleson,"Gulleson, Pam",OTHER,0,131869
ND,00,Eric,Olson,eric olson,"Olson, Eric",OTHER,0,10261
ND,S,Heidi,Heitkamp,heidi heitkamp,"Heitkamp, Heidi",OTHER,0,161163
ND,S,Rick,Berg,rick berg,"Berg, Rick",R,0,158282
MP,00,Gregorio Kilili Camacho,Sablan,gregorio sablan,"Sablan, Gregorio Kilili Camacho",OTHER,1,9829
MP,00,Ignacia Tudela,Demapan,ignacia demapan,"Demapan, Ignacia Tudela",R,0,2503
OH,01,Steve,Chabot,steve chabot,"Chabot, Steve",R,1,201907
OH,01,Jeff,Sinnard,jeff sinnard,"Sinnard, Jeff",D,0,131490
OH,01,Jim,Berns,jim berns,"Berns, Jim",OTHER,0,9674
OH,01,Rich,Stevenson,rich stevenson,"Stevenson, Rich",OTHER,0,6645
OH,02,Brad,Wenstrup,brad wenstrup,"Wenstrup, Brad",R,0,194299
OH,02,William R.,Smith,william smith,"Smith, William R.",D,0,137082
OH,03,Joyce,Beatty,joyce beatty,"Beatty, Joyce",D,0,201921
OH,03,Chris,Long,chris long,"Long, Chris",R,0,77903
OH,03,Richard,Ehrbar,richard ehrbar,"Ehrbar, Richard",OTHER,0,9462
OH,03,Bob,Fitrakis,bob fitrakis,"Fitrakis, Bob",OTHER,0,6388
OH,03,Jeff,Brown,jeff brown,"Brown, Jeff",OTHER,0,5
OH,04,Jim,Jordan,jim jordan,"Jordan, Jim",R,1,182643
OH,04,Jim,Slone,jim slone,"Slone, Jim",D,0,114214
OH,04,Chris,Kalla,chris kalla,"Kalla, Chris",OTHER,0,16141
OH,05,Bob,Latta,bob latta,"Latta, Bob",R,1,201514
OH,05,Angela,Zimmann,angela zimmann,"Zimmann, Angela",D,0,137806
OH,05,Eric,Eberly,eric eberly,"Eberly, Eric",OTHER,0,12558
OH,06,Bill,Johnson,bill johnson,"Johnson, Bill",R,1,164536
OH,06,Charlie,Wilson,charlie wilson,"Wilson, Charlie",D,0,144444
OH,07,Bob,Gibbs,bob gibbs,"Gibbs, Bob",R,1,178104
OH,07,Joyce R.,Healy-Abrams,joyce healyabrams,"Healy-Abrams, Joyce R.",D,0,137708
OH,08,John A.,Boehner,john boehner,"Boehner, John A.",R,1,246380
OH,08,"James J., Jr.",Condit,james condit,"Condit, James J., Jr.",OTHER,0,62
OH,09,Marcy,Kaptur,marcy kaptur,"Kaptur, Marcy",D,1,217775
OH,09,Samuel J.,Wurzelbacher,samuel wurzelbacher,"Wurzelbacher, Samuel J.",R,0,68666
OH,09,Sean P.,Stipe,sean stipe,"Stipe, Sean P.",OTHER,0,11725
OH,10,Mike,Turner,mike turner,"Turner, Mike",R,1,208201
OH,10,Sharen Swartz,Neuhardt,sharen neuhardt,"Neuhardt, Sharen Swartz",D,0,131097
OH,10,David A.,Harlow,david harlow,"Harlow, David A.",OTHER,0,10373
OH,11,Marcia L.,Fudge,marcia fudge,"Fudge, Marcia L.",D,1,258378
OH,12,Pat,Tiberi,pat tiberi,"Tiberi, Pat",R,1,233874
OH,12,Jim,Reese,jim reese,"Reese, Jim",D,0,134614
OH,13,Tim,Ryan,tim ryan,"Ryan, Tim",D,1,235492
OH,13,Marisha G.,Agana,marisha agana,"Agana, Marisha G.",R,0,88120
OH,14,David P.,Joyce,david joyce,"Joyce, David P.  #",R,0,183660
OH,14,Dale Virgil,Blanchard,dale blanchard,"Blanchard, Dale Virgil",D,0,131638
OH,14,Elaine R.,Mastromatteo,elaine mastromatteo,"Mastromatteo, Elaine R.",OTHER,0,13038
OH,14,David,Macko,david macko,"Macko, David",OTHER,0,11536
OH,14,Aaron J.,Zurbrugg,aaron zurbrugg,"Zurbrugg, Aaron J.",OTHER,0,6
OH,14,Steven T.,Winfield,steven winfield,"Winfield, Steven T.",OTHER,0,0
OH,14,Erick Donald,Robinson,erick robinson,"Robinson, Erick Donald",OTHER,0,0
OH,15,Steve,Stivers,steve stivers,"Stivers, Steve",R,1,205277
OH,15,Pat,Lang,pat lang,"Lang, Pat",D,0,128188
OH,16,Jim,Renacci,jim renacci,"Renacci, Jim",R,1,185167
OH,16,Betty,Sutton,betty sutton,"Sutton, Betty",D,1,170604
OH,S,Sherrod,Brown,sherrod brown,"Brown, Sherrod",D,1,2762766
OH,S,Josh,Mandel,josh mandel,"Mandel, Josh",R,0,2435744
OH,S,Scott A.,Rupert,scott rupert,"Rupert, Scott A.",OTHER,0,250617
OK,01,Jim,Brindenstine,jim brindenstine,"Brindenstine, Jim",R,0,181084
OK,01,John,Olson,john olson,"Olson, John",D,0,91421
OK,01,Craig,Allen,craig allen,"Allen, Craig",OTHER,0,12807
OK,02,Markwayne,Mullin,markwayne mullin,"Mullin, Markwayne",R,0,143701
OK,02,Rob,Wallace,rob wallace,"Wallace, Rob",D,0,96081
OK,02,Michael G.,Fulks,michael fulks,"Fulks, Michael G.",OTHER,0,10830
OK,03,Frank D.,Lucas,frank lucas,"Lucas, Frank D.",R,1,201744
OK,03,Timothy Ray,Murray,timothy murray,"Murray, Timothy Ray",D,0,53472
OK,03,William M.,Sanders,william sanders,"Sanders, William M.",OTHER,0,12787
OK,04,Tom,Cole,tom cole,"Cole, Tom",R,1,176740
OK,04,Donna Marie,Bebo,donna bebo,"Bebo, Donna Marie",D,0,71846
OK,04,RJ,Harris,rj harris,"Harris, RJ",OTHER,0,11745
OK,05,James,Lankford,james lankford,"Lankford, James",R,1,153603
OK,05,Tom,Guild,tom guild,"Guild, Tom",D,0,97504
OK,05,Pat,Martin,pat martin,"Martin, Pat",OTHER,0,5394
OK,05,Robert T.,Murphy,robert murphy,"Murphy, Robert T.",OTHER,0,5176
OR,01,Suzanne,Bonamici,suzanne bonamici,"Bonamici, Suzanne",OTHER,1,197845
OR,01,Delinda ,Morgan,delinda morgan,"Morgan, Delinda ",R,0,109699
OR,01,Steven,Reynolds,steven reynolds,"Reynolds, Steven",OTHER,0,15009
OR,01,Bob,Ekstrom,bob ekstrom,"Ekstrom, Bob",OTHER,0,8918
OR,02,Greg ,Walden,greg walden,"Walden, Greg ",R,1,228043
OR,02,Joyce B.,Segers,joyce segers,"Segers, Joyce B.",OTHER,0,96741
OR,02,Joe,Tabor,joe tabor,"Tabor, Joe",OTHER,0,7025
OR,03,Earl ,Blumenauer,earl blumenauer,"Blumenauer, Earl ",D,1,264979
OR,03,Ronald ,Green,ronald green,"Green, Ronald ",R,0,70325
OR,03,Woodrow,Broadnax,woodrow broadnax,"Broadnax, Woodrow",OTHER,0,13159
OR,03,Michael,Cline,michael cline,"Cline, Michael",OTHER,0,6640
OR,04,Peter A.,DeFazio,peter defazio,"DeFazio, Peter A.",OTHER,1,212866
OR,04,Art ,Robinson,art robinson,"Robinson, Art ",OTHER,0,140549
OR,04,Chuck,Huntting,chuck huntting,"Huntting, Chuck",OTHER,0,6205
OR,05,Kurt ,Schrader,kurt schrader,"Schrader, Kurt ",D,1,177229
OR,05,Fred,Thompson,fred thompson,"Thompson, Fred",R,0,139223
OR,05,Christina Jean,Lugo,christina lugo,"Lugo, Christina Jean",OTHER,0,7516
OR,05,Raymond,Baldwin,raymond baldwin,"Baldwin, Raymond",OTHER,0,3600
PA,01,Robert A.,Brady,robert brady,"Brady, Robert A.",D,1,235394
PA,01,John,Featherman,john featherman,"Featherman, John",R,0,41708
PA,02,Chaka,Fattah,chaka fattah,"Fattah, Chaka",D,1,318176
PA,02,"Robert Allen, Jr.",Mansfield,robert mansfield,"Mansfield, Robert Allen, Jr.",R,0,33381
PA,02,James,Foster,james foster,"Foster, James",OTHER,0,4829
PA,03,Mike,Kelly,mike kelly,"Kelly, Mike",R,1,165826
PA,03,Missa,Eaton,missa eaton,"Eaton, Missa",D,0,123933
PA,03,Steven,Porter,steven porter,"Porter, Steven",OTHER,0,12755
PA,04,Scott,Perry,scott perry,"Perry, Scott",R,0,181603
PA,04,Harry,Perkinson,harry perkinson,"Perkinson, Harry",D,0,104643
PA,04,Wayne W.,Wolf,wayne wolf,"Wolf, Wayne W.",OTHER,0,11524
PA,04,Michael Bryant ,Koffenberger,michael koffenberger,"Koffenberger, Michael Bryant ",OTHER,0,6210
PA,05,Glenn,Thompson,glenn thompson,"Thompson, Glenn",R,1,177740
PA,05,Charles,Dumas,charles dumas,"Dumas, Charles",D,0,104725
PA,06,Jim,Gerlach,jim gerlach,"Gerlach, Jim",R,1,191725
PA,06,Manan M.,Trivedi,manan trivedi,"Trivedi, Manan M.",D,0,143803
PA,07,Patrick L.,Meehan,patrick meehan,"Meehan, Patrick L.",R,1,209942
PA,07,George,Badey,george badey,"Badey, George",D,0,143509
PA,08,Mike,Fitzpatrick,mike fitzpatrick,"Fitzpatrick, Mike",R,1,199379
PA,08,Kathy,Boockvar,kathy boockvar,"Boockvar, Kathy",D,0,152859
PA,09,Bill,Shuster,bill shuster,"Shuster, Bill",R,1,169177
PA,09,Karen,Ramsburg,karen ramsburg,"Ramsburg, Karen",OTHER,0,105128
PA,10,Thomas A.,Marino,thomas marino,"Marino, Thomas A.",R,1,179563
PA,10,Philip,Scollo,philip scollo,"Scollo, Philip",D,0,94227
PA,11,Lou,Barletta,lou barletta,"Barletta, Lou",R,1,166967
PA,11,Gene,Stilp,gene stilp,"Stilp, Gene",D,0,118231
PA,12,Keith J.,Rothfus,keith rothfus,"Rothfus, Keith J.",R,0,175352
PA,12,Mark S.,Critz,mark critz,"Critz, Mark S.",D,1,163589
PA,13,Allyson Y.,Schwartz,allyson schwartz,"Schwartz, Allyson Y.",D,1,209901
PA,13,Joseph James,Rooney,joseph rooney,"Rooney, Joseph James",R,0,93918
PA,14,Mike,Doyle,mike doyle,"Doyle, Mike",D,1,251932
PA,14,Hans F.,Lessmann,hans lessmann,"Lessmann, Hans F.",R,0,75702
PA,15,Charles W.,Dent,charles dent,"Dent, Charles W.",R,1,168960
PA,15,Richard,Daugherty,richard daugherty,"Daugherty, Richard",D,0,128764
PA,16,Joseph R.,Pitts,joseph pitts,"Pitts, Joseph R.",R,1,156192
PA,16,Aryanna C.,Strader,aryanna strader,"Strader, Aryanna C.",D,0,111185
PA,16,John A,Murphy,john murphy,"Murphy, John A",OTHER,0,12250
PA,16,James F.,Bednarski,james bednarski,"Bednarski, James F.",OTHER,0,5154
PA,17,Matthew A.,Cartwright,matthew cartwright,"Cartwright, Matthew A.",D,0,161393
PA,17,Laureen A.,Cummings,laureen cummings,"Cummings, Laureen A.",R,0,106208
PA,18,Tim,Murphy,tim murphy,"Murphy, Tim",R,1,216727
PA,18,Lawrence,Maggi,lawrence maggi,"Maggi, Lawrence",D,0,122146
PA,S,"Bob, Jr.",Casey,bob casey,"Casey, Bob, Jr.",D,1,3021364
PA,S,Tom,Smith,tom smith,"Smith, Tom",R,0,2509132
PA,S,Rayburn Douglas,Smith,rayburn smith,"Smith, Rayburn Douglas",OTHER,0,96926
PR,00,Pedro R.,Pierluisi Urrutia,pedro pierluisi urrutia,"Pierluisi Urrutia, Pedro R.",OTHER,1,905066
PR,00,Roberto,Cox Alomar,roberto cox alomar,"Cox Alomar, Roberto",OTHER,0,881181
PR,00,Juan Manuel,Mercado Nieves,juan mercado nieves,"Mercado Nieves, Juan Manuel",OTHER,0,38941
PR,00,Felix ,Córdova Iturregui,felix córdova iturregui,"Córdova Iturregui, Felix ",OTHER,0,13120
PR,00,Mária de Lourdes ,Guzmán Rivera,mária guzmán rivera,"Guzmán Rivera, Mária de Lourdes ",OTHER,0,11764
PR,00,Sadiasept ,Guillont Juarbe,sadiasept guillont juarbe,"Guillont Juarbe, Sadiasept ",OTHER,0,5647
RI,01,David N.,Cicilline,david cicilline,"Cicilline, David N.",D,1,108612
RI,01,Brendan P.,Doherty,brendan doherty,"Doherty, Brendan P.",R,0,83737
RI,01,David S.,Vogel,david vogel,"Vogel, David S.",OTHER,0,12504
RI,01,Mickey,Mouse,mickey mouse,"Mouse, Mickey",OTHER,0,6
RI,02,James R.,Langevin,james langevin,"Langevin, James R.",D,1,124067
RI,02,Michael G.,Riley,michael riley,"Riley, Michael G.",R,0,78189
RI,02,Abel G.,Collins,abel collins,"Collins, Abel G.",OTHER,0,20212
RI,S,Sheldon,Whitehouse,sheldon whitehouse,"Whitehouse, Sheldon",D,1,271034
RI,S,"Benjamin Barrett, III",Hinckley,benjamin hinckley,"Hinckley, Benjamin Barrett, III",R,0,146222
RI,S,Ron,Paul,ron paul,"Paul, Ron",OTHER,0,7
SC,01,Tim,Scott,tim scott,"Scott, Tim",R,1,179908
SC,01,Bobbie,Rose,bobbie rose,"Rose, Bobbie",D,0,98154
SC,01,Bobbie,Rose,bobbie rose,"Rose, Bobbie",OTHER,0,5403
SC,01,Keith,Blandford,keith blandford,"Blandford, Keith",OTHER,0,6334
SC,02,Joe,Wilson,joe wilson,"Wilson, Joe",R,1,196116
SC,03,Jeff,Duncan,jeff duncan,"Duncan, Jeff",R,1,169512
SC,03,Brian Ryan B.,Doyle,brian doyle,"Doyle, Brian Ryan B.",D,0,84735
SC,04,Trey,Gowdy,trey gowdy,"Gowdy, Trey",R,1,173201
SC,04,Deb,Morrow,deb morrow,"Morrow, Deb",OTHER,0,5877
SC,04,Deb,Morrow,deb morrow,"Morrow, Deb",D,0,84087
SC,04,Jeff,Sumerel,jeff sumerel,"Sumerel, Jeff",OTHER,0,3390
SC,05,Mick,Mulvaney,mick mulvaney,"Mulvaney, Mick",R,1,154324
SC,05,Joyce,Knott,joyce knott,"Knott, Joyce",D,0,113904
SC,05,Joyce,Knott,joyce knott,"Knott, Joyce",OTHER,0,9539
SC,06,"James E. ""Jim""",Clyburn,james clyburn,"Clyburn, James E. ""Jim""",D,1,218717
SC,06,Nammu Y.,Muhammad,nammu muhammad,"Muhammad, Nammu Y.",OTHER,0,12920
SC,07,Tom,Rice,tom rice,"Rice, Tom",R,0,153068
SC,07,Gloria Bromell,Tinubu,gloria tinubu,"Tinubu, Gloria Bromell",OTHER,0,7795
SC,07,Gloria Bromell,Tinubu,gloria tinubu,"Tinubu, Gloria Bromell",D,0,114594
SD,00,Kristi,Noem,kristi noem,"Noem, Kristi",R,1,207640
SD,00,Matt,Varilek,matt varilek,"Varilek, Matt",D,0,153789
TN,01,Phil,Roe,phil roe,"Roe, Phil",R,1,182252
TN,01,Alan,Woodruff,alan woodruff,"Woodruff, Alan",D,0,47663
TN,01,Karen Sherry,Brackett,karen brackett,"Brackett, Karen Sherry",OTHER,0,4837
TN,01,Robert N.,Smith,robert smith,"Smith, Robert N.",OTHER,0,2872
TN,01,Michael D.,Salyer,michael salyer,"Salyer, Michael D.",OTHER,0,2048
TN,02,"John J., Jr.",Duncan,john duncan,"Duncan, John J., Jr.",R,1,196894
TN,02,Troy Christopher,Goodale,troy goodale,"Goodale, Troy Christopher",D,0,54522
TN,02,Norris,Dryer,norris dryer,"Dryer, Norris",OTHER,0,5733
TN,02,Greg,Samples,greg samples,"Samples, Greg",OTHER,0,4382
TN,02,Brandon,Stewart,brandon stewart,"Stewart, Brandon",OTHER,0,2974
TN,03,Chuck,Fleischmann,chuck fleischmann,"Fleischmann, Chuck",R,1,157830
TN,03,Mary M.,Headrick,mary headrick,"Headrick, Mary M.",D,0,91094
TN,03,Matthew,Deniston,matthew deniston,"Deniston, Matthew",OTHER,0,7905
TN,03,Lady J Jean,Howard-Hill,lady howardhill,"Howard-Hill, Lady J Jean",OTHER,0,62
TN,03,Richard,Hall,richard hall,"Hall, Richard",OTHER,0,18
TN,04,Scott,DesJarlais,scott desjarlais,"DesJarlais, Scott",R,1,128568
TN,04,Eric,Stewart,eric stewart,"Stewart, Eric",D,0,102022
TN,05,Jim,Cooper,jim cooper,"Cooper, Jim",D,1,171621
TN,05,Brad,Staats,brad staats,"Staats, Brad",R,0,86240
TN,05,John,Miglietta,john miglietta,"Miglietta, John",OTHER,0,5222
TN,05,Sean,Puckett,sean puckett,"Puckett, Sean",OTHER,0,12
TN,06,Diane,Black,diane black,"Black, Diane",R,1,184383
TN,06,Scott,Beasley,scott beasley,"Beasley, Scott",OTHER,0,34766
TN,06,Pat,Riley,pat riley,"Riley, Pat",OTHER,0,21633
TN,06,Rachel,Robinson,rachel robinson,"Robinson, Rachel",OTHER,0,455
TN,06,Michael H.,Thompson,michael thompson,"Thompson, Michael H.",OTHER,0,4
TN,07,Marsha,Blackburn,marsha blackburn,"Blackburn, Marsha",R,1,182730
TN,07,Credo,Amouzouvik,credo amouzouvik,"Amouzouvik, Credo",D,0,61679
TN,07,Howard,Switzer,howard switzer,"Switzer, Howard",OTHER,0,4640
TN,07,Jack,Arnold,jack arnold,"Arnold, Jack",OTHER,0,4256
TN,07,Wm. Ryan,Akin,wm akin,"Akin, Wm. Ryan",OTHER,0,2740
TN,07,Leonard D. (Lenny),Ladner,leonard ladner,"Ladner, Leonard D. (Lenny)",OTHER,0,1261
TN,08,Stephen Lee,Fincher,stephen fincher,"Fincher, Stephen Lee",R,1,190923
TN,08,Timothy D.,Dixon,timothy dixon,"Dixon, Timothy D.",D,0,79490
TN,08,James,Hart,james hart,"Hart, James",OTHER,0,6139
TN,08,Mark J.,Rawles,mark rawles,"Rawles, Mark J.",OTHER,0,2870
TN,09,Steve,Cohen,steve cohen,"Cohen, Steve",D,1,188422
TN,09,"George S., Jr.",Flinn,george flinn,"Flinn, George S., Jr.",R,0,59742
TN,09,Brian L.,Saulsberry,brian saulsberry,"Saulsberry, Brian L.",OTHER,0,1448
TN,09,Gregory M.,Joiner,gregory joiner,"Joiner, Gregory M.",OTHER,0,1372
TN,09,Kimberlee E.,Smith,kimberlee smith,"Smith, Kimberlee E.",OTHER,0,2
TN,09,Herbert A. ,Bass,herbert bass,"Bass, Herbert A. ",OTHER,0,1
TN,S,Bob,Corker,bob corker,"Corker, Bob",R,1,1506443
TN,S,Mark E.,Clayton,mark clayton,"Clayton, Mark E.",D,0,705882
TN,S,Gary Gene,Davis,gary davis,"Davis, Gary Gene",OTHER,0,18
TN,S,Larry,Crim,larry crim,"Crim, Larry",OTHER,0,218
TN,S,Martin,Pleasant,martin pleasant,"Pleasant, Martin",OTHER,0,38472
TN,S,Shaun E.,Crowell,shaun crowell,"Crowell, Shaun E.",OTHER,0,20936
TN,S,Kermit,Steck,kermit steck,"Steck, Kermit",OTHER,0,18620
TN,S,James,Higdon,james higdon,"Higdon, James",OTHER,0,8085
TN,S,Michel Joseph,Long,michel long,"Long, Michel Joseph",OTHER,0,8080
TN,S,Troy Stephen,Scoggin,troy scoggin,"Scoggin, Troy Stephen",OTHER,0,7148
TN,S,David,Gatchell,david gatchell,"Gatchell, David",OTHER,0,6523
TN,S,Angelia,Stinnett,angelia stinnett,"Stinnett, Angelia",OTHER,0,470
TN,S,Jacob ,Maurer,jacob maurer,"Maurer, Jacob ",OTHER,0,409
TN,S,Jim ,Maynard,jim maynard,"Maynard, Jim ",OTHER,0,117
TN,S,Margie Nell,Penn,margie penn,"Penn, Margie Nell",OTHER,0,23
TN,S,Lee,Stewart,lee stewart,"Stewart, Lee",OTHER,0,14
TN,S,Christopher,Schappert,christopher schappert,"Schappert, Christopher",OTHER,0,12
TN,S,Allen,Hoenicke,allen hoenicke,"Hoenicke, Allen",OTHER,0,5
TN,S,Mary D.,Wright,mary wright,"Wright, Mary D.",OTHER,0,2
TX,01,Louie,Gohmert,louie gohmert,"Gohmert, Louie",R,1,178322
TX,01,Shirley J.,McKellar,shirley mckellar,"McKellar, Shirley J.",D,0,67222
TX,01,Clark,Patterson,clark patterson,"Patterson, Clark",OTHER,0,4114
TX,02,Ted,Poe,ted poe,"Poe, Ted",R,1,159664
TX,02,Jim,Dougherty,jim dougherty,"Dougherty, Jim",D,0,80512
TX,02,Kenneth,Duncan,kenneth duncan,"Duncan, Kenneth",OTHER,0,4140
TX,02,Mark A.,Roberts,mark roberts,"Roberts, Mark A.",OTHER,0,2012
TX,03,Sam,Johnson,sam johnson,"Johnson, Sam",R,1,187180
TX,04,Ralph M.,Hall,ralph hall,"Hall, Ralph M.",R,1,182679
TX,04,VaLinda,Hathcox,valinda hathcox,"Hathcox, VaLinda",D,0,60214
TX,04,Thomas,Griffing,thomas griffing,"Griffing, Thomas",OTHER,0,7262
TX,04,Fred,Rostek,fred rostek,"Rostek, Fred",OTHER,0,188
TX,05,Jeb,Hensarling,jeb hensarling,"Hensarling, Jeb",R,1,134091
TX,05,Linda S.,Mrosko,linda mrosko,"Mrosko, Linda S.",D,0,69178
TX,05,Ken,Ashby,ken ashby,"Ashby, Ken",OTHER,0,4961
TX,06,Joe L.,Barton,joe barton,"Barton, Joe L.",R,1,145019
TX,06,Kenneth,Sanders,kenneth sanders,"Sanders, Kenneth",D,0,98053
TX,06,Hugh,Chauvin,hugh chauvin,"Chauvin, Hugh",OTHER,0,4847
TX,06,Brandon,Parmer,brandon parmer,"Parmer, Brandon",OTHER,0,2017
TX,07,John,Culberson,john culberson,"Culberson, John",R,1,142793
TX,07,James,Cargas,james cargas,"Cargas, James",D,0,85553
TX,07,Drew,Parks,drew parks,"Parks, Drew",OTHER,0,4669
TX,07,Lance,Findley,lance findley,"Findley, Lance",OTHER,0,1822
TX,08,Kevin,Brady,kevin brady,"Brady, Kevin",R,1,194043
TX,08,Neil,Burns,neil burns,"Burns, Neil",D,0,51051
TX,08,Roy,Hall,roy hall,"Hall, Roy",OTHER,0,5958
TX,09,Al,Green,al green,"Green, Al",D,1,144075
TX,09,Steve,Mueller,steve mueller,"Mueller, Steve",R,0,36139
TX,09,Vanessa,Foster,vanessa foster,"Foster, Vanessa",OTHER,0,1743
TX,09,John,Wieder,john wieder,"Wieder, John",OTHER,0,1609
TX,10,Michael,McCaul,michael mccaul,"McCaul, Michael",R,1,159783
TX,10,Tawana W.,Cadien,tawana cadien,"Cadien, Tawana W.",D,0,95710
TX,10,Richard,Priest,richard priest,"Priest, Richard",OTHER,0,8526
TX,11,Mike,Conaway,mike conaway,"Conaway, Mike",R,1,177742
TX,11,Jim,Riley,jim riley,"Riley, Jim",D,0,41970
TX,11,Scott J.,Ballard,scott ballard,"Ballard, Scott J.",OTHER,0,6311
TX,12,Kay,Granger,kay granger,"Granger, Kay",R,1,175649
TX,12,Dave,Robinson,dave robinson,"Robinson, Dave",D,0,66080
TX,12,Matthew,Solodow,matthew solodow,"Solodow, Matthew",OTHER,0,5983
TX,13,Mac,Thornberry,mac thornberry,"Thornberry, Mac",R,1,187775
